*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          500          0.1  6.56288e+08     0.185892    0.0296958     0.544363
          500            1  6.56288e+09     0.152999     0.021852      0.46942
          500            2  1.31258e+10     0.143649    0.0197651     0.444872
          500            3  1.96886e+10     0.138246    0.0185909     0.429995
          500            4  2.62515e+10     0.134439    0.0177779     0.419226
          510          0.1  6.46653e+08     0.191612    0.0316949     0.564587
          510            1  6.46653e+09     0.158211    0.0234165     0.490291
          510            2  1.29331e+10     0.148662    0.0212082       0.4658
          510            3  1.93996e+10     0.143132    0.0199645     0.450921
          510            4  2.58661e+10     0.139231    0.0191029     0.440133
          520          0.1  6.37379e+08     0.205764    0.0344425      0.58473
          520            1  6.37379e+09      0.16914    0.0254459     0.511261
          520            2  1.27476e+10     0.158712    0.0230518     0.486886
          520            3  1.91214e+10     0.152682    0.0217043     0.472041
          520            4  2.54952e+10     0.148432    0.0207711      0.46126
          530          0.1  6.28447e+08     0.207592    0.0360393     0.602551
          530            1  6.28447e+09     0.171595    0.0267845     0.530205
          530            2  1.25689e+10     0.161266    0.0243095     0.506067
          530            3  1.88534e+10     0.155278    0.0229142     0.491332
          530            4  2.51379e+10      0.15105     0.021947     0.480616
          540          0.1  6.19836e+08     0.210772    0.0377254     0.619854
          540            1  6.19836e+09      0.17482    0.0281932     0.548745
          540            2  1.23967e+10     0.164466    0.0256325     0.524885
          540            3  1.85951e+10     0.158455    0.0241866     0.510289
          540            4  2.47934e+10     0.154207    0.0231834      0.49966
          550          0.1  6.11529e+08     0.221135     0.040054     0.636861
          550            1  6.11529e+09     0.182968     0.030002     0.567134
          550            2  1.22306e+10     0.172013    0.0273005     0.543602
          550            3  1.83459e+10      0.16566    0.0257747     0.529175
          550            4  2.44611e+10     0.161175     0.024716     0.518655
          560          0.1  6.03509e+08     0.229639     0.042484     0.653845
          560            1  6.03509e+09     0.190065    0.0319004     0.585439
          560            2  1.20702e+10     0.178697    0.0290527     0.562229
          560            3  1.81053e+10     0.172103    0.0274438     0.547973
          560            4  2.41404e+10     0.167447    0.0263271     0.537565
          570          0.1  5.95761e+08     0.235911    0.0447639     0.669975
          570            1  5.95761e+09     0.195714    0.0337203     0.602982
          570            2  1.19152e+10     0.184124    0.0307425     0.580136
          570            3  1.78728e+10     0.177393    0.0290588     0.566075
          570            4  2.38305e+10     0.172635    0.0278896     0.555797
          580          0.1  5.88272e+08     0.240457     0.046954     0.685481
          580            1  5.88272e+09     0.200266    0.0355027      0.61996
          580            2  1.17654e+10     0.188602    0.0324057     0.597501
          580            3  1.76481e+10     0.181811    0.0306525     0.583652
