Pressure (atm),Temperature (K),B1_Frequencies_1_P0->P1,B1_Energy_1_P0->P1,P1_Energy_1_P0->P1,colrel_Epsilons_P0->P1,B0_SymmetryFactor_1_P0->P1,W0_Frequencies_1_P0->P1,W0_Energy_1_P0->P1,colrel_PowerOne_P0->P1,colrel_FactorOne_P0->P1,P1_SymmetryFactor_1_P0->P1,P0_SymmetryFactor_1_P0->P1,W0_SymmetryFactor_1_P0->P1,B1_SymmetryFactor_1_P0->P1,P1_Frequencies_1_P0->P1,B0_Frequencies_1_P0->P1,P0_Frequencies_1_P0->P1,P0_Energy_1_P0->P1,B0_Energy_1_P0->P1,colrel_Sigmas_P0->P1
0.1,2600.0,-2.508226216672766,-0.07522953217482582,0.0,-2.506287792489764e-07,-0.7089620745213437,4.00982177193607e-07,-2.3001010527991042e-07,-3.112808919027706e-07,-4.5063887439295093e-07,0.0,1.000003174067876,-2.1364747630883397e-07,-0.30802878595354954,0.0,-2.8174281670276193,3.3081509079643396,0.1935477771981451,-0.11930181008631456,1.1149361518823903e-07
0.1,2700.0,-2.4438539352751705,-0.06923564735031221,0.0,-7.136578933315136e-07,-0.7232608984538904,1.821009803659215e-07,-1.0892616365662179e-06,-1.481362107781806e-06,-1.4528639758607786e-06,0.0,1.0000029195319666,-1.7576670856537816e-06,-0.29334316221204254,0.0,-2.9236406083161848,3.3844999406155174,0.18637890913779898,-0.11803077800449713,-3.2970423029040624e-07
0.1,2800.0,-2.3807726836884426,-0.06374798775465548,0.0,-1.200874852861524e-06,-0.7368598536880185,-6.316592271870696e-08,-1.995859414133661e-06,-2.7292762870647374e-06,-2.5108889091421028e-06,0.0,1.0000026248306595,-3.402743653125668e-06,-0.279360763784241,0.0,-3.0257101348963316,3.456956167261247,0.17972201209170444,-0.11677034687543922,-8.09341751445264e-07
0.1,2900.0,-2.319082397892122,-0.05870936675212763,0.0,-1.7070607801547889e-06,-0.7498049951838781,-3.3047722136833853e-07,-2.939428171318784e-06,-4.039956744276087e-06,-3.6128433852235113e-06,0.0,1.0000022965180468,-5.128817051129e-06,-0.2660368289564226,0.0,-3.123807658024344,3.5257933424544445,0.17352412731460953,-0.11552428239495048,-1.3206622368506779e-06
0.1,3000.0,-2.2588498037159632,-0.05407052578683387,0.0,-2.2277550571266966e-06,-0.7621389927925593,-6.160546253043231e-07,-3.911156880779075e-06,-5.400377980450677e-06,-4.7485767846788e-06,0.0,1.0000019402920093,-6.918641718810625e-06,-0.25332967913865906,0.0,-3.2181052958912026,3.591262347307196,0.167739357246066,-0.114295556928895,-1.8577704422962802e-06
1.0,200.0,-1.6041137412288293,-1.21407345787503,0.0,0.0008017029003573544,-0.29505463350054456,-0.01170872700822694,-0.0023011220240311274,-0.0019014544063213517,0.004892531313998655,0.0,1.0000239933028452,-0.003200647041299241,-0.7158104458802551,0.0,0.008264446411511138,0.0015277093402608583,2.5161205846216554,-1.3927860234741565,0.003147997441854851
1.0,210.0,-1.6092032117059778,-1.2083672724800028,0.0,0.0007328698131609632,-0.28345853084617784,-0.01058065724471101,-0.0020284923731982395,-0.0014904934028286253,0.004423589053608338,0.0,1.0000304231732084,-0.002901356267973852,-0.7273063948775925,0.0,-0.018616520800629803,0.003988197942614121,2.396306569010835,-1.2753547041612272,0.002856207113432851
1.0,220.0,-1.6689894987364666,-1.1992550816248846,0.0,0.0006446530095915321,-0.27315874543519647,-0.009586956491713835,-0.0018494225309055553,-0.0011733792242527364,0.00400802347467381,0.0,1.0000209564734148,-0.0026332303299931906,-0.7380029936500767,0.0,-0.005327879232451998,0.004149722719935618,2.2873782058314256,-1.1720892843793647,0.0025849150442759003
1.0,230.0,-1.7265073627734364,-1.1886039084688338,0.0,0.0005602049067042218,-0.2640049698085741,-0.008696403764604442,-0.0016980462686256045,-0.0009190372032176821,0.0036282319038001463,0.0,1.0000120378954633,-0.002389721842515652,-0.7475232325081821,0.0,0.0071183819080269705,0.005016930548441025,2.18792312003339,-1.0798544992691077,0.002339899520053832
1.0,240.0,-1.7707006504658587,-1.1769906853026233,0.0,0.0004870054701619849,-0.25579424944828083,-0.007895339824166724,-0.0015543751934521948,-0.0007096280038334394,0.0032822282282996586,0.0,1.0000073888663816,-0.0021687800385388816,-0.7559682785890127,0.0,0.010874295055761143,0.006975080346861217,2.0967585544875305,-0.996944256668576,0.002121621790606608
1.0,250.0,-1.8042779340918231,-1.1645730151103137,0.0,0.00042606162199116846,-0.24837758692014364,-0.007175468354952287,-0.0014152072764140827,-0.0005344810904710545,0.0029707207464274212,0.0,1.0000064878003212,-0.001969300087778299,-0.7635137086286304,0.0,0.007914975276185347,0.009772153877844938,2.0128891019806066,-0.9222231526076579,0.0019281899709762422
1.0,260.0,-1.8322779889267506,-1.151406834455068,0.0,0.00037600102631086657,-0.24166248545872623,-0.006529740654562187,-0.001282371921555716,-0.00038682741157150367,0.0026934126252926823,0.0,1.0000078356125548,-0.0017900632483052426,-0.7703006682129825,0.0,0.0018050529685090632,0.01313910486506679,1.9354721026688504,-0.8547974803419862,0.0017568636150571615
1.0,270.0,-1.8586372047280426,-1.1375476117368928,0.0,0.00033483157465717336,-0.2355932333181801,-0.005951258722910812,-0.001158325106739861,-0.0002620474666883428,0.002448511300068207,0.0,1.00001007795552,-0.0016295626304205983,-0.7764233730712743,0.0,-0.004733714233473463,0.01692846303029711,1.8637898532231396,-0.7938955123566392,0.0016047829018037568
1.0,280.0,-1.8856386457075445,-1.1230718205521442,0.0,0.00030064208642787294,-0.2301329243927183,-0.005433194510733781,-0.0010447694978242739,-0.00015673656446337395,0.0022331610305900028,0.0,1.0000122850027946,-0.0014860951949236423,-0.7819417257533089,0.0,-0.010185082499322094,0.02110320862183716,1.7972274170009241,-0.7388270339965987,0.0014692932310138252
1.0,290.0,-1.9142414511429493,-1.1080727998142303,0.0,0.0002718339740760217,-0.2252519022506256,-0.004968969010052148,-0.0009424420650530258,-6.820854178885641e-05,0.002043991485696371,0.0,1.0000139309998017,-0.0013578961653378247,-0.7868958102295366,0.0,-0.013980248288032023,0.025693970535103423,1.7352548944408712,-0.6889704766163316,0.0013480643590523898
1.0,300.0,-1.9445582705087834,-1.0926512254059362,0.0,0.00024715554011676505,-0.2209217229273183,-0.004552432784770784,-0.0008512907639923413,5.766965500343266e-06,0.0018775442252150236,0.0,1.000014791164343,-0.0012432466469208825,-0.7913163330507524,0.0,-0.01614406799265963,0.03076133914123604,1.677413200790075,-0.6437680652405539,0.0012391097993964893
1.0,310.0,-1.9762505024159729,-1.0769068484535997,0.0,0.0002256621116985588,-0.2171127260138948,-0.004177980331903589,-0.0007707308462233547,6.710413448126017e-05,0.0017305434989295576,0.0,1.0000148363851977,-0.0011405421861707063,-0.7952307436374964,0.0,-0.01700741643888865,0.0363709442989841,1.6233025933801903,-0.6027222366241513,0.0011407616955609276
1.0,320.0,-2.008798146078349,-1.0609329966339123,0.0,0.0002066559609354093,-0.21379361491618393,-0.0038405973509843734,-0.0006998712581034673,0.00011747659022631179,0.0016000403071055784,0.0,1.0000141500470716,-0.0010483282691955847,-0.7986662031630435,0.0,-0.017013605474613638,0.042579776728017195,1.5725733584251818,-0.5653914933975067,0.0010516292426215918
1.0,330.0,-2.0416619299963608,-1.0448135846908744,0.0,0.0001896279639360281,-0.21093198017970965,-0.00353585840036441,-0.0006376832219455859,0.00015836041920616606,0.0014834691517638583,0.0,1.0000128698389097,-0.0009653124969720843,-0.8016506151808547,0.0,-0.01660406259014378,0.0494302914695198,1.5249182015297582,-0.5313855640541567,0.00097055430954003
1.0,340.0,-2.0743683518290963,-1.0286219488039976,0.0,0.0001742085204867481,-0.20849514104917516,-0.0032598935058507175,-0.0005831135554615212,0.00019106093139488182,0.001378650856786788,0.0,1.0000111503678708,-0.000890362074447922,-0.8042126186139076,0.0,-0.01616000975823526,0.05694920442832251,1.4800659901163051,-0.5003602021217398,0.0008965703684248773
1.0,350.0,-2.1065450858353607,-1.0124208499130916,0.0,0.0001601290598752227,-0.20645097954522584,-0.003009338293731622,-0.0005351543435572824,0.00021673152264626818,0.0012837655081109661,0.0,1.0000091410605747,-0.000822493015424122,-0.8063811202157583,0.0,-0.01597975579481168,0.0651487743947509,1.437776575494435,-0.47201198316504156,0.0008288669915875149
1.0,360.0,-2.137927156526168,-0.9962631463941569,0.0,0.00014719306069547184,-0.2047686231581064,-0.0027812776471971474,-0.0004928812899919604,0.00023638875141659382,0.0011973113396937384,0.0,1.0000069744845679,-0.0007608553773127285,-0.8081846990787723,0.0,-0.016276648459464634,0.07402916646505117,1.397836482813251,-0.4460733599479012,0.0007667603040133264
1.0,370.0,-2.1683476206804504,-0.9801927947548655,0.0,0.00013525480934847953,-0.20341893347792628,-0.0025731891334356493,-0.00045547102027248464,0.00025092554843384764,0.0011180592648776333,0.0,1.0000047613669185,-0.0007047172351679515,-0.8096510541086981,0.0,-0.017187718637362803,0.08358108195423178,1.3600553032223692,-0.42230812777933374,0.0007096689398247424
1.0,380.0,-2.1977213858552855,-0.9642459625727595,0.0,0.00012420412541801085,-0.20237480902024454,-0.002382889751095966,-0.00042220503506032984,0.0002611233751955684,0.0010450085687521826,0.0,1.0000025896704217,-0.0006534489810780993,-0.8108065674996213,0.0,-0.018786827250518078,0.09378822803031141,1.3242626577886707,-0.40050736750212546,0.0006570947404662491
1.0,390.0,-2.2260272315736156,-0.9484521270587082,0.0,0.00011395553895827589,-0.20161133223021635,-0.0022084877537548514,-0.00039246573543951716,0.00026766362062776865,0.0009773465821960189,0.0,1.0000005259499687,-0.0006065087942885083,-0.8116760025430874,0.0,-0.021098730492535266,0.10462943762826815,1.290305629772155,-0.380485876912551,0.0006086073793163825
1.0,400.0,-2.2532907702326757,-0.9328350917724842,0.0,0.00010444071631171954,-0.20110579655428645,-0.0020483401828913397,-0.000365728166740687,0.0002711382954008311,0.0009144135079769744,0.0,0.9999986178422783,-0.0005634296620392868,-0.8122823264619907,0.0,-0.024112166383833657,0.11608038557685198,1.2580465827739449,-0.3620790675531716,0.0005638321600563805
1.0,410.0,-2.2795696381035517,-0.9174138911991102,0.0,9.560321797515576e-05,-0.20083764756855607,-0.0019010160848966335,-0.0003415498360183023,0.00027206000065344184,0.0008556726126959695,0.0,0.9999968969803578,-0.0005238080527148677,-0.8126466372367211,0.0,-0.02779110308912843,0.1281149177468618,1.227361298532854,-0.34514028616526227,0.0005224403416104215
1.0,420.0,-2.304941354095206,-0.9022035750503625,0.0,8.739490900291226e-05,-0.20078836698822952,-0.0017652650308836314,-0.0003195600587942488,0.0002708711334471094,0.0008006854838109052,0.0,0.9999953819173978,-0.0004872941864087129,-0.812788170435469,0.0,-0.03208389323351197,0.14070604226019687,1.198137380879208,-0.32953851295641634,0.0004841414552164184
1.0,430.0,-2.32949381353565,-0.8872158765015713,0.0,7.97735273797796e-05,-0.20094132237297874,-0.001639990392344273,-0.0002994496849680879,0.0002679523047868617,0.0007490918076519405,0.0,0.9999940808349155,-0.0004535837682231002,-0.81272436351792,0.0,-0.03693040554624274,0.1538266421449106,1.1702728823871387,-0.31515638805994867,0.0004486771831917591
1.0,440.0,-2.3533181503074925,-0.8724597747639242,0.0,7.270105531983439e-05,-0.20128159967003978,-0.0015242267738520112,-0.0002809616579637162,0.00026362996769866375,0.0007005930406105822,0.0,0.9999929939292292,-0.0004224110164024938,-0.8124709584283775,0.0,-0.04226736268379851,0.16744996765033382,1.1436751182218254,-0.30188852030376917,0.00041581645829353686
1.0,450.0,-2.3765036070765158,-0.8579419648731504,0.0,6.614264139479153e-05,-0.2017958308901853,-0.0014171210165763242,-0.0002638826104889215,0.0002581832736766529,0.0006549393508076962,0.0,0.9999921154423783,-0.00039354281121391894,-0.8120421271493229,0.0,-0.048032172171674985,0.18154995989350634,1.11825963802465,-0.28964003685359857,0.00038535151623609367
1.0,460.0,-2.399134038700748,-0.8436672479294287,0.0,6.0065896185481946e-05,-0.2024720253159258,-0.0013179162323000233,-0.00024803554742797125,0.0002518501923562057,0.0006119192579789297,0.0,0.999991435344807,-0.0003667737990252996,-0.8114506085521513,0.0,-0.05416554044945619,0.19610144906757931,1.0939493317719482,-0.2783253373464312,0.00035709469314192094
1.0,470.0,-2.421285700253802,-0.829638854243688,0.0,5.4440437858742096e-05,-0.2032994096435143,-0.001225938388034916,-0.00023327357799337234,0.00024483294077145873,0.0005713514691241361,0.0,0.9999909406988582,-0.00034192230173706246,-0.8107078480541967,0.0,-0.06061313521331935,0.21108026194733237,1.0706736496523586,-0.26786702115414845,0.0003308758065089741
1.0,480.0,-2.443026015758284,-0.8158587105359266,0.0,4.923760228889412e-05,-0.20426828023425928,-0.0011405850252214171,-0.00021947461236392884,0.0002373027754502522,0.0005330784818430706,0.0,0.9999906167417422,-0.00031882690010939,-0.8098241341810137,0.0,-0.06732652471024284,0.22646326575752748,1.0483679193412658,-0.2581949610828908,0.00030653999486307337
1.0,490.0,-2.4644130737161336,-0.8023276608450113,0.0,4.443025932301624e-05,-0.20536986905117305,-0.0010613157588376092,-0.00020653691713621295,0.00022940420374855292,0.0004969615982903883,0.0,0.9999904477291526,-0.0002973435780532255,-0.8088087281603566,0.0,-0.07426358342485832,0.24222836896330302,1.0269727467685486,-0.24924550097295287,0.0002839459196421417
1.0,500.0,-2.4854956438596165,-0.7890456493424836,0.0,3.9992695698501085e-05,-0.20659622374672493,-0.0009876442575429548,-0.00019437541874482885,0.00022125867115814333,0.0004628770565310387,0.0,0.9999904175791519,-0.00027734333227551905,-0.8076699842083213,0.0,-0.0813885164850782,0.2583544942435295,1.006433488702193,-0.2409607582752654,0.0002629642547578221
1.0,510.0,-2.5063135528605582,-0.7760118718946997,0.0,3.590053827801022e-05,-0.20794010162772505,-0.0009191314550623599,-0.00018291864787645326,0.00021296777966792063,0.0004307130413724957,0.0,0.9999905103523646,-0.00025871016716968873,-0.8064154592930786,0.0,-0.0886716223028562,0.2748215347207434,0.9866997873024426,-0.23328801576141797,0.0002434764061237224
1.0,520.0,-2.5268982937585722,-0.7632249020303769,0.0,3.213070034991945e-05,-0.209394876757085,-0.000855379785229175,-0.00017210622654571824,0.00020461608930161696,0.0004003673834388443,0.0,0.9999907106000603,-0.00024133940832545112,-0.805052011960667,0.0,-0.09608888519667175,0.2916103012894721,0.967725158315408,-0.2261791891213035,0.00022537341637022
1.0,530.0,-2.5472737744958147,-0.7506827959539044,0.0,2.8661339957264276e-05,-0.21095445918281872,-0.0007960282688523469,-0.00016188681026043497,0.00019627355122059224,0.00037174579396372754,0.0,0.9999910036070928,-0.00022513627953632428,-0.8035858903541472,0.0,-0.1036214669492601,0.30870246644048754,0.9494666258317321,-0.21959035937417581,0.00020855501988488654
1.0,540.0,-2.567457135663334,-0.7383831803907104,0.0,2.5471823425594024e-05,-0.21261322515346098,-0.0007407483105122062,-0.00015221640897974305,0.00018799761665838182,0.0003447605144461817,0.0,0.9999913755522886,-0.00021001469786625677,-0.8020228099141385,0.0,-0.11125514798069906,0.3260805081641069,0.9318843975829567,-0.21348136082531263,0.00019292882092737196
1.0,550.0,-2.587459587116349,-0.72632332634328,0.0,2.2542690070655778e-05,-0.2143659571420434,-0.000689240088267628,-0.00014305702144564464,0.00017983506172068145,0.0003193292859488662,0.0,0.9999918136049115,-0.00019589624940777154,-0.8003680214652663,0.0,-0.11897975444771984,0.343727656193573,0.9149415756238738,-0.20781541679819127,0.0001784095734110496
1.0,560.0,-2.607287228315004,-0.7145002112558557,0.0,1.9855615911914466e-05,-0.2162077925254636,-0.0006412294398150342,-0.00013437552746413116,0.0001718235639281728,0.00029537456340011285,0.0,0.9999923059723795,-0.00018270931504407397,-0.7986263705087118,0.0,-0.1267885964719605,0.3616278419051545,0.8986038979840999,-0.20255881661189754,0.0001649185454381338
1.0,570.0,-2.626941828871564,-0.7029105716129536,0.0,1.7393375400993864e-05,-0.2181341798291554,-0.0005964651655602486,-0.0001261427916143085,0.0001639930624210501,0.0002728229166740319,0.0,0.9999928419114562,-0.00017038832102744128,-0.7968023485859461,0.0,-0.1346779342499739,0.37976565253225436,0.8828395074910711,-0.19768062829939922,0.00015238295513959188
1.0,580.0,-2.64642155453216,-0.6915509476136958,0.0,1.5139800907581045e-05,-0.2201408415318404,-0.0005547166829551691,-0.00011833293962151984,0.0001563669300555494,0.0002516045732374158,0.0,0.9999934117126512,-0.00015887309369875331,-0.7949001375755879,0.0,-0.14264648247397238,0.39812628990330395,0.8676187444896555,-0.1931524424117959,0.00014073546704975219
1.0,590.0,-2.6657216302894735,-0.6804177212546467,0.0,1.3079740137211832e-05,-0.22222374252038615,-0.0005157719778366959,-0.00011092277528496308,0.00014896298224078392,0.00023165306742117282,0.0,0.9999940066655294,-0.00014810830136547623,-0.7929236477508944,0.0,-0.15069495884252293,0.41669553362078515,0.8529139606269177,-0.1889481429580358,0.00012991374032378635
1.0,600.0,-2.6848349370114146,-0.6695071489047504,0.0,1.1199011888033595e-05,-0.22437906338270142,-0.0004794358078302765,-0.00010389131149123944,0.00014179434430190555,0.00021290496944061275,0.0,0.9999946190109358,-0.0001380429693723912,-0.7908765503719055,0.0,-0.15882567909087417,0.4354597084179759,0.8386993512474679,-0.18504370211487056,0.0001198600217253915
1.0,610.0,-2.7037525412874115,-0.6588153892556264,0.0,9.484360657691445e-06,-0.2266031778221663,-0.0004455281205172306,-9.721939358382621e-05,0.00013487019640937944,0.00019529967360048828,0.0,0.9999952418847845,-0.00012863005686217674,-0.7887623055223603,0.0,-0.16704219861821654,0.45440565532823546,0.8249508042662097,-0.1814169958293943,0.00011052077757971274
1.0,620.0,-2.7224641604654582,-0.648338527369467,0.0,7.923410634880002e-06,-0.22889263356725703,-0.0004138826553215998,-9.088939731038937e-05,0.0001281964126700506,0.00017877923003843768,0.0,0.9999958692569706,-0.0001198260857326686,-0.7865841858332799,0.0,-0.17534899919210756,0.47352070625448556,0.8116457636601405,-0.17804763784391134,0.00010184635988422161
1.0,630.0,-2.7409585663391463,-0.6380725954172761,0.0,6.504619585384043e-06,-0.23124413623307324,-0.00038434570320455635,-8.488498684715564e-05,0.00012177610881398223,0.0001632882081786811,0.0,0.9999964958680788,-0.00011159081393834524,-0.7843452966666146,0.0,-0.1837512181778908,0.49279266151609813,0.7987631059564393,-0.1749168300144138,9.37907025606666e-05
1.0,640.0,-2.759223931847254,-0.628013590595989,0.0,5.217233091063916e-06,-0.23365453566659486,-0.000356775002468192,-7.919092110430351e-05,0.00011561011100836549,0.00014877358301906973,0.0,0.9999971171658789,-0.00010388694662352834,-0.7820485932662927,0.0,-0.19225441712476724,0.5122097699636675,0.7862830282966496,-0.1720072270812935,8.63110444611994e-05
1.0,650.0,-2.7772481256268504,-0.6181574906289913,0.0,4.051239536305613e-06,-0.23612081437453744,-0.00033103875243820357,-7.37928987404302e-05,0.00010969735666189589,0.0001351846376469473,0.0,0.9999977292430434,-9.667987967063188e-05,-0.7796968953219696,0.0,-0.20086438622568856,0.5317607112798372,0.7741869468312964,-0.1693028142935612,7.93676762478282e-05
1.0,660.0,-2.795018959434926,-0.6085002671866565,0.0,2.997326168986391e-06,-0.23864007769183557,-0.000307014729653232,-6.867743413649084e-05,0.00010403523662564161,0.0001224728771202383,0.0,0.9999983287771111,-8.993747114390199e-05,-0.7772928993337175,0.0,-0.20958698106800702,0.5514345801199492,0.7624574043500718,-0.16678879649353665,7.292370867403962e-05
1.0,670.0,-2.8125243934152357,-0.599037897508531,0.0,2.0468364972653405e-06,-0.24120954540054126,-0.0002845894935504975,-6.383175806916257e-05,9.861988692650676e-05,0.0001105919501771785,0.0,0.9999989129733706,-8.362983684506695e-05,-0.7748391891141516,0.0,-0.2184279881396888,0.5712208717853055,0.751077986183286,-0.1644514974440266,6.694486013159036e-05
1.0,680.0,-2.8297527040055126,-0.5897663744640591,0.0,1.1917292228275354e-06,-0.24382654455386657,-0.0002636576705945329,-5.9243738037647674e-05,9.344643706500777e-05,9.949757624369673e-05,0.0,0.9999994795111042,-7.77291668019756e-05,-0.7723382447181897,0.0,-0.227393015702437,0.5911094691612426,0.7400332435235943,-0.16227826832955092,6.139926160090481e-05
1.0,690.0,-2.846692619006747,-0.5806817152522413,0.0,4.245388569666432e-07,-0.2464885032988762,-0.00024412130742137918,-5.490181418557942e-05,8.85092209506643e-05,8.914747596370246e-05,0.0,1.0000000264934321,-7.220956000943013e-05,-0.7697924500495388,0.0,-0.23648740685165323,0.6110906306901749,0.729308623415577,-0.16025740449144119,5.6257277371799344e-05
1.0,700.0,-2.8633334240088435,-0.5717799689107066,0.0,-2.6166188118751517e-07,-0.2491929455246263,-0.00022588928492570776,-5.079494756146939e-05,8.38019557174452e-05,7.950130404221803e-05,0.0,1.0000005524008466,-6.704687515263517e-05,-0.7672040993568771,0.0,-0.2457161718271483,0.6311549791850145,0.7188904047466441,-0.15837806956705622,5.1491340092930426e-05
1.0,800.0,-3.01144117902827,-0.49198678075227387,0.0,-3.874468845726347e-06,-0.2780897038864389,-9.921141550103073e-05,-2.0532395552034248e-05,4.779522758854844e-05,1.4133664450290453e-05,0.0,1.0000045125121393,-3.076005304756343e-05,-0.7394298513966966,0.0,-0.3461921407295012,0.8345515687093867,0.6290323045883258,-0.14548337977599365,1.965702993123036e-05
1.0,900.0,-3.123234483525788,-0.42653459169484276,0.0,-4.1602097239721865e-06,-0.30908990955012616,-3.7802233552753676e-05,-4.4866260967709086e-06,2.693855142004936e-05,-1.3280201825446851e-05,0.0,1.000006252126363,-1.2697160398812958e-05,-0.7094050684113274,0.0,-0.46242272210486834,1.038297813718691,0.5591409922034029,-0.13921958266837184,5.857818781612031e-06
1.0,1000.0,-3.1989873596969907,-0.3724561663878234,0.0,-3.191604993774214e-06,-0.3408426821864379,-1.030099354573435e-05,3.0000962351590832e-06,1.5446666253587732e-05,-2.0577138785167955e-05,0.0,1.0000064139762548,-4.291893819506316e-06,-0.678425713615568,0.0,-0.5930600891877023,1.2376478510358897,0.5032266468100133,-0.13615430559689812,8.941478164327065e-07
1.0,1100.0,-3.2425447006048818,-0.3274031466298023,0.0,-1.8930572328837607e-06,-0.3724528353640258,-2.434871379874622e-07,5.554483920370764e-06,9.466122680124953e-06,-1.796468740200011e-05,0.0,1.0000056608573276,-9.609816571202345e-07,-0.647380155557974,0.0,-0.7349731251220405,1.4297361369912747,0.4574777100567719,-0.13459392704362558,1.0913277919874583e-07
1.0,1200.0,-3.259046281005025,-0.2895472194624826,0.0,-6.574801775303362e-07,-0.40335047049829353,1.171505934906241e-06,5.430713799795934e-06,6.612587822380333e-06,-1.1133557730852721e-05,0.0,1.0000044780106123,-2.1125731694528835e-07,-0.6168554605680836,0.0,-0.8846364713798042,1.6129913705361125,0.41935313033834054,-0.1336920206593021,1.1249253371916286e-06
1.0,1300.0,-3.253663530315127,-0.25747097267530517,0.0,3.665638667551085e-07,-0.43319102835627343,-1.315442115296256e-06,3.994916012369831e-06,5.454644332451571e-06,-3.168778357547734e-06,0.0,1.0000031765643056,-6.767620635806218e-07,-0.5872225650408605,0.0,-1.0388273057076176,1.7866978108577805,0.3870936659922169,-0.13302675125951244,2.732496424558118e-06
1.0,1400.0,-3.231039429789944,-0.23007336552966376,0.0,1.1409702332588188e-06,-0.4617822706159564,-5.162593645577143e-06,2.0549987859506733e-06,5.147570128326261e-06,4.327406157915459e-06,0.0,1.0000019393722146,-1.6115906057410633e-06,-0.5587016115480307,0.0,-1.1948771034158387,1.9506862039820223,0.35944266382005324,-0.13239320436510507,4.332115130655302e-06
1.0,1500.0,-3.1951095659336146,-0.20649461503998065,0.0,1.6753530991366928e-06,-0.4890329024147526,-9.036911597032982e-06,7.405942998248296e-08,5.200979093191208e-06,1.0587683439065954e-05,0.0,1.0000008643183795,-2.615727568947534e-06,-0.5314098082362215,0.0,-1.3507015273460523,2.105124212414422,0.33547853649863135,-0.13169835497205049,5.644529737035709e-06
1.0,1600.0,-3.1491040110081387,-0.18605867181242558,0.0,1.9976897702730566e-06,-0.5149172631916278,-1.2275261764682379e-05,-1.6952064685614063e-06,5.3368757567777705e-06,1.530833322939239e-05,0.0,0.9999999961516182,-3.483687845605666e-06,-0.5053954172666494,0.0,-1.5047380612481527,2.2503777553886835,0.3145100628820317,-0.13090675359353401,6.558894488723815e-06
1.0,1700.0,-3.095623163209833,-0.16822984889422515,0.0,2.1408062151779914e-06,-0.5394514070230695,-1.4585810488821424e-05,-3.126991465549124e-06,5.404012125577024e-06,1.8436883427448607e-05,0.0,0.9999993478132758,-4.119519289313226e-06,-0.4806614295576,0.0,-1.6558557688720106,2.386920875945071,0.2960086404223388,-0.13001199897617224,7.051497146225527e-06
1.0,1800.0,-3.0367352448824163,-0.1525802838229497,0.0,2.1364317184570645e-06,-0.5626770511639317,-1.5880256858173535e-05,-4.170840353541719e-06,5.326338139289204e-06,2.0051003643505526e-05,0.0,0.9999989140842792,-4.488440954541041e-06,-0.45718185225720487,0.0,-1.803265730864897,2.5152780765054863,0.27956311881916374,-0.12902163261899935,7.141936551762262e-06
1.0,1900.0,-2.974071933697528,-0.1387655096316366,0.0,2.0128623738172335e-06,-0.5846508857041325,-1.617874346662921e-05,-4.819982762249437e-06,5.071936706157145e-06,2.028986304365978e-05,0.0,0.9999986800716012,-4.589080289339051e-06,-0.43491281528276954,0.0,-1.9464429548276845,2.6359880963728464,0.26484889551459884,-0.1279491491558374,6.869462468836946e-06
1.0,2000.0,-2.908912919534777,-0.12650604144426064,0.0,1.7943153407110351e-06,-0.6054375101449938,-1.5555799771981283e-05,-5.091960216828331e-06,4.634275017212336e-06,1.9315743195878303e-05,0.0,0.9999986263633945,-4.4374725938243344e-06,-0.4138000865372065,0.0,-2.085062392499171,2.7495817303162906,0.25160628157726556,-0.12680982947337818,6.280317704202698e-06
1.0,2100.0,-2.842256937052898,-0.11557341755841354,0.0,1.5010398478588812e-06,-0.6251048148666744,-1.4109748334507473e-05,-5.016855084138603e-06,4.020891687834914e-06,1.729312405185256e-05,0.0,0.9999987320806385,-4.057861019959631e-06,-0.3937841135746036,0.0,-2.2189482851706877,2.856568779322701,0.23962504804805393,-0.12561864253976346,5.421136237352641e-06
1.0,2200.0,-2.774879783608786,-0.10577954627595376,0.0,1.1497319322550213e-06,-0.6437210073475523,-1.1945648631973504e-05,-4.630221285982118e-06,3.2465959140570423e-06,1.4377843756388566e-05,0.0,0.9999989766199312,-3.477464815689433e-06,-0.37480336768798933,0.0,-2.3480348769020436,2.957430896902274,0.22873318640548557,-0.12438926687262226,4.335684070383881e-06
1.0,2300.0,-2.7073809491577094,-0.09696851707274866,0.0,7.540373125693368e-07,-0.6613527428526254,-9.1660887862267e-06,-3.9689225006658536e-06,2.329416770146148e-06,1.071202593982528e-05,0.0,0.999999340592136,-2.723575964070933e-06,-0.3567965257256359,0.0,-2.4723363402904193,3.0526182034490605,0.21878860072056017,-0.12313371216391009,3.063436059229123e-06
1.0,2400.0,-2.640220746609546,-0.08901025961969913,0.0,3.250443662888537e-07,-0.6780639948125988,-5.866524531283905e-06,-3.0687648229858e-06,1.2882335681164446e-06,6.422258977070153e-06,0.0,0.9999998062740523,-1.8220235102683898e-06,-0.3397038579700677,0.0,-2.5919239579288416,3.142548272903314,0.2096728765181982,-0.12186225477221621,1.6391449820428883e-06
1.0,2500.0,-2.5737497253747703,-0.08179559752570058,0.0,-1.282729336648776e-07,-0.6939154183608008,-2.133233350262661e-06,-1.963231427042464e-06,1.414341201278179e-07,1.61955637025155e-06,0.0,1.0000003577709984,-7.964375177339789e-07,-0.32346807539481526,0.0,-2.7069089225613796,3.227606577941339,0.20128654493388015,-0.12058352912969957,9.292859292596907e-08
