Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.88724e-11          ***
  400  6.29842e-11          ***
  500  6.54038e-11          ***
  650  7.48117e-11          ***
  800  8.77269e-11          ***
 1000  1.08321e-10          ***
 1250  1.38064e-10          ***
 1500   1.7142e-10          ***
 1750  2.07902e-10          ***
 2000  2.47199e-10          ***
 2250  2.89084e-10          ***
 2500  3.33383e-10          ***
