Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.78966e-11          ***
  400  7.81003e-11          ***
  500   9.2468e-11          ***
  650  1.18502e-10          ***
  800   1.4842e-10          ***
 1000  1.93173e-10          ***
 1250  2.55822e-10          ***
 1500  3.25063e-10          ***
 1750  4.00266e-10          ***
 2000  4.80961e-10          ***
 2250  5.66777e-10          ***
 2500  6.57413e-10          ***
