Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  5.74404e-11          ***
  400  5.43012e-11          ***
  500  5.52294e-11          ***
  650  6.00815e-11          ***
  800  6.75298e-11          ***
 1000  8.02607e-11          ***
 1250  9.94903e-11          ***
 1500  1.21583e-10          ***
 1750  1.46049e-10          ***
 2000  1.72595e-10          ***
 2250  2.01019e-10          ***
 2500  2.31176e-10          ***
