Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300    5.024e-11          ***
  400  4.95276e-11          ***
  500  4.97454e-11          ***
  650  5.08336e-11          ***
  800  5.25166e-11          ***
 1000  5.54075e-11          ***
 1250   5.9756e-11          ***
 1500  6.46619e-11          ***
 1750  6.99667e-11          ***
 2000  7.55723e-11          ***
 2250  8.14192e-11          ***
 2500  8.74938e-11          ***
