Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  4.12851e-11          ***
  400  4.06321e-11          ***
  500  4.05003e-11          ***
  650  4.10647e-11          ***
  800  4.25832e-11          ***
 1000  4.56155e-11          ***
 1250  5.01869e-11          ***
 1500  5.52035e-11          ***
 1750  6.06269e-11          ***
 2000   6.6446e-11          ***
 2250  7.25879e-11          ***
 2500  7.89878e-11          ***
