Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  9.87282e-12          ***
  400  1.08063e-11          ***
  500  1.19124e-11          ***
  650  1.37518e-11          ***
  800  1.57511e-11          ***
 1000   1.8625e-11          ***
 1250   2.2584e-11          ***
 1500  2.69483e-11          ***
 1750  3.16319e-11          ***
 2000  3.65879e-11          ***
 2250  4.18297e-11          ***
 2500   4.7383e-11          ***
