Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.33378e-07          ***
  400  9.29227e-09          ***
  500  2.01111e-09          ***
  650  5.39234e-10          ***
  800  2.58262e-10          ***
 1000  1.49898e-10          ***
 1250  1.07323e-10          ***
 1500  9.26633e-11          ***
 1750  8.79311e-11          ***
 2000  8.77983e-11          ***
 2250  9.02065e-11          ***
 2500  9.42089e-11          ***
