Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  3.95601e-11          ***
  400   3.8985e-11          ***
  500  3.93826e-11          ***
  650  4.07735e-11          ***
  800  4.26923e-11          ***
 1000  4.58014e-11          ***
 1250  5.03587e-11          ***
 1500  5.54536e-11          ***
 1750  6.09998e-11          ***
 2000  6.69544e-11          ***
 2250  7.32377e-11          ***
 2500  7.97747e-11          ***
