Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.00385e-10          ***
  400  1.28046e-10          ***
  500  1.60634e-10          ***
  650  2.16352e-10          ***
  800  2.78895e-10          ***
 1000  3.71511e-10          ***
 1250  5.00487e-10          ***
 1500  6.42687e-10          ***
 1750  7.96957e-10          ***
 2000  9.62403e-10          ***
 2250   1.1383e-09          ***
 2500  1.32406e-09          ***
