Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.12651e-11          ***
  400  5.77122e-11          ***
  500  6.10077e-11          ***
  650  7.09377e-11          ***
  800  8.40258e-11          ***
 1000  1.04624e-10          ***
 1250  1.34187e-10          ***
 1500  1.67239e-10          ***
 1750  2.03332e-10          ***
 2000  2.42173e-10          ***
 2250  2.83547e-10          ***
 2500  3.27289e-10          ***
