Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  3.40324e-10          ***
  400  1.43194e-10          ***
  500  9.32068e-11          ***
  650  7.00041e-11          ***
  800  6.39383e-11          ***
 1000  6.44987e-11          ***
 1250  7.09183e-11          ***
 1500  8.05092e-11          ***
 1750  9.20682e-11          ***
 2000  1.05077e-10          ***
 2250  1.19266e-10          ***
 2500  1.34473e-10          ***
