Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.29856e-06          ***
  400  1.57056e-07          ***
  500  1.82362e-08          ***
  650  2.73982e-09          ***
  800  9.11816e-10          ***
 1000  3.85789e-10          ***
 1250   2.1473e-10          ***
 1500  1.57108e-10          ***
 1750  1.32783e-10          ***
 2000  1.21819e-10          ***
 2250  1.17393e-10          ***
 2500   1.1664e-10          ***
