Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.03335e-08          ***
  400  1.47959e-09          ***
  500  4.96485e-10          ***
  650   2.0064e-10          ***
  800   1.2459e-10          ***
 1000  9.07084e-11          ***
 1250  7.77978e-11          ***
 1500  7.55984e-11          ***
 1750  7.78829e-11          ***
 2000  8.25571e-11          ***
 2250   8.8733e-11          ***
 2500  9.59702e-11          ***
