Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  7.26089e-11          ***
  400  8.21332e-11          ***
  500  9.62729e-11          ***
  650   1.2225e-10          ***
  800  1.52256e-10          ***
 1000  1.97234e-10          ***
 1250  2.60273e-10          ***
 1500  3.29992e-10          ***
 1750  4.05743e-10          ***
 2000  4.87044e-10          ***
 2250  5.73519e-10          ***
 2500   6.6486e-10          ***
