Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.31217e-10          ***
  400  7.94801e-11          ***
  500  6.46189e-11          ***
  650  5.94994e-11          ***
  800  6.14576e-11          ***
 1000  6.85726e-11          ***
 1250  8.12355e-11          ***
 1500  9.65326e-11          ***
 1750  1.13783e-10          ***
 2000  1.32648e-10          ***
 2250  1.52926e-10          ***
 2500  1.74481e-10          ***
