Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.88398e-07          ***
  400  1.19547e-08          ***
  500   2.4407e-09          ***
  650  6.19243e-10          ***
  800  2.86598e-10          ***
 1000  1.61712e-10          ***
 1250  1.13426e-10          ***
 1500  9.67474e-11          ***
 1750  9.11006e-11          ***
 2000  9.04936e-11          ***
 2250  9.26396e-11          ***
 2500  9.64959e-11          ***
