Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  3.01499e-11          ***
  400  3.04953e-11          ***
  500  3.14818e-11          ***
  650  3.35012e-11          ***
  800  3.59038e-11          ***
 1000  3.95315e-11          ***
 1250  4.46013e-11          ***
 1500  5.00932e-11          ***
 1750  5.59475e-11          ***
 2000  6.21639e-11          ***
 2250  6.86951e-11          ***
 2500   7.5469e-11          ***
