Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  5.53442e-11          ***
  400  5.42198e-11          ***
  500  5.42957e-11          ***
  650  5.55001e-11          ***
  800  5.74088e-11          ***
 1000  6.04532e-11          ***
 1250  6.48034e-11          ***
 1500  6.96908e-11          ***
 1750  7.50273e-11          ***
 2000  8.07199e-11          ***
 2250   8.6682e-11          ***
 2500  9.28589e-11          ***
