Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.92321e-06          ***
  400  1.67326e-07          ***
  500  1.90038e-08          ***
  650  2.78877e-09          ***
  800  9.13456e-10          ***
 1000  3.81172e-10          ***
 1250  2.09957e-10          ***
 1500   1.5265e-10          ***
 1750  1.28493e-10          ***
 2000  1.17562e-10          ***
 2250  1.13073e-10          ***
 2500  1.12191e-10          ***
