Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300   9.9573e-13          ***
  400  1.62044e-12          ***
  500  2.31766e-12          ***
  650  3.48078e-12          ***
  800  4.78623e-12          ***
 1000  6.79223e-12          ***
 1250  9.75091e-12          ***
 1500  1.31343e-11          ***
 1750  1.68642e-11          ***
 2000  2.09255e-11          ***
 2250  2.53331e-11          ***
 2500  3.00994e-11          ***
