Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  6.49949e-09          ***
  400  1.05065e-09          ***
  500  3.79662e-10          ***
  650   1.6434e-10          ***
  800  1.06423e-10          ***
 1000  8.01922e-11          ***
 1250  7.05215e-11          ***
 1500  6.95537e-11          ***
 1750  7.23375e-11          ***
 2000  7.71699e-11          ***
 2250  8.33165e-11          ***
 2500   9.0408e-11          ***
