Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  2.43518e-10          ***
  400  1.11535e-10          ***
  500  7.64153e-11          ***
  650  6.01607e-11          ***
  800  5.65481e-11          ***
 1000  5.84063e-11          ***
 1250  6.53385e-11          ***
 1500  7.49432e-11          ***
 1750  8.62694e-11          ***
 2000  9.88976e-11          ***
 2250  1.12604e-10          ***
 2500   1.2725e-10          ***
