Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.03808e-10          ***
  400  6.67172e-11          ***
  500   5.6215e-11          ***
  650  5.34891e-11          ***
  800  5.63684e-11          ***
 1000  6.39429e-11          ***
 1250  7.66767e-11          ***
 1500    9.178e-11          ***
 1750  1.08686e-10          ***
 2000  1.27104e-10          ***
 2250  1.46859e-10          ***
 2500  1.67829e-10          ***
