Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  1.23067e-11          ***
  400  1.38425e-11          ***
  500  1.55673e-11          ***
  650  1.82388e-11          ***
  800   2.0964e-11          ***
 1000  2.48018e-11          ***
 1250   2.9968e-11          ***
 1500  3.54528e-11          ***
 1750  4.12419e-11          ***
 2000  4.73297e-11          ***
 2250  5.36656e-11          ***
 2500  6.01992e-11          ***
