Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_W2->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
0.1,1100.0,9.84990941224252e-07,-1.9060724386405475e-07,5.081711451819619e-06,-0.0039680923971238385,-1.011747473976216e-05,5.1661494682323394e-08,5.033957761466911e-07
0.1,1200.0,-8.79949344680687e-07,-1.0405412131301366e-06,7.346332293146831e-06,-0.0016201295249149076,-2.692622663720426e-05,1.9887470467062047e-07,-4.2250053383669566e-06
0.1,1300.0,-2.258547426786952e-06,-1.4586349837004304e-06,7.515136548086276e-06,0.0012065301461749644,-3.59184103867072e-05,2.456444300016462e-07,-7.268542853980003e-06
0.1,1400.0,-2.6158982617838517e-06,-1.3144561998065409e-06,5.613786154356015e-06,0.0029823750306496523,-3.480349182801495e-05,1.8411901141462146e-07,-7.548615637451415e-06
0.1,1500.0,-1.908630961556009e-06,-7.027084270655867e-07,2.1088855578169364e-06,0.0032512521576025764,-2.536053116611065e-05,4.231613925857831e-08,-5.229062845947153e-06
0.1,1600.0,-4.0891938352700513e-07,1.7058157736392044e-07,-2.456400117581622e-06,0.002290995176479541,-1.1398200701398048e-05,-1.4092031217223853e-07,-1.2136456381862908e-06
0.1,1700.0,1.4673731389422916e-06,1.0747626638520256e-06,-7.65510897389536e-06,0.0006900744209526154,2.8114465614995056e-06,-3.3103038897502296e-07,3.3044613104451174e-06
0.1,1800.0,3.2811268719985354e-06,1.8045544777801173e-06,-1.3239352158730928e-05,-0.0009533187428050969,1.3445112729172426e-05,-5.041044468486317e-07,7.141520790826956e-06
0.1,1900.0,4.638871092852417e-06,2.2017211122828547e-06,-1.91309046253854e-05,-0.0021884294488216565,1.7530772617045326e-05,-6.478206025173991e-07,9.28332765196318e-06
0.1,2000.0,5.223917890534376e-06,2.1592635986390733e-06,-2.538164231895335e-05,-0.0027639950019823626,1.3032591427969295e-05,-7.597303673655119e-07,8.94844865371624e-06
0.1,2100.0,4.803900502396808e-06,1.616545762671142e-06,-3.2127995825805984e-05,-0.0026192956307701967,-1.2310509254979166e-06,-8.446441344767763e-07,5.593649430650282e-06
0.1,2200.0,3.225407649743046e-06,5.50736486781558e-07,-3.955080117665586e-05,-0.001847057719496179,-2.5739105087835466e-05,-9.120404287502361e-07,-1.1104242869855417e-06
0.1,2300.0,4.027027663782124e-07,-1.0324067172914161e-06,-4.784445641397473e-05,-0.0006484186085575391,-6.0433683085515685e-05,-9.738965612724859e-07,-1.1315649690482427e-05
0.1,2400.0,-3.695334319722985e-06,-3.1069280536660947e-06,-5.719552661813245e-05,0.0007093789401462401,-0.0001048726055413929,-1.0430482349592922e-06,-2.5034880566379648e-05
0.1,2500.0,-9.05782166429667e-06,-5.6336568468621655e-06,-6.776936415541933e-05,0.0019279801646696862,-0.0001583575181018018,-1.1320461904624696e-06,-4.217736729665292e-05
0.1,2600.0,-1.5643007159047127e-05,-8.565686257571808e-06,-7.970288313838102e-05,0.002704457089159171,-0.00022003531253981935,-1.2524238351379317e-06,-6.257901525286742e-05
0.1,2700.0,-2.3387561503575036e-05,-1.185247914728088e-05,-9.310173258682816e-05,0.002749970637992532,-0.00028897488773582425,-1.4142792705936461e-06,-8.602699179820856e-05
0.1,2800.0,-3.221403925915429e-05,-1.544282052576109e-05,-0.00010804041681641843,0.0018018407239515496,-0.0003642229935860365,-1.6260842158424818e-06,-0.000112279019131301
0.1,2900.0,-4.203668842153402e-05,-1.928684994656705e-05,-0.00012456425186671034,-0.000369534149489431,-0.0004448432458938897,-1.894648264685961e-06,-0.0001410780459302469
0.1,3000.0,-5.276585421111612e-05,-2.33373868368735e-05,-0.00014269235219696144,-0.003957571725513042,-0.0005299420969923919,-2.225183506236376e-06,-0.00017216308901306886
0.2,250.0,2.126491331377744e-06,-3.0998385996284505e-08,-1.1464768136246805e-07,-1.4341864841455805,-1.235496923761493e-06,6.925584817885107e-09,5.875637688134729e-08
0.2,260.0,-1.817429931233405e-06,3.315015983689604e-07,1.0314470743756158e-06,-0.33272297389597816,2.3846208097262575e-06,-5.893237624054972e-08,-3.4197962435058475e-06
0.2,270.0,1.0363565758702773e-06,-1.1777652866633653e-06,-3.198766054447272e-06,0.011739099469544654,-4.988407879606666e-06,1.6868367922804708e-07,1.2441546716268896e-06
0.2,280.0,-1.0643781559919448e-06,8.721867879337615e-07,3.270201630969508e-06,0.016534447983919783,5.151407879625521e-06,-1.3846135391695477e-07,-9.40900323853842e-07
0.2,290.0,-1.8230968034642426e-06,4.022923422620744e-06,1.4179368507654479e-06,-0.011207262941310657,1.644920819245819e-07,-1.3666298109066447e-07,-1.3919599664359704e-06
0.2,300.0,-8.216212166023069e-07,5.325408842238678e-06,-2.1978631913503842e-06,-0.01190492619703403,-5.26050316706905e-06,9.813482839065742e-09,-1.4246591592548379e-08
0.2,310.0,3.9926224274025737e-07,4.401117662601545e-06,-2.5535752383609234e-06,-0.0010019251733547308,-3.590239776337056e-06,7.594767378122201e-08,8.60234703584453e-07
0.2,320.0,9.673512325182717e-07,2.3551298219623812e-06,-3.961105825533712e-07,0.006174985891903294,1.5106647164037096e-06,3.425590589048266e-08,3.3004350879561834e-07
0.2,330.0,8.877841654229866e-07,3.790349180643373e-07,1.7896076451937955e-06,0.0063049768353327425,4.835041262701869e-06,-4.368800143433299e-08,-1.0542555952949896e-06
0.2,340.0,5.355914833469317e-07,-8.650578425420159e-07,2.517603140300528e-06,0.0023882098456434186,4.435075172774912e-06,-9.252134863197768e-08,-2.32628701387705e-06
0.2,350.0,2.552877055668406e-07,-1.2606000622687653e-06,1.7240156822723163e-06,-0.0018446854985874623,1.3645366133063758e-06,-8.930680797855978e-08,-2.823885774012039e-06
0.2,360.0,2.1102846776271352e-07,-1.019727591949808e-06,1.4189916060045283e-07,-0.004252838992325468,-2.2260613991306896e-06,-4.553814034410592e-08,-2.3884397898975886e-06
0.2,370.0,3.999763978127173e-07,-4.612792362073821e-07,-1.3876375418561902e-06,-0.0044132006025835386,-4.592343053319367e-06,1.314869088408592e-08,-1.2475952978123572e-06
0.2,380.0,7.253636435575666e-07,1.327316324524369e-07,-2.3055539299103004e-06,-0.0029384537053002936,-4.993276342375185e-06,6.300184433284864e-08,1.9775720103903332e-07
0.2,390.0,1.0674549948722194e-06,5.788506219144264e-07,-2.4292810898111023e-06,-0.00077185736472386,-3.61304103344694e-06,8.981380885323695e-08,1.5542580734743638e-06
0.2,400.0,1.3291618306599318e-06,7.976841304419154e-07,-1.873219752000002e-06,0.001264677242011501,-1.183636934877429e-06,8.991369554420526e-08,2.541052443566597e-06
0.2,410.0,1.4551711042705032e-06,7.908420683730041e-07,-9.105857959667408e-07,0.002660425007791252,1.4152921696015203e-06,6.756977219256436e-08,3.0236711472033082e-06
0.2,420.0,1.4321930423708126e-06,6.093971475901938e-07,1.5259352602548097e-07,0.0032275459604569436,3.4441742488256337e-06,3.131542748667109e-08,2.9998752711359145e-06
0.2,430.0,1.2791205798215391e-06,3.252385920476566e-07,1.0619813627160555e-06,0.003023999760540975,4.447839485058632e-06,-9.321404305581144e-09,2.5617012257516355e-06
0.2,440.0,1.03393559675848e-06,1.0072234737431873e-08,1.655129098770107e-06,0.0022517528719963563,4.280849432140638e-06,-4.607582260356102e-08,1.851973381785822e-06
0.2,450.0,7.415676369541975e-07,-2.7724161830767567e-07,1.8671820833833601e-06,0.0011660820608738994,3.056833567991845e-06,-7.313010572000027e-08,1.0262382946102904e-06
0.2,460.0,4.4469430080755303e-07,-4.963340483574525e-07,1.7152486155957862e-06,1.047666641556155e-05,1.0627332358579755e-06,-8.743226417360658e-08,2.2501650493420456e-07
0.2,470.0,1.7796987270496878e-07,-6.259594183933278e-07,1.2730913212808788e-06,-0.0010212757743151178,-1.3318301176935302e-06,-8.843798048298711e-08,-4.4281544024527937e-07
0.2,480.0,-3.467813381048137e-08,-6.615633937717461e-07,6.44507000303559e-07,-0.001800523626051425,-3.7518853916660106e-06,-7.754432992622932e-08,-9.069803178184195e-07
0.2,490.0,-1.804115447046778e-07,-6.113608607170666e-07,-5.962253561265788e-08,-0.0022634266495099517,-5.872963015182469e-06,-5.742087328061947e-08,-1.1355142417969268e-06
0.2,500.0,-2.562962969194262e-07,-4.920389719055952e-07,-7.383481596352701e-07,-0.002401279178766313,-7.4542214290745315e-06,-3.1373612829937555e-08,-1.1297777631239653e-06
0.2,510.0,-2.6726852626246156e-07,-3.2478240448429015e-07,-1.3113465056626488e-06,-0.0022465721467987716,-8.351659803368553e-06,-2.8167910132630434e-09,-9.169719648489443e-07
0.2,520.0,-2.2379218186557735e-07,-1.3198852430105647e-07,-1.723991848827397e-06,-0.0018583375659199962,-8.516069978950636e-06,2.5117545363409815e-08,-5.418573525182109e-07
0.2,530.0,-1.395810903834658e-07,6.519315681333973e-08,-1.948021635764746e-06,-0.0013089366915197361,-7.980741510936552e-06,4.9832005086884475e-08,-5.8844615410372555e-08
0.2,540.0,-2.961167281330716e-08,2.4851211098778205e-07,-1.979129671183297e-06,-0.0006733767136689342,-6.843438777361366e-06,6.9395179152269e-08,4.748363441818256e-07
0.2,550.0,9.146230543533341e-08,4.0355745407178495e-07,-1.8327111943030656e-06,-2.1490723347157863e-05,-5.246272939533106e-06,8.257644900860835e-08,1.0045462361699824e-06
0.2,560.0,2.104636312541237e-07,5.201248387607135e-07,-1.5387618563848876e-06,0.0005871500175017456,-3.356093819247399e-06,8.881052741671128e-08,1.482143853349655e-06
0.2,570.0,3.164380353492468e-07,5.921537210453782e-07,-1.1366787196118973e-06,0.0011059820833637102,-1.347104678220468e-06,8.811595016122809e-08,1.8684802256079138e-06
0.2,580.0,4.01047324506173e-07,6.173687510490796e-07,-6.704691758725423e-07,0.0015023419896755211,6.133687874644579e-07,8.098790543730721e-08,2.1346674783585046e-06
0.2,590.0,4.586771310292401e-07,5.967394298369624e-07,-1.8466926250018041e-07,0.0017570057986062036,2.375606255880582e-06,6.828130713165654e-08,2.262354805687304e-06
0.2,600.0,4.863294326829242e-07,5.338493873704423e-07,2.788879870616818e-07,0.0018628259415908945,3.81478348478095e-06,5.1095685278852456e-08,2.2432522028008665e-06
0.2,610.0,4.833651913363452e-07,4.342441293598921e-07,6.834300343649554e-07,0.0018228410426768564,4.83515467317368e-06,3.0669640203570956e-08,2.0781268132380817e-06
0.2,620.0,4.511537884690247e-07,3.0480594326355175e-07,9.98781796164888e-07,0.0016481554087451953,5.371599450233586e-06,8.289467087557487e-09,1.7754684370663002e-06
0.2,630.0,3.926756769953348e-07,1.5318771263929298e-07,1.2021826354434784e-06,0.0013558028350842484,5.389066401677116e-06,-1.4785862222389953e-08,1.3499863504777872e-06
0.2,640.0,3.12114271562367e-07,-1.2676117164645352e-08,1.2785068855508742e-06,0.0009667439117434441,4.880441912056164e-06,-3.738294772508986e-08,8.210648072629458e-07
0.2,650.0,2.1446349108388658e-07,-1.8497345220813103e-07,1.2200168955598898e-06,0.0005040895680099378,3.8633303528794115e-06,-5.845623975256782e-08,2.112714815725745e-07
0.2,660.0,1.051689988321025e-07,-3.563327884343148e-07,1.0257726641671752e-06,-8.402048302960158e-06,2.376170643039958e-06,-7.71159005449263e-08,-4.5501522995538504e-07
0.2,670.0,-1.0185728568450722e-08,-5.200602851902662e-07,7.008090183024762e-07,-0.0005475382784877029,4.7403919972486605e-07,-9.264322358018274e-08,-1.1528186498511523e-06
0.2,680.0,-1.261428877014085e-07,-6.703033462382595e-07,2.551757595790194e-07,-0.0010916221002048871,-1.775581500631883e-06,-1.0449573134547948e-07,-1.8575937420872037e-06
0.2,690.0,-2.3758193959860184e-07,-8.021501324701107e-07,-2.9708142287100227e-07,-0.001621120300548752,-4.296860668601896e-06,-1.1230405909123802e-07,-2.5460673278937644e-06
0.2,700.0,-3.398808706841333e-07,-9.116750790313521e-07,-9.389378960640169e-07,-0.0021191013091298185,-7.009354738000314e-06,-1.1586258914411383e-07,-3.1968923668856364e-06
0.2,800.0,-3.2285286366856985e-07,-5.462658093341677e-07,-8.066071893909043e-06,-0.003604204258799281,-2.8879587440092303e-05,4.340083844637581e-08,-4.868799317571268e-06
0.2,900.0,1.1741427648975532e-06,1.2636992730655594e-06,-8.110974404227443e-06,-0.00013863113556010595,-1.9152687078574322e-05,2.6708266124505425e-07,1.918436759584535e-06
0.2,1000.0,2.067508100955188e-06,2.233368987794854e-06,-1.781116210540824e-06,0.0027398146986707854,7.375182957353645e-06,2.643899080176416e-07,8.728620779844853e-06
0.2,1100.0,1.3055143397329294e-06,1.644571654697979e-06,3.616729368232148e-06,0.0027833839495628667,2.1867011188927825e-05,5.339671610424148e-08,9.439641697479252e-06
0.2,1200.0,-5.898275174246251e-07,1.2849058801742275e-07,3.708813317471836e-06,0.0009708457978117738,1.2660417627135943e-05,-2.0660901885666756e-07,4.068372054627231e-06
0.2,1300.0,-2.477598760969168e-06,-1.3529915343571447e-06,-1.4141046775290319e-06,-0.0010460412820162367,-1.4925295778840038e-05,-3.755515037306762e-07,-4.036368338400966e-06
0.2,1400.0,-3.410306263984042e-06,-2.1069658149548905e-06,-9.25236889859436e-06,-0.0022313466812322763,-4.8668804534740704e-05,-3.869441348885215e-07,-1.1268338465701663e-05
0.2,1500.0,-2.962620532670512e-06,-1.8665728309135313e-06,-1.701301889912611e-05,-0.00232343006929692,-7.742011583038967e-05,-2.4071753984850193e-07,-1.5329958054680262e-05
0.2,1600.0,-1.2283696561881008e-06,-7.243575112118413e-07,-2.2772937178568306e-05,-0.0015622014004954621,-9.471720651639091e-05,2.2237511922992384e-08,-1.5565813476114873e-05
0.2,1700.0,1.323080061652567e-06,9.990645426821127e-07,-2.581571930536502e-05,-0.00038379366391697717,-9.929271339579731e-05,3.435882643689872e-07,-1.2676175493621585e-05
0.2,1800.0,4.013536546921846e-06,2.876344768073295e-06,-2.6503852015661518e-05,0.0007868416726823383,-9.406449717666492e-05,6.634992627254179e-07,-8.242147756992593e-06
0.2,1900.0,6.094233091064766e-06,4.461344017251832e-06,-2.5970736794634344e-05,0.0016393408769131126,-8.468181152057053e-05,9.29423440575711e-07,-4.279166977355975e-06
0.2,2000.0,6.84208621307415e-06,5.343449237595006e-06,-2.579478174830276e-05,0.0020083614298074407,-7.81720436829289e-05,1.0998180201608532e-06,-2.896988325777723e-06
0.2,2100.0,5.617514884700558e-06,5.175751069126358e-06,-2.7727557477186356e-05,0.0018630984862925929,-8.189272663397204e-05,1.1447794668226107e-06,-6.074673447120129e-06
0.2,2200.0,1.892887244742067e-06,3.685451304013309e-06,-3.3496218173459787e-05,0.0012788420574849969,-0.00010281612570069764,1.0450533424233146e-06,-1.5531451943990645e-05
0.2,2300.0,-4.739119568524435e-06,6.733652723915929e-07,-4.467564789476948e-05,0.0004042922547581662,-0.000147098465423327,7.903466392686988e-07,-3.266777779796425e-05
0.2,2400.0,-1.4569656540599927e-05,-3.992560574377481e-06,-6.261662040772591e-05,-0.0005683627934537934,-0.00021986468425277703,3.774771216311018e-07,-5.8553251245213124e-05
0.2,2500.0,-2.7784794677303207e-05,-1.0386476588898387e-05,-8.841486194853964e-05,-0.001427761530770814,-0.00032514302102997264,-1.9136349833183932e-07,-9.394319215497718e-05
0.2,2600.0,-4.447982059313253e-05,-1.853461568428577e-05,-0.00012290779088641737,-0.00196153087819689,-0.00046589598284082297,-9.101112378933523e-07,-0.0001393108360051234
0.2,2700.0,-6.467435742418496e-05,-2.8424907385870666e-05,-0.0001666885747950292,-0.001968856338086378,-0.0006441078604799891,-1.7700623319622854e-06,-0.00019488641746582855
0.2,2800.0,-8.83269072481815e-05,-4.001564577444456e-05,-0.0002201299421736486,-0.0012684500624495815,-0.0008609008838497134,-2.760847394249399e-06,-0.00026069762502459805
0.2,2900.0,-0.00011534806652596763,-5.324297837292862e-05,-0.0002834125232205698,0.0002970295211809476,-0.0011166614901902735,-3.871178224932776e-06,-0.0003366081778243351
0.2,3000.0,-0.0001456120863367974,-6.802718164506148e-05,-0.00035655429030309984,0.002859154804861396,-0.0014111650829499208,-5.089404610110624e-06,-0.0004223527989287665
0.3,250.0,1.425997559912238e-06,-3.880412825975544e-08,-1.0932142021231944e-07,-1.1423650771275629,-9.889887375863703e-07,1.3625270529767818e-08,4.661697115819937e-08
0.3,260.0,-1.5381357297430775e-06,3.9829969499505933e-07,1.010872226512875e-06,-0.24292291719799455,3.3163883749524044e-06,-1.1648920268747804e-07,-2.7430782996752227e-06
0.3,270.0,6.375611836731953e-07,-1.3709066708632597e-06,-3.246479495513318e-06,0.019145697221442565,-8.507901726943162e-06,3.356582917293319e-07,8.11536024349413e-07
0.3,280.0,-8.419857565032013e-08,1.038406746036046e-06,3.54060877682652e-06,0.01597719837381339,9.290496214452338e-06,-2.7913483209866297e-07,-4.96015745720825e-07
0.3,290.0,-8.107769401718046e-07,4.154607330662071e-06,1.260179726059002e-06,-0.008548036736769016,1.7308993052040652e-06,-2.7509967528585404e-07,-9.038931414572309e-07
0.3,300.0,-4.89070630388796e-07,5.271448663822608e-06,-2.526055039068288e-06,-0.009753533789649679,-8.112323809113422e-06,1.3265555781898284e-08,6.037708328052964e-07
0.3,310.0,3.0480507497376275e-07,4.2834907938834584e-06,-2.594790262642896e-06,-0.0011350705617650873,-6.698763461974195e-06,1.4063172964158337e-07,2.0346039878739857e-06
0.3,320.0,9.082933252415001e-07,2.3092413266933566e-06,-8.793762738160162e-08,0.0047035084190237145,1.211661077194334e-06,5.7382880883012604e-08,2.0300527592229663e-06
0.3,330.0,1.1110281175062191e-06,4.3943069834776574e-07,2.190232596059252e-06,0.004967666081603244,7.307616491498134e-06,-9.297942362399533e-08,7.098154127873662e-07
0.3,340.0,1.0419895312982856e-06,-7.452963238545638e-07,2.7202897266804963e-06,0.001973805253299271,7.846811972876111e-06,-1.8305594079921846e-07,-1.0175565364576247e-06
0.3,350.0,9.226422256499284e-07,-1.1512677321447894e-06,1.5889582073820784e-06,-0.0013371365822267597,3.848962528692792e-06,-1.7075498339037304e-07,-2.2649858334411933e-06
0.3,360.0,9.092196557316811e-07,-9.705304525165262e-07,-2.930299300682404e-07,-0.0032584235988800314,-1.6142344721122787e-06,-8.123511850681253e-08,-2.5755687992062173e-06
0.3,370.0,1.0481116148709338e-06,-4.868385426920708e-07,-1.9740490777248668e-06,-0.003432592528124118,-5.7730765985966024e-06,3.409681333594566e-08,-1.954727971677805e-06
0.3,380.0,1.299456724585026e-06,4.770116251978347e-08,-2.872704907063926e-06,-0.0023215909795547165,-7.224727637369794e-06,1.2904692747054923e-07,-7.101719738844079e-07
