========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
370.0,7.45309e-39
380.0,1.95663e-37
390.0,4.34082e-36
400.0,8.24224e-35
410.0,1.35476e-33
420.0,1.94705e-32
430.0,2.47008e-31
440.0,2.78923e-30
450.0,2.82515e-29
460.0,2.58483e-28
470.0,2.15021e-27
480.0,1.63577e-26
490.0,1.14427e-25
500.0,7.39822e-25
510.0,4.44005e-24
520.0,2.48439e-23
530.0,1.30129e-22
540.0,6.40311e-22
550.0,2.96963e-21
560.0,1.30265e-20
570.0,5.41747e-20
580.0,2.14269e-19
590.0,8.08078e-19
600.0,2.9119e-18
610.0,1.00491e-17
620.0,3.32936e-17
630.0,1.06029e-16
640.0,3.25342e-16
650.0,9.63605e-16
660.0,2.75773e-15
670.0,7.64049e-15
680.0,2.05255e-14
690.0,5.35121e-14
700.0,1.35599e-13
800.0,3.91551e-10
900.0,1.76617e-07
1000.0,2.17154e-05
1100.0,0.00103825
1200.0,0.0244638
1300.0,0.334928
1400.0,2.99708
1500.0,19.1025
1600.0,92.513
1700.0,357.753
1800.0,1147.7
1900.0,3148.28
2000.0,7570.08
2100.0,16263.3
2200.0,31740.3
2300.0,57119.2
2400.0,95761.8
2500.0,151352.0
2600.0,227065.0
2700.0,325703.0
2800.0,450536.0
2900.0,602680.0
3000.0,783389.0
========================================
ch3ar_W1_Energy_1_0.0.out
1 atm
T,W1->R
300.0,1.94685e-51
310.0,2.72811e-49
320.0,2.8084e-47
330.0,2.18334e-45
340.0,1.31401e-43
350.0,6.25723e-42
360.0,2.40332e-40
370.0,7.57619e-39
380.0,1.99095e-37
390.0,4.42147e-36
400.0,8.40394e-35
410.0,1.38274e-33
420.0,1.98929e-32
430.0,2.52622e-31
440.0,2.85549e-30
450.0,2.89516e-29
460.0,2.65152e-28
470.0,2.20786e-27
480.0,1.68127e-26
490.0,1.17723e-25
500.0,7.6186e-25
510.0,4.57664e-24
520.0,2.56321e-23
530.0,1.34381e-22
540.0,6.61836e-22
550.0,3.07223e-21
560.0,1.34884e-20
570.0,5.61449e-20
580.0,2.22253e-19
590.0,8.38895e-19
600.0,3.02547e-18
610.0,1.04497e-17
620.0,3.46485e-17
630.0,1.10432e-16
640.0,3.39119e-16
650.0,1.00518e-15
660.0,2.87891e-15
670.0,7.98222e-15
680.0,2.14592e-14
690.0,5.5987e-14
700.0,1.41971e-13
800.0,4.12635e-10
900.0,1.87165e-07
1000.0,2.31223e-05
1100.0,0.00111008
1200.0,0.0262507
1300.0,0.36053
1400.0,3.23525
1500.0,20.6721
1600.0,100.341
1700.0,388.817
1800.0,1249.67
1900.0,3433.84
2000.0,8269.46
2100.0,17791.2
2200.0,34768.7
2300.0,62641.8
2400.0,105136.0
2500.0,166318.0
2600.0,249733.0
2700.0,358516.0
2800.0,496224.0
2900.0,664204.0
3000.0,863869.0
========================================
ch3ar_W1_Energy_1_0.0.out
1.5 atm
T,W1->R
300.0,2.00847e-51
310.0,2.82325e-49
320.0,2.91566e-47
330.0,2.27427e-45
340.0,1.3734e-43
350.0,6.56262e-42
360.0,2.52953e-40
370.0,8.00268e-39
380.0,2.11062e-37
390.0,4.70439e-36
400.0,8.97465e-35
410.0,1.48208e-33
420.0,2.14011e-32
430.0,2.72783e-31
440.0,3.09475e-30
450.0,3.14935e-29
460.0,2.89495e-28
470.0,2.41935e-27
480.0,1.84903e-26
490.0,1.29938e-25
500.0,8.43907e-25
510.0,5.08753e-24
520.0,2.85939e-23
530.0,1.5043e-22
540.0,7.43429e-22
550.0,3.46279e-21
560.0,1.5254e-20
570.0,6.37062e-20
580.0,2.53015e-19
590.0,9.58091e-19
600.0,3.46641e-18
610.0,1.20105e-17
620.0,3.9947e-17
630.0,1.27713e-16
640.0,3.93374e-16
650.0,1.16946e-15
660.0,3.35929e-15
670.0,9.34117e-15
680.0,2.51839e-14
690.0,6.58903e-14
700.0,1.67548e-13
800.0,4.99536e-10
900.0,2.31599e-07
1000.0,2.91573e-05
1100.0,0.00142297
1200.0,0.0341366
1300.0,0.474808
1400.0,4.30898
1500.0,27.8109
1600.0,136.223
1700.0,532.222
1800.0,1723.42
1900.0,4768.27
2000.0,11555.0
2100.0,25004.0
2200.0,49127.9
2300.0,88932.5
2400.0,149927.0
2500.0,238058.0
2600.0,358714.0
2700.0,516685.0
2800.0,716961.0
2900.0,962061.0
3000.0,1254210.0
========================================
ch3ar_W1_Energy_1_0.0.out
2 atm
T,W1->R
300.0,2.04331e-51
310.0,2.87755e-49
320.0,2.97745e-47
330.0,2.32713e-45
340.0,1.40824e-43
350.0,6.74343e-42
360.0,2.60494e-40
370.0,8.25974e-39
380.0,2.18337e-37
390.0,4.87787e-36
400.0,9.32752e-35
410.0,1.544e-33
420.0,2.23489e-32
430.0,2.85552e-31
440.0,3.24746e-30
450.0,3.31281e-29
460.0,3.05264e-28
470.0,2.55734e-27
480.0,1.95925e-26
490.0,1.38019e-25
500.0,8.98547e-25
510.0,5.42999e-24
520.0,3.05919e-23
530.0,1.61323e-22
540.0,7.99148e-22
550.0,3.73108e-21
560.0,1.64739e-20
570.0,6.896e-20
580.0,2.74506e-19
590.0,1.04181e-18
600.0,3.77775e-18
610.0,1.31183e-17
620.0,4.37262e-17
630.0,1.40099e-16
640.0,4.32447e-16
650.0,1.28831e-15
660.0,3.70845e-15
670.0,1.03333e-14
680.0,2.79151e-14
690.0,7.31829e-14
700.0,1.86462e-13
800.0,5.66216e-10
900.0,2.66738e-07
1000.0,3.40508e-05
1100.0,0.00168209
1200.0,0.0407859
1300.0,0.57268
1400.0,5.24115
1500.0,34.0834
1600.0,168.091
1700.0,660.809
1800.0,2151.93
1900.0,5984.8
2000.0,14571.9
2100.0,31670.4
2200.0,62479.2
2300.0,113511.0
2400.0,192008.0
2500.0,305755.0
2600.0,461962.0
2700.0,667068.0
2800.0,927489.0
2900.0,1246940.0
3000.0,1628470.0
========================================
ch3ar_W1_Energy_1_0.0.out
2.5 atm
T,W1->R
300.0,2.06589e-51
310.0,2.91295e-49
320.0,3.018e-47
330.0,2.36204e-45
340.0,1.4314e-43
350.0,6.86439e-42
360.0,2.6557e-40
370.0,8.43389e-39
380.0,2.23297e-37
390.0,4.99686e-36
400.0,9.57104e-35
410.0,1.58699e-33
420.0,2.30108e-32
430.0,2.94521e-31
440.0,3.35532e-30
450.0,3.4289e-29
460.0,3.16525e-28
470.0,2.6564e-27
480.0,2.03879e-26
490.0,1.4388e-25
500.0,9.38378e-25
510.0,5.68086e-24
520.0,3.20625e-23
530.0,1.69379e-22
540.0,8.4054e-22
550.0,3.93128e-21
560.0,1.73881e-20
570.0,7.29142e-20
580.0,2.90749e-19
590.0,1.10535e-18
600.0,4.01495e-18
610.0,1.39656e-17
620.0,4.66278e-17
630.0,1.49644e-16
640.0,4.62669e-16
650.0,1.38057e-15
660.0,3.98041e-15
670.0,1.11087e-14
680.0,3.00567e-14
690.0,7.89202e-14
700.0,2.01389e-13
800.0,6.20364e-10
900.0,2.95946e-07
1000.0,3.81983e-05
1100.0,0.00190533
1200.0,0.0465958
1300.0,0.659244
1400.0,6.07443
1500.0,39.7435
1600.0,197.088
1700.0,778.7
