*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          400          0.1  7.78716e+08     0.127942    0.0141127      0.32491
          400            1  7.78716e+09      0.10429   0.00979386     0.254266
          400            2  1.55743e+10    0.0977313   0.00868818     0.233023
          400            3  2.33615e+10    0.0939762   0.00807526     0.220564
          400            4  3.11487e+10    0.0913436   0.00765469     0.211724
          410          0.1  7.63798e+08     0.134302    0.0155025     0.348746
          410            1  7.63798e+09     0.109443    0.0108367     0.276438
          410            2   1.5276e+10     0.102541   0.00963728     0.254467
          410            3  2.29139e+10    0.0985879   0.00897127     0.241529
          410            4  3.05519e+10    0.0958154   0.00851377     0.232325
          420          0.1  7.49592e+08     0.139643    0.0168656     0.372094
          420            1  7.49592e+09     0.113901    0.0118771     0.298487
          420            2  1.49918e+10     0.106739    0.0105889     0.275904
          420            3  2.24878e+10     0.102633   0.00987231     0.262554
          420            4  2.99837e+10    0.0997525   0.00937946     0.253032
          430          0.1  7.36048e+08      0.14607    0.0183867     0.395628
          430            1  7.36048e+09     0.119169    0.0130299     0.320959
          430            2   1.4721e+10     0.111679    0.0116417     0.297837
          430            3  2.20814e+10     0.107382    0.0108683     0.284117
          430            4  2.94419e+10     0.104366     0.010336     0.274309
          440          0.1  7.23117e+08     0.150423    0.0198522     0.418491
          440            1  7.23117e+09     0.123218    0.0141652     0.343091
          440            2  1.44623e+10     0.115584    0.0126849      0.31954
          440            3  2.16935e+10     0.111194    0.0118587     0.305517
          440            4  2.89247e+10     0.108107    0.0112895     0.295471
          450          0.1  7.10758e+08     0.159463    0.0216687     0.441814
          450            1  7.10758e+09     0.130347    0.0155268     0.365897
          450            2  1.42152e+10     0.122185    0.0139254     0.341975
          450            3  2.13227e+10     0.117492    0.0130312     0.327684
          450            4  2.84303e+10     0.114193    0.0124146     0.317422
          460          0.1  6.98931e+08      0.16413    0.0230911     0.463078
          460            1  6.98931e+09     0.134347    0.0166625     0.387137
          460            2  1.39786e+10     0.125987    0.0149781     0.363012
          460            3  2.09679e+10     0.121178    0.0140357     0.348552
          460            4  2.79572e+10     0.117796    0.0133852     0.338149
          470          0.1  6.87601e+08     0.167989    0.0246701     0.484945
