Pressure (atm),Temperature (K),W1_Energy_1_R->P2,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_W2->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
2.0,400.0,-2.5431144164718575e-06,-2.867694618657093e-06,-2.2348185088572622e-05,-0.001441629963014302,-0.0001070730123616438,6.887021599766349e-07,-2.0837294346200426e-05
2.0,410.0,-5.99958079990974e-07,-1.3152233776220592e-06,-9.869335523078066e-06,-0.006299647758195448,-5.250485529634354e-05,4.836490255441135e-07,-9.527660134390577e-06
2.0,420.0,1.8158081421508794e-06,4.476923805354204e-07,4.148271758947861e-06,-0.008963410866206353,1.002876769366653e-05,1.819785375169476e-07,3.676574533628376e-06
2.0,430.0,3.977566328408991e-06,1.996678148218303e-06,1.6309934006371034e-05,-0.009302123690538686,6.534540763302452e-05,-1.3755851586397637e-07,1.550723066114325e-05
2.0,440.0,5.407314650427913e-06,3.0490560341707184e-06,2.437285084338849e-05,-0.007720931586571463,0.00010321550605996636,-4.108808908757066e-07,2.3765740980549807e-05
2.0,450.0,5.8992495420658565e-06,3.4789412936686766e-06,2.7361672676957594e-05,-0.004892697746404032,0.00011895851590709063,-5.964795042821257e-07,2.7439391877259845e-05
2.0,460.0,5.47907219378505e-06,3.2962525840999305e-06,2.5394897172864132e-05,-0.0015414498187841666,0.00011274494820605627,-6.762613983588387e-07,2.6545072432403138e-05
2.0,470.0,4.333578835634392e-06,2.6082680308240914e-06,1.9371947458491266e-05,0.0017010590179383708,8.826040867483244e-05,-6.520466605205864e-07,2.1841065544089832e-05
2.0,480.0,2.735448898976356e-06,1.5774608688774743e-06,1.0631321302374367e-05,0.004369878262954436,5.121967497522261e-05,-5.400387156568554e-07,1.4510334243327662e-05
2.0,490.0,9.78122159821249e-07,3.84067779089959e-07,6.477187833766058e-07,0.006188002966909987,8.034587699888026e-06,-3.6493211516239985e-07,5.87895621091913e-06
2.0,500.0,-6.724340511304964e-07,-8.025217275962454e-07,-9.199059310153707e-06,0.0070521432116634536,-3.521426993354853e-05,-1.5467412000181293e-07,-2.799480167612849e-06
2.0,510.0,-2.0078203761687454e-06,-1.8425351811344645e-06,-1.7775348162757744e-05,0.0069990610287184295,-7.346128097644138e-05,6.362402320062904e-08,-1.048577479320928e-05
2.0,520.0,-2.8911772320720553e-06,-2.6355866513757385e-06,-2.4271871945802018e-05,0.00616457793799495,-0.00010302096498716504,2.6649442071726564e-07,-1.6429545301241242e-05
2.0,530.0,-3.258562707491559e-06,-3.123205821861663e-06,-2.8223300740501334e-05,0.004743362039623665,-0.00012169446195148206,4.35730262712191e-07,-2.0189337482788842e-05
2.0,540.0,-3.111619326579551e-06,-3.2861631094784892e-06,-2.9485627558812733e-05,0.002954189141185866,-0.00012868805272881164,5.590203722027675e-07,-2.1613653230145426e-05
2.0,550.0,-2.505083292819072e-06,-3.1385146922102594e-06,-2.8186968050098864e-05,0.0010128119094616683,-0.00012441134065821068,6.29846511996726e-07,-2.0797298764596017e-05
2.0,560.0,-1.5320336324891689e-06,-2.719980687079731e-06,-2.466487403352299e-05,-0.000887176318265191,-0.0001102123342579703,6.468823186997555e-07,-1.8025134889448597e-05
2.0,570.0,-3.090276899203235e-07,-2.0878889801707633e-06,-1.940017197647589e-05,-0.0025861423776525733,-8.809358316240561e-05,6.131005789522404e-07,-1.3712463057261164e-05
2.0,580.0,1.0374405768889495e-06,-1.3095442107851028e-06,-1.2954314778999475e-05,-0.003964090729007775,-6.04405176628606e-05,5.347532634922478e-07,-8.348490532348585e-06
2.0,590.0,2.382322183502436e-06,-4.5555750342876954e-07,-5.914609420742836e-06,-0.004941603482031284,-2.978172548394604e-05,4.2034535555383457e-07,-2.446892301088265e-06
2.0,600.0,3.6108635779771566e-06,4.055865198163904e-07,1.1504201364281476e-06,-0.005477402868107232,1.4082952146743798e-06,2.796844497440431e-07,3.49445016204569e-06
2.0,610.0,4.624890620015297e-06,1.2116408455830232e-06,7.724838375981562e-06,-0.005563734689055004,3.086026410093509e-05,1.2305556806016563e-07,9.023891686584043e-06
2.0,620.0,5.346712443234158e-06,1.909433218562358e-06,1.336865369700267e-05,-0.005220551959375999,5.661629141772034e-05,-3.9454628876456535e-08,1.3756997266130546e-05
2.0,630.0,5.720961441172057e-06,2.4565598134377836e-06,1.7731782549151913e-05,-0.004489263004324276,7.709530446946957e-05,-1.984785506692494e-07,1.738901635081833e-05
2.0,640.0,5.714746084179008e-06,2.8221101757708866e-06,2.0560043699271686e-05,-0.003426591699149363,9.112363484691042e-05,-3.457402686117106e-07,1.970015730210283e-05
2.0,650.0,5.316504564032673e-06,2.9866144863788263e-06,2.169474218857279e-05,-0.0020989177353751575,9.793734241299998e-05,-4.7429479005931883e-07,2.0555085789917253e-05
2.0,660.0,4.533925878743167e-06,2.9414009186290343e-06,2.106737635385149e-05,-0.0005773229156217548,9.716283581811657e-05,-5.786530715546054e-07,1.9898046034515238e-05
2.0,670.0,3.3912644796658768e-06,2.6875358654117847e-06,1.869088376585265e-05,0.0010665505513243797,8.878187855732985e-05,-6.548133622137307e-07,1.774489192789543e-05
2.0,680.0,1.926324457278763e-06,2.2344974281291255e-06,1.4648661523134027e-05,0.002763801112413416,7.308633936615993e-05,-7.002191840687628e-07,1.4173149737116655e-05
2.0,690.0,1.8733630573182672e-07,1.5987080200464074e-06,9.082395719590777e-06,0.004450764182117319,5.062720317637531e-05,-7.136628045652829e-07,9.311048735686191e-06
2.0,700.0,-1.7701012954527952e-06,8.020266132435814e-07,2.1795290445994e-06,0.006070770663912063,2.216148982308183e-05,-6.951508900600592e-07,3.326267851211512e-06
2.0,800.0,-2.0659488768471514e-05,-9.894498844614634e-06,-8.794811562637655e-05,0.01203297108435296,-0.0003717955296514281,7.035614834898003e-07,-7.233771670814293e-05
2.0,900.0,-1.588871602118735e-05,-1.180814235441082e-05,-9.760009591109104e-05,0.001590220058292093,-0.0004444036965588514,1.967017911822062e-06,-7.623246174145831e-05
2.0,1000.0,6.133356333436012e-06,-3.62486742023311e-06,-1.4171421732294003e-05,-0.008154565565408944,-0.00011628160604302544,1.4488512983646989e-06,-4.0369647216707475e-06
2.0,1100.0,2.2332720312189976e-05,4.805773178393373e-06,7.491211695667952e-05,-0.009083926125252478,0.00024981089783769736,-1.7828203679367345e-07,6.591722304602441e-05
2.0,1200.0,2.1191059006818496e-05,6.7819797217494014e-06,0.00010557022223649396,-0.0037053112776304826,0.0003768699703423704,-1.6670632385033086e-06,8.145823237629683e-05
2.0,1300.0,5.394469122062344e-06,1.8303192166567706e-06,6.748208499987112e-05,0.0027681889665692795,0.00021336850876649383,-2.256693535136698e-06,3.9393695505949925e-05
2.0,1400.0,-1.5646902466742354e-05,-6.866508846886501e-06,-1.5149670164760895e-05,0.006834314977729494,-0.00014289231906637858,-1.817821782524875e-06,-3.4606816093728504e-05
2.0,1500.0,-3.260587784590634e-05,-1.546329773625238e-05,-0.00010859811206719587,0.007448476817020961,-0.0005498381451237637,-6.3094033653179e-07,-0.00010925118047756939
2.0,1600.0,-3.967510165115898e-05,-2.1197398615241954e-05,-0.00018528532723241286,0.005247142399390251,-0.0008885569907589958,8.629541554288181e-07,-0.0001612768703425233
2.0,1700.0,-3.532532073911448e-05,-2.295753359184374e-05,-0.00022985716806954616,0.0015784182352478924,-0.0010904031783776,2.230357633760237e-06,-0.00018005315084915294
2.0,1800.0,-2.1646488490363898e-05,-2.116094864124028e-05,-0.0002392741446784731,-0.002187224145613485,-0.0011384749037284944,3.128745420977952e-06,-0.00016682179372974807
2.0,1900.0,-3.1986172047006736e-06,-1.734512150400893e-05,-0.00022018150239195991,-0.005017029973085038,-0.001057168642683696,3.3320480468300898e-06,-0.0001316828154825383
2.0,2000.0,1.4123717933888124e-05,-1.3714186963286015e-05,-0.00018558398446389017,-0.006335291850136332,-0.0008984546219720667,2.7241928178188786e-06,-9.017426435631212e-05
2.0,2100.0,2.400423876388874e-05,-1.2751236893110434e-05,-0.00015182601605710403,-0.006002902096824464,-0.0007292166480022692,1.278762462480798e-06,-6.031272291745838e-05
2.0,2200.0,2.0348982144594347e-05,-1.6931268033829612e-05,-0.0001362452425889961,-0.00423238697545608,-0.000621306025108882,-9.647537248539571e-07,-6.037600860846627e-05
2.0,2300.0,-2.3105916018434363e-06,-2.8531879302944616e-05,-0.00015553954769880653,-0.001484733118496627,-0.0006445450857648758,-3.922899670596616e-06,-0.00010741824290244643
2.0,2400.0,-4.860265758542047e-05,-4.952404403378517e-05,-0.0002247470673948612,0.0016275490028672384,-0.0008622968762710814,-7.486311567374367e-06,-0.00021639089792211937
2.0,2500.0,-0.00012223443199972718,-8.152223715176121e-05,-0.00035669791318926266,0.0044206187228071165,-0.0013290273551298825,-1.1533502778746789e-05,-0.0003997170781346754
2.0,2600.0,-0.0002260004564602648,-0.00012577529910423181,-0.000561802015129192,0.006200126943612607,-0.002089299008899105,-1.5940766395326514e-05,-0.0006671800399048808
2.0,2700.0,-0.00036184495264939963,-0.00018318321049795537,-0.0008480607632864091,0.0063039929516881185,-0.0031777261460762263,-2.058887628854206e-05,-0.0010260143251941197
2.0,2800.0,-0.0005309533010699103,-0.0002543288161007643,-0.0012212167899414287,0.004130074639562544,-0.004619530865990258,-2.5367304764474775e-05,-0.0014811163722352385
2.0,2900.0,-0.0007338557036217799,-0.00033951683514259635,-0.0016849802238491666,-0.0008479662525991012,-0.006431438048285361,-3.017659975811272e-05,-0.002035316035990525
2.0,3000.0,-0.0009705321257627458,-0.00043881506699922795,-0.0022412891033914547,-0.009073540925956646,-0.008622728584083998,-3.492945086121679e-05,-0.0026896697498805444
