========================================
meqz_W2_Frequencies_1_0.1.out
0.1 atm
T,W2->P1
200.0,1.66542e-18
210.0,3.15735e-17
220.0,4.7487e-16
230.0,5.66564e-15
240.0,5.49739e-14
250.0,4.40781e-13
260.0,3.04301e-12
270.0,1.83252e-11
280.0,9.66119e-11
290.0,4.53848e-10
300.0,1.95634e-09
310.0,7.55429e-09
320.0,2.72981e-08
330.0,9.00378e-08
340.0,2.75749e-07
350.0,7.98449e-07
360.0,2.16319e-06
370.0,5.62021e-06
380.0,1.38471e-05
390.0,3.22672e-05
400.0,7.28008e-05
410.0,0.000157692
420.0,0.000325833
430.0,0.00065767
440.0,0.00127152
450.0,0.00239406
460.0,0.00439821
470.0,0.00786547
480.0,0.0136831
490.0,0.0233058
500.0,0.0387614
510.0,0.0632326
520.0,0.101113
530.0,0.15862
540.0,0.244606
550.0,0.370916
560.0,0.553735
570.0,0.814238
580.0,1.17569
590.0,1.68181
600.0,2.37466
610.0,3.31594
620.0,4.57211
630.0,6.24402
640.0,8.42251
650.0,11.2517
660.0,14.8522
670.0,19.5378
680.0,25.3294
690.0,32.6547
700.0,41.7141
800.0,335.24
900.0,1596.73
1000.0,5299.4
1100.0,13563.0
1200.0,28951.2
1300.0,54781.0
1400.0,94904.2
1500.0,151469.0
1600.0,221619.0
1700.0,318763.0
1800.0,442942.0
1900.0,592206.0
2000.0,761529.0
2100.0,948282.0
2200.0,1150040.0
2300.0,1382690.0
2400.0,1647820.0
2500.0,1954880.0
2600.0,2337680.0
2700.0,2646190.0
2800.0,2981690.0
2900.0,3353070.0
3000.0,3796900.0
========================================
meqz_W2_Frequencies_1_0.1.out
0.5 atm
T,W2->P1
200.0,5.61777e-17
210.0,1.11797e-15
220.0,1.71038e-14
230.0,2.06471e-13
240.0,2.02109e-12
250.0,1.63918e-11
260.0,1.13458e-10
270.0,6.80105e-10
280.0,3.57898e-09
290.0,1.67637e-08
300.0,7.10741e-08
310.0,2.72871e-07
320.0,9.67478e-07
330.0,3.15567e-06
340.0,9.58226e-06
350.0,2.73236e-05
360.0,7.32718e-05
370.0,0.000186792
380.0,0.000451981
390.0,0.00104115
400.0,0.00230412
410.0,0.00490087
420.0,0.0100068
430.0,0.019806
440.0,0.0378283
450.0,0.0701625
460.0,0.126756
470.0,0.223001
480.0,0.382148
490.0,0.640682
500.0,1.0497
510.0,1.68649
520.0,2.65711
530.0,4.1077
540.0,6.24474
550.0,9.3385
560.0,13.7458
570.0,19.9437
580.0,28.475
590.0,40.2055
600.0,56.0572
610.0,77.2453
620.0,105.212
630.0,141.825
640.0,189.124
650.0,249.737
660.0,326.227
670.0,423.709
680.0,543.879
690.0,693.484
700.0,876.877
800.0,6384.45
900.0,27976.1
1000.0,86194.1
1100.0,206569.0
1200.0,416154.0
1300.0,741668.0
1400.0,1207510.0
1500.0,1822970.0
1600.0,2579060.0
1700.0,3533950.0
