========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
370.0,7.73951e-39
380.0,2.03932e-37
390.0,4.54203e-36
400.0,8.65866e-35
410.0,1.42896e-33
420.0,2.06242e-32
430.0,2.62726e-31
440.0,2.97977e-30
450.0,3.03141e-29
460.0,2.78565e-28
470.0,2.3279e-27
480.0,1.77899e-26
490.0,1.25009e-25
500.0,8.11903e-25
510.0,4.89514e-24
520.0,2.75167e-23
530.0,1.44805e-22
540.0,7.15854e-22
550.0,3.3355e-21
560.0,1.4697e-20
570.0,6.14191e-20
580.0,2.44067e-19
590.0,9.2461e-19
600.0,3.34728e-18
610.0,1.16053e-17
620.0,3.86243e-17
630.0,1.23573e-16
640.0,3.80959e-16
650.0,1.13317e-15
660.0,3.25799e-15
670.0,9.06758e-15
680.0,2.44638e-14
690.0,6.40668e-14
700.0,1.63073e-13
800.0,4.91132e-10
900.0,2.30323e-07
1000.0,2.93452e-05
1100.0,0.00144945
1200.0,0.035194
1300.0,0.495351
1400.0,4.54741
1500.0,29.6885
1600.0,147.094
1700.0,581.176
1800.0,1903.11
1900.0,5325.13
2000.0,13048.9
2100.0,28555.1
2200.0,56757.6
2300.0,103876.0
2400.0,177124.0
2500.0,284252.0
2600.0,432823.0
2700.0,630314.0
2800.0,882853.0
2900.0,1195060.0
3000.0,1574640.0
========================================
ch4o_colrel_FactorOne_0.1.out
1 atm
T,W1->R
300.0,1.97552e-51
310.0,2.77523e-49
320.0,2.86435e-47
330.0,2.23333e-45
340.0,1.34813e-43
350.0,6.44e-42
360.0,2.48176e-40
370.0,7.85083e-39
380.0,2.07044e-37
390.0,4.61538e-36
400.0,8.80624e-35
410.0,1.4546e-33
420.0,2.10128e-32
430.0,2.67913e-31
440.0,3.04129e-30
450.0,3.09672e-29
460.0,2.84818e-28
470.0,2.38223e-27
480.0,1.8221e-26
490.0,1.28149e-25
500.0,8.33015e-25
510.0,5.02673e-24
520.0,2.82804e-23
530.0,1.48949e-22
540.0,7.36951e-22
550.0,3.43665e-21
560.0,1.51551e-20
570.0,6.33843e-20
580.0,2.52078e-19
590.0,9.55712e-19
600.0,3.46258e-18
610.0,1.20143e-17
