*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
          250            4  4.61349e+10    0.0431467  0.000545147    0.0134851
          260          0.1  1.11389e+09    0.0597128    0.0018424    0.0480258
          260            1  1.11389e+10    0.0495842   0.00103609    0.0271816
          260            2  2.22777e+10    0.0469056  0.000855369    0.0222923
          260            3  3.34166e+10    0.0454004  0.000760482     0.019694
          260            4  4.45555e+10    0.0443573  0.000697656    0.0179646
          270          0.1  1.07759e+09     0.063035   0.00228539    0.0601711
          270            1  1.07759e+10    0.0522262   0.00131986    0.0353404
          270            2  2.15518e+10     0.049346    0.0010995    0.0293508
          270            3  3.23276e+10    0.0477228  0.000982953    0.0261325
          270            4  4.31035e+10     0.046596  0.000905415    0.0239749
          280          0.1   1.0441e+09    0.0678017   0.00281655    0.0741849
          280            1   1.0441e+10    0.0558514   0.00166465    0.0450979
          280            2   2.0882e+10    0.0526622   0.00139774    0.0378953
          280            3  3.13229e+10    0.0508633    0.0012557    0.0339851
          280            4  4.17639e+10    0.0496138   0.00116081    0.0313461
          290          0.1   1.0131e+09    0.0721642     0.003403    0.0895413
          290            1   1.0131e+10    0.0592762   0.00205445     0.056163
          290            2  2.02619e+10    0.0558215   0.00173758    0.0476989
          290            3  3.03929e+10    0.0538694   0.00156799    0.0430605
          290            4  4.05239e+10     0.052512   0.00145427     0.039911
          300          0.1  9.84308e+08     0.076559   0.00404652     0.106203
          300            1  9.84308e+09    0.0627457   0.00249065     0.068551
          300            2  1.96862e+10    0.0590281   0.00212045    0.0587935
          300            3  2.95292e+10    0.0569241   0.00192129    0.0534001
          300            4  3.93723e+10    0.0554596    0.0017873    0.0497174
          310          0.1  9.57496e+08     0.081633   0.00479819     0.124632
          310            1  9.57496e+09    0.0667686   0.00300365    0.0825989
          310            2  1.91499e+10    0.0627527    0.0025721    0.0714851
          310            3  2.87249e+10    0.0604765   0.00233892    0.0652928
          310            4  3.82998e+10    0.0588906   0.00218158    0.0610426
          320          0.1  9.32456e+08    0.0871829   0.00562353      0.14409
          320            1  9.32456e+09     0.071149   0.00357437    0.0978563
          320            2  1.86491e+10     0.066804   0.00307694    0.0854013
          320            3  2.79737e+10    0.0643383   0.00280712    0.0784102
          320            4  3.72982e+10    0.0626191   0.00262458    0.0735887
          330          0.1  9.09011e+08    0.0915369   0.00645232     0.163884
          330            1  9.09011e+09    0.0747198   0.00416392     0.113797
          330            2  1.81802e+10    0.0701441   0.00360285     0.100073
          330            3  2.72703e+10    0.0675431    0.0032973    0.0923176
          330            4  3.63604e+10    0.0657278   0.00309006    0.0869457
          340          0.1  8.87007e+08    0.0973769   0.00742546     0.185255
          340            1  8.87007e+09    0.0793915    0.0048533     0.131346
          340            2  1.77401e+10    0.0744814   0.00421776     0.116335
          340            3  2.66102e+10     0.071687   0.00387054     0.107798
          340            4  3.54803e+10    0.0697353   0.00363454      0.10186
          350          0.1  8.66309e+08     0.103211   0.00846345     0.207229
          350            1  8.66309e+09    0.0840762   0.00559745     0.149783
          350            2  1.73262e+10    0.0788403    0.0048842     0.133546
          350            3  2.59893e+10    0.0758575   0.00449337     0.124257
          350            4  3.46523e+10    0.0737729   0.00422723     0.117772
          360          0.1  8.46798e+08     0.108472   0.00955428     0.229735
          360            1  8.46798e+09    0.0884578   0.00639089     0.169031
          360            2   1.6936e+10    0.0829536   0.00559794     0.151633
          360            3  2.54039e+10    0.0798123   0.00516219     0.141624
          360            4  3.38719e+10    0.0776146    0.0048649     0.134612
          370          0.1   8.2837e+08     0.114902    0.0107457     0.252676
          370            1   8.2837e+09    0.0936146   0.00725962     0.189042
          370            2  1.65674e+10    0.0877509   0.00638057     0.170561
          370            3  2.48511e+10    0.0844022   0.00589631     0.159874
          370            4  3.31348e+10    0.0820584    0.0055654     0.152361
          380          0.1  8.10934e+08     0.121327    0.0120245     0.276094
          380            1  8.10934e+09    0.0988342   0.00819828      0.20979
          380            2  1.62187e+10    0.0926241   0.00722816     0.190295
          380            3   2.4328e+10    0.0890743   0.00669253     0.178966
          380            4  3.24374e+10    0.0865883   0.00632597     0.170977
          390          0.1  7.94407e+08     0.127586    0.0133534     0.299466
          390            1  7.94407e+09     0.104001   0.00918439      0.23088
          390            2  1.58881e+10     0.097467   0.00812168     0.210476
          390            3  2.38322e+10    0.0937272   0.00753365     0.198564
          390            4  3.17763e+10    0.0911062   0.00713068     0.190138
          400          0.1  7.78716e+08     0.133873    0.0147612     0.323047
          400            1  7.78716e+09      0.10922    0.0102361     0.252455
          400            2  1.55743e+10     0.102368   0.00907684     0.231223
          400            3  2.33615e+10    0.0984422   0.00843406     0.218774
          400            4  3.11487e+10    0.0956886     0.007993     0.209944
          410          0.1  7.63798e+08     0.141002    0.0162803     0.346694
          410            1  7.63798e+09     0.115027    0.0113719     0.274409
          410            2   1.5276e+10     0.107797    0.0101091      0.25244
          410            3  2.29139e+10     0.103651   0.00940763     0.239505
          410            4  3.05519e+10     0.100742    0.0089258     0.230307
          420          0.1  7.49592e+08     0.147174    0.0177842     0.369845
          420            1  7.49592e+09     0.120182    0.0125146     0.296234
          420            2  1.49918e+10     0.112651    0.0111524     0.273643
          420            3  2.24878e+10     0.108329    0.0103945      0.26029
          420            4  2.99837e+10     0.105295   0.00987318     0.250771
          430          0.1  7.36048e+08     0.154439     0.019464     0.393203
          430            1  7.36048e+09     0.126171    0.0137831     0.318494
          430            2   1.4721e+10     0.118274    0.0123093      0.29535
          430            3  2.20814e+10     0.113738    0.0114879     0.281621
          430            4  2.94419e+10     0.110553    0.0109225     0.271811
          440          0.1  7.23117e+08     0.159649    0.0210976     0.415887
          440            1  7.23117e+09     0.130956    0.0150428     0.340413
          440            2  1.44623e+10     0.122877    0.0134646     0.316828
          440            3  2.16935e+10     0.118225    0.0125837     0.302788
          440            4  2.89247e+10     0.114953    0.0119766     0.292735
          450          0.1  7.10758e+08     0.169588    0.0231097     0.439091
          450            1  7.10758e+09     0.138871    0.0165487     0.363045
          450            2  1.42152e+10     0.130225    0.0148356     0.339071
          450            3  2.13227e+10     0.125247    0.0138785     0.324751
          450            4  2.84303e+10     0.121746    0.0132186     0.314475
          460          0.1  6.98931e+08     0.175191    0.0247225     0.460193
          460            1  6.98931e+09     0.143666    0.0178279     0.384086
          460            2  1.39786e+10     0.134779    0.0160186     0.359894
          460            3  2.09679e+10     0.129659    0.0150058     0.345399
          460            4  2.79572e+10     0.126056    0.0143068     0.334975
          470          0.1  6.87601e+08     0.179918    0.0265115     0.481916
          470            1  6.87601e+09     0.148167    0.0192405      0.40575
          470            2   1.3752e+10     0.139154    0.0173232     0.381352
          470            3   2.0628e+10     0.133948    0.0162481     0.366688
          470            4   2.7504e+10      0.13028    0.0155052     0.356124
          480          0.1  6.76736e+08     0.190605    0.0290741     0.505239
          480            1  6.76736e+09     0.157043      0.02115     0.428922
          480            2  1.35347e+10     0.147476    0.0190596     0.404293
          480            3  2.03021e+10     0.141944    0.0178871     0.389448
          480            4  2.70695e+10     0.138043    0.0170767     0.378734
          490          0.1  6.66308e+08     0.198785    0.0309699     0.524894
          490            1  6.66308e+09     0.163536     0.022652     0.449223
          490            2  1.33262e+10     0.153521    0.0204498     0.424615
          490            3  1.99892e+10     0.147734    0.0192127     0.409737
          490            4  2.66523e+10     0.143655     0.018357     0.398979
          500          0.1  6.56288e+08     0.202202     0.032639     0.543973
          500            1  6.56288e+09     0.166969    0.0240383     0.469025
          500            2  1.31258e+10     0.156917    0.0217479     0.444483
          500            3  1.96886e+10       0.1511    0.0204586     0.429604
          500            4  2.62515e+10     0.146996    0.0195656     0.418827
          510          0.1  6.46653e+08     0.208678    0.0349377     0.564126
          510            1  6.46653e+09     0.172949    0.0258376     0.489792
          510            2  1.29331e+10     0.162689    0.0234073     0.465296
          510            3  1.93996e+10     0.156737    0.0220378     0.450408
          510            4  2.58661e+10     0.152532    0.0210886     0.439607
          520          0.1  6.37379e+08     0.224698    0.0380825     0.584149
          520            1  6.37379e+09     0.185417    0.0281642     0.510623
          520            2  1.27476e+10     0.174182    0.0255212     0.486237
          520            3  1.91214e+10     0.167674    0.0240328     0.471377
          520            4  2.54952e+10     0.163081    0.0230015     0.460579
          530          0.1  6.28447e+08     0.227361    0.0399767     0.601841
          530            1  6.28447e+09     0.188671     0.029742     0.529422
          530            2  1.25689e+10     0.177517     0.027001     0.505263
          530            3  1.88534e+10     0.171038    0.0254547     0.490509
          530            4  2.51379e+10     0.166457    0.0243822     0.479773
          540          0.1  6.19836e+08     0.231199    0.0419694     0.619067
          540            1  6.19836e+09     0.192587    0.0314007     0.547856
          540            2  1.23967e+10     0.181407    0.0285567     0.523963
          540            3  1.85951e+10     0.174903    0.0269497     0.509341
          540            4  2.47934e+10     0.170299     0.025834     0.498686
          550          0.1  6.11529e+08     0.243239    0.0446981     0.635957
          550            1  6.11529e+09      0.20214    0.0335191     0.566108
          550            2  1.22306e+10      0.19028    0.0305092     0.542535
          550            3  1.83459e+10     0.183387    0.0288081     0.528077
          550            4  2.44611e+10     0.178512    0.0276268     0.517527
          560          0.1  6.03509e+08     0.252775    0.0475306     0.652908
          560            1  6.03509e+09     0.210239    0.0357371     0.584346
          560            2  1.20702e+10     0.197945    0.0325572     0.561084
          560            3  1.81053e+10     0.190796     0.030759     0.546788
          560            4  2.41404e+10     0.185739      0.02951     0.536344
          570          0.1  5.95761e+08      0.26012    0.0502147     0.668978
          570            1  5.95761e+09     0.216903    0.0378812     0.601806
          570            2  1.19152e+10     0.204362    0.0345478     0.578897
          570            3  1.78728e+10     0.197059    0.0326611      0.56479
          570            4  2.38305e+10     0.191887      0.03135     0.554472
          580          0.1  5.88272e+08     0.265585    0.0528089     0.684431
          580            1  5.88272e+09     0.222366    0.0399928     0.618709
          580            2  1.17654e+10     0.209739    0.0365176     0.596178
          580            3  1.76481e+10     0.202368    0.0345483     0.582276
          580            4  2.35309e+10     0.197141    0.0331789     0.572096
          590          0.1  5.81026e+08     0.266989    0.0552176     0.699673
          590            1  5.81026e+09     0.225089    0.0420259     0.635371
          590            2  1.16205e+10      0.21272    0.0384307      0.61322
          590            3  1.74308e+10     0.205473    0.0363898     0.599525
          590            4  2.32411e+10     0.200323     0.034969     0.589485
          600          0.1  5.74013e+08     0.282655    0.0584562     0.713173
          600            1  5.74013e+09     0.237106    0.0445352       0.6506
          600            2  1.14803e+10     0.223773    0.0407441     0.628929
          600            3  1.72204e+10     0.215982     0.038592     0.615502
          600            4  2.29605e+10     0.210452    0.0370938     0.605645
          610          0.1  5.67221e+08      0.28939    0.0612696     0.726861
          610            1  5.67221e+09     0.243317    0.0468369      0.66588
          610            2  1.13444e+10     0.229792     0.042895     0.644657
          610            3  1.70166e+10     0.221879    0.0406547     0.631482
          610            4  2.26888e+10     0.216259     0.039094     0.621797
          620          0.1  5.60638e+08     0.297515     0.064334     0.740003
          620            1  5.60638e+09     0.250635    0.0493111     0.680639
          620            2  1.12128e+10     0.236829    0.0451995     0.659883
          620            3  1.68191e+10     0.228742    0.0428609     0.646972
          620            4  2.24255e+10     0.222993    0.0412308      0.63747
          630          0.1  5.54255e+08     0.303484    0.0671248     0.752452
          630            1  5.54255e+09     0.256329    0.0516336     0.694747
          630            2  1.10851e+10     0.242397    0.0473803     0.674479
          630            3  1.66277e+10     0.234226    0.0449583     0.661848
          630            4  2.21702e+10     0.228412    0.0432688     0.652541
          640          0.1  5.48063e+08     0.306236    0.0698344     0.764682
          640            1  5.48063e+09     0.260013    0.0539408     0.708598
          640            2  1.09613e+10     0.246247    0.0495589     0.688817
          640            3  1.64419e+10     0.238152    0.0470602     0.676468
          640            4  2.19225e+10     0.232382    0.0453155     0.667358
          650          0.1  5.42052e+08     0.310509    0.0727608     0.776437
          650            1  5.42052e+09     0.264708    0.0563953     0.721967
          650            2   1.0841e+10     0.250989    0.0518693     0.702699
          650            3  1.62615e+10     0.242911    0.0492871     0.690663
          650            4  2.16821e+10      0.23715    0.0474838     0.681778
          660          0.1  5.36214e+08     0.333511    0.0769142      0.78613
          660            1  5.36214e+09     0.281978     0.059532     0.733505
          660            2  1.07243e+10     0.266743    0.0547451     0.714817
          660            3  1.60864e+10     0.257812    0.0520178     0.703128
          660            4  2.14485e+10     0.251462    0.0501148     0.694492
          670          0.1  5.30541e+08     0.338072    0.0800403     0.796855
          670            1  5.30541e+09     0.287063    0.0621515     0.745836
          670            2  1.06108e+10     0.271882    0.0572095     0.727651
          670            3  1.59162e+10     0.262962    0.0543909     0.716262
          670            4  2.12216e+10     0.256612    0.0524232     0.707842
          680          0.1  5.25026e+08     0.343808    0.0830646     0.806716
          680            1  5.25026e+09      0.29277    0.0647022      0.75735
          680            2  1.05005e+10     0.277518    0.0596147     0.739686
          680            3  1.57508e+10     0.268543    0.0567103     0.728608
          680            4  2.10011e+10     0.262147    0.0546815     0.720411
          690          0.1  5.19663e+08     0.350052    0.0863288     0.816342
          690            1  5.19663e+09     0.298918    0.0674346     0.768585
          690            2  1.03933e+10     0.283571    0.0621857     0.751429
          690            3  1.55899e+10     0.274525     0.059186     0.740654
          690            4  2.07865e+10     0.268073    0.0570896     0.732675
          700          0.1  5.14444e+08     0.353932    0.0895147     0.825703
          700            1  5.14444e+09     0.303516    0.0701519     0.779515
          700            2  1.02889e+10     0.288281    0.0647536     0.762857
          700            3  1.54333e+10     0.279278    0.0616645     0.752379
          700            4  2.05778e+10     0.272847    0.0595039     0.744612
          800          0.1  4.69001e+08     0.425366     0.125329     0.895319
          800            1  4.69001e+09     0.371637     0.100449     0.863589
          800            2  9.38002e+09     0.354954    0.0933805     0.851775
          800            3    1.407e+10     0.345018    0.0893112     0.844248
          800            4    1.876e+10     0.337874     0.086452     0.838623
          900          0.1  4.32949e+08     0.507037      0.16746     0.937045
          900            1  4.32949e+09     0.448012     0.136183     0.915919
          900            2  8.65898e+09     0.429563      0.12724     0.907892
          900            3  1.29885e+10     0.418561     0.122058     0.902711
          900            4   1.7318e+10     0.410603     0.118405     0.898817
         1000          0.1  4.03466e+08     0.552587      0.20831     0.962475
         1000            1  4.03466e+09     0.497876     0.172408     0.948721
         1000            2  8.06932e+09     0.480568     0.162061     0.943387
         1000            3   1.2104e+10     0.470087     0.155994     0.939913
         1000            4  1.61386e+10      0.46241     0.151701     0.937297
         1100          0.1  3.78774e+08     0.517706     0.231757     0.977941
         1100            1  3.78774e+09      0.48152     0.197787      0.96925
         1100            2  7.57549e+09     0.469268      0.18764     0.965867
         1100            3  1.13632e+10     0.461886     0.181692     0.963627
         1100            4   1.5151e+10     0.456516     0.177424     0.961901
         1200          0.1    3.577e+08     0.565393     0.274263      0.98655
         1200            1    3.577e+09     0.529891     0.235376     0.980881
         1200            2    7.154e+09     0.517482     0.224214     0.978703
         1200            3   1.0731e+10     0.510253     0.217546     0.977218
         1200            4   1.4308e+10     0.505006     0.212712     0.976067
         1300          0.1  3.39436e+08     0.635206     0.329814     0.991554
         1300            1  3.39436e+09     0.599219     0.282354     0.987933
         1300            2  6.78872e+09     0.585379     0.269298     0.986459
         1300            3  1.01831e+10     0.577948     0.261279     0.985441
         1300            4  1.35774e+10     0.572532     0.255455     0.984662
         1400          0.1  3.23409e+08      0.45168     0.284363     0.995177
         1400            1  3.23409e+09     0.440631     0.253126     0.993073
         1400            2  6.46817e+09     0.433986     0.244704     0.992212
         1400            3  9.70226e+09      0.43069     0.239404     0.991603
         1400            4  1.29363e+10     0.428462     0.235494     0.991134
         1500          0.1  3.09198e+08      0.62401     0.371919     0.996673
         1500            1  3.09198e+09     0.558472     0.328864     0.995404
         1500            2  6.18397e+09     0.554255     0.315671     0.994716
         1500            3  9.27595e+09     0.552015     0.307322     0.994265
         1500            4  1.23679e+10     0.550159     0.301353     0.993937
         1600          0.1  2.96489e+08     0.419222     0.297151     0.998042
         1600            1  2.96489e+09      0.39459      0.27069      0.99738
         1600            2  5.92977e+09     0.393334     0.262741      0.99696
         1600            3  8.89466e+09     0.392832      0.25746     0.996674
         1600            4  1.18595e+10     0.392502     0.253591     0.996466
         1700          0.1  2.85036e+08     0.360672     0.254023     0.998891
         1700            1  2.85036e+09     0.303462     0.226355     0.998389
         1700            2  5.70072e+09     0.301359     0.221693     0.998234
         1700            3  8.55108e+09     0.300688     0.218937     0.998098
         1700            4  1.14014e+10     0.300357     0.216806     0.997978
         1800          0.1   2.7465e+08     0.712572     0.489376     0.999116
         1800            1   2.7465e+09     0.700098     0.446037     0.998817
         1800            2  5.49299e+09     0.698227     0.429349     0.998557
         1800            3  8.23949e+09     0.690403      0.41719     0.998381
         1800            4   1.0986e+10     0.663832     0.408057     0.998261
         1900          0.1  2.65177e+08      0.53205     0.374132     0.999501
         1900            1  2.65177e+09     0.528088     0.351361     0.999336
         1900            2  5.30354e+09     0.521717     0.341686     0.999166
         1900            3  7.95531e+09     0.492465     0.333808     0.999038
         1900            4  1.06071e+10     0.468843     0.327482      0.99895
         2000          0.1  2.56495e+08     0.286258     0.198227     0.999729
         2000            1  2.56495e+09      0.28524     0.189864     0.999675
         2000            2   5.1299e+09     0.282401     0.187527     0.999605
         2000            3  7.69484e+09      0.26316     0.185328     0.999533
         2000            4  1.02598e+10     0.245101      0.18318     0.999466
         2100          0.1  2.48501e+08       1.1625     0.633458     0.999814
         2100            1  2.48501e+09     0.757743     0.560697     0.999553
         2100            2  4.97003e+09     0.713741     0.517031     0.999506
         2100            3  7.45504e+09     0.703212     0.497734     0.999494
         2100            4  9.94005e+09     0.698626     0.486986     0.999485
         2200          0.1  2.41112e+08      1.12997     0.567771     0.999888
         2200            1  2.41112e+09     0.628806     0.488565     0.999693
         2200            2  4.82225e+09     0.610117     0.448593     0.999686
         2200            3  7.23337e+09      0.60578     0.433047     0.999683
         2200            4   9.6445e+09     0.603863      0.42478      0.99968
         2300          0.1  2.34258e+08     0.943084     0.415582     0.999935
         2300            1  2.34258e+09     0.439073     0.350958     0.999801
         2300            2  4.68516e+09     0.432142     0.319797     0.999806
         2300            3  7.02774e+09     0.430599     0.308533     0.999806
         2300            4  9.37032e+09     0.429914     0.302732     0.999806
         2400          0.1  2.27878e+08     0.917806     0.402632     0.999954
         2400            1  2.27878e+09     0.475006     0.385833     0.999887
         2400            2  4.55756e+09     0.424471     0.347841     0.999838
         2400            3  6.83634e+09     0.417896      0.32484      0.99984
         2400            4  9.11513e+09     0.415702     0.312206     0.999841
         2500          0.1  2.21922e+08     0.668185     0.250504     0.999973
         2500            1  2.21922e+09      0.28814     0.243257     0.999932
         2500            2  4.43845e+09     0.258097       0.2152     0.999895
         2500            3  6.65767e+09     0.255598     0.198317     0.999898
         2500            4  8.87689e+09     0.254831     0.189383       0.9999
         2600          0.1  2.16347e+08       1.4784      1.13821     0.999958
         2600            1  2.16347e+09      1.21515     0.725352     0.999932
         2600            2  4.32694e+09      1.21282     0.689426     0.999932
         2600            3   6.4904e+09      1.21198     0.677014     0.999931
         2600            4  8.65387e+09      1.21144     0.670509      0.99993
         2700          0.1  2.11114e+08       1.2101      1.01387     0.999954
         2700            1  2.11114e+09      1.15929     0.632544     0.999956
         2700            2  4.22228e+09       1.1584     0.608977     0.999956
         2700            3  6.33342e+09        1.158     0.600881     0.999955
         2700            4  8.44456e+09       1.1577     0.596656     0.999954
         2800          0.1  2.06191e+08      1.13435     0.823941     0.999969
         2800            1  2.06191e+09      1.12448     0.560833     0.999971
         2800            2  4.12383e+09      1.12408     0.545753     0.999971
         2800            3  6.18574e+09      1.12385     0.540576      0.99997
         2800            4  8.24766e+09      1.12364     0.537873      0.99997
         2900          0.1   2.0155e+08      1.04993     0.639419      0.99998
         2900            1   2.0155e+09      1.04721      0.47196      0.99998
         2900            2  4.03101e+09      1.04702     0.462499      0.99998
         2900            3  6.04651e+09      1.04689     0.459261      0.99998
         2900            4  8.06202e+09      1.04676     0.457578      0.99998
         3000          0.1  1.97166e+08     0.770592     0.419319     0.999987
         3000            1  1.97166e+09     0.769754     0.313725     0.999987
         3000            2  3.94332e+09     0.769688     0.307813     0.999987
         3000            3  5.91498e+09     0.769641     0.305817     0.999987
         3000            4  7.88664e+09     0.769596       0.3048     0.999987
