*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
          298         29.9  2.94867e+11   0.00990322  3.45238e-06  0.000244274
          298           30  2.95853e+11   0.00990186  3.44809e-06  0.000243949
          298         31.1  3.06701e+11   0.00988722  3.40211e-06  0.000240464
          298           32  3.15576e+11   0.00987565  3.36604e-06   0.00023773
          298         32.5  3.20507e+11   0.00986937  3.34657e-06  0.000236254
          298         32.9  3.24452e+11   0.00986441  3.33127e-06  0.000235094
          298           33  3.25438e+11   0.00986318  3.32748e-06  0.000234807
          298         36.4  3.58968e+11   0.00982362  3.20695e-06  0.000225668
          298         36.9  3.63899e+11   0.00981813  3.19047e-06  0.000224418
          298         37.3  3.67844e+11    0.0098138  3.17748e-06  0.000223433
          298         38.7   3.8165e+11   0.00979901  3.13344e-06  0.000220093
          298         43.2  4.26028e+11   0.00975503  3.00483e-06  0.000210337
          298         44.6  4.39835e+11   0.00974233  2.96834e-06  0.000207569
          298           45  4.43779e+11   0.00973878  2.95818e-06  0.000206798
          298         45.4  4.47724e+11   0.00973526  2.94815e-06  0.000206037
          298         46.1  4.54627e+11   0.00972917  2.93086e-06  0.000204725
          298         46.3    4.566e+11   0.00972746  2.92598e-06  0.000204355
          298         47.1  4.64489e+11   0.00972065  2.90674e-06  0.000202895
          298         48.1  4.74351e+11   0.00971232  2.88328e-06  0.000201115
          298         50.7  4.99991e+11   0.00969148  2.82516e-06  0.000196704
          298         51.5  5.07881e+11   0.00968529  2.80805e-06  0.000195406
          298         53.4  5.26618e+11   0.00967099  2.76878e-06  0.000192425
          298         53.5  5.27604e+11   0.00967025  2.76676e-06  0.000192272
          298         56.6  5.58176e+11   0.00964806  2.70658e-06  0.000187705
          298         59.3  5.84803e+11   0.00962975  2.65757e-06  0.000183984
          298         61.4  6.05512e+11    0.0096161  2.62142e-06   0.00018124
          298         61.5  6.06498e+11   0.00961546  2.61974e-06  0.000181113
          298           64  6.31153e+11   0.00959986  2.57884e-06  0.000178008
          298         66.5  6.55807e+11   0.00958488  2.53997e-06  0.000175057
          298         67.3  6.63697e+11   0.00958021  2.52794e-06  0.000174144
          298         68.1  6.71586e+11   0.00957559  2.51608e-06  0.000173244
          298         70.7  6.97227e+11   0.00956098  2.47879e-06  0.000170413
          298         72.7   7.1695e+11   0.00955012   2.4513e-06  0.000168326
          298         73.2  7.21881e+11   0.00954745  2.44458e-06  0.000167816
          298         76.7  7.56397e+11   0.00952929  2.39917e-06  0.000164369
          298         77.3  7.62314e+11   0.00952626  2.39166e-06  0.000163799
          298         81.3  8.01761e+11   0.00950668  2.34344e-06  0.000160139
          298         81.6   8.0472e+11   0.00950526  2.33995e-06  0.000159874
          298         84.7  8.35291e+11   0.00949081  2.30484e-06   0.00015721
          298         87.5  8.62904e+11   0.00947823  2.27454e-06   0.00015491
          298         88.1  8.68821e+11   0.00947559  2.26821e-06   0.00015443
          298         89.2  8.79669e+11   0.00947079  2.25676e-06   0.00015356
          298         90.2  8.89531e+11   0.00946649   2.2465e-06  0.000152782
          298         91.3  9.00379e+11    0.0094618  2.23539e-06  0.000151939
          298         92.7  9.14185e+11   0.00945593   2.2215e-06  0.000150885
          298         95.7  9.43771e+11   0.00944364  2.19264e-06  0.000148696
          298         97.1  9.57577e+11   0.00943804  2.17957e-06  0.000147704
          298         98.3  9.69411e+11   0.00943331  2.16857e-06  0.000146869
          298          100  9.86176e+11   0.00942671  2.15327e-06  0.000145709
          298        102.2  1.00787e+12   0.00941833  2.13398e-06  0.000144246
          298        104.2   1.0276e+12   0.00941088  2.11691e-06  0.000142951
          298          107  1.05521e+12   0.00940068  2.09372e-06  0.000141193
          298        108.5     1.07e+12   0.00939533  2.08162e-06  0.000140275
          298        113.5  1.11931e+12   0.00937804  2.04282e-06  0.000137333
          298        113.6   1.1203e+12    0.0093777  2.04206e-06  0.000137276
          298        115.4  1.13805e+12   0.00937167  2.02865e-06   0.00013626
          298        115.7  1.14101e+12   0.00937067  2.02645e-06  0.000136093
          298          123    1.213e+12   0.00934723  1.97493e-06  0.000132189
          298        124.1  1.22384e+12   0.00934382  1.96751e-06  0.000131627
          298        132.6  1.30767e+12   0.00931848  1.91298e-06  0.000127497
          298        139.2  1.37276e+12   0.00929992  1.87371e-06  0.000124524
          498      0.00376  2.56534e+07    0.0116039  2.42171e-05   0.00222109
          498      0.00398  2.71544e+07     0.011586  2.40175e-05    0.0022027
          498      0.00466  3.17938e+07    0.0115364  2.34698e-05   0.00215221
          498      0.00486  3.31583e+07    0.0115232  2.33253e-05   0.00213889
          498      0.00506  3.45229e+07    0.0115106  2.31872e-05   0.00212616
          498      0.00534  3.64332e+07    0.0114937  2.30037e-05   0.00210924
          498      0.00565  3.85483e+07     0.011476  2.28125e-05    0.0020916
          498      0.00622  4.24372e+07     0.011446  2.24894e-05   0.00206179
          498      0.00654  4.46205e+07    0.0114304   2.2322e-05   0.00204635
          498      0.00685  4.67355e+07    0.0114159  2.21682e-05   0.00203217
          498      0.00715  4.87823e+07    0.0114026  2.20266e-05    0.0020191
          498      0.00758  5.17161e+07    0.0113845  2.18345e-05   0.00200138
          498      0.13947  9.51563e+08     0.010518  1.37094e-05   0.00125069
          498      0.26316  1.79546e+09    0.0103402  1.22951e-05   0.00111991
          498          0.4  2.72908e+09    0.0102253  1.14264e-05   0.00103959
          498      0.52895  3.60887e+09    0.0101496  1.08739e-05  0.000988514
          498      0.78947  5.38632e+09    0.0100426   1.0119e-05  0.000918709
          498         0.82  5.59462e+09    0.0100326  1.00496e-05  0.000912298
          498            1   6.8227e+09   0.00998024  9.69307e-06  0.000879324
          498         1.01  6.89093e+09   0.00997762  9.67546e-06  0.000877695
          498          1.1  7.50498e+09   0.00995525   9.5254e-06  0.000863816
