========================================
CH3+OHtripletabs_P8_Energy_1_34.9759.out
--
T,R->P8
370.0,1.40921e-15
380.0,1.73662e-15
390.0,2.12204e-15
400.0,2.57241e-15
410.0,3.09509e-15
420.0,3.6978e-15
430.0,4.38863e-15
440.0,5.176e-15
450.0,6.06866e-15
460.0,7.07569e-15
470.0,8.20643e-15
480.0,9.4705e-15
490.0,1.08778e-14
500.0,1.24384e-14
510.0,1.41626e-14
520.0,1.60611e-14
530.0,1.81444e-14
540.0,2.04236e-14
550.0,2.29095e-14
560.0,2.56136e-14
570.0,2.85469e-14
580.0,3.17211e-14
590.0,3.51476e-14
600.0,3.8838e-14
610.0,4.28042e-14
620.0,4.70578e-14
630.0,5.16108e-14
640.0,5.6475e-14
650.0,6.16626e-14
660.0,6.71853e-14
670.0,7.30554e-14
680.0,7.92849e-14
690.0,8.58859e-14
700.0,9.28706e-14
750.0,1.33973e-13
800.0,1.86486e-13
850.0,2.51918e-13
900.0,3.3176e-13
950.0,4.27477e-13
1000.0,5.40503e-13
1050.0,6.72234e-13
1100.0,8.24027e-13
1150.0,9.97196e-13
1200.0,1.19301e-12
1250.0,1.41268e-12
1300.0,1.6574e-12
1350.0,1.92827e-12
1400.0,2.22639e-12
1450.0,2.55278e-12
1500.0,2.90843e-12
1550.0,3.29428e-12
1600.0,3.71123e-12
1650.0,4.16012e-12
1700.0,4.64179e-12
1750.0,5.15699e-12
1800.0,5.70647e-12
1850.0,6.29094e-12
1900.0,6.91106e-12
1950.0,7.56746e-12
2000.0,8.26077e-12
2050.0,8.99154e-12
2100.0,9.76034e-12
2150.0,1.05677e-11
2200.0,1.14141e-11
2250.0,1.22999e-11
2300.0,1.32258e-11
2350.0,1.41921e-11
2400.0,1.51991e-11
2450.0,1.62474e-11
2500.0,1.73372e-11
2550.0,1.8469e-11
2600.0,1.9643e-11
2650.0,2.08596e-11
2700.0,2.21191e-11
2750.0,2.34218e-11
2800.0,2.4768e-11
2850.0,2.6158e-11
2900.0,2.75919e-11
2950.0,2.90701e-11
3000.0,3.05928e-11
3050.0,3.21602e-11
3100.0,3.37725e-11
3150.0,3.543e-11
3200.0,3.71328e-11
3250.0,3.88812e-11
3300.0,4.06752e-11
3350.0,4.25152e-11
3400.0,4.44012e-11
3450.0,4.63334e-11
3500.0,4.8312e-11
3550.0,5.03372e-11
3600.0,5.2409e-11
3650.0,5.45276e-11
3700.0,5.66932e-11
3750.0,5.89058e-11
3800.0,6.11656e-11
3850.0,6.34727e-11
3900.0,6.58273e-11
3950.0,6.82294e-11
========================================
CH3+OHtripletabs_P8_Frequencies_1_0.1.out
--
T,R->P8
200.0,4.37748e-18
210.0,7.03766e-18
220.0,1.10731e-17
230.0,1.70585e-17
240.0,2.57456e-17
250.0,3.80938e-17
260.0,5.53029e-17
270.0,7.88437e-17
280.0,1.10487e-16
290.0,1.52332e-16
300.0,2.06828e-16
310.0,2.76798e-16
320.0,3.65452e-16
330.0,4.76406e-16
340.0,6.13685e-16
350.0,7.81733e-16
360.0,9.85415e-16
370.0,1.23001e-15
380.0,1.52123e-15
390.0,1.86516e-15
400.0,2.26832e-15
410.0,2.7376e-15
420.0,3.28026e-15
430.0,3.90395e-15
440.0,4.61662e-15
450.0,5.42659e-15
460.0,6.34247e-15
470.0,7.37318e-15
480.0,8.5279e-15
490.0,9.8161e-15
500.0,1.12475e-14
510.0,1.28319e-14
520.0,1.45796e-14
530.0,1.65009e-14
540.0,1.86063e-14
550.0,2.09065e-14
560.0,2.34123e-14
570.0,2.61347e-14
580.0,2.90849e-14
590.0,3.2274e-14
600.0,3.57135e-14
610.0,3.94147e-14
620.0,4.33892e-14
630.0,4.76486e-14
640.0,5.22046e-14
650.0,5.70688e-14
660.0,6.22532e-14
670.0,6.77694e-14
680.0,7.36294e-14
690.0,7.98452e-14
700.0,8.64285e-14
750.0,1.25279e-13
800.0,1.75117e-13
850.0,2.37437e-13
900.0,3.13719e-13
950.0,4.05422e-13
1000.0,5.13976e-13
1050.0,6.40776e-13
1100.0,7.8718e-13
1150.0,9.54501e-13
1200.0,1.14401e-12
1250.0,1.35694e-12
1300.0,1.59447e-12
1350.0,1.85772e-12
1400.0,2.14779e-12
1450.0,2.46571e-12
1500.0,2.81248e-12
1550.0,3.18905e-12
1600.0,3.59632e-12
1650.0,4.03516e-12
1700.0,4.5064e-12
1750.0,5.01081e-12
1800.0,5.54915e-12
1850.0,6.12212e-12
1900.0,6.73042e-12
1950.0,7.37468e-12
2000.0,8.05551e-12
2050.0,8.77351e-12
2100.0,9.52923e-12
2150.0,1.03232e-11
2200.0,1.11559e-11
2250.0,1.20279e-11
2300.0,1.29396e-11
2350.0,1.38914e-11
2400.0,1.48838e-11
2450.0,1.59171e-11
2500.0,1.69917e-11
2550.0,1.81081e-11
2600.0,1.92665e-11
2650.0,2.04672e-11
2700.0,2.17107e-11
2750.0,2.29971e-11
2800.0,2.43269e-11
2850.0,2.57001e-11
2900.0,2.71172e-11
2950.0,2.85784e-11
3000.0,3.00839e-11
3050.0,3.16339e-11
3100.0,3.32287e-11
3150.0,3.48685e-11
3200.0,3.65534e-11
3250.0,3.82838e-11
3300.0,4.00597e-11
3350.0,4.18813e-11
3400.0,4.37489e-11
3450.0,4.56625e-11
3500.0,4.76224e-11
3550.0,4.96287e-11
3600.0,5.16815e-11
3650.0,5.3781e-11
3700.0,5.59273e-11
3750.0,5.81206e-11
3800.0,6.03609e-11
3850.0,6.26485e-11
3900.0,6.49834e-11
3950.0,6.73656e-11
========================================
CH3+OHtripletabs_R_Frequencies_1_0.1.out
--
T,R->P8
200.0,4.37748e-18
210.0,7.03766e-18
220.0,1.10731e-17
230.0,1.70585e-17
240.0,2.57456e-17
250.0,3.80938e-17
260.0,5.53029e-17
270.0,7.88437e-17
280.0,1.10487e-16
290.0,1.52332e-16
300.0,2.06828e-16
310.0,2.76798e-16
320.0,3.65452e-16
330.0,4.76406e-16
340.0,6.13685e-16
350.0,7.81733e-16
360.0,9.85415e-16
370.0,1.23001e-15
380.0,1.52123e-15
390.0,1.86516e-15
400.0,2.26832e-15
410.0,2.7376e-15
420.0,3.28027e-15
430.0,3.90396e-15
440.0,4.61664e-15
450.0,5.42662e-15
460.0,6.34251e-15
470.0,7.37324e-15
480.0,8.52799e-15
490.0,9.81622e-15
500.0,1.12476e-14
510.0,1.28322e-14
520.0,1.458e-14
530.0,1.65014e-14
540.0,1.86069e-14
550.0,2.09073e-14
560.0,2.34133e-14
570.0,2.61361e-14
580.0,2.90867e-14
590.0,3.22763e-14
600.0,3.57164e-14
610.0,3.94184e-14
620.0,4.33938e-14
630.0,4.76544e-14
640.0,5.22117e-14
650.0,5.70776e-14
660.0,6.22638e-14
670.0,6.77824e-14
680.0,7.36452e-14
690.0,7.98641e-14
700.0,8.64512e-14
750.0,1.25331e-13
800.0,1.75225e-13
850.0,2.37645e-13
900.0,3.14095e-13
950.0,4.0606e-13
1000.0,5.15007e-13
1050.0,6.42375e-13
1100.0,7.8957e-13
1150.0,9.57964e-13
1200.0,1.14889e-12
1250.0,1.36365e-12
1300.0,1.60349e-12
1350.0,1.86962e-12
1400.0,2.16321e-12
1450.0,2.48538e-12
1500.0,2.83723e-12
1550.0,3.21978e-12
1600.0,3.63404e-12
1650.0,4.08096e-12
1700.0,4.56146e-12
1750.0,5.07642e-12
1800.0,5.62668e-12
1850.0,6.21305e-12
1900.0,6.83629e-12
1950.0,7.49715e-12
2000.0,8.19632e-12
2050.0,8.93449e-12
2100.0,9.7123e-12
2150.0,1.05304e-11
2200.0,1.13893e-11
2250.0,1.22896e-11
2300.0,1.32318e-11
2350.0,1.42166e-11
2400.0,1.52442e-11
2450.0,1.63153e-11
2500.0,1.74303e-11
2550.0,1.85896e-11
2600.0,1.97937e-11
2650.0,2.10428e-11
2700.0,2.23375e-11
2750.0,2.3678e-11
2800.0,2.50648e-11
2850.0,2.64981e-11
2900.0,2.79783e-11
2950.0,2.95057e-11
3000.0,3.10805e-11
3050.0,3.27031e-11
3100.0,3.43738e-11
3150.0,3.60927e-11
3200.0,3.78602e-11
3250.0,3.96765e-11
3300.0,4.15418e-11
3350.0,4.34563e-11
3400.0,4.54203e-11
3450.0,4.7434e-11
3500.0,4.94976e-11
3550.0,5.16111e-11
3600.0,5.3775e-11
3650.0,5.59892e-11
3700.0,5.82541e-11
3750.0,6.05696e-11
3800.0,6.29361e-11
3850.0,6.53537e-11
3900.0,6.78225e-11
3950.0,7.03426e-11
========================================
CH3+OHtripletabs_B1_VariationalHinderRotor_1_0.1.out
--
T,R->P8
200.0,4.37748e-18
210.0,7.03766e-18
220.0,1.10731e-17
230.0,1.70585e-17
240.0,2.57456e-17
250.0,3.80938e-17
260.0,5.53029e-17
270.0,7.88437e-17
280.0,1.10487e-16
290.0,1.52332e-16
300.0,2.06828e-16
310.0,2.76798e-16
320.0,3.65452e-16
330.0,4.76406e-16
340.0,6.13685e-16
350.0,7.81733e-16
360.0,9.85415e-16
370.0,1.23001e-15
380.0,1.52123e-15
390.0,1.86516e-15
400.0,2.26832e-15
410.0,2.7376e-15
420.0,3.28026e-15
430.0,3.90395e-15
440.0,4.61662e-15
450.0,5.42659e-15
460.0,6.34247e-15
470.0,7.37318e-15
480.0,8.5279e-15
490.0,9.8161e-15
500.0,1.12475e-14
510.0,1.28319e-14
520.0,1.45796e-14
530.0,1.65009e-14
540.0,1.86063e-14
550.0,2.09065e-14
560.0,2.34123e-14
570.0,2.61347e-14
580.0,2.90849e-14
590.0,3.2274e-14
600.0,3.57135e-14
610.0,3.94147e-14
620.0,4.33892e-14
630.0,4.76486e-14
640.0,5.22046e-14
650.0,5.70688e-14
660.0,6.22532e-14
670.0,6.77694e-14
680.0,7.36294e-14
690.0,7.98452e-14
700.0,8.64285e-14
750.0,1.25279e-13
800.0,1.75117e-13
850.0,2.37437e-13
900.0,3.13719e-13
950.0,4.05422e-13
1000.0,5.13976e-13
1050.0,6.40776e-13
1100.0,7.8718e-13
1150.0,9.54501e-13
1200.0,1.14401e-12
1250.0,1.35694e-12
1300.0,1.59447e-12
1350.0,1.85772e-12
1400.0,2.14779e-12
1450.0,2.46571e-12
1500.0,2.81248e-12
1550.0,3.18905e-12
1600.0,3.59632e-12
1650.0,4.03516e-12
1700.0,4.5064e-12
1750.0,5.01081e-12
1800.0,5.54915e-12
1850.0,6.12212e-12
1900.0,6.73042e-12
1950.0,7.37468e-12
2000.0,8.05551e-12
2050.0,8.77351e-12
2100.0,9.52923e-12
2150.0,1.03232e-11
2200.0,1.11559e-11
2250.0,1.20279e-11
2300.0,1.29396e-11
2350.0,1.38914e-11
2400.0,1.48838e-11
2450.0,1.59171e-11
2500.0,1.69917e-11
2550.0,1.81081e-11
2600.0,1.92665e-11
2650.0,2.04672e-11
2700.0,2.17107e-11
2750.0,2.29971e-11
2800.0,2.43269e-11
2850.0,2.57001e-11
2900.0,2.71172e-11
2950.0,2.85784e-11
3000.0,3.00839e-11
3050.0,3.16339e-11
3100.0,3.32287e-11
3150.0,3.48685e-11
3200.0,3.65534e-11
3250.0,3.82838e-11
3300.0,4.00597e-11
3350.0,4.18813e-11
3400.0,4.37489e-11
3450.0,4.56625e-11
3500.0,4.76224e-11
3550.0,4.96287e-11
3600.0,5.16815e-11
3650.0,5.3781e-11
3700.0,5.59273e-11
3750.0,5.81206e-11
3800.0,6.03609e-11
3850.0,6.26485e-11
3900.0,6.49834e-11
3950.0,6.73656e-11
========================================
CH3+OHtripletabs_B1_VariationalFrequencies_1_0.1.out
--
T,R->P8
200.0,4.0964e-18
210.0,6.55313e-18
220.0,1.02602e-17
230.0,1.57296e-17
240.0,2.36262e-17
250.0,3.47923e-17
260.0,5.02734e-17
270.0,7.13413e-17
280.0,9.95157e-17
290.0,1.36583e-16
300.0,1.84612e-16
310.0,2.45968e-16
320.0,3.23319e-16
330.0,4.19642e-16
340.0,5.38227e-16
350.0,6.82675e-16
360.0,8.56892e-16
370.0,1.06509e-15
380.0,1.31175e-15
390.0,1.60167e-15
400.0,1.93988e-15
410.0,2.33169e-15
420.0,2.78263e-15
430.0,3.29845e-15
440.0,3.88512e-15
450.0,4.5488e-15
460.0,5.2958e-15
470.0,6.13263e-15
480.0,7.06589e-15
490.0,8.10235e-15
500.0,9.24887e-15
510.0,1.05124e-14
520.0,1.19e-14
530.0,1.34188e-14
540.0,1.50759e-14
550.0,1.68786e-14
560.0,1.88341e-14
570.0,2.09497e-14
580.0,2.32327e-14
590.0,2.56905e-14
600.0,2.83302e-14
610.0,3.11593e-14
620.0,3.41851e-14
630.0,3.74147e-14
640.0,4.08555e-14
650.0,4.45146e-14
660.0,4.83994e-14
670.0,5.25168e-14
680.0,5.68741e-14
690.0,6.14782e-14
700.0,6.63363e-14
750.0,9.4677e-14
800.0,1.30386e-13
850.0,1.74274e-13
900.0,2.27111e-13
950.0,2.89621e-13
1000.0,3.62486e-13
1050.0,4.46345e-13
1100.0,5.41794e-13
1150.0,6.49387e-13
1200.0,7.69643e-13
1250.0,9.03039e-13
1300.0,1.05002e-12
1350.0,1.211e-12
1400.0,1.38635e-12
1450.0,1.57643e-12
1500.0,1.78156e-12
1550.0,2.00205e-12
1600.0,2.23818e-12
1650.0,2.49019e-12
1700.0,2.75833e-12
1750.0,3.04282e-12
1800.0,3.34386e-12
1850.0,3.66164e-12
1900.0,3.99634e-12
1950.0,4.34812e-12
2000.0,4.71714e-12
2050.0,5.10353e-12
2100.0,5.50742e-12
2150.0,5.92893e-12
2200.0,6.36819e-12
2250.0,6.82529e-12
2300.0,7.30034e-12
2350.0,7.79342e-12
2400.0,8.30463e-12
2450.0,8.83405e-12
2500.0,9.38174e-12
2550.0,9.9478e-12
2600.0,1.05323e-11
2650.0,1.11352e-11
2700.0,1.17567e-11
2750.0,1.23968e-11
2800.0,1.30556e-11
2850.0,1.3733e-11
2900.0,1.44292e-11
2950.0,1.51442e-11
3000.0,1.58781e-11
3050.0,1.66308e-11
3100.0,1.74024e-11
3150.0,1.81929e-11
3200.0,1.90025e-11
3250.0,1.98311e-11
3300.0,2.06787e-11
3350.0,2.15453e-11
3400.0,2.24311e-11
3450.0,2.3336e-11
3500.0,2.42601e-11
3550.0,2.52033e-11
3600.0,2.61657e-11
3650.0,2.71474e-11
3700.0,2.81482e-11
3750.0,2.91684e-11
3800.0,3.02078e-11
3850.0,3.12665e-11
3900.0,3.23445e-11
3950.0,3.34419e-11
========================================
CH3+OHtripletabs_P8_SymmetryFactor_1_0.1.out
--
T,R->P8
200.0,4.37748e-18
210.0,7.03766e-18
220.0,1.10731e-17
230.0,1.70585e-17
240.0,2.57456e-17
250.0,3.80938e-17
260.0,5.53029e-17
270.0,7.88437e-17
280.0,1.10487e-16
290.0,1.52332e-16
300.0,2.06828e-16
310.0,2.76798e-16
320.0,3.65452e-16
330.0,4.76406e-16
340.0,6.13685e-16
350.0,7.81733e-16
360.0,9.85415e-16
370.0,1.23001e-15
380.0,1.52123e-15
390.0,1.86516e-15
400.0,2.26832e-15
410.0,2.7376e-15
420.0,3.28026e-15
430.0,3.90395e-15
440.0,4.61662e-15
450.0,5.42659e-15
460.0,6.34247e-15
470.0,7.37318e-15
480.0,8.5279e-15
490.0,9.8161e-15
500.0,1.12475e-14
510.0,1.28319e-14
520.0,1.45796e-14
530.0,1.65009e-14
540.0,1.86063e-14
550.0,2.09065e-14
560.0,2.34123e-14
570.0,2.61347e-14
580.0,2.90849e-14
590.0,3.2274e-14
600.0,3.57135e-14
610.0,3.94147e-14
620.0,4.33892e-14
630.0,4.76486e-14
640.0,5.22046e-14
650.0,5.70688e-14
660.0,6.22532e-14
670.0,6.77694e-14
680.0,7.36294e-14
690.0,7.98452e-14
700.0,8.64285e-14
750.0,1.25279e-13
800.0,1.75117e-13
850.0,2.37437e-13
900.0,3.13719e-13
950.0,4.05422e-13
1000.0,5.13976e-13
1050.0,6.40776e-13
1100.0,7.8718e-13
1150.0,9.54501e-13
1200.0,1.14401e-12
1250.0,1.35694e-12
1300.0,1.59447e-12
1350.0,1.85772e-12
1400.0,2.14779e-12
1450.0,2.46571e-12
1500.0,2.81248e-12
1550.0,3.18905e-12
1600.0,3.59632e-12
1650.0,4.03516e-12
1700.0,4.5064e-12
1750.0,5.01081e-12
1800.0,5.54915e-12
1850.0,6.12212e-12
1900.0,6.73042e-12
1950.0,7.37468e-12
2000.0,8.05551e-12
2050.0,8.77351e-12
2100.0,9.52923e-12
2150.0,1.03232e-11
2200.0,1.11559e-11
2250.0,1.20279e-11
2300.0,1.29396e-11
2350.0,1.38914e-11
2400.0,1.48838e-11
2450.0,1.59171e-11
2500.0,1.69917e-11
2550.0,1.81081e-11
2600.0,1.92665e-11
2650.0,2.04672e-11
2700.0,2.17107e-11
2750.0,2.29971e-11
2800.0,2.43269e-11
2850.0,2.57001e-11
2900.0,2.71172e-11
2950.0,2.85784e-11
3000.0,3.00839e-11
3050.0,3.16339e-11
3100.0,3.32287e-11
3150.0,3.48685e-11
3200.0,3.65534e-11
3250.0,3.82838e-11
3300.0,4.00597e-11
3350.0,4.18813e-11
3400.0,4.37489e-11
3450.0,4.56625e-11
3500.0,4.76224e-11
3550.0,4.96287e-11
3600.0,5.16815e-11
3650.0,5.3781e-11
3700.0,5.59273e-11
3750.0,5.81206e-11
3800.0,6.03609e-11
3850.0,6.26485e-11
3900.0,6.49834e-11
3950.0,6.73656e-11
========================================
CH3+OHtripletabs_R_SymmetryFactor_1_0.1.out
--
T,R->P8
200.0,4.81523e-18
210.0,7.74142e-18
220.0,1.21804e-17
230.0,1.87644e-17
240.0,2.83201e-17
250.0,4.19032e-17
260.0,6.08332e-17
270.0,8.67281e-17
280.0,1.21536e-16
290.0,1.67565e-16
300.0,2.27511e-16
310.0,3.04478e-16
320.0,4.01998e-16
330.0,5.24047e-16
340.0,6.75054e-16
350.0,8.59907e-16
360.0,1.08396e-15
370.0,1.35301e-15
380.0,1.67335e-15
390.0,2.05168e-15
400.0,2.49515e-15
410.0,3.01136e-15
420.0,3.60829e-15
430.0,4.29434e-15
440.0,5.07828e-15
450.0,5.96925e-15
460.0,6.97672e-15
470.0,8.1105e-15
480.0,9.38069e-15
490.0,1.07977e-14
500.0,1.23722e-14
510.0,1.41151e-14
520.0,1.60376e-14
530.0,1.8151e-14
540.0,2.04669e-14
550.0,2.29971e-14
560.0,2.57535e-14
570.0,2.87482e-14
580.0,3.19934e-14
590.0,3.55014e-14
600.0,3.92849e-14
610.0,4.33562e-14
620.0,4.77282e-14
630.0,5.24135e-14
640.0,5.7425e-14
650.0,6.27757e-14
660.0,6.84785e-14
670.0,7.45463e-14
680.0,8.09924e-14
690.0,8.78297e-14
700.0,9.50714e-14
750.0,1.37807e-13
800.0,1.92628e-13
850.0,2.6118e-13
900.0,3.45091e-13
950.0,4.45965e-13
1000.0,5.65374e-13
1050.0,7.04854e-13
1100.0,8.65898e-13
1150.0,1.04995e-12
1200.0,1.25841e-12
1250.0,1.49264e-12
1300.0,1.75391e-12
1350.0,2.04349e-12
1400.0,2.36257e-12
1450.0,2.71228e-12
1500.0,3.09373e-12
1550.0,3.50795e-12
1600.0,3.95595e-12
1650.0,4.43868e-12
1700.0,4.95704e-12
1750.0,5.51189e-12
1800.0,6.10406e-12
1850.0,6.73434e-12
1900.0,7.40346e-12
1950.0,8.11214e-12
2000.0,8.86106e-12
2050.0,9.65086e-12
2100.0,1.04822e-11
2150.0,1.13555e-11
2200.0,1.22715e-11
2250.0,1.32307e-11
2300.0,1.42335e-11
2350.0,1.52805e-11
2400.0,1.63721e-11
2450.0,1.75088e-11
2500.0,1.86909e-11
2550.0,1.99189e-11
2600.0,2.11931e-11
2650.0,2.2514e-11
2700.0,2.38818e-11
2750.0,2.52969e-11
2800.0,2.67595e-11
2850.0,2.82702e-11
2900.0,2.9829e-11
2950.0,3.14363e-11
3000.0,3.30923e-11
3050.0,3.47973e-11
3100.0,3.65516e-11
3150.0,3.83553e-11
3200.0,4.02088e-11
3250.0,4.21121e-11
3300.0,4.40656e-11
3350.0,4.60694e-11
3400.0,4.81238e-11
3450.0,5.02288e-11
3500.0,5.23846e-11
3550.0,5.45915e-11
3600.0,5.68496e-11
3650.0,5.91591e-11
3700.0,6.15201e-11
3750.0,6.39327e-11
3800.0,6.6397e-11
3850.0,6.89133e-11
3900.0,7.14817e-11
3950.0,7.41022e-11
========================================
CH3+OHtripletabs_B1_VariationalEnergy_1_34.9759.out
--
T,R->P8
200.0,3.4037e-18
210.0,5.53807e-18
220.0,8.80903e-18
230.0,1.37063e-17
240.0,2.08757e-17
250.0,3.11484e-17
260.0,4.55713e-17
270.0,6.54371e-17
280.0,9.23124e-17
290.0,1.28065e-16
300.0,1.74888e-16
310.0,2.35323e-16
320.0,3.12273e-16
330.0,4.09026e-16
340.0,5.29258e-16
350.0,6.77044e-16
360.0,8.56864e-16
370.0,1.0736e-15
380.0,1.33254e-15
390.0,1.63938e-15
400.0,2.00017e-15
410.0,2.42139e-15
420.0,2.90987e-15
430.0,3.4728e-15
440.0,4.1177e-15
450.0,4.85245e-15
460.0,5.68524e-15
470.0,6.62454e-15
480.0,7.67913e-15
490.0,8.85804e-15
500.0,1.01706e-14
510.0,1.16262e-14
520.0,1.32348e-14
530.0,1.50063e-14
540.0,1.69507e-14
550.0,1.90785e-14
560.0,2.14002e-14
570.0,2.39263e-14
580.0,2.66678e-14
590.0,2.96355e-14
600.0,3.28404e-14
610.0,3.62937e-14
620.0,4.00067e-14
630.0,4.39907e-14
640.0,4.82571e-14
650.0,5.28173e-14
660.0,5.76831e-14
670.0,6.28659e-14
680.0,6.83774e-14
690.0,7.42293e-14
700.0,8.04334e-14
750.0,1.17149e-13
800.0,1.64441e-13
850.0,2.23788e-13
900.0,2.96659e-13
950.0,3.84506e-13
1000.0,4.88752e-13
1050.0,6.10791e-13
1100.0,7.51979e-13
1150.0,9.13635e-13
1200.0,1.09703e-12
1250.0,1.3034e-12
1300.0,1.53392e-12
1350.0,1.78975e-12
1400.0,2.07196e-12
1450.0,2.38161e-12
1500.0,2.71969e-12
1550.0,3.08718e-12
1600.0,3.48497e-12
1650.0,3.91395e-12
1700.0,4.37496e-12
1750.0,4.86877e-12
1800.0,5.39616e-12
1850.0,5.95784e-12
1900.0,6.5545e-12
1950.0,7.1868e-12
2000.0,7.85535e-12
2050.0,8.56076e-12
2100.0,9.30359e-12
2150.0,1.00844e-11
2200.0,1.09037e-11
2250.0,1.17619e-11
2300.0,1.26595e-11
2350.0,1.35971e-11
2400.0,1.45749e-11
2450.0,1.55935e-11
2500.0,1.66531e-11
2550.0,1.77542e-11
2600.0,1.88972e-11
2650.0,2.00822e-11
2700.0,2.13098e-11
2750.0,2.25801e-11
2800.0,2.38936e-11
2850.0,2.52503e-11
2900.0,2.66507e-11
2950.0,2.8095e-11
3000.0,2.95835e-11
3050.0,3.11163e-11
3100.0,3.26937e-11
3150.0,3.43159e-11
3200.0,3.59831e-11
3250.0,3.76956e-11
3300.0,3.94534e-11
3350.0,4.12569e-11
3400.0,4.31061e-11
3450.0,4.50013e-11
3500.0,4.69426e-11
3550.0,4.89301e-11
3600.0,5.09641e-11
3650.0,5.30446e-11
3700.0,5.51718e-11
3750.0,5.73459e-11
3800.0,5.95669e-11
3850.0,6.1835e-11
3900.0,6.41503e-11
3950.0,6.65129e-11
========================================
CH3+OHtripletabs_B1_ImaginaryFrequency_1_0.1.out
--
T,R->P8
200.0,7.83145e-18
210.0,1.1984e-17
220.0,1.80195e-17
230.0,2.66375e-17
240.0,3.87299e-17
250.0,5.54127e-17
260.0,7.80558e-17
270.0,1.08313e-16
280.0,1.48147e-16
290.0,1.99857e-16
300.0,2.661e-16
310.0,3.49907e-16
320.0,4.54698e-16
330.0,5.84296e-16
340.0,7.42931e-16
350.0,9.35245e-16
360.0,1.16629e-15
370.0,1.44154e-15
380.0,1.76685e-15
390.0,2.14851e-15
400.0,2.59314e-15
410.0,3.1078e-15
420.0,3.69987e-15
430.0,4.37708e-15
440.0,5.14751e-15
450.0,6.01954e-15
460.0,7.00188e-15
470.0,8.10347e-15
480.0,9.33357e-15
490.0,1.07017e-14
500.0,1.22175e-14
510.0,1.38909e-14
520.0,1.57322e-14
530.0,1.77516e-14
540.0,1.99596e-14
550.0,2.23669e-14
560.0,2.49844e-14
570.0,2.78229e-14
