Pressure (atm),Temperature (K),W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3
0.5,2000.0,-0.06266281141843635,0.024526761874454562,0.15004298030923666,1.9915037666868656e-06,0.00018372702428519214,-0.00014701476298778986
0.5,2100.0,-0.07699865254702437,0.013576433313360045,0.13619867507433828,5.470373279688297e-06,7.947293139379503e-05,-0.00012459107078303187
0.5,2200.0,-0.08975142124475734,0.0037612516744214126,0.12365813284218438,8.754980305512997e-06,-1.795808362270553e-05,-9.507485387193374e-05
0.5,2300.0,-0.10114911237779182,-0.005078447596628455,0.1122495696001274,1.1446306417163156e-05,-0.00010796494888898949,-5.9743493271322985e-05
0.5,2400.0,-0.1113800685427066,-0.013074631115406216,0.10182960751165245,1.3331081493181857e-05,-0.00019038581651822264,-1.9698864933127362e-05
0.5,2500.0,-0.12060094499786023,-0.02033719580765677,0.09227771258314992,1.4314129267706283e-05,-0.00026533898797351875,2.411754420365885e-05
0.5,2600.0,-0.12894288032982776,-0.02695830016595799,0.08349187658861673,1.4374352242007409e-05,-0.00033311532259268806,7.090669989080216e-05
0.5,2700.0,-0.13651631670192776,-0.03301573004661907,0.07538523291058963,1.3536001178730582e-05,-0.0003941058350368762,0.00011999383455103168
0.5,2800.0,-0.14341479487743466,-0.03857553803124832,0.06788338077899289,1.1849914287950634e-05,-0.00044875334325542206,0.00017081131525461033
0.5,2900.0,-0.14971796440247284,-0.04369413070880059,0.06092225213262023,9.381305791131566e-06,-0.0004975205532781128,0.00022288315102161595
1.0,290.0,1.7295859124260966,1.6397003449740977,1.7330533405158302,0.06416527640564779,0.11252044244198671,0.04526544045463663
1.0,300.0,1.6775388643555798,1.581405589297155,1.677135115207467,0.061377215020191216,0.11390919717465024,0.04152233700799994
1.0,310.0,1.6262610029351965,1.5255378035244758,1.6236893331170859,0.05887694038731313,0.11090214079658461,0.037393838808209644
1.0,320.0,1.5765353072226163,1.472341341755789,1.572919603936604,0.05655377784639507,0.10523054036516995,0.033222141231991555
1.0,330.0,1.5287465844231933,1.421879006538654,1.5248592321270522,0.054342384259481596,0.09806063236445438,0.02920992924381807
1.0,340.0,1.4830396955825267,1.3741052413319068,1.479441291310089,0.05220582962955365,0.09017179771658759,0.02546979970638686
1.0,350.0,1.4394188822834162,1.3289126341461972,1.436542969092247,0.05012474466935477,0.0820779527156647,0.022056719032037923
1.0,360.0,1.3978098042652791,1.2861612996158218,1.396013425669935,0.048090371160918625,0.07411075189572136,0.018989370021346187
1.0,370.0,1.3580979138401224,1.2456972433414402,1.3576910630348,0.046100132899447185,0.06647690159330033,0.016264180396519487
1.0,380.0,1.3201518100089473,1.2073636288059353,1.321413990736782,0.044154838019632846,0.059297794951117797,0.013864509734200923
1.0,390.0,1.2838370798412744,1.1710074784782856,1.2870261312732563,0.04225693744031394,0.0526369974636531,0.011766623587526266
1.0,400.0,1.2490241478663113,1.136483450678396,1.2543805473832146,0.040409465622464405,0.04651933594479278,0.009943532445810553
1.0,410.0,1.215592387612589,1.1036557594579302,1.2233410181475866,0.0386154199922636,0.040944156666256365,0.008367412131370195
1.0,420.0,1.183431937980591,1.0723989320223455,1.1937825305010836,0.03687741996024598,0.03589451835149711,0.007011084050082561
1.0,430.0,1.1524441453343532,1.04259785517872,1.1655911179997198,0.03519754169365205,0.03134354232498475,0.00584887560625987
1.0,440.0,1.1225412158423,1.0141474032509736,1.1386633252388036,0.03357726099410418,0.02725877041745175,0.004857075574375605
1.0,450.0,1.0936454455722906,0.9869518355870681,1.112905475834885,0.03201746041618015,0.023605125291217208,0.004014128477561639
1.0,460.0,1.065688255924884,0.9609240833008755,1.088232856073708,0.030518472410501336,0.020346890557415336,0.003300664420570209
1.0,470.0,1.0386091720402109,0.935984999972054,1.0645688832947684,0.029080140568213203,0.017449004567281445,0.00269942870684147
1.0,480.0,1.0123548243139189,0.912062621649854,1.0418443000610318,0.027701887800958284,0.014877875318316648,0.0021951538630359136
1.0,490.0,0.9868780167387723,0.8890914624021954,1.0199964170456366,0.026382784707465565,0.01260186314070146,0.0017744020183690092
1.0,500.0,0.962136883050725,0.8670118593424598,0.9989684159892664,0.02512161424446745,0.0105915349339153,0.0014253956732885125
1.0,510.0,0.9380941377726296,0.8457693732501711,0.9787087168138994,0.023916930659293734,0.008819763348138927,0.0011378482148832422
1.0,520.0,0.9147164210588962,0.8253142460483818,0.9591704085421559,0.02276711180219627,0.00726172273764179,0.0009028010609789588
1.0,530.0,0.8919737316874364,0.805600913492106,0.940310741084009,0.021670404650019338,0.005894818368738688,0.0007124713386480016
1.0,540.0,0.8698389402741202,0.7865875697805457,0.9220906735609874,0.0206249642937981,0.004698574433231942,0.0005601120469747769
1.0,550.0,0.8482873739230047,0.768235779979801,0.9044744742086357,0.019628886874206955,0.003654498626398609,0.0004398853911360856
1.0,560.0,0.8272964635053434,0.7505101358323473,0.8874293667438286,0.018680237059083532,0.0027459354970061564,0.00034674918116803
1.0,570.0,0.8068454452173063,0.7333779505363737,0.8709252182153764,0.017777070691921623,0.0019579168273278656,0.0002763557107011446
1.0,580.0,0.786915108769619,0.7168089882716044,0.8549342636507962,0.01691745322926246,0.0012770144992914018,0.00022496226330580044
1.0,590.0,0.7674875853681942,0.700775224543506,0.8394308631892251,0.01609947454790163,0.0006911993240753375,0.00018935226494235245
1.0,600.0,0.7485461694664081,0.6852506337602811,0.8243912877997287,0.015321260652420125,0.00018970792409406476,0.00016676606125778787
1.0,610.0,0.730075169056951,0.670211000812527,0.8097935300944682,0.01458098275775368,-0.0002370812086475825,0.00015484031475496968
1.0,620.0,0.7120597799973131,0.655633753773125,0.7956171371388985,0.013876864165275227,-0.0005977620155940933,0.00015155506667403274
1.0,630.0,0.6944859805160742,0.6414978151628458,0.7818430625262629,0.01320718529708777,-0.0009000055189873311,0.00015518757673216687
1.0,640.0,0.677340442624209,0.6277834695291721,0.7684535353164271,0.012570287203483145,-0.0011506550874831865,0.00016427213076259398
1.0,650.0,0.6606104576588386,0.6144722453593706,0.7554319437381649,0.011964573813572762,-0.0013558127759936373,0.00017756508539064987
1.0,660.0,0.644283873621462,0.6015468095936946,0.7427627318200564,0.011388513159116041,-0.0015209173012180601,0.00019401449619407384
1.0,670.0,0.6283490423452286,0.5889908732218614,0.7304313073500935,0.010840637766464718,-0.001650814266722446,0.00021273374894414585
1.0,680.0,0.6127947748432121,0.5767891066375076,0.7184239597703621,0.010319544380996488,-0.0017498192675660608,0.00023297868123112593
1.0,690.0,0.5976103034588199,0.5649270635934229,0.7067277867935212,0.009823893162029237,-0.0018217744964264737,0.00025412774346609315
1.0,700.0,0.5827852496669121,0.5533911127473492,0.6953306286850475,0.009352406463567768,-0.001870099449498915,0.00027566480381219346
1.0,800.0,0.4522522735372115,0.45344257597688986,0.595558295729489,0.005726374244803409,-0.0015816843408407856,0.00044956265455606433
1.0,900.0,0.3484129440158614,0.3753669311416593,0.5161350080675954,0.003498965918373151,-0.0008188171130568281,0.000491359889878146
1.0,1000.0,0.26497652544404976,0.31296124584013396,0.4515233286785204,0.0021133220273010216,-0.0001245978426076881,0.0004287119027506551
1.0,1100.0,0.19724710333809173,0.2621419324974153,0.39804121678606424,0.0012431374206449512,0.00037961582610087453,0.00031336453290556717
1.0,1200.0,0.14171202875885697,0.22010334089952577,0.3531257873767488,0.0006945515797113906,0.0006996082895115246,0.00018308400142446113
1.0,1300.0,0.09573391329721476,0.18485583635532027,0.31493417596012635,0.00035008645488293925,0.0008725325018675151,6.0037620126055095e-05
1.0,1400.0,0.057319806913022,0.15495242732103817,0.28210753050982695,0.00013706393511784043,0.0009369066593992932,-4.4564615350872005e-05
1.0,1500.0,0.024951322460402093,0.12931835442648928,0.25362304204012576,9.634202059563903e-06,0.0009245692415341954,-0.00012620880847192086
1.0,1600.0,-0.002538989399362766,0.10714071182225317,0.2286972257124743,-6.164189071498685e-05,0.000859756841245616,-0.0001841656323356809
1.0,1700.0,-0.0260572979350639,0.08779476723842108,0.20672067261228685,-9.596013770255404e-05,0.0007602261931789191,-0.00021969050443598
1.0,1800.0,-0.04631364151496912,0.07079354165041599,0.18721290251741923,-0.00010600219383985478,0.0006387213520494783,-0.00023496641827002636
1.0,1900.0,-0.06386951650475978,0.05575256503867051,0.16979045489673253,-0.00010023660432767831,0.0005042705175889667,-0.00023250635007714436
1.0,2000.0,-0.07917288852045708,0.042364777694938884,0.15414391886155807,-8.436563461874037e-05,0.00036320388911929174,-0.00021482972300802122
1.0,2100.0,-0.09258416166697972,0.03038235789871664,0.14002112794868635,-6.225091730036915e-05,0.00021991319538583573,-0.00018429850754829978
1.0,2200.0,-0.10439560814788969,0.019603366592268925,0.1272146854297389,-3.651509959374944e-05,7.740504212056165e-05,-0.00014304436047291532
1.0,2300.0,-0.11484603309296007,0.00986179809372869,0.11555258166926916,-8.938544336435879e-06,-6.230056142641891e-05,-9.294631828278472e-05
1.0,2400.0,-0.12413193962171466,0.0010200756189260181,0.10489105190807045,1.9275702500684988e-05,-0.00019788463712714087,-3.563542654613609e-05
1.0,2500.0,-0.13241610169190338,-0.007036674117713615,0.09510907923421938,4.7322874590369106e-05,-0.0003285249596218931,2.748730701705672e-05
1.0,2600.0,-0.13983420069482136,-0.014405035261127928,0.08610412052640357,7.467426187396529e-05,-0.00045374991564937586,9.522734887612515e-05
1.0,2700.0,-0.14650000368393654,-0.021166739738521612,0.07778875182642711,0.00010099301602571598,-0.0005733338667200691,0.00016657171979824766
1.0,2800.0,-0.15250943422074495,-0.027391367566834943,0.07008801219868516,0.0001260756981081509,-0.0006872221555428211,0.0002406649590567753
1.0,2900.0,-0.15794379571275832,-0.03313848643838564,0.0629372834075179,0.00014981142974511806,-0.0007954773241355702,0.00031678705308241706
2.0,290.0,1.730043290404854,1.6780264818404145,1.7332334856197193,0.0846795479042431,0.11688773099739092,0.06028344035907038
2.0,300.0,1.6774952197820219,1.6199809499708457,1.6774818140625978,0.08171101587118013,0.11939121167571881,0.05640313309461398
2.0,310.0,1.6259861990313742,1.5644241697645815,1.6241393145858627,0.07911219091629682,0.11721884240500305,0.05165689125892584
2.0,320.0,1.5762257168084457,1.5115552138222996,1.5734395908249053,0.07672003472545734,0.11213175533411389,0.04659309839499752
2.0,330.0,1.528536217661377,1.461409456573513,1.5254357083519343,0.07443681278899014,0.10533110326641008,0.041550432163636776
2.0,340.0,1.4830117731743087,1.413925464319843,1.4800734101294049,0.07220650773319631,0.09763141550785455,0.036730046475791214
2.0,350.0,1.4396165806690353,1.368987376724341,1.4372376578795685,0.06999946390229052,0.0895794719585358,0.03224338702214984
2.0,360.0,1.3982456400648964,1.3264515857213508,1.3967820304461547,0.06780238979938635,0.08153634211582739,0.02814395604380931
2.0,370.0,1.3587616295743838,1.2861633259381513,1.358547073648623,0.06561186488712038,0.07373431295184686,0.02444843678029593
2.0,380.0,1.3210168223658896,1.247966779269262,1.3223715243348972,0.06343014623809545,0.06631656948018586,0.021150727271891056
2.0,390.0,1.2848656419073072,1.2117110176710297,1.2880989468894655,0.061262487274651715,0.05936494931512017,0.018231229821025235
2.0,400.0,1.250171407533174,1.1772532892814433,1.25558143110747,0.05911545065869859,0.0529194013816909,0.01566295721683283
2.0,410.0,1.2168095242328028,1.1444606249009115,1.2246814252110136,0.056995873371188346,0.046991643760595184,0.013415500301190673
2.0,420.0,1.1846685443374243,1.113210399449066,1.1952724037336013,0.05491025753879163,0.04157474717229858,0.011457559156431932
2.0,430.0,1.1536500010205013,1.0833902599628435,1.1672388256058777,0.05286443681900172,0.03664984624479403,0.009758511847989003
2.0,440.0,1.1236675759697774,1.0548976859178965,1.140475677546476,0.05086341872553971,0.03219082029070061,0.008289341425722083
2.0,450.0,1.0946459477640247,1.0276393521760585,1.1148877925850234,0.048911336938357856,0.028167535900368173,0.007023138535290448
2.0,460.0,1.0665195298342784,1.0015304022938973,1.0903890643267213,0.04701147010970746,0.024548069970146236,0.0059353269754335945
2.0,470.0,1.0392312195476385,0.976493698978117,1.0669016321080498,0.04516629869545533,0.02130021013750481,0.005003711936725923
2.0,480.0,1.0127312250171157,0.95245909176708,1.0443550824342862,0.0433775813807851,0.01839244394704225,0.004208418209456881
2.0,490.0,0.9869760021638698,0.9293627247119045,1.022685692727432,0.04164643937204508,0.015794587482946834,0.0035317634915885752
2.0,500.0,0.9619273138673405,0.9071463957329164,1.001835730940204,0.03997344128614282,0.013478161159841023,0.002958096789062496
2.0,510.0,0.9375514108935881,0.8857569723252003,0.9817528166800856,0.03835868431883298,0.011416589670077375,0.0024736215640976363
2.0,520.0,0.9138183275547386,0.8651458639790092,0.9623893445876109,0.03680186930673382,0.00958528112782384,0.0020662162449371657
2.0,530.0,0.8907012816915147,0.8452685491355159,0.9437019677922027,0.03530236854778755,0.007961624700422252,0.0017252599326026713
2.0,540.0,0.8681761672748962,0.8260841530964337,0.9256511376376733,0.0338592860361972,0.006524934697153757,0.0014414679199920306
2.0,550.0,0.8462211278504628,0.8075550726359432,0.9082006950684188,0.032471510253036975,0.00525636093749881,0.001206739489878055
2.0,560.0,0.8248161996638126,0.7896466428524703,0.8913175087905446,0.03113775993608918,0.00413877935219642,0.0010140190455674596
2.0,570.0,0.8039430142711341,0.7723268418661675,0.8749711553670555,0.02985662340183599,0.0031566725439633905,0.0008571707192797472
2.0,580.0,0.783584551548101,0.7555660291976563,0.8591336366393936,0.02862659205626827,0.0022960069943438635,0.0007308660382372143
2.0,590.0,0.7637249351387574,0.7393367139782904,0.8437791302021991,0.027446088740997434,0.001544111420960697,0.0006304838959404866
2.0,600.0,0.7443492634633468,0.7236133494932417,0.8288837690382878,0.026313491538370887,0.0008895592289155206,0.0005520218992970157
2.0,610.0,0.7254434703933109,0.708372150915821,0.8144254468116692,0.0252271536179969,0.00032205689024559033,0.0004920180881307456
2.0,620.0,0.7069942105869731,0.6935909334364937,0.8003836456966134,0.02418541965651227,-0.0001676606978250768,0.00044748201562735
2.0,630.0,0.6889887652574943,0.6792489683129198,0.7867392839783387,0.023186639308494173,-0.0005879273716747853,0.00041583421148034725
2.0,640.0,0.6714149648194335,0.6653268546629746,0.773474580989569,0.022229178152821345,-0.0009462352484947303,0.0003948531069362545
2.0,650.0,0.654261125439715,0.6518064050893939,0.7605729372446044,0.021311426487750414,-0.001249316785573002,0.0003826285711967959
2.0,660.0,0.6375159970124877,0.6386705434626228,0.748018827898569,0.020431806300666478,-0.0015032196391422412,0.0003775212841942209
2.0,670.0,0.621168720495448,0.6259032133990785,0.7357977078954915,0.01958877669550168,-0.0017133747110462075,0.0003781272467490656
2.0,680.0,0.6052087928975636,0.6134892961574051,0.7238959273768826,0.0187808380223114,-0.0018846578276951397,0.00038324680252021967
2.0,690.0,0.5896260385038505,0.6014145368376949,0.7123006561050086,0.018006534919374127,-0.0020214455208859942,0.00039185761518264475
2.0,700.0,0.5744105851702441,0.5896654779105146,0.7009998158146483,0.017264458448184774,-0.0021276653838183494,0.0004030911079801179
2.0,800.0,0.4404716314100154,0.4875930018120862,0.6019603683578605,0.011340621781597952,-0.0021303687144762318,0.0005443239998594418
2.0,900.0,0.33417572422362585,0.4074636190850158,0.5229264448351342,0.007435678265620745,-0.0013509503304533195,0.0005946599565891221
2.0,1000.0,0.2491327538989402,0.3431158342114665,0.45845921428148306,0.004833109897267384,-0.0005194034168344882,0.0005367097955619883
2.0,1100.0,0.1804804776808923,0.2904801471760081,0.4049532561918886,0.0030817834143487565,0.00015251444245243702,0.0004155994978364153
2.0,1200.0,0.12454636259610417,0.24675226302886263,0.3599009595229508,0.0018964388292331863,0.0006296578018981526,0.00027176154737758247
2.0,1300.0,0.07856006530227211,0.20993780902692366,0.3214982360570096,0.0010939500895616266,0.0009327520477505131,0.000131161240418154
2.0,1400.0,0.04042434604310663,0.1785822632843204,0.28841315057474226,0.0005545753454095846,0.0010956971133713118,7.974001320354413e-06
2.0,1500.0,0.008541188225525704,0.15160226492456705,0.2596415085395894,0.0001985433046503788,0.0011511572042271314,-9.136017521133052e-05
2.0,1600.0,-0.01831687097827775,0.12817614511468706,0.23441267625670076,-2.8239251838225338e-05,0.0011264742647384852,-0.000165007744200224
2.0,1700.0,-0.041100944350873775,0.10767071916428249,0.21212609740918772,-0.00016305598925889608,0.0010432418158245393,-0.00021368414986056863
2.0,1800.0,-0.060554621148533876,0.08959109604239866,0.1923073622027656,-0.00023198594742741499,0.0009180409442345203,-0.00023939200765106774
2.0,1900.0,-0.07726439560643483,0.07354552886097679,0.17457713675013534,-0.00025351220269148486,0.0007634178944033811,-0.0002446800914487652
2.0,2000.0,-0.09169682391194045,0.05922033612788963,0.1586287731658942,-0.00024088726760717325,0.0005887879286571245,-0.0002322251072079544
2.0,2100.0,-0.1042260991158005,0.04636170917082306,0.14421190810889634,-0.0002037100294322132,0.0004011801180291859,-0.00020460756088783053
2.0,2200.0,-0.1151546781475396,0.03476231630136615,0.13112027089362477,-0.00014899379309033143,0.00020582091951075907,-0.000164201753646767
2.0,2300.0,-0.12472883961402785,0.0242513042254511,0.11918250019322037,-8.190033646401714e-05,6.5803756848297814e-06,-0.00011313134702952144
2.0,2400.0,-0.13315051611829135,0.01468674197152885,0.10825514317623763,-6.251299266905521e-06,-0.00019369080576543059,-5.326143448267522e-05
2.0,2500.0,-0.14058636721897538,0.005949845179567813,0.09821725923726467,7.511107438667985e-05,-0.00039290798160694987,1.3790068213636962e-05
2.0,2600.0,-0.14717479219785126,-0.0020594854410371038,0.08896621807717894,0.00016006651901605802,-0.0005895625952353198,8.663173740509282e-05
2.0,2700.0,-0.15303139229594556,-0.009426144256221479,0.08041439689064007,0.0002470311084456037,-0.0007825796106836222,0.00016407439224426599
2.0,2800.0,-0.15825325677500585,-0.016222560022844806,0.07248656151894539,0.00033482207245159846,-0.0009712103486782173,0.0002451064569818217
2.0,2900.0,-0.1629223499102142,-0.022510870343098392,0.06511777298319925,0.00042255847374096314,-0.0011549517488651326,0.00032887060086591663
4.0,290.0,1.731395435894451,1.7014382447920602,1.7332148825361526,0.10171567993605402,0.1203155883682648,0.07552335717649182
4.0,300.0,1.6773098071840429,1.6438832511973733,1.6776193097865313,0.09901138725451107,0.1238849701300454,0.07208007408101126
4.0,310.0,1.6251171787918446,1.5888893673736628,1.6243694697646778,0.09671974210418935,0.1226511237880763,0.0671335276086024
4.0,320.0,1.575214316666906,1.536610069095408,1.5737228354209456,0.0946433040704332,0.11833179275084793,0.061471262090550635
4.0,330.0,1.5277081043042477,1.4870517469408162,1.525750120531547,0.09266044215926242,0.11211694890474928,0.0555945869207311
4.0,340.0,1.482545148403258,1.4401350012695768,1.4804098268415042,0.09069917467228522,0.10482798448962555,0.04981463231501115
4.0,350.0,1.4395899950661304,1.3957333076918488,1.4375958937561213,0.08871979422236223,0.09702789696677962,0.04431648117975409
4.0,360.0,1.3986715747599694,1.3536972156015745,1.3971679938245654,0.08670330689660759,0.08909807449357313,0.03920215649508654
4.0,370.0,1.3596100459099236,1.313869276889603,1.3589705951421551,0.08464374162498019,0.08129212448667703,0.03451950672335871
4.0,380.0,1.322231614382923,1.27609303479127,1.3228447435862538,0.0825430475860274,0.07377380004766991,0.030281630487271033
4.0,390.0,1.2863760550411028,1.2402182171364686,1.2886351318846556,0.08040772796166647,0.06664383333047463,0.026479923322343377
4.0,400.0,1.2518998818681768,1.2061035196672845,1.2561941296604073,0.07824664081586785,0.05995898142803035,0.023092808565737283
4.0,410.0,1.2186769977396357,1.1736178765832985,1.2253838694151453,0.07606958467569147,0.05374557439365848,0.02009154023759919
4.0,420.0,1.1865979540330265,1.142640799194875,1.1960771054818609,0.07388641081145515,0.048009162541860946,0.017444017019722778
4.0,430.0,1.1555685095618606,1.113062157913553,1.1681573151617994,0.07170648760475631,0.04274138437453475,0.015117245653703515
4.0,440.0,1.1255079015840086,1.0847816486828776,1.1415183481464806,0.0695383985970268,0.03792484709285347,0.013078889202436307
4.0,450.0,1.096347068576422,1.0577080973317596,1.116063822686375,0.06738979387137345,0.03353658202976282,0.011298198006215092
4.0,460.0,1.0680269570605017,1.0317586980904174,1.091706395850058,0.06526734029501703,0.029550476217056816,0.00974652736083161
4.0,470.0,1.0404969789254293,1.006858245186349,1.0683669882487468,0.06317673379352634,0.025938967566082757,0.008397581733241278
4.0,480.0,1.0137136461260678,0.9829383922111256,1.0459740126543347,0.0611227488844034,0.022674210409558086,0.0072274812223300355
4.0,490.0,0.987639386579383,0.9599369583444625,1.0244626356477287,0.05910930894405539,0.019728860554595565,0.006214715592710807
4.0,500.0,0.9622415323338779,0.9377972905949088,1.0037740882379722,0.05713956632130169,0.017076587713474776,0.005340030247705687
