*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         1100      0.26711  7.70911e+08   0.00800332  0.000132051    0.0236627
         1100          0.3  8.65835e+08   0.00798441  0.000131015    0.0234798
         1100      0.53158   1.5342e+09   0.00789121  0.000125952    0.0225849
         1100      0.77763  2.24433e+09    0.0078292  0.000122627    0.0219954
         1100            1  2.88612e+09   0.00778819  0.000120446    0.0216082
         1200      0.00403  1.09125e+07     0.010063   0.00028391    0.0503828
         1200      0.00417  1.12916e+07    0.0100565  0.000283425    0.0503028
         1200      0.00421  1.13999e+07    0.0100547   0.00028329    0.0502805
         1200      0.00424  1.14811e+07    0.0100534  0.000283189    0.0502639
         1200      0.00456  1.23476e+07    0.0100395  0.000282155    0.0500934
         1200      0.00619  1.67613e+07   0.00998097  0.000277807    0.0493756
         1200      0.00653   1.7682e+07   0.00997069  0.000277046    0.0492497
         1200      0.00686  1.85755e+07    0.0099612  0.000276344    0.0491336
         1200      0.00719  1.94691e+07   0.00995215  0.000275675    0.0490229
         1200       0.0076  2.05793e+07   0.00994146  0.000274886    0.0488921
         1200      0.06842  1.85268e+08   0.00951068  0.000243703    0.0436808
         1200      0.13289   3.5984e+08   0.00937873  0.000234409    0.0421087
         1200      0.26711  7.23282e+08   0.00923949  0.000224736     0.040463
         1200          0.3  8.12342e+08    0.0092163  0.000223139    0.0401902
         1200      0.53158  1.43942e+09   0.00910191  0.000215318    0.0388508
         1200      0.77763  2.10567e+09   0.00902577  0.000210167    0.0379648
         1200            1  2.70781e+09   0.00897539  0.000206783     0.037381
