Pressure (atm),Temperature (K),B1_Frequencies_1_W1->P3,B1_Frequencies_1_W1->P2,B1_Frequencies_1_W1->P1,B1_Frequencies_1_P1->P2,B1_Frequencies_1_P1->P3,B1_Frequencies_1_P2->P3,B1_Energy_1_W1->P3,B1_Energy_1_W1->P2,B1_Energy_1_W1->P1,B1_Energy_1_P1->P2,B1_Energy_1_P1->P3,B1_Energy_1_P2->P3,W1_Frequencies_1_W1->P3,W1_Frequencies_1_W1->P2,W1_Frequencies_1_W1->P1,W1_Frequencies_1_P1->P2,W1_Frequencies_1_P1->P3,W1_Frequencies_1_P2->P3,B3_Frequencies_1_W1->P3,B3_Frequencies_1_W1->P2,B3_Frequencies_1_W1->P1,B3_Frequencies_1_P1->P2,B3_Frequencies_1_P1->P3,B3_Frequencies_1_P2->P3,B2_Frequencies_1_W1->P3,B2_Frequencies_1_W1->P2,B2_Frequencies_1_W1->P1,B2_Frequencies_1_P1->P2,B2_Frequencies_1_P1->P3,B2_Frequencies_1_P2->P3,B1_SymmetryFactor_1_W1->P3,B1_SymmetryFactor_1_W1->P2,B1_SymmetryFactor_1_W1->P1,B1_SymmetryFactor_1_P1->P2,B1_SymmetryFactor_1_P1->P3,B1_SymmetryFactor_1_P2->P3,colrel_Sigmas_W1->P3,colrel_Sigmas_W1->P2,colrel_Sigmas_W1->P1,colrel_Sigmas_P1->P2,colrel_Sigmas_P1->P3,colrel_Sigmas_P2->P3,P2_SymmetryFactor_1_W1->P3,P2_SymmetryFactor_1_W1->P2,P2_SymmetryFactor_1_W1->P1,P2_SymmetryFactor_1_P1->P2,P2_SymmetryFactor_1_P1->P3,P2_SymmetryFactor_1_P2->P3,B3_SymmetryFactor_1_W1->P3,B3_SymmetryFactor_1_W1->P2,B3_SymmetryFactor_1_W1->P1,B3_SymmetryFactor_1_P1->P2,B3_SymmetryFactor_1_P1->P3,B3_SymmetryFactor_1_P2->P3,P3_Energy_1_W1->P3,P3_Energy_1_W1->P2,P3_Energy_1_W1->P1,P3_Energy_1_P1->P2,P3_Energy_1_P1->P3,P3_Energy_1_P2->P3,P1_Frequencies_1_W1->P3,P1_Frequencies_1_W1->P2,P1_Frequencies_1_W1->P1,P1_Frequencies_1_P1->P2,P1_Frequencies_1_P1->P3,P1_Frequencies_1_P2->P3,B2_SymmetryFactor_1_W1->P3,B2_SymmetryFactor_1_W1->P2,B2_SymmetryFactor_1_W1->P1,B2_SymmetryFactor_1_P1->P2,B2_SymmetryFactor_1_P1->P3,B2_SymmetryFactor_1_P2->P3,W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P2->P3,W1_HinderRotor_1_W1->P3,W1_HinderRotor_1_W1->P2,W1_HinderRotor_1_W1->P1,W1_HinderRotor_1_P1->P2,W1_HinderRotor_1_P1->P3,W1_HinderRotor_1_P2->P3,P2_Frequencies_1_W1->P3,P2_Frequencies_1_W1->P2,P2_Frequencies_1_W1->P1,P2_Frequencies_1_P1->P2,P2_Frequencies_1_P1->P3,P2_Frequencies_1_P2->P3,P3_SymmetryFactor_1_W1->P3,P3_SymmetryFactor_1_W1->P2,P3_SymmetryFactor_1_W1->P1,P3_SymmetryFactor_1_P1->P2,P3_SymmetryFactor_1_P1->P3,P3_SymmetryFactor_1_P2->P3,W1_SymmetryFactor_1_W1->P3,W1_SymmetryFactor_1_W1->P2,W1_SymmetryFactor_1_W1->P1,W1_SymmetryFactor_1_P1->P2,W1_SymmetryFactor_1_P1->P3,W1_SymmetryFactor_1_P2->P3,colrel_PowerOne_W1->P3,colrel_PowerOne_W1->P2,colrel_PowerOne_W1->P1,colrel_PowerOne_P1->P2,colrel_PowerOne_P1->P3,colrel_PowerOne_P2->P3,colrel_FactorOne_W1->P3,colrel_FactorOne_W1->P2,colrel_FactorOne_W1->P1,colrel_FactorOne_P1->P2,colrel_FactorOne_P1->P3,colrel_FactorOne_P2->P3,P2_Energy_1_W1->P3,P2_Energy_1_W1->P2,P2_Energy_1_W1->P1,P2_Energy_1_P1->P2,P2_Energy_1_P1->P3,P2_Energy_1_P2->P3,B3_ImaginaryFrequency_1_W1->P3,B3_ImaginaryFrequency_1_W1->P2,B3_ImaginaryFrequency_1_W1->P1,B3_ImaginaryFrequency_1_P1->P2,B3_ImaginaryFrequency_1_P1->P3,B3_ImaginaryFrequency_1_P2->P3,B2_HinderRotor_1_W1->P3,B2_HinderRotor_1_W1->P2,B2_HinderRotor_1_W1->P1,B2_HinderRotor_1_P1->P2,B2_HinderRotor_1_P1->P3,B2_HinderRotor_1_P2->P3,P1_SymmetryFactor_1_W1->P3,P1_SymmetryFactor_1_W1->P2,P1_SymmetryFactor_1_W1->P1,P1_SymmetryFactor_1_P1->P2,P1_SymmetryFactor_1_P1->P3,P1_SymmetryFactor_1_P2->P3,colrel_Epsilons_W1->P3,colrel_Epsilons_W1->P2,colrel_Epsilons_W1->P1,colrel_Epsilons_P1->P2,colrel_Epsilons_P1->P3,colrel_Epsilons_P2->P3,B3_Energy_1_W1->P3,B3_Energy_1_W1->P2,B3_Energy_1_W1->P1,B3_Energy_1_P1->P2,B3_Energy_1_P1->P3,B3_Energy_1_P2->P3,B2_Energy_1_W1->P3,B2_Energy_1_W1->P2,B2_Energy_1_W1->P1,B2_Energy_1_P1->P2,B2_Energy_1_P1->P3,B2_Energy_1_P2->P3,P3_Frequencies_1_W1->P3,P3_Frequencies_1_W1->P2,P3_Frequencies_1_W1->P1,P3_Frequencies_1_P1->P2,P3_Frequencies_1_P1->P3,P3_Frequencies_1_P2->P3,P1_Energy_1_W1->P3,P1_Energy_1_W1->P2,P1_Energy_1_W1->P1,P1_Energy_1_P1->P2,P1_Energy_1_P1->P3,P1_Energy_1_P2->P3
0.5,290.0,0.07844228723125216,2.4594973314872366,-0.4255804737186206,-0.7296011077716907,-0.979899634734529,2.4747943416225344,-0.16289831383390185,0.6002025542402242,-1.7339209566926796,-0.17132835257747311,-0.6871147880261566,0.30497675976149075,-0.10066151650544818,-18.28690684770049,0.05258184577743334,2.1425855641490505,8.661068652817741,1.9596303403080084,-0.9860040887954555,0.0,0.0,-2.6089236874862753e-05,-1.2322998660668962,-1.4361768745389438,-0.0009384715849026807,-0.1574815169154364,-3.170217300021351e-05,-0.45618953326623074,-0.052046636597163215,-1.4234546296753547,0.03297638645329799,1.1027140166056701,-0.9905851206483417,-0.3191010631631389,-0.7929318113847905,0.7553972454225247,0.036482135772526736,1.2819098736786094,0.010962942007729898,-0.381593934939928,-0.9342749670584355,-0.292982211886791,0.0,0.0,0.0,0.0,0.0,1.000000473382096,-0.9963655591429214,0.0,0.0,-1.9114280560769235e-06,-0.9999980465679974,-1.0000253022489687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20672071921213833,0.2067122963780213,0.0,0.0034484648199129956,-0.9999976142955824,-1.2230453143994141e-05,-1.00507323267721,-0.00594013926284469,-1.0047847245872412,1.7300233019581785,1.5864598341931089,1.7326744472244833,0.040172865440268136,0.10721372270205239,0.030469357463190547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35676907393308305,0.0,0.0,0.0,0.0,0.0,0.0,0.9724852053315223,-0.16958636512651304,0.9901104684738717,0.2997442413461697,0.7929880944586403,0.23481207191802442,-0.39354458250828084,-0.12006348645619898,-0.029512553329204227,0.015921008017792233,0.07009490704308452,0.01708363998851644,-0.1234610022016543,1.8116405319869675,0.01036928963793661,-0.563587691903589,-1.323725357923726,-0.4197812795979011,0.0,0.0,0.0,0.0,0.0,1.7352357010511885,40.86972480901714,0.0,0.0,7.13261391227092e-07,29.264211710189077,19.56592772395472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000152162877547,1.000003807674437,0.0,0.001998926105187208,0.29156259123951095,0.0014000401840889012,-0.0818905178873918,-0.20901896461463482,-0.0638267747899444,-1.3317284209233817,0.00026217349114694076,0.00022266150968827973,-3.4867336730128945e-05,-1.1557578276818152,-1.0790994888186676,0.002644746150268342,-2.203125372026269,-5.2233357698298256e-06,-1.610441597229986,-0.00029007214452755626,-0.9936870222747606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.735252822725352,1.7352671530218762,0.0
0.5,300.0,0.006344240581047389,2.5182554118723917,-0.46236503996787964,-0.7710317017514916,-1.1812702052495228,2.461959022041037,-0.28421185223576667,0.6073142506243934,-1.6764472407663054,-0.16239357688268524,-0.6522735488592339,0.31476184030789855,0.19370107676931791,-18.420135486889485,0.06943945369526917,2.0123220116103373,8.653509032032646,1.7535285522001698,-1.0511156485954591,0.0,0.0,4.89611325111555e-06,-1.3069681968414115,-1.4837386217376833,0.00035314863095983084,-0.19126437150409129,6.896407341856971e-06,-0.46560740588120525,0.013143071147822013,-1.3927426829279896,0.001019483157315439,1.1183477463426734,-0.9927824626737796,-0.30883161614245186,-0.80638888372074,0.772316686972388,0.0016034278147342717,1.3002723988551648,0.008379493306537047,-0.3615383781428162,-0.940762173437583,-0.26474848775558485,0.0,0.0,0.0,0.0,0.0,0.9999977315180192,-1.0006844284720164,0.0,0.0,4.115675913289199e-07,-0.9999924398112592,-1.000000586685908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23954813988829685,0.23954516684559896,0.0,-0.0005608744623376208,-0.999943786606008,2.700985496748462e-06,-0.9986653239143799,0.00166257186318524,-0.9978822689366205,1.6774407409047205,1.5281571691763003,1.6765792132211401,0.038009984701544014,0.10743892662683946,0.027437685821169164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4165227363621759,0.0,0.0,0.0,0.0,0.0,0.0,0.9980284995791214,-0.18507676425995787,0.9920218238266783,0.28349968958662297,0.7972186366921138,0.2116757533560734,0.12746156583054855,0.013919231886090547,0.007749972531215595,0.0005269608343158252,-0.0036314738402799117,-0.0015217654383926343,0.054672889746394164,1.8595187603031764,0.012767651975311147,-0.5348832430578924,-1.3376027998543083,-0.38042206957624747,0.0,0.0,0.0,0.0,0.0,1.6773938469160725,40.717399697529245,0.0,0.0,-1.7654661392024997e-07,28.108066379740105,19.558050030639066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000155717171355,1.000000607828193,0.0,0.0012031193160402054,0.2956797127527907,0.0021633189545310952,-0.07723447004137973,-0.20721166770987576,-0.05685689591003925,-1.3660917168322795,-0.000375258606147812,-6.197098225231031e-05,-6.205532107685053e-05,-1.1335854026929975,-1.0679911434952247,-0.00043284007724491075,-2.150897158414626,1.3409254832228465e-06,-1.5591594426175726,0.00018060024693964402,-0.9533768511111782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6774086634880123,1.6774135504754226,0.0
0.5,310.0,-0.03415965349022551,2.576597766029102,-0.49290332872565756,-0.7660233353544156,-1.2484101722287093,2.5447837266774416,-0.33715135879291047,0.6162662487716847,-1.622306602292961,-0.15386212331020743,-0.605196675284536,0.32122825880356864,0.37147800506324563,-18.58194031351399,0.07392120633055997,1.8918203939941667,8.327623233613046,1.5479687410962288,-1.0765422443356383,0.0,0.0,1.727316578547847e-05,-1.3424880744895478,-1.5061151817272576,0.0007659251185616341,-0.21123406490446575,2.180046258777238e-05,-0.4917518805635216,0.037215247032786614,-1.4738963143269141,-0.015678928621851107,1.137474616791545,-0.9925201551364683,-0.29564126956378384,-0.7839731137995533,0.7944784159695031,-0.0169505835222322,1.322666956914752,0.008671587219195474,-0.34304264492379316,-0.9112955839098373,-0.2355975558649004,0.0,0.0,0.0,0.0,0.0,0.9999964023704819,-1.0024085440287434,0.0,0.0,1.3078684543222966e-06,-0.9999922592738955,-0.999990435861932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26064842379495573,0.2606484728050306,0.0,-0.0022115991134982853,-0.999923168585064,8.462431161047725e-06,-0.9962429353837264,0.004389515650483257,-0.9952882859693228,1.6259415905033097,1.472230268653345,1.623019525358348,0.03601399051723842,0.10370101896282118,0.02434437025645379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46072567890782,0.0,0.0,0.0,0.0,0.0,0.0,1.0121007977132452,-0.20401189364002031,0.9915857421970118,0.26848557905078485,0.7712183341280366,0.1879976504718663,0.30413569976392085,0.10472157400531935,0.021529183112391624,-0.014292627298342162,-0.05776732277269217,-0.013605852359439823,0.10762709224731057,1.9015705385614095,0.015409339347100332,-0.5084807070546282,-1.2992852137026831,-0.3393469804799652,0.0,0.0,0.0,0.0,0.0,1.6232853847869606,40.74278947421084,0.0,0.0,-5.083690128229466e-07,27.50373307123825,19.33294290706754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000144664386394,0.9999987843251734,0.0,-3.9350621375908316e-05,0.2989705430927119,0.0027351580128085373,-0.07268646581998728,-0.19808820298649799,-0.049976981605200574,-1.3794510817463583,-0.0005616540940811622,-0.00015948867878205552,-6.332453585875752e-05,-1.123030375719142,-1.0628162069946376,-0.0016999161352627907,-2.10341519192654,3.776754546552223e-06,-1.5113668690151123,0.00030643165279348167,-0.9075291413549097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623297010637979,1.6232964025747882,0.0
0.5,320.0,-0.052986551099506646,2.634085962128068,-0.5199136064612929,-0.7359397659230864,-1.234354040939121,2.681682857793509,-0.3471340276350867,0.6260324221504944,-1.5713279524182437,-0.14571437638086998,-0.5524907350716006,0.32503633188470066,0.46730038844032656,-18.752811742343212,0.07247747671257543,1.7794718721717129,7.81633843045645,1.3523744118928558,-1.0814202418773802,0.0,0.0,1.918794933685623e-05,-1.3554933040314654,-1.515358592473919,0.0007222267539135265,-0.22371736238118256,2.3560773059195317e-05,-0.5281153074105258,0.0388591724629614,-1.6243514494904618,-0.022344562421856774,1.158199074009504,-0.9908635223591802,-0.28111236443201154,-0.7404919955521888,0.8183148886828111,-0.024620283838397112,1.346903128710824,0.010593187516777096,-0.3257064899855894,-0.8604199253026031,-0.20724900969893056,0.0,0.0,0.0,0.0,0.0,0.999995867435273,-1.002673793140421,0.0,0.0,1.4137377390663986e-06,-0.9999947525498023,-0.9999884055456855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756772212428465,0.27567875510176554,0.0,-0.0025186351731018497,-0.9999203957186773,9.134750170388832e-06,-0.9960051666937266,0.004485580452575096,-0.9949793551162303,1.5761430879094185,1.418968452895876,1.572162874756041,0.03414453343324635,0.0976281478440162,0.021358390601532655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497457254893861,0.0,0.0,0.0,0.0,0.0,0.0,1.0182611914229434,-0.2244989300099625,0.9898082984974932,0.25441414565924547,0.7272942010119487,0.16509657210726947,0.29851297991759584,0.17221925724533518,0.022819800824386668,-0.028016519882897977,-0.09650717648449743,-0.021122227438494106,0.09695205433722955,1.9399804863757935,0.018277326836190887,-0.48374555258025614,-1.229629527102018,-0.29914016143144445,0.0,0.0,0.0,0.0,0.0,1.5725595907574053,40.78492108631287,0.0,0.0,-5.346366618604634e-07,27.149666396388366,18.93632919843245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000125462467149,0.999997806862865,0.0,-0.0011309798804824541,0.30153744635958957,0.003204217837938741,-0.0682824534121712,-0.18481078627576983,-0.043477740898924803,-1.3789163416256187,-0.0005092586609611706,-0.0001574295496857524,-5.15595502876311e-05,-1.118947828328563,-1.0603607438582479,-0.0019351524129834756,-2.0597243299946286,3.951388590142327e-06,-1.4666959057112214,0.0002628319395462697,-0.859836012682523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5725677295531095,1.572564220456207,0.0
0.5,330.0,-0.05649623700878061,2.69043371029756,-0.5450143439526192,-0.6939381799017522,-1.1736211360107263,2.8459313909714736,-0.33093560898160923,0.6359926013380356,-1.5233090280804271,-0.13793802972075947,-0.49835907272972324,0.3267430427866642,0.503051490546214,-18.921346552723687,0.06848742008072953,1.6742084015148622,7.207863654731796,1.1717434126321518,-1.0772808288263462,0.0,0.0,1.5713191607045707e-05,-1.3567973406665534,-1.519195494121996,0.0004743989081321098,-0.23256397503072285,1.8697286041170158e-05,-0.5704734973719865,0.02954639554667274,-1.8153780496016603,-0.022218834173607035,1.1793615563954907,-0.9884414855615218,-0.266219894577047,-0.6857123680408119,0.8417325296112705,-0.02478030444119449,1.371640821352384,0.013408678064994685,-0.30928982151823264,-0.7978617714717778,-0.180668039702195,0.0,0.0,0.0,0.0,0.0,0.9999957449868181,-1.0021876077883825,0.0,0.0,1.1220606403497219e-06,-0.9999982815149687,-0.9999905092967598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28799680240622383,0.28799887166055954,0.0,-0.0021189019197577845,-0.9999261097323007,7.239908334284934e-06,-0.9968470595326814,0.0033248874469868645,-0.9957304839355969,1.5283392045896949,1.3684603968362388,1.5240206918569004,0.032377156570736976,0.09030553619888171,0.018573078161274962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314746330327458,0.0,0.0,0.0,0.0,0.0,0.0,1.018721287649092,-0.24538213896968097,0.9872829094778587,0.24111075895680867,0.6736636882162064,0.14370424452641897,0.20849992366929165,0.22846183890974275,0.018269297821794032,-0.040381252164790216,-0.12321010515034797,-0.02545345505907718,0.05975215634469027,1.9760755837545334,0.02139644722617544,-0.4602986404433088,-1.1426239187605565,-0.26126995396749947,0.0,0.0,0.0,0.0,0.0,1.5249084877527572,40.75998439943186,0.0,0.0,-4.103401644029978e-07,26.867731659188646,18.408681496635758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000102340909793,0.9999973355196825,0.0,-0.0017290833095203494,0.3034718985036038,0.0036319587541902387,-0.06404844775984217,-0.169460286747944,-0.03750919186036294,-1.3694550189774022,-0.0003478842980063097,-0.00010876073662211176,-3.460587556785844e-05,-1.1180244187480373,-1.058650292870765,-0.0016273923442197752,-2.0191538243357123,3.0112562845458866e-06,-1.4248292798832725,0.0001551191580335424,-0.812611452565595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5249131969999181,1.5249084583538381,0.0
0.5,340.0,-0.04876041204481047,2.745461150569856,-0.5691259172066979,-0.6479172507481655,-1.088460658643715,3.0206177751861962,-0.29956065241398644,0.6457847811862167,-1.4780379098024712,-0.13052392818683042,-0.44540620597818503,0.3268103604983504,0.4926808345051038,-19.081214885247277,0.0635397108953194,1.575295482219702,6.560077462394703,1.008299954880742,-1.070829937355846,0.0,0.0,9.938963765111808e-06,-1.3533513136121917,-1.5224898332524162,0.00016785022867906168,-0.24005071920595922,1.1142802045600791e-05,-0.6161235646528702,0.016134184167975758,-2.0276975449573498,-0.01730036477567022,1.2002740306816293,-0.9856108304975257,-0.2515474514692455,-0.6260058472212542,0.8635729954178731,-0.01951578260449866,1.396084759321662,0.016700761562891648,-0.2936506954104166,-0.7300644731052235,-0.15634037899491177,0.0,0.0,0.0,0.0,0.0,0.9999958050754117,-1.0013809766567419,0.0,0.0,6.695681597863478e-07,-1.000001910678529,-0.9999943392118852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29953567326495084,0.2995377141426019,0.0,-0.0014042090915135177,-0.999934774086172,4.299607272113755e-06,-0.9981082164269385,0.0017254695026009612,-0.9968229804501451,1.4826289156279124,1.320674332305768,1.4785134703835574,0.030697140361356835,0.08244913111582473,0.016033892006798018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654648349906963,0.0,0.0,0.0,0.0,0.0,0.0,1.014858335751583,-0.2659777557920509,0.9843460792455868,0.2284699175867323,0.6157601238898434,0.12418042282634337,0.09143643302027178,0.28053704168277016,0.01178462711954385,-0.051286545592337834,-0.14055703106250853,-0.027580943520530313,0.01762803489371015,2.010642388182298,0.024809430204249257,-0.43791808644754865,-1.0475678405480757,-0.22649312968080054,0.0,0.0,0.0,0.0,0.0,1.4800604881360961,40.63071336758234,0.0,0.0,-2.281550860025149e-07,26.558048638945138,17.784597655721274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000078025068326,0.9999971546895959,0.0,-0.0016569751113028163,0.3048550510255033,0.004059958174992003,-0.060001962122330485,-0.15338777861584119,-0.03213374139608627,-1.3545286783797836,-0.00015456334253248453,-4.4537281142320894e-05,-1.7076021910442807e-05,-1.1181669841683943,-1.0565181730727022,-0.0010774881201809985,-1.9812224092595556,1.6422777034342783e-06,-1.3854921266820148,4.4116402067585615e-05,-0.7672540295827545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4800620270615155,1.4800571034092458,0.0
0.5,350.0,-0.032383819326400755,2.799062884837885,-0.5927309721397851,-0.602425843771031,-0.9929884738129194,3.1953035353335832,-0.26015381915443414,0.6552099332365169,-1.4353055277073392,-0.12346380377096493,-0.3951756681589572,0.3256167170078337,0.44522387962145765,-19.2292281193315,0.058214593574159736,1.4822032322532495,5.91026277146441,0.862563778792042,-1.0657390166001275,0.0,0.0,3.68236193474794e-06,-1.3495408373373787,-1.5282116597648283,-0.00011860115287064088,-0.24746296108411656,3.1789298993885996e-06,-0.6633737599091923,0.002548754376911574,-2.2485065725795725,-0.00881467114615211,1.220548769898303,-0.982560938448233,-0.2374276240826143,-0.5654549569111086,0.8832648527912422,-0.010112627668800417,1.4197866813726312,0.020247972935267658,-0.27870631138550633,-0.661230195498023,-0.13445142894748396,0.0,0.0,0.0,0.0,0.0,0.9999959144601633,-1.0005073709337131,0.0,0.0,1.9337547586952032e-07,-1.000005143045403,-0.9999984955885829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31133514936753054,0.31133684872703343,0.0,-0.0006080508953758979,-0.999943266156737,1.1973128375988962e-06,-0.9994103833865765,0.0001526130966151811,-0.9978566055863466,1.4389968999092737,1.2755090799574167,1.4355118273941567,0.029095636523554992,0.07452333923816643,0.013756477209418397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008389117358939,0.0,0.0,0.0,0.0,0.0,0.0,1.007536943396283,-0.28590237901290844,0.9811765706478205,0.21642766998599378,0.557118351640017,0.10665282506219997,-0.02078683769789133,0.3324112804281762,0.005558691276652186,-0.06073320486948185,-0.15068190546021631,-0.028202573143141722,-0.017569172586471168,2.0441299802758612,0.028563066266010642,-0.4164772735612784,-0.9505538584180909,-0.19511869404342552,0.0,0.0,0.0,0.0,0.0,1.4377751474981977,40.38715332011797,0.0,0.0,-4.1161578167192405e-08,26.169798832190708,17.092934206110897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000005422545643,0.9999971298280178,0.0,-0.0008446286288326372,0.30575853657625446,0.004515345540392671,-0.05615353140539969,-0.13745156423462,-0.027360431708244513,-1.336536221439941,2.723125034442384e-05,1.795971775803025e-05,-1.5237334273804418e-06,-1.1180938415812036,-1.0533207491932355,-0.00046482582755093114,-1.9455761949046078,2.3802342595569663e-07,-1.3484452173038308,-3.7345708197648056e-05,-0.7245566715511694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437773879597022,1.4377693916407412,0.0
0.5,360.0,-0.009036196085684999,2.8511854939634413,-0.6160430717988246,-0.55990071984248,-0.8959398532370864,3.363803431759174,-0.21727915721995086,0.664170637053638,-1.3949125870184471,-0.11674912967285538,-0.3485110593733379,0.323469110949031,0.36669345167302314,-19.364108509974226,0.052556575677428094,1.3945265297295586,5.281729740749071,0.7340410246276698,-1.0637990421663608,0.0,0.0,-2.0497383095746708e-06,-1.3480493591774372,-1.5380818963293215,-0.00034693435954390194,-0.25546881618487577,-3.956125541549339e-06,-0.7112008717474576,-0.00912505637104567,-2.4694432383673166,0.002488552014655855,1.2399873126484728,-0.9793804253176447,-0.22403349101359207,-0.5066006574605354,0.9005983193730377,0.0026332112288726395,1.4425170555741629,0.02394673565796064,-0.26440858846966425,-0.5940314276043909,-0.1150029429643466,0.0,0.0,0.0,0.0,0.0,0.9999960008831009,-0.9997072579668193,0.0,0.0,-2.3231127864829384e-07,-1.0000077506720289,-1.000002216348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238966360892057,0.32389784119208476,0.0,0.00013756641912545132,-0.9999499691955329,-1.586742864966658e-06,-1.0005523843705215,-0.001149589890494222,-0.9986287218177564,1.3973640673611158,1.232826357284986,1.394862179495907,0.0275672509812042,0.06682130383325487,0.0117383984276972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382352532904959,0.0,0.0,0.0,0.0,0.0,0.0,0.9973103289373436,-0.304961712508296,0.9778584151796267,0.20494441525109497,0.49997900390151123,0.0911081218074023,-0.11202604791407061,0.3861130335557175,0.0007262677227609528,-0.06878240084888197,-0.1552793693615824,-0.027814781356742754,-0.04003322081630255,2.076779766609924,0.03270062185155957,-0.3959058486106403,-0.855480837782227,-0.16718007943450863,0.0,0.0,0.0,0.0,0.0,1.3978388070351384,40.034647381440806,0.0,0.0,1.2244135591090717e-07,25.68235481828796,16.357304840650922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000031969876912,0.9999971790361999,0.0,0.0007109775269020876,0.30624536891149146,0.005014829257379108,-0.0525081376527324,-0.12217780710589474,-0.02316698677512204,-1.3171247503000834,0.00017511261404835397,6.998900574671304e-05,1.0791604812607913e-05,-1.117060460286197,-1.0487492105078347,0.00010910564341711792,-1.911947771617556,-9.915130552715503e-07,-1.3134794062281037,-7.37849085588852e-05,-0.6849147958314594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3978351385430743,1.3978314229969069,0.0
