========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P1
570.0,8.37431e-11
580.0,8.40182e-11
590.0,8.42706e-11
600.0,8.45452e-11
610.0,8.48314e-11
620.0,8.51167e-11
630.0,8.5408e-11
640.0,8.57164e-11
650.0,8.60308e-11
660.0,8.63271e-11
670.0,8.66015e-11
680.0,8.6881e-11
690.0,8.71615e-11
700.0,8.74297e-11
800.0,9.02732e-11
900.0,9.30144e-11
1000.0,9.56101e-11
1100.0,9.80741e-11
1200.0,1.00438e-10
1300.0,1.02637e-10
1400.0,1.0472e-10
1500.0,1.06646e-10
1600.0,1.08439e-10
1700.0,1.10074e-10
1800.0,1.11613e-10
1900.0,1.12979e-10
2000.0,1.14223e-10
2100.0,1.15339e-10
2200.0,1.16324e-10
2300.0,1.1719e-10
2400.0,1.17921e-10
2500.0,1.1854e-10
2600.0,1.19048e-10
2700.0,1.19433e-10
2800.0,1.19731e-10
2900.0,1.19921e-10
3000.0,1.20008e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P1
240.0,7.69121e-11
250.0,7.69178e-11
260.0,7.69546e-11
270.0,7.70119e-11
280.0,7.70783e-11
290.0,7.71514e-11
300.0,7.72272e-11
310.0,7.73914e-11
320.0,7.75526e-11
330.0,7.77092e-11
340.0,7.78644e-11
350.0,7.80054e-11
360.0,7.81941e-11
370.0,7.84278e-11
380.0,7.86726e-11
390.0,7.89164e-11
400.0,7.91517e-11
410.0,7.93929e-11
420.0,7.9641e-11
430.0,7.99204e-11
440.0,8.01616e-11
450.0,8.03911e-11
460.0,8.06434e-11
470.0,8.08927e-11
480.0,8.11618e-11
490.0,8.14376e-11
500.0,8.17174e-11
510.0,8.20099e-11
520.0,8.2326e-11
530.0,8.26261e-11
540.0,8.28903e-11
550.0,8.31426e-11
560.0,8.34428e-11
570.0,8.37446e-11
580.0,8.40197e-11
590.0,8.4272e-11
600.0,8.45466e-11
610.0,8.48329e-11
620.0,8.51181e-11
630.0,8.54094e-11
640.0,8.57178e-11
650.0,8.60322e-11
660.0,8.63285e-11
670.0,8.66028e-11
680.0,8.68824e-11
690.0,8.71629e-11
700.0,8.7431e-11
800.0,9.02745e-11
900.0,9.30157e-11
1000.0,9.56114e-11
1100.0,9.80753e-11
1200.0,1.00439e-10
1300.0,1.02639e-10
1400.0,1.04721e-10
1500.0,1.06647e-10
1600.0,1.0844e-10
1700.0,1.10076e-10
1800.0,1.11614e-10
1900.0,1.12981e-10
2000.0,1.14224e-10
2100.0,1.1534e-10
2200.0,1.16326e-10
2300.0,1.17191e-10
2400.0,1.17922e-10
2500.0,1.18541e-10
2600.0,1.19049e-10
2700.0,1.19434e-10
2800.0,1.19732e-10
2900.0,1.19922e-10
3000.0,1.20009e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P1
240.0,7.69144e-11
250.0,7.69201e-11
260.0,7.69568e-11
270.0,7.70141e-11
280.0,7.70804e-11
290.0,7.71534e-11
300.0,7.72292e-11
310.0,7.73934e-11
320.0,7.75545e-11
330.0,7.77111e-11
340.0,7.78662e-11
350.0,7.80072e-11
360.0,7.81959e-11
370.0,7.84295e-11
380.0,7.86743e-11
390.0,7.89181e-11
400.0,7.91534e-11
410.0,7.93946e-11
420.0,7.96426e-11
430.0,7.9922e-11
440.0,8.01632e-11
450.0,8.03927e-11
460.0,8.0645e-11
470.0,8.08942e-11
480.0,8.11633e-11
490.0,8.14391e-11
500.0,8.1719e-11
510.0,8.20114e-11
520.0,8.23275e-11
530.0,8.26276e-11
540.0,8.28918e-11
550.0,8.3144e-11
560.0,8.34443e-11
570.0,8.3746e-11
580.0,8.40211e-11
590.0,8.42735e-11
600.0,8.45481e-11
610.0,8.48343e-11
620.0,8.51196e-11
630.0,8.54108e-11
640.0,8.57192e-11
650.0,8.60336e-11
660.0,8.63299e-11
670.0,8.66042e-11
680.0,8.68838e-11
690.0,8.71643e-11
700.0,8.74324e-11
800.0,9.02758e-11
900.0,9.3017e-11
1000.0,9.56127e-11
1100.0,9.80766e-11
1200.0,1.0044e-10
1300.0,1.0264e-10
1400.0,1.04722e-10
1500.0,1.06648e-10
1600.0,1.08442e-10
1700.0,1.10077e-10
1800.0,1.11615e-10
1900.0,1.12982e-10
2000.0,1.14225e-10
2100.0,1.15341e-10
2200.0,1.16327e-10
2300.0,1.17192e-10
2400.0,1.17923e-10
2500.0,1.18542e-10
2600.0,1.19051e-10
2700.0,1.19435e-10
2800.0,1.19733e-10
2900.0,1.19923e-10
3000.0,1.2001e-10
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P2
240.0,4.80242e-13
250.0,4.84742e-13
260.0,4.89419e-13
270.0,4.9435e-13
280.0,4.99531e-13
290.0,5.04954e-13
300.0,5.10975e-13
310.0,5.17541e-13
320.0,5.24233e-13
330.0,5.31075e-13
340.0,5.38097e-13
350.0,5.45253e-13
360.0,5.53244e-13
370.0,5.61682e-13
380.0,5.70302e-13
390.0,5.79104e-13
400.0,5.88072e-13
410.0,5.97235e-13
420.0,6.06673e-13
430.0,6.16454e-13
440.0,6.26248e-13
450.0,6.36191e-13
460.0,6.46396e-13
470.0,6.56805e-13
480.0,6.67842e-13
490.0,6.79116e-13
500.0,6.90574e-13
510.0,7.02203e-13
520.0,7.14105e-13
530.0,7.26165e-13
540.0,7.38218e-13
550.0,7.50429e-13
560.0,7.6312e-13
570.0,7.75953e-13
580.0,7.88861e-13
590.0,8.0195e-13
600.0,8.15508e-13
610.0,8.29294e-13
620.0,8.43257e-13
630.0,8.57384e-13
640.0,8.71752e-13
650.0,8.86386e-13
660.0,9.01047e-13
670.0,9.15871e-13
680.0,9.30951e-13
690.0,9.46257e-13
700.0,9.61689e-13
800.0,1.12814e-12
900.0,1.31408e-12
1000.0,1.51903e-12
1100.0,1.74231e-12
1200.0,1.98359e-12
1300.0,2.24178e-12
1400.0,2.51648e-12
1500.0,2.80625e-12
1600.0,3.11037e-12
1700.0,3.42766e-12
1800.0,3.7577e-12
1900.0,4.09837e-12
2000.0,4.44934e-12
2100.0,4.80931e-12
2200.0,5.17725e-12
2300.0,5.55217e-12
2400.0,5.93273e-12
2500.0,6.31833e-12
2600.0,6.70797e-12
2700.0,7.10032e-12
2800.0,7.49535e-12
2900.0,7.89147e-12
3000.0,8.2881e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
3 atm
T,R->P2
240.0,4.80125e-13
250.0,4.84629e-13
260.0,4.89309e-13
270.0,4.94243e-13
280.0,4.99426e-13
290.0,5.04851e-13
300.0,5.10874e-13
310.0,5.17442e-13
320.0,5.24136e-13
330.0,5.3098e-13
340.0,5.38004e-13
350.0,5.4516e-13
360.0,5.53152e-13
370.0,5.61592e-13
380.0,5.70213e-13
390.0,5.79016e-13
400.0,5.87985e-13
410.0,5.97148e-13
420.0,6.06588e-13
430.0,6.16369e-13
440.0,6.26164e-13
450.0,6.36107e-13
460.0,6.46313e-13
470.0,6.56723e-13
480.0,6.67761e-13
490.0,6.79035e-13
500.0,6.90493e-13
510.0,7.02123e-13
520.0,7.14026e-13
530.0,7.26086e-13
540.0,7.38139e-13
550.0,7.5035e-13
560.0,7.63042e-13
570.0,7.75876e-13
580.0,7.88783e-13
590.0,8.01873e-13
600.0,8.15431e-13
610.0,8.29218e-13
620.0,8.43181e-13
630.0,8.57308e-13
640.0,8.71676e-13
650.0,8.8631e-13
660.0,9.00972e-13
670.0,9.15796e-13
680.0,9.30876e-13
690.0,9.46182e-13
700.0,9.61614e-13
800.0,1.12807e-12
900.0,1.31401e-12
1000.0,1.51896e-12
1100.0,1.74224e-12
1200.0,1.98352e-12
1300.0,2.24171e-12
1400.0,2.51641e-12
1500.0,2.80618e-12
1600.0,3.1103e-12
1700.0,3.42759e-12
1800.0,3.75763e-12
1900.0,4.0983e-12
2000.0,4.44928e-12
2100.0,4.80925e-12
2200.0,5.17719e-12
2300.0,5.55211e-12
2400.0,5.93267e-12
2500.0,6.31828e-12
2600.0,6.70792e-12
2700.0,7.10026e-12
2800.0,7.4953e-12
2900.0,7.89142e-12
3000.0,8.28805e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
5 atm
T,R->P2
240.0,4.80045e-13
250.0,4.8455e-13
260.0,4.89232e-13
270.0,4.94168e-13
280.0,4.99353e-13
290.0,5.0478e-13
300.0,5.10805e-13
310.0,5.17374e-13
320.0,5.24069e-13
330.0,5.30914e-13
340.0,5.37939e-13
350.0,5.45097e-13
360.0,5.53089e-13
370.0,5.6153e-13
380.0,5.70152e-13
390.0,5.78955e-13
400.0,5.87925e-13
410.0,5.97089e-13
420.0,6.06529e-13
430.0,6.16311e-13
440.0,6.26107e-13
450.0,6.3605e-13
460.0,6.46256e-13
470.0,6.56666e-13
480.0,6.67705e-13
490.0,6.78979e-13
500.0,6.90438e-13
510.0,7.02068e-13
520.0,7.13971e-13
530.0,7.26031e-13
540.0,7.38085e-13
550.0,7.50296e-13
560.0,7.62988e-13
570.0,7.75822e-13
580.0,7.8873e-13
590.0,8.0182e-13
600.0,8.15378e-13
610.0,8.29165e-13
620.0,8.43128e-13
630.0,8.57256e-13
640.0,8.71624e-13
650.0,8.86258e-13
660.0,9.00919e-13
670.0,9.15744e-13
680.0,9.30824e-13
690.0,9.4613e-13
700.0,9.61562e-13
800.0,1.12802e-12
900.0,1.31396e-12
1000.0,1.51891e-12
1100.0,1.74219e-12
1200.0,1.98347e-12
1300.0,2.24166e-12
1400.0,2.51636e-12
1500.0,2.80613e-12
1600.0,3.11026e-12
1700.0,3.42754e-12
1800.0,3.75759e-12
1900.0,4.09826e-12
2000.0,4.44923e-12
2100.0,4.80921e-12
2200.0,5.17714e-12
2300.0,5.55207e-12
2400.0,5.93263e-12
2500.0,6.31824e-12
2600.0,6.70788e-12
2700.0,7.10023e-12
2800.0,7.49526e-12
2900.0,7.89138e-12
3000.0,8.28802e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P2
240.0,4.79642e-13
250.0,4.84159e-13
260.0,4.88851e-13
270.0,4.93797e-13
280.0,4.9899e-13
290.0,5.04425e-13
300.0,5.10457e-13
310.0,5.17033e-13
320.0,5.23734e-13
330.0,5.30585e-13
340.0,5.37615e-13
350.0,5.44778e-13
360.0,5.52775e-13
370.0,5.61219e-13
380.0,5.69845e-13
390.0,5.78652e-13
400.0,5.87625e-13
410.0,5.96792e-13
420.0,6.06235e-13
430.0,6.16019e-13
440.0,6.25817e-13
450.0,6.35763e-13
460.0,6.45972e-13
470.0,6.56383e-13
480.0,6.67424e-13
490.0,6.787e-13
500.0,6.9016e-13
510.0,7.01792e-13
520.0,7.13696e-13
530.0,7.25758e-13
540.0,7.37813e-13
550.0,7.50026e-13
560.0,7.62719e-13
570.0,7.75554e-13
580.0,7.88462e-13
590.0,8.01554e-13
600.0,8.15113e-13
610.0,8.289e-13
620.0,8.42865e-13
630.0,8.56993e-13
640.0,8.71362e-13
650.0,8.85997e-13
660.0,9.00659e-13
670.0,9.15484e-13
680.0,9.30565e-13
690.0,9.45872e-13
700.0,9.61304e-13
800.0,1.12776e-12
900.0,1.31371e-12
1000.0,1.51866e-12
1100.0,1.74194e-12
1200.0,1.98323e-12
1300.0,2.24142e-12
1400.0,2.51612e-12
1500.0,2.8059e-12
1600.0,3.11002e-12
1700.0,3.42731e-12
1800.0,3.75736e-12
1900.0,4.09803e-12
2000.0,4.44901e-12
2100.0,4.80899e-12
2200.0,5.17693e-12
2300.0,5.55186e-12
2400.0,5.93243e-12
2500.0,6.31804e-12
2600.0,6.70768e-12
2700.0,7.10003e-12
2800.0,7.49507e-12
2900.0,7.8912e-12
3000.0,8.28784e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P2
240.0,4.7924e-13
250.0,4.83768e-13
260.0,4.8847e-13
270.0,4.93425e-13
280.0,4.98627e-13
290.0,5.04071e-13
300.0,5.1011e-13
310.0,5.16692e-13
320.0,5.234e-13
330.0,5.30256e-13
340.0,5.37291e-13
350.0,5.44459e-13
360.0,5.5246e-13
370.0,5.60909e-13
380.0,5.69538e-13
390.0,5.78348e-13
400.0,5.87325e-13
410.0,5.96495e-13
420.0,6.0594e-13
430.0,6.15727e-13
440.0,6.25528e-13
450.0,6.35476e-13
460.0,6.45687e-13
470.0,6.56101e-13
480.0,6.67143e-13
490.0,6.78421e-13
500.0,6.89883e-13
510.0,7.01516e-13
520.0,7.13422e-13
530.0,7.25485e-13
540.0,7.37541e-13
550.0,7.49755e-13
560.0,7.6245e-13
570.0,7.75285e-13
580.0,7.88195e-13
590.0,8.01288e-13
600.0,8.14848e-13
610.0,8.28636e-13
620.0,8.42601e-13
630.0,8.5673e-13
640.0,8.711e-13
650.0,8.85735e-13
660.0,9.00398e-13
670.0,9.15224e-13
680.0,9.30306e-13
690.0,9.45613e-13
700.0,9.61046e-13
800.0,1.12751e-12
900.0,1.31346e-12
1000.0,1.51841e-12
1100.0,1.7417e-12
1200.0,1.98299e-12
1300.0,2.24118e-12
1400.0,2.51588e-12
1500.0,2.80566e-12
1600.0,3.10979e-12
1700.0,3.42708e-12
1800.0,3.75713e-12
1900.0,4.09781e-12
2000.0,4.44879e-12
2100.0,4.80877e-12
2200.0,5.17672e-12
2300.0,5.55165e-12
2400.0,5.93222e-12
2500.0,6.31784e-12
2600.0,6.70748e-12
2700.0,7.09984e-12
2800.0,7.49489e-12
2900.0,7.89102e-12
3000.0,8.28766e-12
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,R->P3
240.0,4.53314e-12
250.0,4.55218e-12
260.0,4.5733e-12
270.0,4.59593e-12
280.0,4.61946e-12
290.0,4.64378e-12
300.0,4.66864e-12
310.0,4.69872e-12
320.0,4.7291e-12
330.0,4.75967e-12
340.0,4.79064e-12
350.0,4.82125e-12
360.0,4.85494e-12
370.0,4.89151e-12
380.0,4.9292e-12
390.0,4.96729e-12
400.0,5.00537e-12
410.0,5.04424e-12
420.0,5.08403e-12
430.0,5.12614e-12
440.0,5.16647e-12
450.0,5.20661e-12
460.0,5.2487e-12
470.0,5.29105e-12
480.0,5.33492e-12
490.0,5.37963e-12
500.0,5.42502e-12
510.0,5.47159e-12
520.0,5.52021e-12
530.0,5.56839e-12
540.0,5.61483e-12
550.0,5.66111e-12
560.0,5.71079e-12
570.0,5.76109e-12
580.0,5.81033e-12
590.0,5.85858e-12
600.0,5.90874e-12
610.0,5.96007e-12
620.0,6.01169e-12
630.0,6.06413e-12
640.0,6.11813e-12
650.0,6.17308e-12
660.0,6.22721e-12
670.0,6.28081e-12
680.0,6.33524e-12
690.0,6.39025e-12
700.0,6.44497e-12
800.0,7.02783e-12
900.0,7.65355e-12
1000.0,8.3194e-12
1100.0,9.02541e-12
1200.0,9.77311e-12
1300.0,1.05573e-11
1400.0,1.13797e-11
1500.0,1.22359e-11
1600.0,1.31259e-11
1700.0,1.40457e-11
1800.0,1.49976e-11
1900.0,1.59724e-11
2000.0,1.69721e-11
2100.0,1.79932e-11
2200.0,1.90326e-11
2300.0,2.00881e-11
2400.0,2.11554e-11
2500.0,2.22337e-11
2600.0,2.332e-11
2700.0,2.44098e-11
2800.0,2.55045e-11
2900.0,2.65987e-11
3000.0,2.76902e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
3 atm
T,R->P3
240.0,4.53259e-12
250.0,4.55165e-12
260.0,4.57278e-12
270.0,4.59543e-12
280.0,4.61897e-12
290.0,4.6433e-12
300.0,4.66817e-12
310.0,4.69827e-12
320.0,4.72865e-12
330.0,4.75923e-12
340.0,4.7902e-12
350.0,4.82083e-12
360.0,4.85452e-12
370.0,4.8911e-12
380.0,4.92879e-12
390.0,4.96689e-12
400.0,5.00498e-12
410.0,5.04385e-12
420.0,5.08365e-12
430.0,5.12576e-12
440.0,5.1661e-12
450.0,5.20624e-12
460.0,5.24834e-12
470.0,5.29068e-12
480.0,5.33456e-12
490.0,5.37927e-12
500.0,5.42467e-12
510.0,5.47124e-12
520.0,5.51986e-12
530.0,5.56805e-12
540.0,5.61449e-12
550.0,5.66077e-12
560.0,5.71045e-12
570.0,5.76076e-12
580.0,5.81e-12
590.0,5.85825e-12
600.0,5.90841e-12
610.0,5.95974e-12
620.0,6.01137e-12
630.0,6.06381e-12
640.0,6.11781e-12
650.0,6.17276e-12
660.0,6.22689e-12
670.0,6.28049e-12
680.0,6.33493e-12
690.0,6.38994e-12
700.0,6.44466e-12
800.0,7.02753e-12
900.0,7.65327e-12
1000.0,8.31913e-12
1100.0,9.02514e-12
1200.0,9.77285e-12
1300.0,1.05571e-11
1400.0,1.13794e-11
1500.0,1.22357e-11
1600.0,1.31257e-11
1700.0,1.40455e-11
1800.0,1.49974e-11
1900.0,1.59722e-11
2000.0,1.69719e-11
2100.0,1.7993e-11
2200.0,1.90324e-11
2300.0,2.00879e-11
2400.0,2.11552e-11
2500.0,2.22335e-11
2600.0,2.33198e-11
2700.0,2.44097e-11
2800.0,2.55043e-11
2900.0,2.65985e-11
3000.0,2.76901e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
5 atm
T,R->P3
240.0,4.53221e-12
250.0,4.55128e-12
260.0,4.57242e-12
270.0,4.59508e-12
280.0,4.61863e-12
290.0,4.64297e-12
300.0,4.66785e-12
310.0,4.69795e-12
320.0,4.72834e-12
330.0,4.75892e-12
340.0,4.78991e-12
350.0,4.82054e-12
360.0,4.85424e-12
370.0,4.89082e-12
380.0,4.92851e-12
390.0,4.96661e-12
400.0,5.00471e-12
410.0,5.04359e-12
420.0,5.08338e-12
430.0,5.1255e-12
440.0,5.16584e-12
450.0,5.20598e-12
460.0,5.24808e-12
470.0,5.29043e-12
480.0,5.33431e-12
490.0,5.37903e-12
500.0,5.42442e-12
510.0,5.471e-12
520.0,5.51962e-12
530.0,5.56781e-12
540.0,5.61426e-12
550.0,5.66054e-12
560.0,5.71022e-12
570.0,5.76053e-12
580.0,5.80977e-12
590.0,5.85802e-12
600.0,5.90819e-12
610.0,5.95952e-12
620.0,6.01114e-12
630.0,6.06359e-12
640.0,6.11759e-12
650.0,6.17254e-12
660.0,6.22667e-12
670.0,6.28028e-12
680.0,6.33472e-12
690.0,6.38972e-12
700.0,6.44445e-12
800.0,7.02733e-12
900.0,7.65307e-12
1000.0,8.31894e-12
1100.0,9.02496e-12
1200.0,9.77267e-12
1300.0,1.05569e-11
1400.0,1.13793e-11
1500.0,1.22355e-11
1600.0,1.31255e-11
1700.0,1.40454e-11
1800.0,1.49972e-11
1900.0,1.5972e-11
2000.0,1.69718e-11
2100.0,1.79929e-11
2200.0,1.90323e-11
2300.0,2.00878e-11
2400.0,2.11551e-11
2500.0,2.22334e-11
2600.0,2.33197e-11
2700.0,2.44095e-11
2800.0,2.55042e-11
2900.0,2.65984e-11
3000.0,2.769e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
15 atm
T,R->P3
240.0,4.53032e-12
250.0,4.54945e-12
260.0,4.57064e-12
270.0,4.59334e-12
280.0,4.61694e-12
290.0,4.64132e-12
300.0,4.66623e-12
310.0,4.69637e-12
320.0,4.72679e-12
330.0,4.7574e-12
340.0,4.78841e-12
350.0,4.81907e-12
360.0,4.8528e-12
370.0,4.8894e-12
380.0,4.92711e-12
390.0,4.96523e-12
400.0,5.00335e-12
410.0,5.04224e-12
420.0,5.08206e-12
430.0,5.12419e-12
440.0,5.16455e-12
450.0,5.2047e-12
460.0,5.24682e-12
470.0,5.28918e-12
480.0,5.33307e-12
490.0,5.3778e-12
500.0,5.42321e-12
510.0,5.46979e-12
520.0,5.51843e-12
530.0,5.56662e-12
540.0,5.61308e-12
550.0,5.65937e-12
560.0,5.70906e-12
570.0,5.75938e-12
580.0,5.80863e-12
590.0,5.85689e-12
600.0,5.90706e-12
610.0,5.9584e-12
620.0,6.01003e-12
630.0,6.06248e-12
640.0,6.11649e-12
650.0,6.17145e-12
660.0,6.22559e-12
670.0,6.2792e-12
680.0,6.33364e-12
690.0,6.38865e-12
700.0,6.44339e-12
800.0,7.02631e-12
900.0,7.65209e-12
1000.0,8.31799e-12
1100.0,9.02404e-12
1200.0,9.77178e-12
1300.0,1.0556e-11
1400.0,1.13784e-11
1500.0,1.22347e-11
1600.0,1.31247e-11
1700.0,1.40446e-11
1800.0,1.49964e-11
1900.0,1.59713e-11
2000.0,1.6971e-11
2100.0,1.79922e-11
2200.0,1.90315e-11
2300.0,2.00871e-11
2400.0,2.11544e-11
2500.0,2.22327e-11
2600.0,2.33191e-11
2700.0,2.44089e-11
2800.0,2.55036e-11
2900.0,2.65978e-11
3000.0,2.76894e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
25 atm
T,R->P3
240.0,4.52843e-12
250.0,4.54761e-12
260.0,4.56886e-12
270.0,4.5916e-12
280.0,4.61524e-12
290.0,4.63966e-12
300.0,4.66462e-12
310.0,4.69479e-12
320.0,4.72524e-12
330.0,4.75589e-12
340.0,4.78692e-12
350.0,4.81761e-12
360.0,4.85136e-12
370.0,4.88798e-12
380.0,4.92572e-12
390.0,4.96386e-12
400.0,5.00199e-12
410.0,5.0409e-12
420.0,5.08074e-12
430.0,5.12288e-12
440.0,5.16325e-12
450.0,5.20343e-12
460.0,5.24555e-12
470.0,5.28793e-12
480.0,5.33183e-12
490.0,5.37657e-12
500.0,5.42199e-12
510.0,5.46859e-12
520.0,5.51723e-12
530.0,5.56543e-12
540.0,5.6119e-12
550.0,5.6582e-12
560.0,5.7079e-12
570.0,5.75823e-12
580.0,5.80748e-12
590.0,5.85575e-12
600.0,5.90593e-12
610.0,5.95728e-12
620.0,6.00892e-12
630.0,6.06138e-12
640.0,6.11539e-12
650.0,6.17035e-12
660.0,6.2245e-12
670.0,6.27811e-12
680.0,6.33257e-12
690.0,6.38759e-12
700.0,6.44232e-12
800.0,7.0253e-12
900.0,7.65112e-12
1000.0,8.31705e-12
1100.0,9.02312e-12
1200.0,9.77089e-12
1300.0,1.05552e-11
1400.0,1.13776e-11
1500.0,1.22338e-11
1600.0,1.31239e-11
1700.0,1.40438e-11
1800.0,1.49957e-11
1900.0,1.59705e-11
2000.0,1.69703e-11
2100.0,1.79914e-11
2200.0,1.90308e-11
2300.0,2.00864e-11
2400.0,2.11538e-11
2500.0,2.22321e-11
2600.0,2.33184e-11
2700.0,2.44083e-11
2800.0,2.5503e-11
2900.0,2.65972e-11
3000.0,2.76888e-11
========================================
h+ho2=hoohNOCOMMENTS_W1_Energy_1_0.0.out
0.1 atm
T,P1->P2
240.0,3.85967e-38
250.0,4.35246e-37
260.0,4.0668e-36
270.0,3.21665e-35
280.0,2.1921e-34
290.0,1.30612e-33
300.0,6.90706e-33
310.0,3.27508e-32
320.0,1.40804e-31
330.0,5.53775e-31
340.0,2.00787e-30
350.0,6.7571e-30
360.0,2.1242e-29
370.0,6.27376e-29
380.0,1.74957e-28
390.0,4.62734e-28
400.0,1.16491e-27
410.0,2.80018e-27
420.0,6.45959e-27
