Temperature = 401.218K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      45.3797  2.60577e-24
      45.2368  3.08494e-24
      45.0938  3.65221e-24
      44.9509  4.32374e-24
      44.8079  5.11869e-24
       44.665  6.05975e-24
       44.522  7.17375e-24
      44.3791  8.49247e-24
      44.2361  1.00535e-23
      44.0931  1.19014e-23
      43.9502  1.40887e-23
      43.8072   1.6678e-23
      43.6643  1.97429e-23
      43.5213  2.33708e-23
      43.3784  2.76651e-23
      43.2354  3.27482e-23
      43.0925  3.87648e-23
      42.9495  4.58864e-23
      42.8065  5.43158e-23
      42.6636  6.42931e-23
      42.5206  7.61023e-23
      42.3777  9.00798e-23
      42.2347  1.06624e-22
      42.0918  1.26204e-22
      41.9488   1.4938e-22
      41.8059  1.76809e-22
      41.6629  2.09273e-22
        41.52  2.47695e-22
       41.377  2.93169e-22
       41.234  3.46987e-22
      41.0911  4.10681e-22
      40.9481  4.86063e-22
      40.8052  5.75275e-22
      40.6622  6.80854e-22
      40.5193  8.05803e-22
      40.3763  9.53672e-22
      40.2334  1.12866e-21
      40.0904  1.33575e-21
      39.9474  1.58083e-21
      39.8045  1.87084e-21
      39.6615  2.21404e-21
      39.5186  2.62017e-21
      39.3756  3.10077e-21
      39.2327  3.66949e-21
      39.0897  4.34247e-21
      38.9468  5.13882e-21
      38.8038  6.08115e-21
      38.6608  7.19621e-21
      38.5179  8.51565e-21
      38.3749  1.00769e-20
       38.232  1.19243e-20
       38.089  1.41102e-20
      37.9461  1.66966e-20
      37.8031  1.97569e-20
      37.6602   2.3378e-20
      37.5172  2.76624e-20
      37.3742  3.27316e-20
      37.2313  3.87294e-20
      37.0883  4.58258e-20
      36.9454  5.42219e-20
      36.8024  6.41557e-20
      36.6595  7.59085e-20
      36.5165  8.98135e-20
      36.3736  1.06265e-19
      36.2306  1.25728e-19
      36.0876  1.48754e-19
      35.9447  1.75995e-19
      35.8017  2.08223e-19
      35.6588   2.4635e-19
      35.5158  2.91456e-19
