Temperature = 1054.9K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      97.3412  4.48152e-06
      97.1982  4.75984e-06
      97.0552  5.05543e-06
      96.9123  5.36934e-06
      96.7693  5.70271e-06
      96.6264  6.05675e-06
      96.4834  6.43273e-06
      96.3405  6.83201e-06
      96.1975  7.25605e-06
      96.0546  7.70635e-06
      95.9116  8.18456e-06
      95.7686   8.6924e-06
      95.6257   9.2317e-06
      95.4827   9.8044e-06
      95.3398  1.04126e-05
      95.1968  1.10584e-05
      95.0539  1.17443e-05
      94.9109  1.24726e-05
       94.768   1.3246e-05
       94.625  1.40673e-05
       94.482  1.49394e-05
      94.3391  1.58655e-05
      94.1961  1.68489e-05
      94.0532  1.78932e-05
      93.9102  1.90021e-05
      93.7673  2.01796e-05
      93.6243    2.143e-05
      93.4814  2.27577e-05
      93.3384  2.41675e-05
      93.1954  2.56646e-05
      93.0525  2.72542e-05
      92.9095  2.89421e-05
      92.7666  3.07344e-05
      92.6236  3.26375e-05
      92.4807  3.46583e-05
      92.3377  3.68039e-05
      92.1948  3.90822e-05
      92.0518  4.15013e-05
      91.9089  4.40698e-05
      91.7659  4.67971e-05
      91.6229  4.96929e-05
        91.48  5.27676e-05
       91.337  5.60322e-05
      91.1941  5.94984e-05
      91.0511  6.31788e-05
      90.9082  6.70864e-05
      90.7652  7.12352e-05
      90.6223  7.56403e-05
      90.4793  8.03172e-05
      90.3363  8.52829e-05
      90.1934  9.05551e-05
      90.0504  9.61526e-05
      89.9075  0.000102096
      89.7645  0.000108405
      89.6216  0.000115104
      89.4786  0.000122217
      89.3357  0.000129767
      89.1927  0.000137784
      89.0497  0.000146295
      88.9068  0.000155331
      88.7638  0.000164924
      88.6209  0.000175109
      88.4779  0.000185921
       88.335    0.0001974
       88.192  0.000209587
      88.0491  0.000222524
      87.9061  0.000236259
      87.7631   0.00025084
      87.6202   0.00026632
      87.4772  0.000282752
      87.3343  0.000300198
      87.1913  0.000318717
      87.0484  0.000338378
      86.9054  0.000359248
      86.7625  0.000381404
      86.6195  0.000404924
      86.4765  0.000429892
      86.3336  0.000456397
      86.1906  0.000484533
      86.0477    0.0005144
      85.9047  0.000546105
      85.7618  0.000579761
      85.6188  0.000615488
      85.4759  0.000653412
      85.3329  0.000693669
        85.19  0.000736402
       85.047  0.000781763
       84.904  0.000829912
      84.7611  0.000881022
      84.6181  0.000935275
      84.4752  0.000992862
      84.3322   0.00105399
      84.1893   0.00111887
      84.0463   0.00118774
      83.9034   0.00126084
      83.7604   0.00133844
      83.6174   0.00142079
      83.4745   0.00150821
      83.3315     0.001601
      83.1886   0.00169948
      83.0456   0.00180402
      82.9027   0.00191497
      82.7597   0.00203273
      82.6168   0.00215772
      82.4738   0.00229038
      82.3308   0.00243118
      82.1879   0.00258062
      82.0449   0.00273924
       81.902   0.00290758
       81.759   0.00308625
      81.6161   0.00327588
      81.4731   0.00347714
      81.3302   0.00369074
      81.1872   0.00391744
      81.0442   0.00415803
      80.9013   0.00441338
      80.7583   0.00468438
      80.6154   0.00497198
      80.4724   0.00527721
      80.3295   0.00560115
      80.1865   0.00594493
      80.0436   0.00630978
      79.9006   0.00669697
      79.7576   0.00710787
      79.6147   0.00754395
      79.4717   0.00800672
      79.3288   0.00849783
      79.1858   0.00901901
      79.0429   0.00957208
      78.8999     0.010159
       78.757    0.0107819
       78.614    0.0114428
       78.471    0.0121442
      78.3281    0.0128886
      78.1851    0.0136784
      78.0422    0.0145166
      77.8992     0.015406
      77.7563    0.0163498
      77.6133    0.0173513
      77.4704    0.0184141
      77.3274    0.0195418
      77.1845    0.0207385
      77.0415    0.0220082
      76.8985    0.0233556
      76.7556    0.0247853
      76.6126    0.0263024
      76.4697    0.0279121
      76.3267    0.0296202
      76.1838    0.0314326
      76.0408    0.0333556
      75.8979    0.0353961
      75.7549    0.0375611
      75.6119    0.0398584
       75.469    0.0422958
       75.326     0.044882
      75.1831     0.047626
      75.0401    0.0505374
      74.8972    0.0536265
      74.7542     0.056904
      74.6113    0.0603815
      74.4683     0.064071
      74.3253    0.0679855
      74.1824    0.0721386
      74.0394     0.076545
      73.8965      0.08122
      73.7535    0.0861799
      73.6106    0.0914422
      73.4676     0.097025
      73.3247     0.102948
      73.1817     0.109232
      73.0387     0.115899
      72.8958     0.122971
      72.7528     0.130475
      72.6099     0.138435
      72.4669      0.14688
       72.324     0.155839
       72.181     0.165344
      72.0381     0.175427
      71.8951     0.186123
      71.7521     0.197471
      71.6092     0.209509
      71.4662     0.222279
      71.3233     0.235826
      71.1803     0.250197
      71.0374     0.265441
      70.8944     0.281613
      70.7515     0.298768
      70.6085     0.316966
      70.4655     0.336269
      70.3226     0.356746
      70.1796     0.378467
      70.0367     0.401508
      69.8937     0.425949
      69.7508     0.451874
      69.6078     0.479374
      69.4649     0.508544
      69.3219     0.539485
       69.179     0.572304
       69.036     0.607116
       68.893     0.644041
      68.7501     0.683207
      68.6071     0.724749
      68.4642     0.768812
      68.3212     0.815548
      68.1783     0.865119
      68.0353     0.917696
      67.8924     0.973462
      67.7494      1.03261
      67.6064      1.09534
      67.4635      1.16188
      67.3205      1.23245
      67.1776      1.30729
      67.0346      1.38667
      66.8917      1.47087
      66.7487      1.56016
      66.6058      1.65486
      66.4628      1.75529
      66.3198      1.86181
      66.1769      1.97477
      66.0339      2.09458
       65.891      2.22164
       65.748      2.35638
      65.6051      2.49929
      65.4621      2.65084
      65.3192      2.81155
      65.1762      2.98199
      65.0332      3.16274
      64.8903      3.35442
      64.7473       3.5577
      64.6044      3.77326
      64.4614      4.00185
      64.3185      4.24426
      64.1755      4.50132
      64.0326      4.77391
      63.8896      5.06298
      63.7466       5.3695
      63.6037      5.69455
      63.4607      6.03922
      63.3178      6.40471
      63.1748      6.79226
      63.0319      7.20321
      62.8889      7.63897
       62.746      8.10103
       62.603      8.59097
      62.4601      9.11048
      62.3171      9.66132
      62.1741      10.2454
      62.0312      10.8647
      61.8882      11.5213
      61.7453      12.2176
      61.6023      12.9558
      61.4594      13.7385
      61.3164      14.5684
      61.1735      15.4483
      61.0305      16.3813
      60.8875      17.3704
      60.7446      18.4191
      60.6016       19.531
      60.4587      20.7098
      60.3157      21.9596
      60.1728      23.2847
      60.0298      24.6895
      59.8869      26.1789
      59.7439      27.7579
      59.6009      29.4319
       59.458      31.2066
       59.315      33.0881
      59.1721      35.0827
      59.0291      37.1973
      58.8862      39.4391
      58.7432      41.8156
      58.6003      44.3349
      58.4573      47.0057
      58.3143      49.8369
      58.1714      52.8383
      58.0284        56.02
      57.8855      59.3928
      57.7425      62.9682
      57.5996      66.7582
      57.4566      70.7758
      57.3137      75.0346
      57.1707      79.5491
      57.0277      84.3344
      56.8848      89.4069
      56.7418      94.7837
      56.5989      100.483
      56.4559      106.524
       56.313      112.928
        56.17      119.715
      56.0271       126.91
      55.8841      134.535
      55.7411      142.618
      55.5982      151.185
      55.4552      160.265
      55.3123       169.89
      55.1693       180.09
      55.0264      190.902
      54.8834      202.361
      54.7405      214.506
      54.5975      227.379
      54.4546      241.021
      54.3116       255.48
      54.1686      270.805
      54.0257      287.046
      53.8827      304.258
