Temperature = 1419.03K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      126.284   0.00517454
      126.141   0.00540567
      125.998    0.0056471
      125.855   0.00589929
      125.712   0.00616272
      125.569   0.00643788
      125.426    0.0067253
      125.283   0.00702552
       125.14   0.00733912
      124.997   0.00766668
      124.854   0.00800883
      124.711   0.00836621
      124.568    0.0087395
      124.425   0.00912941
      124.283   0.00953668
       124.14   0.00996207
      123.997    0.0104064
      123.854    0.0108705
      123.711    0.0113552
      123.568    0.0118616
      123.425    0.0123904
      123.282    0.0129428
      123.139    0.0135197
      122.996    0.0141223
      122.853    0.0147517
       122.71     0.015409
      122.567    0.0160956
      122.424    0.0168127
      122.281    0.0175617
      122.138     0.018344
      121.995     0.019161
      121.852    0.0200144
      121.709    0.0209057
      121.566    0.0218365
      121.423    0.0228087
       121.28    0.0238241
      121.138    0.0248846
      120.995    0.0259922
      120.852     0.027149
      120.709    0.0283571
      120.566    0.0296188
      120.423    0.0309366
       120.28    0.0323129
      120.137    0.0337502
      119.994    0.0352513
      119.851    0.0368191
      119.708    0.0384563
      119.565    0.0401663
      119.422     0.041952
      119.279     0.043817
      119.136    0.0457647
      118.993    0.0477987
       118.85    0.0499229
      118.707    0.0521413
      118.564    0.0544581
      118.421    0.0568775
      118.278    0.0594042
      118.135    0.0620428
      117.992    0.0647983
       117.85     0.067676
      117.707    0.0706811
      117.564    0.0738193
      117.421    0.0770965
      117.278    0.0805189
      117.135    0.0840928
      116.992     0.087825
      116.849    0.0917224
      116.706    0.0957923
      116.563     0.100042
       116.42      0.10448
      116.277     0.109115
      116.134     0.113955
      115.991     0.119008
      115.848     0.124286
      115.705     0.129797
      115.562     0.135551
      115.419      0.14156
      115.276     0.147835
      115.133     0.154387
       114.99     0.161229
      114.847     0.168373
      114.705     0.175833
      114.562     0.183623
      114.419     0.191757
      114.276      0.20025
      114.133     0.209118
       113.99     0.218379
      113.847     0.228048
      113.704     0.238145
      113.561     0.248687
      113.418     0.259695
      113.275     0.271189
      113.132      0.28319
      112.989     0.295721
      112.846     0.308805
      112.703     0.322466
       112.56     0.336731
      112.417     0.351624
      112.274     0.367175
      112.131     0.383412
      111.988     0.400365
      111.845     0.418065
      111.702     0.436546
      111.559     0.455842
      111.417     0.475988
      111.274     0.497023
      111.131     0.518985
      110.988     0.541914
      110.845     0.565854
      110.702     0.590849
      110.559     0.616945
      110.416     0.644191
      110.273     0.672637
       110.13     0.702335
      109.987     0.733341
      109.844     0.765713
      109.701     0.799509
      109.558     0.834794
      109.415     0.871631
      109.272      0.91009
      109.129     0.950241
      108.986     0.992159
      108.843      1.03592
        108.7      1.08161
      108.557       1.1293
      108.414       1.1791
      108.272      1.23108
      108.129      1.28535
      107.986      1.34201
      107.843      1.40115
        107.7       1.4629
      107.557      1.52736
      107.414      1.59465
      107.271       1.6649
      107.128      1.73823
      106.985      1.81479
      106.842      1.89471
      106.699      1.97814
      106.556      2.06523
      106.413      2.15615
       106.27      2.25106
      106.127      2.35013
      105.984      2.45355
      105.841      2.56151
      105.698      2.67421
      105.555      2.79185
      105.412      2.91466
      105.269      3.04285
      105.127      3.17666
      104.984      3.31634
      104.841      3.46215
      104.698      3.61435
      104.555      3.77322
      104.412      3.93906
      104.269      4.11216
      104.126      4.29285
      103.983      4.48146
       103.84      4.67832
      103.697      4.88382
      103.554      5.09831
      103.411       5.3222
      103.268      5.55589
      103.125      5.79982
      102.982      6.05442
      102.839      6.32017
      102.696      6.59755
      102.553      6.88707
       102.41      7.18925
      102.267      7.50466
      102.124      7.83387
      101.981      8.17747
      101.839      8.53611
      101.696      8.91042
      101.553      9.30111
       101.41      9.70887
      101.267      10.1345
      101.124      10.5787
      100.981      11.0423
      100.838      11.5261
      100.695      12.0311
      100.552      12.5582
      100.409      13.1083
      100.266      13.6824
      100.123      14.2816
      99.9801      14.9069
      99.8372      15.5596
      99.6942      16.2407
      99.5512      16.9516
      99.4083      17.6934
      99.2653      18.4677
      99.1224      19.2757
      98.9794       20.119
      98.8365      20.9991
      98.6935      21.9176
      98.5506      22.8761
      98.4076      23.8764
      98.2646      24.9203
      98.1217      26.0097
      97.9787      27.1466
      97.8358      28.3331
      97.6928      29.5712
      97.5499      30.8633
      97.4069      32.2117
       97.264      33.6188
       97.121      35.0872
       96.978      36.6195
      96.8351      38.2186
      96.6921      39.8872
      96.5492      41.6285
      96.4062      43.4456
      96.2633      45.3418
      96.1203      47.3204
      95.9774      49.3852
      95.8344      51.5397
      95.6915       53.788
      95.5485       56.134
      95.4055      58.5821
      95.2626      61.1365
      95.1196      63.8021
      94.9767      66.5834
      94.8337      69.4857
      94.6908       72.514
      94.5478       75.674
      94.4049      78.9712
      94.2619      82.4116
      94.1189      86.0014
       93.976      89.7471
       93.833      93.6555
      93.6901      97.7335
      93.5471      101.988
      93.4042      106.428
      93.2612      111.061
      93.1183      115.894
      92.9753      120.937
      92.8323      126.199
      92.6894      131.689
      92.5464      137.417
      92.4035      143.393
      92.2605      149.628
      92.1176      156.134
      91.9746      162.922
      91.8317      170.004
      91.6887      177.392
      91.5457      185.101
      91.4028      193.144
      91.2598      201.535
      91.1169      210.289
      90.9739      219.422
       90.831      228.951
       90.688      238.893
      90.5451      249.264
      90.4021      260.084
      90.2591      271.373
      90.1162       283.15
      89.9732      295.436
      89.8303      308.254
      89.6873      321.625
      89.5444      335.575
      89.4014      350.129
      89.2585      365.311
      89.1155      381.149
      88.9725      397.672
      88.8296      414.908
      88.6866      432.889
      88.5437      451.647
      88.4007      471.215
      88.2578      491.628
      88.1148      512.922
      87.9719      535.136
      87.8289      558.308
       87.686       582.48
       87.543      607.695
         87.4      633.998
      87.2571      661.436
      87.1141      690.057
      86.9712      719.913
      86.8282      751.055
      86.6853      783.541
      86.5423      817.426
      86.3994      852.772
      86.2564      889.641
      86.1134      928.099
      85.9705      968.213
      85.8275      1010.06
      85.6846       1053.7
      85.5416      1099.22
      85.3987      1146.71
      85.2557      1196.24
      85.1128      1247.89
      84.9698      1301.78
      84.8268      1357.98
      84.6839       1416.6
      84.5409      1477.74
       84.398      1541.51
       84.255      1608.02
      84.1121      1677.39
      83.9691      1749.75
      83.8262      1825.21
      83.6832      1903.92
      83.5402      1986.01
      83.3973      2071.62
      83.2543      2160.92
      83.1114      2254.05
      82.9684      2351.18
      82.8255      2452.48
      82.6825      2558.12
      82.5396      2668.31
      82.3966      2783.22
      82.2536      2903.06
      82.1107      3028.05
      81.9677      3158.39
      81.8248      3294.33
      81.6818      3436.09
      81.5389      3583.94
      81.3959      3738.12
       81.253      3898.91
        81.11      4066.59
       80.967      4241.46
      80.8241      4423.82
      80.6811      4613.99
      80.5382      4812.31
      80.3952      5019.12
      80.2523      5234.78
      80.1093      5459.68
      79.9664       5694.2
      79.8234      5938.76
      79.6805      6193.79
      79.5375      6459.72
      79.3945      6737.03
      79.2516       7026.2
      79.1086      7327.74
      78.9657      7642.17
      78.8227      7970.04
      78.6798      8311.92
      78.5368      8668.42
      78.3939      9040.14
      78.2509      9427.75
      78.1079      9831.91
       77.965      10253.3
       77.822      10692.8
      77.6791      11150.9
      77.5361      11628.7
      77.3932      12126.8
      77.2502      12646.2
      77.1073      13187.7
      76.9643      13752.4
      76.8213      14341.1
      76.6784      14954.9
      76.5354      15594.9
      76.3925      16262.2
      76.2495      16957.9
      76.1066      17683.3
      75.9636      18439.6
      75.8207      19228.1
      75.6777      20050.2
      75.5347      20907.3
      75.3918      21800.9
      75.2488      22732.6
      75.1059      23703.8
      74.9629      24716.5
        74.82      25772.2
       74.677      26872.9
      74.5341      28020.3
      74.3911      29216.6
      74.2481      30463.7
      74.1052      31763.9
      73.9622      33119.3
      73.8193      34532.3
      73.6763      36005.4
      73.5334      37541.1
      73.3904      39141.9
      73.2475      40810.8
