Temperature = 1663.18K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      145.692     0.104471
      145.549     0.108384
      145.406     0.112444
      145.263     0.116655
       145.12     0.121023
      144.977     0.125554
      144.834     0.130255
      144.691     0.135131
      144.548     0.140189
      144.405     0.145436
      144.262     0.150878
      144.119     0.156524
      143.976     0.162381
      143.833     0.168456
       143.69     0.174757
      143.547     0.181294
      143.404     0.188075
      143.261     0.195108
      143.118     0.202404
      142.975     0.209972
      142.832     0.217822
      142.689     0.225965
      142.546     0.234411
      142.404     0.243173
      142.261      0.25226
      142.118     0.261687
      141.975     0.271464
      141.832     0.281606
      141.689     0.292126
      141.546     0.303038
      141.403     0.314356
       141.26     0.326096
      141.117     0.338272
      140.974     0.350903
      140.831     0.364003
      140.688     0.377591
      140.545     0.391685
      140.402     0.406304
      140.259     0.421467
      140.116     0.437194
      139.973     0.453506
       139.83     0.470425
      139.687     0.487973
      139.544     0.506174
      139.401     0.525053
      139.259     0.544633
      139.116     0.564941
      138.973     0.586004
       138.83     0.607851
      138.687     0.630509
      138.544      0.65401
      138.401     0.678384
      138.258     0.703664
      138.115     0.729884
      137.972     0.757077
      137.829     0.785281
      137.686     0.814532
      137.543      0.84487
        137.4     0.876334
      137.257     0.908967
      137.114     0.942811
      136.971     0.977912
      136.828      1.01432
      136.685      1.05207
      136.542      1.09123
      136.399      1.13184
      136.256      1.17395
      136.114      1.21763
      135.971      1.26293
      135.828      1.30991
      135.685      1.35863
      135.542      1.40916
      135.399      1.46156
      135.256      1.51591
      135.113      1.57227
       134.97      1.63072
      134.827      1.69133
      134.684      1.75419
      134.541      1.81938
      134.398      1.88699
      134.255       1.9571
      134.112      2.02981
      133.969      2.10521
      133.826      2.18341
      133.683      2.26449
       133.54      2.34859
      133.397      2.43579
      133.254      2.52623
      133.111      2.62001
      132.968      2.71726
      132.826      2.81811
      132.683      2.92269
       132.54      3.03115
      132.397      3.14361
      132.254      3.26023
      132.111      3.38117
      131.968      3.50658
      131.825      3.63663
      131.682      3.77148
      131.539      3.91132
      131.396      4.05633
      131.253       4.2067
       131.11      4.36263
      130.967      4.52432
      130.824      4.69198
      130.681      4.86584
      130.538      5.04612
      130.395      5.23305
      130.252      5.42689
      130.109      5.62789
      129.966      5.83631
      129.823      6.05243
