Temperature = 1115.66K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
       102.17  1.80889e-05
      102.027  1.91444e-05
      101.884  2.02615e-05
      101.741  2.14436e-05
      101.598  2.26945e-05
      101.455  2.40183e-05
      101.312  2.54192e-05
      101.169  2.69017e-05
      101.027  2.84705e-05
      100.884  3.01306e-05
      100.741  3.18873e-05
      100.598  3.37463e-05
      100.455  3.57135e-05
      100.312  3.77952e-05
      100.169   3.9998e-05
      100.026   4.2329e-05
      99.8829  4.47956e-05
      99.7399  4.74056e-05
       99.597  5.01675e-05
       99.454  5.30901e-05
      99.3111  5.61826e-05
      99.1681  5.94549e-05
      99.0252  6.29175e-05
      98.8822  6.65814e-05
      98.7393  7.04583e-05
      98.5963  7.45605e-05
      98.4533  7.89012e-05
      98.3104  8.34941e-05
      98.1674  8.83539e-05
      98.0245  9.34962e-05
      97.8815  9.89371e-05
      97.7386  0.000104694
      97.5956  0.000110786
      97.4527  0.000117231
      97.3097   0.00012405
      97.1667  0.000131266
      97.0238  0.000138901
      96.8808  0.000146978
      96.7379  0.000155525
      96.5949  0.000164568
       96.452  0.000174136
       96.309  0.000184259
      96.1661  0.000194969
      96.0231  0.000206301
      95.8802  0.000218291
      95.7372  0.000230976
      95.5942  0.000244396
      95.4513  0.000258595
      95.3083  0.000273618
      95.1654  0.000289512
      95.0224  0.000306327
      94.8795  0.000324117
      94.7365  0.000342939
      94.5936  0.000362851
      94.4506  0.000383918
      94.3076  0.000406206
      94.1647  0.000429785
      94.0217   0.00045473
      93.8788   0.00048112
      93.7358   0.00050904
      93.5929  0.000538576
      93.4499  0.000569824
       93.307   0.00060288
       93.164  0.000637851
       93.021  0.000674847
      92.8781  0.000713985
      92.7351  0.000755388
      92.5922  0.000799188
      92.4492  0.000845523
      92.3063  0.000894539
      92.1633  0.000946392
      92.0204   0.00100124
      91.8774   0.00105927
      91.7344   0.00112065
      91.5915   0.00118559
      91.4485   0.00125427
      91.3056   0.00132693
      91.1626    0.0014038
      91.0197    0.0014851
      90.8767   0.00157111
      90.7338   0.00166208
      90.5908   0.00175832
      90.4478   0.00186012
      90.3049    0.0019678
      90.1619    0.0020817
       90.019   0.00220218
       89.876   0.00232962
      89.7331   0.00246442
      89.5901   0.00260701
      89.4472   0.00275783
      89.3042   0.00291736
