Temperature = 1528.45K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      134.981    0.0210638
      134.838    0.0219302
      134.695    0.0228322
      134.552    0.0237712
      134.409    0.0247487
      134.267    0.0257663
      134.124    0.0268256
      133.981    0.0279284
      133.838    0.0290764
      133.695    0.0302715
      133.552    0.0315156
      133.409    0.0328107
      133.266    0.0341588
      133.123    0.0355623
       132.98    0.0370232
      132.837     0.038544
      132.694    0.0401271
      132.551    0.0417751
      132.408    0.0434906
      132.265    0.0452764
      132.122    0.0471353
      131.979    0.0490703
      131.836    0.0510846
      131.693    0.0531813
       131.55    0.0553639
      131.407    0.0576359
      131.264    0.0600008
      131.122    0.0624625
      130.979     0.065025
      130.836    0.0676923
      130.693    0.0704688
       130.55    0.0733588
      130.407    0.0763671
      130.264    0.0794984
      130.121    0.0827578
      129.978    0.0861505
      129.835    0.0896819
      129.692    0.0933577
      129.549    0.0971837
      129.406     0.101166
      129.263     0.105311
       129.12     0.109626
      128.977     0.114117
      128.834     0.118791
      128.691     0.123657
      128.548     0.128721
      128.405     0.133992
      128.262     0.139478
      128.119     0.145189
      127.976     0.151132
      127.834     0.157319
      127.691     0.163757
      127.548     0.170459
      127.405     0.177434
      127.262     0.184694
      127.119      0.19225
      126.976     0.200115
      126.833       0.2083
       126.69     0.216819
      126.547     0.225686
      126.404     0.234914
      126.261     0.244519
      126.118     0.254515
      125.975     0.264919
      125.832     0.275747
      125.689     0.287016
      125.546     0.298745
      125.403     0.310952
       125.26     0.323656
      125.117     0.336878
      124.974     0.350639
      124.831      0.36496
      124.689     0.379864
      124.546     0.395376
      124.403     0.411519
       124.26     0.428319
      124.117     0.445804
      123.974        0.464
      123.831     0.482937
      123.688     0.502645
      123.545     0.523155
      123.402     0.544499
      123.259     0.566712
      123.116     0.589829
      122.973     0.613886
       122.83     0.638921
      122.687     0.664975
      122.544     0.692088
      122.401     0.720304
      122.258     0.749666
      122.115     0.780223
      121.972     0.812021
      121.829     0.845112
      121.686     0.879547
      121.543     0.915382
      121.401     0.952672
      121.258     0.991478
      121.115      1.03186
      120.972      1.07388
      120.829      1.11761
      120.686      1.16311
      120.543      1.21047
        120.4      1.25974
      120.257      1.31101
      120.114      1.36437
      119.971      1.41989
      119.828      1.47766
      119.685      1.53778
      119.542      1.60033
      119.399      1.66543
      119.256      1.73316
      119.113      1.80364
       118.97      1.87698
      118.827      1.95329
      118.684       2.0327
      118.541      2.11532
      118.398       2.2013
      118.256      2.29076
      118.113      2.38384
       117.97      2.48069
      117.827      2.58147
      117.684      2.68633
      117.541      2.79544
      117.398      2.90896
      117.255      3.02709
      117.112      3.14999
      116.969      3.27787
      116.826      3.41093
      116.683      3.54938
       116.54      3.69342
      116.397       3.8433
      116.254      3.99923
      116.111      4.16148
      115.968      4.33029
      115.825      4.50593
      115.682      4.68867
      115.539       4.8788
      115.396      5.07662
      115.253      5.28243
      115.111      5.49656
      114.968      5.71935
      114.825      5.95114
      114.682       6.1923
      114.539       6.4432
      114.396      6.70423
      114.253      6.97581
       114.11      7.25836
      113.967      7.55232
      113.824      7.85814
      113.681      8.17631
      113.538      8.50733
      113.395      8.85171
      113.252      9.20999
      113.109      9.58272
      112.966      9.97049
      112.823      10.3739
       112.68      10.7936
      112.537      11.2302
      112.394      11.6844
      112.251       12.157
      112.108      12.6486
      111.965        13.16
      111.823       13.692
       111.68      14.2455
      111.537      14.8212
      111.394      15.4202
      111.251      16.0433
      111.108      16.6915
      110.965      17.3658
      110.822      18.0673
      110.679       18.797
      110.536      19.5561
      110.393      20.3457
       110.25      21.1672
      110.107      22.0217
      109.964      22.9106
      109.821      23.8352
      109.678      24.7971
      109.535      25.7976
      109.392      26.8384
      109.249      27.9211
      109.106      29.0473
      108.963      30.2187
       108.82      31.4373
      108.678      32.7048
      108.535      34.0233
      108.392      35.3948
      108.249      36.8214
      108.106      38.3053
      107.963      39.8488
       107.82      41.4543
      107.677      43.1242
      107.534      44.8613
      107.391      46.6681
      107.248      48.5474
      107.105      50.5021
      106.962      52.5353
      106.819      54.6501
      106.676      56.8498
      106.533      59.1377
       106.39      61.5173
      106.247      63.9925
      106.104      66.5668
      105.961      69.2444
      105.818      72.0294
      105.675       74.926
      105.532      77.9387
       105.39      81.0721
      105.247      84.3311
      105.104      87.7207
      104.961      91.2461
      104.818      94.9127
      104.675      98.7261
      104.532      102.692
      104.389      106.817
      104.246      111.107
      104.103      115.569
       103.96      120.209
      103.817      125.036
      103.674      130.055
      103.531      135.275
      103.388      140.704
      103.245      146.349
      103.102      152.221
      102.959      158.328
      102.816      164.678
      102.673      171.283
       102.53      178.151
      102.387      185.294
      102.245      192.723
      102.102      200.448
      101.959      208.482
      101.816      216.837
      101.673      225.525
       101.53       234.56
      101.387      243.956
      101.244      253.728
      101.101      263.889
      100.958      274.455
      100.815      285.444
      100.672      296.871
      100.529      308.753
      100.386       321.11
      100.243      333.959
        100.1      347.321
      99.9572      361.216
      99.8143      375.664
      99.6713      390.688
      99.5284      406.311
      99.3854      422.557
      99.2425       439.45
      99.0995      457.016
      98.9566      475.282
      98.8136      494.275
      98.6706      514.024
      98.5277       534.56
      98.3847      555.913
      98.2418      578.116
      98.0988      601.203
      97.9559      625.208
      97.8129      650.169
        97.67      676.122
       97.527      703.108
       97.384      731.167
      97.2411      760.341
      97.0981      790.676
      96.9552      822.216
      96.8122       855.01
      96.6693      889.108
      96.5263       924.56
      96.3834      961.421
      96.2404      999.745
      96.0974      1039.59
      95.9545      1081.02
      95.8115       1124.1
      95.6686      1168.88
      95.5256      1215.44
      95.3827      1263.85
      95.2397      1314.18
      95.0968      1366.51
      94.9538      1420.92
      94.8108      1477.48
      94.6679      1536.28
      94.5249      1597.42
       94.382      1660.98
       94.239      1727.06
      94.0961      1795.76
      93.9531      1867.19
      93.8102      1941.44
      93.6672      2018.63
      93.5242      2098.89
      93.3813      2182.32
      93.2383      2269.05
      93.0954      2359.22
      92.9524      2452.96
      92.8095      2550.41
      92.6665      2651.72
      92.5236      2757.03
      92.3806      2866.51
      92.2376      2980.32
      92.0947      3098.64
      91.9517      3221.63
      91.8088      3349.49
      91.6658       3482.4
      91.5229      3620.56
      91.3799      3764.19
       91.237      3913.49
       91.094      4068.69
      90.9511      4230.02
      90.8081      4397.72
      90.6651      4572.05
      90.5222      4753.26
      90.3792      4941.62
      90.2363      5137.42
      90.0933      5340.95
      89.9504      5552.51
      89.8074      5772.41
      89.6645      6000.99
      89.5215      6238.59
      89.3785      6485.56
      89.2356      6742.26
      89.0926      7009.09
      88.9497      7286.43
      88.8067      7574.71
      88.6638      7874.34
      88.5208      8185.78
      88.3779      8509.49
      88.2349      8845.95
      88.0919      9195.66
       87.949      9559.14
       87.806      9936.92
      87.6631      10329.6
      87.5201      10737.7
      87.3772      11161.9
      87.2342      11602.7
      87.0913      12060.9
      86.9483      12537.2
      86.8053      13032.1
      86.6624      13546.5
      86.5194      14081.2
      86.3765      14636.8
      86.2335      15214.3
      86.0906      15814.5
      85.9476      16438.2
      85.8047      17086.5
      85.6617      17760.2
      85.5187      18460.4
      85.3758        19188
      85.2328      19944.2
      85.0899      20730.2
      84.9469      21546.9
       84.804      22395.7
       84.661      23277.8
      84.5181      24194.5
      84.3751      25147.1
      84.2321      26137.1
      84.0892      27165.9
      83.9462        28235
      83.8033        29346
      83.6603      30500.6
      83.5174      31700.3
      83.3744      32947.1
      83.2315      34242.7
      83.0885      35589.1
      82.9456      36988.1
      82.8026      38441.9
      82.6596      39952.6
      82.5167      41522.5
      82.3737      43153.7
      82.2308      44848.8
      82.0878      46610.1
      81.9449      48440.3
      81.8019      50342.1
       81.659      52318.2
       81.516      54371.6
       81.373      56505.2
      81.2301      58722.2
      81.0871      61025.7
      80.9442      63419.2
      80.8012      65906.2
      80.6583      68490.3
      80.5153      71175.3
      80.3724      73965.1
      80.2294      76863.7
      80.0864      79875.5
      79.9435      83004.7
      79.8005        86256
      79.6576        89634
      79.5146      93143.8
      79.3717      96790.4
      79.2287       100579
      79.0858       104515
      78.9428       108605
      78.7998       112854
      78.6569       117269
      78.5139       121855
       78.371       126620
       78.228       131571
      78.0851       136714
      77.9421       142057
      77.7992       147608
      77.6562       153376
      77.5132       159367
      77.3703       165592
      77.2273       172058
      77.0844       178776
      76.9414       185755
      76.7985       193005
      76.6555       200537
      76.5126       208361
      76.3696       216489
      76.2267       224933
      76.0837       233704
      75.9407       242817
      75.7978       252282
      75.6548       262115
      75.5119       272330
      75.3689       282940
       75.226       293963
