Temperature = 619.437K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      62.7259  4.22662e-14
       62.583  4.70236e-14
        62.44  5.23159e-14
      62.2971  5.82035e-14
      62.1541  6.47532e-14
      62.0112  7.20394e-14
      61.8682  8.01448e-14
      61.7253  8.91616e-14
      61.5823   9.9192e-14
      61.4393   1.1035e-13
      61.2964  1.22762e-13
      61.1534  1.36569e-13
      61.0105  1.51928e-13
      60.8675  1.69013e-13
      60.7246  1.88018e-13
      60.5816  2.09158e-13
      60.4387  2.32673e-13
      60.2957   2.5883e-13
      60.1528  2.87926e-13
      60.0098  3.20289e-13
      59.8668  3.56288e-13
      59.7239  3.96329e-13
      59.5809  4.40867e-13
       59.438  4.90406e-13
       59.295  5.45508e-13
      59.1521  6.06795e-13
      59.0091  6.74964e-13
      58.8662  7.50784e-13
      58.7232  8.35115e-13
      58.5802  9.28911e-13
      58.4373  1.03323e-12
      58.2943  1.14926e-12
      58.1514  1.27831e-12
      58.0084  1.42184e-12
      57.8655  1.58147e-12
      57.7225  1.75901e-12
      57.5796  1.95646e-12
      57.4366  2.17606e-12
      57.2936  2.42029e-12
      57.1507  2.69191e-12
      57.0077  2.99399e-12
      56.8648  3.32994e-12
      56.7218  3.70356e-12
      56.5789  4.11906e-12
      56.4359  4.58115e-12
       56.293  5.09502e-12
        56.15  5.66649e-12
       56.007  6.30201e-12
      55.8641  7.00875e-12
      55.7211  7.79468e-12
      55.5782  8.66868e-12
      55.4352  9.64059e-12
      55.2923  1.07214e-11
      55.1493  1.19232e-11
      55.0064  1.32597e-11
      54.8634  1.47459e-11
      54.7204  1.63985e-11
      54.5775  1.82361e-11
      54.4345  2.02795e-11
      54.2916  2.25517e-11
      54.1486  2.50783e-11
      54.0057  2.78877e-11
      53.8627  3.10116e-11
      53.7198  3.44851e-11
      53.5768  3.83473e-11
      53.4338  4.26418e-11
      53.2909  4.74167e-11
      53.1479  5.27259e-11
       53.005  5.86291e-11
       52.862  6.51927e-11
      52.7191  7.24904e-11
      52.5761  8.06044e-11
      52.4332  8.96258e-11
      52.2902  9.96561e-11
      52.1473  1.10808e-10
      52.0043  1.23207e-10
      51.8613  1.36991e-10
      51.7184  1.52317e-10
      51.5754  1.69356e-10
      51.4325    1.883e-10
      51.2895   2.0936e-10
