Temperature = 1012.95K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      94.0074  1.52054e-06
      93.8645  1.61933e-06
      93.7215  1.72454e-06
      93.5786  1.83657e-06
      93.4356  1.95587e-06
      93.2927  2.08291e-06
      93.1497  2.21818e-06
      93.0067  2.36223e-06
      92.8638  2.51562e-06
      92.7208  2.67896e-06
      92.5779  2.85288e-06
      92.4349  3.03808e-06
       92.292  3.23528e-06
       92.149  3.44527e-06
      92.0061  3.66886e-06
      91.8631  3.90694e-06
      91.7202  4.16045e-06
      91.5772  4.43038e-06
      91.4342   4.7178e-06
      91.2913  5.02384e-06
      91.1483   5.3497e-06
      91.0054  5.69666e-06
      90.8624  6.06609e-06
      90.7195  6.45945e-06
      90.5765  6.87827e-06
      90.4336  7.32421e-06
      90.2906  7.79901e-06
      90.1476  8.30455e-06
      90.0047  8.84281e-06
      89.8617   9.4159e-06
      89.7188  1.00261e-05
      89.5758  1.06757e-05
      89.4329  1.13674e-05
      89.2899  1.21038e-05
       89.147  1.28879e-05
       89.004  1.37227e-05
       88.861  1.46115e-05
      88.7181  1.55577e-05
      88.5751  1.65651e-05
      88.4322  1.76377e-05
      88.2892  1.87796e-05
      88.1463  1.99953e-05
      88.0033  2.12895e-05
      87.8604  2.26675e-05
      87.7174  2.41344e-05
      87.5744  2.56962e-05
      87.4315  2.73588e-05
      87.2885  2.91289e-05
      87.1456  3.10133e-05
      87.0026  3.30194e-05
      86.8597  3.51551e-05
      86.7167  3.74287e-05
      86.5738  3.98491e-05
      86.4308  4.24258e-05
      86.2878  4.51688e-05
      86.1449  4.80889e-05
      86.0019  5.11975e-05
       85.859  5.45067e-05
       85.716  5.80294e-05
      85.5731  6.17795e-05
      85.4301  6.57715e-05
      85.2872   7.0021e-05
      85.1442  7.45447e-05
      85.0012  7.93601e-05
      84.8583  8.44861e-05
      84.7153  8.99426e-05
      84.5724   9.5751e-05
      84.4294  0.000101934
      84.2865  0.000108515
      84.1435  0.000115521
      84.0006  0.000122978
      83.8576  0.000130916
      83.7147  0.000139366
      83.5717  0.000148359
      83.4287  0.000157933
      83.2858  0.000168123
      83.1428  0.000178969
      82.9999  0.000190514
      82.8569  0.000202802
       82.714  0.000215882
       82.571  0.000229804
      82.4281  0.000244622
      82.2851  0.000260394
      82.1421  0.000277182
      81.9992   0.00029505
      81.8562  0.000314067
      81.7133  0.000334309
      81.5703  0.000355853
      81.4274  0.000378782
      81.2844  0.000403187
      81.1415  0.000429162
      80.9985  0.000456807
      80.8555   0.00048623
      80.7126  0.000517545
      80.5696  0.000550873
      80.4267  0.000586343
      80.2837  0.000624094
      80.1408  0.000664271
      79.9978   0.00070703
      79.8549  0.000752537
      79.7119  0.000800968
      79.5689   0.00085251
       79.426  0.000907363
       79.283   0.00096574
      79.1401   0.00102787
      78.9971   0.00109398
      78.8542   0.00116434
      78.7112   0.00123922
      78.5683   0.00131891
      78.4253   0.00140371
      78.2823   0.00149395
      78.1394   0.00158998
      77.9964   0.00169218
      77.8535   0.00180093
      77.7105   0.00191667
      77.5676   0.00203982
      77.4246   0.00217088
      77.2817   0.00231034
      77.1387   0.00245874
      76.9957   0.00261666
      76.8528    0.0027847
      76.7098   0.00296352
      76.5669    0.0031538
      76.4239   0.00335627
       76.281   0.00357172
       76.138   0.00380097
      75.9951   0.00404491
      75.8521   0.00430449
      75.7092   0.00458068
      75.5662   0.00487457
      75.4232   0.00518728
      75.2803   0.00552002
      75.1373   0.00587405
      74.9944   0.00625076
      74.8514   0.00665157
      74.7085   0.00707805
      74.5655   0.00753181
      74.4226   0.00801462
      74.2796   0.00852831
      74.1366   0.00907487
      73.9937    0.0096564
      73.8507    0.0102751
      73.7078    0.0109334
      73.5648    0.0116338
      73.4219     0.012379
      73.2789    0.0131718
       73.136    0.0140153
       72.993    0.0149127
        72.85    0.0158674
      72.7071    0.0168832
      72.5641    0.0179639
      72.4212    0.0191136
      72.2782    0.0203368
      72.1353    0.0216381
      71.9923    0.0230225
      71.8494    0.0244953
      71.7064    0.0260621
      71.5634     0.027729
      71.4205    0.0295023
      71.2775    0.0313888
      71.1346    0.0333957
      70.9916    0.0355306
      70.8487    0.0378018
      70.7057    0.0402179
      70.5628    0.0427881
      70.4198    0.0455222
      70.2768    0.0484307
      70.1339    0.0515247
      69.9909     0.054816
       69.848    0.0583171
       69.705    0.0620414
      69.5621     0.066003
      69.4191    0.0702171
      69.2762    0.0746998
      69.1332    0.0794681
      68.9903    0.0845402
      68.8473    0.0899353
      68.7043    0.0956741
      68.5614     0.101778
      68.4184     0.108271
      68.2755     0.115178
      68.1325     0.122524
      67.9896     0.130337
      67.8466     0.138648
      67.7037     0.147488
      67.5607      0.15689
      67.4177     0.166891
      67.2748     0.177528
      67.1318     0.188841
      66.9889     0.200874
      66.8459     0.213671
       66.703     0.227283
        66.56      0.24176
      66.4171     0.257157
      66.2741     0.273533
      66.1311      0.29095
      65.9882     0.309473
      65.8452     0.329174
      65.7023     0.350125
      65.5593     0.372408
      65.4164     0.396106
      65.2734     0.421308
      65.1305     0.448111
      64.9875     0.476616
      64.8445      0.50693
      64.7016     0.539168
      64.5586     0.573452
      64.4157     0.609912
      64.2727     0.648685
      64.1298     0.689917
      63.9868     0.733765
      63.8439     0.780394
      63.7009      0.82998
      63.5579      0.88271
       63.415     0.938783
       63.272      0.99841
      63.1291      1.06182
      62.9861      1.12924
      62.8432      1.20094
      62.7002      1.27718
      62.5573      1.35825
      62.4143      1.44445
      62.2713      1.53612
      62.1284      1.63359
      61.9854      1.73723
      61.8425      1.84743
      61.6995       1.9646
      61.5566       2.0892
      61.4136      2.22167
      61.2707      2.36253
      61.1277      2.51231
      60.9848      2.67155
      60.8418      2.84087
      60.6988      3.02089
      60.5559       3.2123
      60.4129      3.41581
        60.27      3.63219
       60.127      3.86224
      59.9841      4.10683
      59.8411      4.36687
      59.6982      4.64335
      59.5552      4.93729
      59.4122       5.2498
      59.2693      5.58204
      59.1263      5.93526
      58.9834      6.31079
      58.8404      6.71002
      58.6975      7.13445
      58.5545      7.58567
      58.4116      8.06536
      58.2686      8.57532
      58.1256      9.11745
      57.9827      9.69377
      57.8397      10.3064
      57.6968      10.9577
      57.5538      11.6501
      57.4109      12.3861
      57.2679      13.1686
       57.125      14.0003
       56.982      14.8844
       56.839      15.8243
      56.6961      16.8233
      56.5531      17.8853
      56.4102      19.0142
