Temperature = 710.304K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      69.9509   1.1621e-11
       69.808  1.27431e-11
       69.665  1.39734e-11
       69.522  1.53223e-11
      69.3791  1.68014e-11
      69.2361   1.8423e-11
      69.0932  2.02011e-11
      68.9502  2.21506e-11
      68.8073  2.42881e-11
      68.6643  2.66317e-11
      68.5214  2.92012e-11
      68.3784  3.20184e-11
      68.2354  3.51071e-11
      68.0925  3.84935e-11
      67.9495  4.22063e-11
      67.8066  4.62768e-11
      67.6636  5.07396e-11
      67.5207  5.56323e-11
      67.3777  6.09964e-11
      67.2348  6.68772e-11
      67.0918  7.33245e-11
      66.9488  8.03927e-11
      66.8059  8.81416e-11
      66.6629  9.66368e-11
        66.52   1.0595e-10
       66.377   1.1616e-10
      66.2341  1.27353e-10
      66.0911  1.39623e-10
      65.9482  1.53074e-10
      65.8052   1.6782e-10
      65.6622  1.83986e-10
      65.5193  2.01707e-10
      65.3763  2.21133e-10
      65.2334  2.42428e-10
      65.0904  2.65772e-10
      64.9475  2.91362e-10
      64.8045  3.19413e-10
      64.6616  3.50163e-10
      64.5186  3.83869e-10
      64.3757  4.20818e-10
      64.2327  4.61319e-10
      64.0897  5.05714e-10
      63.9468  5.54378e-10
      63.8038   6.0772e-10
      63.6609   6.6619e-10
      63.5179  7.30279e-10
       63.375  8.00529e-10
       63.232  8.77529e-10
      63.0891  9.61928e-10
      62.9461  1.05444e-09
      62.8031  1.15583e-09
      62.6602  1.26697e-09
      62.5172  1.38879e-09
      62.3743   1.5223e-09
      62.2313  1.66864e-09
      62.0884  1.82903e-09
      61.9454  2.00482e-09
      61.8025  2.19749e-09
      61.6595  2.40866e-09
      61.5165   2.6401e-09
      61.3736  2.89376e-09
      61.2306  3.17176e-09
      61.0877  3.47644e-09
      60.9447  3.81037e-09
      60.8018  4.17633e-09
      60.6588  4.57741e-09
      60.5159  5.01697e-09
      60.3729   5.4987e-09
      60.2299  6.02664e-09
       60.087  6.60521e-09
       59.944  7.23927e-09
      59.8011  7.93413e-09
      59.6581  8.69562e-09
      59.5152  9.53013e-09
      59.3722  1.04446e-08
      59.2293  1.14468e-08
      59.0863   1.2545e-08
      58.9433  1.37485e-08
      58.8004  1.50674e-08
      58.6574  1.65126e-08
      58.5145  1.80962e-08
      58.3715  1.98317e-08
