Temperature = 1663.76K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      145.737     0.105137
      145.594     0.109074
      145.451     0.113157
      145.308     0.117393
      145.165     0.121788
      145.022     0.126346
       144.88     0.131074
      144.737     0.135979
      144.594     0.141067
      144.451     0.146345
      144.308     0.151819
      144.165     0.157498
      144.022     0.163389
      143.879     0.169499
      143.736     0.175837
      143.593     0.182412
       143.45     0.189232
      143.307     0.196306
      143.164     0.203644
      143.021     0.211255
      142.878      0.21915
      142.735      0.22734
      142.592     0.235834
      142.449     0.244645
      142.306     0.253784
      142.163     0.263264
       142.02     0.273097
      141.877     0.283296
      141.735     0.293875
      141.592     0.304848
      141.449     0.316229
      141.306     0.328034
      141.163     0.340279
       141.02     0.352979
      140.877     0.366152
      140.734     0.379815
      140.591     0.393987
      140.448     0.408686
      140.305     0.423931
      140.162     0.439744
      140.019     0.456145
      139.876     0.473156
      139.733       0.4908
       139.59     0.509099
      139.447     0.528079
      139.304     0.547765
      139.161     0.568182
      139.018     0.589358
      138.875     0.611321
      138.732     0.634101
      138.589     0.657726
      138.447     0.682229
      138.304     0.707643
      138.161        0.734
      138.018     0.761337
      137.875     0.789688
      137.732     0.819092
      137.589     0.849588
      137.446     0.881216
      137.303     0.914018
       137.16     0.948038
      137.017      0.98332
      136.874      1.01991
      136.731      1.05786
      136.588      1.09722
      136.445      1.13803
      136.302      1.18036
      136.159      1.22426
      136.016      1.26979
      135.873      1.31701
       135.73      1.36598
      135.587      1.41676
      135.444      1.46942
      135.302      1.52404
      135.159      1.58068
      135.016      1.63942
      134.873      1.70033
       134.73      1.76351
      134.587      1.82902
      134.444      1.89696
      134.301      1.96741
      134.158      2.04048
      134.015      2.11624
      133.872      2.19482
      133.729       2.2763
      133.586       2.3608
      133.443      2.44842
        133.3      2.53929
      133.157      2.63352
      133.014      2.73124
      132.871      2.83257
      132.728      2.93765
      132.585      3.04661
      132.442      3.15961
      132.299      3.27678
      132.157      3.39829
      132.014      3.52428
      131.871      3.65494
      131.728      3.79042
      131.585      3.93091
      131.442      4.07659
      131.299      4.22765
      131.156      4.38429
      131.013      4.54672
       130.87      4.71515
      130.727       4.8898
      130.584       5.0709
      130.441      5.25868
      130.298       5.4534
      130.155       5.6553
      130.012      5.86465
      129.869      6.08173
      129.726      6.30682
      129.583      6.54022
       129.44      6.78223
      129.297      7.03316
      129.154      7.29335
      129.011      7.56313
      128.869      7.84286
      128.726       8.1329
      128.583      8.43364
       128.44      8.74546
      128.297      9.06877
      128.154        9.404
      128.011      9.75158
      127.868       10.112
      127.725      10.4856
      127.582      10.8731
      127.439      11.2748
      127.296      11.6912
      127.153      12.1231
       127.01      12.5708
      126.867       13.035
      126.724      13.5163
      126.581      14.0153
      126.438      14.5327
      126.295      15.0691
      126.152      15.6252
      126.009      16.2018
      125.866      16.7996
      125.724      17.4194
      125.581       18.062
      125.438      18.7282
      125.295      19.4189
      125.152       20.135
      125.009      20.8774
      124.866      21.6471
      124.723      22.4451
       124.58      23.2724
      124.437      24.1301
      124.294      25.0193
      124.151      25.9412
      124.008      26.8969
      123.865      27.8877
      123.722      28.9149
      123.579      29.9798
      123.436      31.0838
      123.293      32.2283
       123.15      33.4148
      123.007      34.6448
      122.864        35.92
      122.721      37.2419
      122.578      38.6123
      122.436       40.033
      122.293      41.5058
       122.15      43.0326
      122.007      44.6153
      121.864      46.2561
      121.721       47.957
      121.578      49.7203
      121.435      51.5481
      121.292       53.443
      121.149      55.4072
      121.006      57.4434
      120.863      59.5541
       120.72      61.7422
      120.577      64.0104
      120.434      66.3616
      120.291      68.7988
      120.148      71.3253
      120.005      73.9443
      119.862       76.659
      119.719      79.4731
