Temperature = 1622.26K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      142.438    0.0658952
      142.295    0.0684325
      142.152    0.0710672
      142.009    0.0738031
      141.866     0.076644
      141.723     0.079594
       141.58    0.0826573
      141.437    0.0858381
      141.294    0.0891411
      141.151    0.0925707
      141.008     0.096132
      140.865    0.0998299
      140.722      0.10367
      140.579     0.107657
      140.436     0.111797
      140.294     0.116096
      140.151     0.120559
      140.008     0.125194
      139.865     0.130007
      139.722     0.135004
      139.579     0.140192
      139.436      0.14558
      139.293     0.151174
       139.15     0.156982
      139.007     0.163013
      138.864     0.169275
      138.721     0.175777
      138.578     0.182527
      138.435     0.189537
      138.292     0.196815
      138.149     0.204371
      138.006     0.212217
      137.863     0.220364
       137.72     0.228822
      137.577     0.237604
      137.434     0.246722
      137.291     0.256189
      137.149     0.266018
      137.006     0.276223
      136.863     0.286819
       136.72      0.29782
      136.577     0.309242
      136.434     0.321101
      136.291     0.333413
      136.148     0.346196
      136.005     0.359467
      135.862     0.373246
      135.719     0.387552
      135.576     0.402405
      135.433     0.417825
       135.29     0.433834
      135.147     0.450455
      135.004     0.467712
      134.861     0.485627
      134.718     0.504227
      134.575     0.523537
      134.432     0.543584
      134.289     0.564397
      134.146     0.586004
      134.003     0.608437
      133.861     0.631725
      133.718     0.655903
      133.575     0.681003
      133.432     0.707061
      133.289     0.734114
      133.146     0.762198
      133.003     0.791354
       132.86     0.821622
      132.717     0.853044
      132.574     0.885664
      132.431     0.919529
      132.288     0.954684
      132.145     0.991179
      132.002      1.02907
      131.859       1.0684
      131.716      1.10923
      131.573      1.15161
       131.43      1.19561
      131.287      1.24129
      131.144       1.2887
      131.001      1.33793
      130.858      1.38902
      130.716      1.44207
      130.573      1.49713
       130.43      1.55429
      130.287      1.61362
      130.144      1.67522
      130.001      1.73915
      129.858      1.80552
      129.715      1.87442
      129.572      1.94594
      129.429      2.02017
      129.286      2.09723
      129.143      2.17723
          129      2.26026
      128.857      2.34645
      128.714      2.43592
      128.571      2.52879
      128.428      2.62519
      128.285      2.72525
      128.142      2.82912
      127.999      2.93693
      127.856      3.04884
      127.713        3.165
       127.57      3.28557
      127.428      3.41072
      127.285      3.54063
      127.142      3.67546
      126.999      3.81542
      126.856      3.96069
      126.713      4.11147
       126.57      4.26798
      126.427      4.43043
      126.284      4.59904
      126.141      4.77405
      125.998       4.9557
      125.855      5.14423
      125.712      5.33992
      125.569      5.54303
      125.426      5.75384
      125.283      5.97265
       125.14      6.19975
      124.997      6.43545
      124.854       6.6801
      124.711      6.93401
      124.568      7.19754
      124.425      7.47106
