Temperature = 1549.73K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      136.674    0.0275793
      136.531    0.0286964
      136.388    0.0298587
      136.245     0.031068
      136.102    0.0323261
      135.959    0.0336351
      135.816    0.0349969
      135.673    0.0364137
       135.53    0.0378877
      135.387    0.0394213
      135.244    0.0410167
      135.101    0.0426766
      134.958    0.0444035
      134.815       0.0462
      134.673    0.0480691
       134.53    0.0500136
      134.387    0.0520365
      134.244    0.0541411
      134.101    0.0563306
      133.958    0.0586084
      133.815     0.060978
      133.672    0.0634433
      133.529    0.0660079
      133.386    0.0686759
      133.243    0.0714515
        133.1     0.074339
      132.957    0.0773429
      132.814    0.0804679
      132.671    0.0837187
      132.528    0.0871006
      132.385    0.0906188
      132.242    0.0942786
      132.099     0.098086
      131.956     0.102047
      131.813     0.106167
       131.67     0.110453
      131.527     0.114912
      131.385      0.11955
      131.242     0.124375
      131.099     0.129394
      130.956     0.134615
      130.813     0.140046
       130.67     0.145696
      130.527     0.151573
      130.384     0.157687
      130.241     0.164046
      130.098     0.170662
      129.955     0.177543
      129.812     0.184701
      129.669     0.192147
      129.526     0.199893
      129.383      0.20795
       129.24      0.21633
      129.097     0.225048
      128.954     0.234115
      128.811     0.243548
      128.668     0.253359
      128.525     0.263564
      128.382      0.27418
       128.24     0.285221
      128.097     0.296707
      127.954     0.308653
      127.811     0.321079
      127.668     0.334004
      127.525     0.347448
      127.382     0.361432
      127.239     0.375977
      127.096     0.391105
      126.953     0.406841
       126.81     0.423208
      126.667     0.440232
      126.524     0.457939
      126.381     0.476356
      126.238     0.495511
      126.095     0.515435
      125.952     0.536158
      125.809     0.557711
      125.666     0.580129
      125.523     0.603445
       125.38     0.627695
      125.237     0.652918
      125.095     0.679151
      124.952     0.706435
      124.809     0.734813
      124.666     0.764327
      124.523     0.795023
       124.38     0.826949
      124.237     0.860153
      124.094     0.894686
      123.951     0.930602
      123.808     0.967956
      123.665      1.00681
      123.522      1.04721
      123.379      1.08923
      123.236      1.13293
      123.093      1.17838
       122.95      1.22565
      122.807      1.27481
      122.664      1.32594
      122.521      1.37911
      122.378       1.4344
      122.235      1.49191
      122.092      1.55171
      121.949      1.61391
      121.807      1.67859
      121.664      1.74586
      121.521      1.81582
      121.378      1.88857
      121.235      1.96422
      121.092       2.0429
      120.949      2.12472
      120.806      2.20981
      120.663       2.2983
       120.52      2.39031
      120.377      2.48601
      120.234      2.58552
      120.091        2.689
      119.948      2.79662
      119.805      2.90852
      119.662       3.0249
      119.519      3.14591
      119.376      3.27176
      119.233      3.40262
       119.09       3.5387
      118.947       3.6802
      118.804      3.82735
      118.662      3.98037
      118.519      4.13948
      118.376      4.30494
      118.233      4.47699
       118.09      4.65589
      117.947      4.84192
      117.804      5.03537
      117.661      5.23652
      117.518      5.44568
      117.375      5.66317
      117.232      5.88932
      117.089      6.12447
      116.946      6.36899
      116.803      6.62323
       116.66       6.8876
      116.517      7.16249
      116.374      7.44831
      116.231      7.74551
      116.088      8.05453
      115.945      8.37584
      115.802      8.70993
      115.659       9.0573
      115.516      9.41849
      115.374      9.79403
      115.231      10.1845
      115.088      10.5905
      114.945      11.0126
      114.802      11.4515
