Temperature = 1654.03K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      144.965    0.0955684
      144.822      0.09917
      144.679     0.102907
      144.536     0.106784
      144.393     0.110808
      144.251     0.114982
      144.108     0.119313
      143.965     0.123807
      143.822     0.128469
      143.679     0.133307
      143.536     0.138327
      143.393     0.143534
       143.25     0.148938
      143.107     0.154544
      142.964     0.160361
      142.821     0.166396
      142.678     0.172658
      142.535     0.179154
      142.392     0.185895
      142.249     0.192888
      142.106     0.200144
      141.963     0.207671
       141.82     0.215482
      141.677     0.223585
      141.534     0.231992
      141.391     0.240714
      141.248     0.249763
      141.106     0.259151
      140.963     0.268892
       140.82     0.278997
      140.677     0.289481
      140.534     0.300358
      140.391     0.311643
      140.248      0.32335
      140.105     0.335496
      139.962     0.348097
      139.819      0.36117
      139.676     0.374733
      139.533     0.388803
       139.39       0.4034
      139.247     0.418544
      139.104     0.434254
      138.961     0.450553
      138.818     0.467461
      138.675     0.485003
      138.532       0.5032
      138.389     0.522079
      138.246     0.541663
      138.103     0.561981
       137.96     0.583058
      137.818     0.604923
      137.675     0.627607
      137.532     0.651138
      137.389     0.675549
      137.246     0.700872
      137.103     0.727142
       136.96     0.754394
      136.817     0.782665
      136.674     0.811991
      136.531     0.842414
      136.388     0.873972
      136.245      0.90671
      136.102      0.94067
      135.959     0.975899
      135.816      1.01244
      135.673      1.05035
       135.53      1.08968
      135.387      1.13047
      135.244      1.17278
      135.101      1.21668
      134.958      1.26221
      134.815      1.30944
      134.673      1.35843
       134.53      1.40925
      134.387      1.46197
      134.244      1.51665
      134.101      1.57337
      133.958      1.63221
      133.815      1.69324
      133.672      1.75654
      133.529      1.82221
      133.386      1.89032
      133.243      1.96097
        133.1      2.03425
      132.957      2.11027
      132.814      2.18911
      132.671       2.2709
      132.528      2.35572
      132.385      2.44371
      132.242      2.53498
      132.099      2.62964
      131.956      2.72783
      131.813      2.82967
       131.67       2.9353
      131.527      3.04487
      131.385      3.15851
      131.242      3.27638
      131.099      3.39864
      130.956      3.52544
      130.813      3.65696
       130.67      3.79337
      130.527      3.93486
      130.384       4.0816
      130.241       4.2338
      130.098      4.39166
      129.955      4.55539
      129.812       4.7252
      129.669      4.90132
      129.526      5.08399
      129.383      5.27345
       129.24      5.46994
      129.097      5.67373
      128.954      5.88509
      128.811       6.1043
      128.668      6.33164
      128.525      6.56743
      128.382      6.81198
       128.24       7.0656
      128.097      7.32863
      127.954      7.60142
      127.811      7.88434
      127.668      8.17775
      127.525      8.48205
      127.382      8.79764
      127.239      9.12493
      127.096      9.46436
      126.953      9.81637
       126.81      10.1814
      126.667        10.56
      126.524      10.9527
      126.381      11.3598
      126.238      11.7821
      126.095        12.22
      125.952      12.6742
      125.809      13.1451
      125.666      13.6336
      125.523      14.1401
       125.38      14.6653
      125.237        15.21
      125.095      15.7749
      124.952      16.3607
      124.809      16.9681
      124.666      17.5981
      124.523      18.2514
       124.38      18.9288
      124.237      19.6313
      124.094      20.3597
      123.951      21.1152
      123.808      21.8985
      123.665      22.7109
      123.522      23.5532
      123.379      24.4267
      123.236      25.3325
      123.093      26.2718
       122.95      27.2457
      122.807      28.2557
      122.664       29.303
      122.521       30.389
      122.378       31.515
      122.235      32.6827
      122.092      33.8935
      121.949       35.149
      121.807      36.4509
      121.664      37.8008
      121.521      39.2005
      121.378      40.6519
      121.235      42.1568
      121.092      43.7173
      120.949      45.3353
      120.806      47.0131
      120.663      48.7527
       120.52      50.5564
      120.377      52.4267
      120.234      54.3659
      120.091      56.3766
      119.948      58.4614
      119.805      60.6231
      119.662      62.8644
      119.519      65.1883
      119.376      67.5978
      119.233       70.096
       119.09      72.6863
      118.947       75.372
      118.804      78.1565
      118.662      81.0436
      118.519      84.0369
      118.376      87.1404
      118.233      90.3582
       118.09      93.6943
      117.947      97.1532
      117.804      100.739
      117.661      104.457
      117.518      108.312
      117.375      112.309
      117.232      116.452
      117.089      120.748
      116.946      125.202
      116.803      129.819
       116.66      134.607
      116.517       139.57
      116.374      144.715
      116.231       150.05
      116.088       155.58
      115.945      161.313
      115.802      167.258
      115.659       173.42
      115.516      179.808
      115.374      186.431
      115.231      193.297
      115.088      200.416
      114.945      207.795
      114.802      215.445
      114.659      223.375
      114.516      231.597
      114.373       240.12
       114.23      248.955
      114.087      258.115
      113.944       267.61
      113.801      277.454
      113.658      287.658
      113.515      298.236
      113.372      309.201
      113.229      320.568
      113.086      332.352
      112.943      344.567
        112.8       357.23
      112.657      370.356
      112.514      383.962
      112.371      398.067
      112.229      412.688
      112.086      427.844
      111.943      443.554
        111.8       459.84
      111.657      476.721
      111.514      494.219
      111.371      512.358
      111.228      531.159
      111.085      550.648
      110.942      570.849
      110.799      591.789
      110.656      613.494
      110.513      635.992
       110.37      659.312
      110.227      683.484
      110.084      708.538
      109.941      734.508
      109.798      761.426
      109.655      789.326
      109.512      818.246
      109.369       848.22
      109.226      879.289
      109.084      911.491
      108.941      944.868
      108.798      979.462
      108.655      1015.32
      108.512      1052.48
      108.369         1091
      108.226      1130.92
      108.083       1172.3
       107.94      1215.19
      107.797      1259.64
      107.654      1305.71
      107.511      1353.46
      107.368      1402.94
      107.225      1454.23
      107.082      1507.39
      106.939      1562.48
      106.796      1619.58
      106.653      1678.76
       106.51      1740.09
      106.367      1803.65
      106.224      1869.53
      106.081       1937.8
      105.938      2008.55
      105.796      2081.88
      105.653      2157.87
       105.51      2236.63
      105.367      2318.25
      105.224      2402.84
      105.081       2490.5
      104.938      2581.35
      104.795       2675.5
      104.652      2773.06
      104.509      2874.18
      104.366      2978.96
      104.223      3087.55
       104.08      3200.08
      103.937      3316.69
      103.794      3437.54
      103.651      3562.78
      103.508      3692.55
      103.365      3827.04
      103.222       3966.4
      103.079      4110.82
      102.936      4260.48
      102.793      4415.56
      102.651      4576.26
      102.508      4742.79
      102.365      4915.35
      102.222      5094.17
      102.079      5279.46
      101.936      5471.47
      101.793      5670.43
       101.65      5876.59
      101.507      6090.22
      101.364      6311.59
      101.221      6540.97
      101.078      6778.64
      100.935      7024.92
      100.792      7280.11
      100.649      7544.53
      100.506      7818.52
      100.363      8102.41
       100.22      8396.57
      100.077      8701.36
      99.9344      9017.17
      99.7914       9344.4
      99.6485      9683.44
      99.5055      10034.7
      99.3625      10398.7
      99.2196      10775.9
      99.0766      11166.6
      98.9337      11571.5
      98.7907        11991
      98.6478      12425.6
      98.5048      12875.9
      98.3619      13342.5
      98.2189      13825.8
      98.0759      14326.7
       97.933      14845.6
        97.79      15383.2
      97.6471      15940.2
      97.5041      16517.2
      97.3612      17115.1
      97.2182      17734.5
      97.0753      18376.3
      96.9323      19041.1
      96.7893      19729.9
      96.6464      20443.6
      96.5034      21182.9
      96.3605      21948.8
      96.2175      22742.3
      96.0746      23564.4
      95.9316        24416
      95.7887      25298.3
      95.6457      26212.4
      95.5027      27159.3
      95.3598      28140.3
      95.2168      29156.5
      95.0739      30209.3
      94.9309      31299.9
       94.788      32429.8
       94.645      33600.2
      94.5021      34812.7
      94.3591      36068.7
      94.2162      37369.9
      94.0732      38717.8
      93.9302      40114.1
      93.7873      41560.5
      93.6443      43058.8
      93.5014      44610.9
      93.3584      46218.7
      93.2155      47884.2
      93.0725      49609.4
      92.9296      51396.5
      92.7866      53247.7
      92.6436      55165.2
      92.5007      57151.5
      92.3577        59209
      92.2148      61340.2
      92.0718      63547.7
      91.9289      65834.4
      91.7859      68202.9
       91.643      70656.3
         91.5      73197.5
       91.357      75829.7
      91.2141        78556
      91.0711        81380
      90.9282        84305
      90.7852      87334.6
      90.6423      90472.6
      90.4993      93722.9
      90.3564      97089.3
      90.2134       100576
