Temperature = 1646.24K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      144.345    0.0909318
      144.202    0.0943766
      144.059    0.0979516
      143.916     0.101662
      143.773     0.105512
       143.63     0.109508
      143.487     0.113654
      143.344     0.117957
      143.201     0.122423
      143.058     0.127057
      142.915     0.131866
      142.772     0.136857
      142.629     0.142036
      142.486     0.147411
      142.343     0.152988
      142.201     0.158776
      142.058     0.164782
      141.915     0.171015
      141.772     0.177483
      141.629     0.184195
      141.486      0.19116
      141.343     0.198387
        141.2     0.205887
      141.057      0.21367
      140.914     0.221746
      140.771     0.230127
      140.628     0.238824
      140.485     0.247848
      140.342     0.257213
      140.199      0.26693
      140.056     0.277013
      139.913     0.287476
       139.77     0.298334
      139.627       0.3096
      139.484      0.32129
      139.341     0.333421
      139.198     0.346008
      139.056     0.359069
      138.913     0.372622
       138.77     0.386685
      138.627     0.401278
      138.484     0.416419
      138.341      0.43213
      138.198     0.448433
      138.055     0.465348
      137.912       0.4829
      137.769     0.501112
      137.626     0.520009
      137.483     0.539616
       137.34     0.559961
      137.197      0.58107
      137.054     0.602973
      136.911     0.625699
      136.768      0.64928
      136.625     0.673746
      136.482     0.699132
      136.339     0.725471
      136.196       0.7528
      136.053     0.781156
      135.911     0.810577
      135.768     0.841102
      135.625     0.872774
      135.482     0.905635
      135.339     0.939729
      135.196     0.975103
      135.053      1.01181
       134.91      1.04988
      134.767      1.08939
      134.624      1.13038
      134.481      1.17291
      134.338      1.21704
      134.195      1.26282
      134.052      1.31031
      133.909      1.35959
      133.766      1.41071
      133.623      1.46376
       133.48      1.51879
      133.337      1.57588
      133.194      1.63511
      133.051      1.69657
      132.908      1.76032
      132.765      1.82647
      132.623      1.89509
       132.48      1.96628
      132.337      2.04014
      132.194      2.11677
      132.051      2.19626
      131.908      2.27873
      131.765      2.36429
      131.622      2.45305
      131.479      2.54514
      131.336      2.64067
      131.193      2.73977
       131.05      2.84259
      130.907      2.94925
      130.764       3.0599
      130.621      3.17469
      130.478      3.29377
      130.335      3.41731
      130.192      3.54546
      130.049      3.67841
      129.906      3.81633
      129.763       3.9594
       129.62      4.10782
      129.478      4.26178
      129.335       4.4215
      129.192      4.58719
      129.049      4.75906
      128.906      4.93736
      128.763      5.12231
       128.62      5.31417
      128.477       5.5132
      128.334      5.71966
      128.191      5.93382
      128.048      6.15598
      127.905      6.38643
      127.762      6.62548
      127.619      6.87345
      127.476      7.13067
      127.333      7.39749
       127.19      7.67426
      127.047      7.96136
      126.904      8.25916
      126.761      8.56806
      126.618      8.88848
      126.475      9.22085
      126.332       9.5656
       126.19      9.92321
      126.047      10.2941
      125.904      10.6789
      125.761       11.078
      125.618      11.4919
      125.475      11.9213
      125.332      12.3667
      125.189      12.8286
      125.046      13.3078
      124.903      13.8048
       124.76      14.3203
      124.617      14.8549
      124.474      15.4095
      124.331      15.9847
      124.188      16.5814
      124.045      17.2002
      123.902       17.842
      123.759      18.5077
      123.616      19.1982
      123.473      19.9143
       123.33      20.6571
      123.187      21.4275
      123.045      22.2265
      122.902      23.0552
      122.759      23.9148
      122.616      24.8062
      122.473      25.7308
       122.33      26.6897
      122.187      27.6843
      122.044      28.7157
      121.901      29.7855
      121.758       30.895
      121.615      32.0458
      121.472      33.2392
      121.329      34.4769
      121.186      35.7605
      121.043      37.0918
        120.9      38.4725
      120.757      39.9044
      120.614      41.3894
      120.471      42.9296
      120.328      44.5268
      120.185      46.1832
      120.042      47.9011
        119.9      49.6826
      119.757      51.5302
      119.614      53.4463
      119.471      55.4333
