Temperature = 1646.24K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      144.345    0.0963549
      144.202     0.100005
      144.059     0.103793
      143.916     0.107725
      143.773     0.111805
       143.63     0.116039
      143.487     0.120432
      143.344     0.124992
      143.201     0.129724
      143.058     0.134635
      142.915     0.139731
      142.772     0.145019
      142.629     0.150507
      142.486     0.156202
      142.343     0.162112
      142.201     0.168245
      142.058      0.17461
      141.915     0.181214
      141.772     0.188068
      141.629      0.19518
      141.486      0.20256
      141.343     0.210219
        141.2     0.218166
      141.057     0.226413
      140.914     0.234971
      140.771     0.243852
      140.628     0.253067
      140.485      0.26263
      140.342     0.272553
      140.199     0.282849
      140.056     0.293534
      139.913     0.304621
       139.77     0.316126
      139.627     0.328064
      139.484     0.340452
      139.341     0.353306
      139.198     0.366644
      139.056     0.380484
      138.913     0.394845
       138.77     0.409747
      138.627      0.42521
      138.484     0.441254
      138.341     0.457902
      138.198     0.475177
      138.055     0.493101
      137.912       0.5117
      137.769     0.530998
      137.626     0.551022
      137.483     0.571798
       137.34     0.593356
      137.197     0.615725
      137.054     0.638934
      136.911     0.663016
      136.768     0.688002
      136.625     0.713928
      136.482     0.740828
      136.339     0.768738
      136.196     0.797697
      136.053     0.827744
      135.911     0.858919
      135.768     0.891265
      135.625     0.924826
      135.482     0.959646
      135.339     0.995774
      135.196      1.03326
      135.053      1.07215
       134.91       1.1125
      134.767      1.15436
      134.624       1.1978
      134.481      1.24287
      134.338      1.28962
      134.195      1.33813
      134.052      1.38846
      133.909      1.44068
      133.766      1.49485
      133.623      1.55105
       133.48      1.60937
      133.337      1.66987
      133.194      1.73263
      133.051      1.79775
      132.908      1.86531
      132.765       1.9354
      132.623      2.00811
       132.48      2.08355
      132.337      2.16181
      132.194      2.24301
      132.051      2.32725
      131.908      2.41464
      131.765       2.5053
      131.622      2.59935
      131.479      2.69693
      131.336      2.79816
      131.193      2.90317
       131.05      3.01212
      130.907      3.12514
      130.764      3.24239
      130.621      3.36403
      130.478      3.49021
      130.335      3.62111
      130.192      3.75691
      130.049      3.89779
      129.906      4.04393
      129.763      4.19553
       129.62       4.3528
      129.478      4.51595
      129.335       4.6852
      129.192      4.86076
      129.049      5.04289
      128.906      5.23182
      128.763       5.4278
       128.62      5.63111
      128.477      5.84201
      128.334      6.06078
      128.191      6.28771
      128.048      6.52312
      127.905      6.76732
      127.762      7.02062
      127.619      7.28338
      127.476      7.55594
      127.333      7.83868
       127.19      8.13195
      127.047      8.43617
      126.904      8.75173
      126.761      9.07906
      126.618      9.41859
      126.475      9.77078
      126.332      10.1361
       126.19       10.515
      126.047      10.9081
      125.904      11.3158
      125.761      11.7387
      125.618      12.1773
      125.475      12.6323
      125.332      13.1042
      125.189      13.5937
      125.046      14.1015
      124.903      14.6281
       124.76      15.1743
      124.617      15.7409
      124.474      16.3285
      124.331      16.9381
      124.188      17.5703
      124.045       18.226
      123.902      18.9061
      123.759      19.6115
      123.616      20.3432
      123.473       21.102
       123.33      21.8891
      123.187      22.7054
      123.045      23.5521
      122.902      24.4302
      122.759       25.341
      122.616      26.2856
      122.473      27.2654
       122.33      28.2815
      122.187      29.3353
      122.044      30.4283
      121.901      31.5619
      121.758      32.7376
      121.615      33.9569
      121.472      35.2215
      121.329      36.5331
      121.186      37.8933
      121.043       39.304
        120.9       40.767
      120.757      42.2843
      120.614      43.8579
      120.471      45.4899
      120.328      47.1823
      120.185      48.9376
      120.042      50.7579
        119.9      52.6457
      119.757      54.6034
      119.614      56.6338
      119.471      58.7393
      119.328      60.9229
      119.185      63.1874
      119.042      65.5358
      118.899      67.9711
      118.756      70.4967
      118.613      73.1157
       118.47      75.8317
      118.327      78.6483
      118.184      81.5692
      118.041      84.5981
      117.898      87.7391
      117.755      90.9964
      117.612      94.3741
      117.469      97.8768
      117.326      101.509
      117.183      105.276
       117.04      109.182
      116.897      113.232
      116.754      117.432
      116.612      121.787
      116.469      126.303
      116.326      130.986
      116.183      135.842
       116.04      140.878
      115.897        146.1
      115.754      151.514
      115.611      157.128
      115.468       162.95
      115.325      168.987
      115.182      175.246
      115.039      181.737
      114.896      188.467
