Temperature = 1505.86K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      133.186    0.0166798
      133.043    0.0173774
        132.9     0.018104
      132.757    0.0188609
      132.614    0.0196494
      132.471    0.0204708
      132.328    0.0213264
      132.185    0.0222178
      132.042    0.0231462
      131.899    0.0241134
      131.756    0.0251209
      131.613    0.0261704
       131.47    0.0272637
      131.327    0.0284024
      131.184    0.0295887
      131.041    0.0308243
      130.898    0.0321115
      130.756    0.0334522
      130.613    0.0348488
       130.47    0.0363036
      130.327    0.0378189
      130.184    0.0393973
      130.041    0.0410415
      129.898    0.0427541
      129.755    0.0445379
      129.612     0.046396
      129.469    0.0483315
      129.326    0.0503475
      129.183    0.0524473
       129.04    0.0546346
      128.897    0.0569128
      128.754    0.0592857
      128.611    0.0617574
      128.468    0.0643318
      128.325    0.0670133
      128.182    0.0698063
      128.039    0.0727154
      127.896    0.0757455
      127.753    0.0789014
      127.611    0.0821886
      127.468    0.0856123
      127.325    0.0891783
      127.182    0.0928924
      127.039    0.0967608
      126.896      0.10079
      126.753     0.104986
       126.61     0.109357
      126.467     0.113909
      126.324     0.118651
      126.181     0.123589
      126.038     0.128732
      125.895     0.134088
      125.752     0.139667
      125.609     0.145478
      125.466     0.151529
      125.323     0.157832
       125.18     0.164396
      125.037     0.171232
      124.894     0.178352
      124.751     0.185767
      124.608     0.193489
      124.466     0.201532
      124.323     0.209908
       124.18     0.218632
      124.037     0.227717
      123.894     0.237178
      123.751     0.247032
      123.608     0.257294
      123.465     0.267981
      123.322     0.279111
      123.179     0.290702
      123.036     0.302773
      122.893     0.315344
       122.75     0.328435
      122.607     0.342068
      122.464     0.356266
      122.321     0.371052
      122.178     0.386449
      122.035     0.402484
      121.892     0.419182
      121.749     0.436572
      121.606      0.45468
      121.463     0.473538
       121.32     0.493176
      121.178     0.513626
      121.035     0.534921
      120.892     0.557098
      120.749     0.580191
      120.606     0.604239
      120.463      0.62928
       120.32     0.655357
      120.177     0.682512
      120.034     0.710788
      119.891     0.740233
      119.748     0.770894
      119.605     0.802822
      119.462     0.836068
      119.319     0.870688
      119.176     0.906737
      119.033     0.944275
       118.89     0.983362
      118.747      1.02406
      118.604      1.06644
      118.461      1.11057
      118.318      1.15652
      118.175      1.20437
      118.033      1.25419
       117.89      1.30607
      117.747      1.36008
      117.604      1.41633
      117.461      1.47489
      117.318      1.53586
      117.175      1.59936
      117.032      1.66546
      116.889       1.7343
      116.746      1.80597
      116.603      1.88059
       116.46      1.95829
      116.317      2.03919
      116.174      2.12342
      116.031      2.21112
      115.888      2.30243
      115.745      2.39751
      115.602       2.4965
      115.459      2.59956
      115.316      2.70687
      115.173      2.81859
       115.03      2.93491
      114.887      3.05602
      114.745      3.18211
      114.602      3.31339
      114.459      3.45006
      114.316      3.59236
      114.173      3.74052
       114.03      3.89476
      113.887      4.05535
      113.744      4.22254
      113.601       4.3966
      113.458      4.57781
      113.315      4.76647
      113.172      4.96289
      113.029      5.16737
      112.886      5.38026
      112.743      5.60189
        112.6      5.83262
      112.457      6.07283
      112.314       6.3229
      112.171      6.58324
      112.028      6.85427
      111.885      7.13642
      111.742      7.43016
        111.6      7.73594
      111.457      8.05428
      111.314      8.38567
      111.171      8.73066
      111.028       9.0898
      110.885      9.46366
      110.742      9.85286
      110.599       10.258
      110.456      10.6798
      110.313      11.1188
       110.17      11.5759
      110.027      12.0517
      109.884       12.547
      109.741      13.0625
      109.598      13.5992
      109.455      14.1579
      109.312      14.7395
      109.169      15.3448
      109.026       15.975
      108.883      16.6309
       108.74      17.3138
      108.597      18.0245
      108.455      18.7644
      108.312      19.5345
      108.169      20.3361
      108.026      21.1706
      107.883      22.0391
       107.74      22.9432
      107.597      23.8843
      107.454      24.8638
      107.311      25.8834
      107.168      26.9446
      107.025      28.0493
      106.882      29.1991
      106.739      30.3958
      106.596      31.6415
      106.453      32.9381
       106.31      34.2876
      106.167      35.6922
      106.024      37.1542
      105.881      38.6759
      105.738      40.2597
      105.595      41.9082
      105.452       43.624
      105.309      45.4098
      105.167      47.2684
      105.024      49.2029
      104.881      51.2163
      104.738      53.3118
      104.595      55.4928
      104.452      57.7627
      104.309      60.1252
      104.166       62.584
      104.023      65.1431
       103.88      67.8064
      103.737      70.5782
      103.594      73.4631
      103.451      76.4654
      103.308        79.59
      103.165      82.8419
      103.022      86.2263
      102.879      89.7484
      102.736       93.414
      102.593      97.2288
       102.45      101.199
      102.307       105.33
      102.164       109.63
      102.022      114.105
      101.879      118.762
      101.736      123.608
      101.593      128.651
       101.45      133.899
      101.307      139.361
      101.164      145.045
      101.021       150.96
