Temperature = 1467.95K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      130.172    0.0100231
      130.029    0.0104543
      129.886     0.010904
      129.743     0.011373
        129.6    0.0118621
      129.458    0.0123722
      129.315    0.0129041
      129.172    0.0134589
      129.029    0.0140375
      128.886    0.0146409
      128.743    0.0152702
        128.6    0.0159264
      128.457    0.0166108
      128.314    0.0173246
      128.171    0.0180689
      128.028    0.0188451
      127.885    0.0196546
      127.742    0.0204988
      127.599    0.0213792
      127.456    0.0222972
      127.313    0.0232547
       127.17    0.0242531
      127.027    0.0252943
      126.884      0.02638
      126.741    0.0275123
      126.598     0.028693
      126.455    0.0299243
      126.312    0.0312084
       126.17    0.0325473
      126.027    0.0339436
      125.884    0.0353996
      125.741     0.036918
      125.598    0.0385013
      125.455    0.0401523
      125.312     0.041874
      125.169    0.0436693
      125.026    0.0455414
      124.883    0.0474936
       124.74    0.0495292
      124.597    0.0516519
      124.454    0.0538653
      124.311    0.0561734
      124.168      0.05858
      124.025    0.0610896
      123.882    0.0637064
      123.739     0.066435
      123.596    0.0692801
      123.453    0.0722468
       123.31    0.0753403
      123.167    0.0785659
      123.025    0.0819292
      122.882    0.0854361
      122.739    0.0890928
      122.596    0.0929056
      122.453    0.0968811
       122.31     0.101026
      122.167     0.105349
      122.024     0.109855
      121.881     0.114554
      121.738     0.119453
      121.595     0.124562
      121.452     0.129888
      121.309     0.135442
      121.166     0.141232
      121.023     0.147269
       120.88     0.153564
      120.737     0.160127
      120.594     0.166969
      120.451     0.174104
      120.308     0.181542
      120.165     0.189298
      120.022     0.197384
      119.879     0.205814
      119.737     0.214604
      119.594     0.223768
      119.451     0.233322
      119.308     0.243283
      119.165     0.253669
      119.022     0.264496
      118.879     0.275785
      118.736     0.287554
      118.593     0.299824
       118.45     0.312616
      118.307     0.325952
      118.164     0.339856
      118.021     0.354352
      117.878     0.369464
      117.735     0.385219
      117.592     0.401644
      117.449     0.418767
      117.306     0.436619
      117.163     0.455229
       117.02     0.474631
      116.877     0.494857
      116.734     0.515943
      116.592     0.537926
      116.449     0.560842
      116.306     0.584732
      116.163     0.609636
       116.02     0.635599
      115.877     0.662664
      115.734     0.690879
      115.591     0.720292
      115.448     0.750954
      115.305     0.782917
      115.162     0.816237
      115.019     0.850972
      114.876      0.88718
      114.733     0.924925
       114.59     0.964272
      114.447      1.00529
      114.304      1.04804
      114.161      1.09261
      114.018      1.13907
      113.875       1.1875
      113.732      1.23798
      113.589      1.29061
      113.447      1.34546
      113.304      1.40264
      113.161      1.46224
      113.018      1.52437
      112.875      1.58913
      112.732      1.65663
      112.589      1.72699
      112.446      1.80034
      112.303      1.87679
       112.16      1.95647
      112.017      2.03953
      111.874      2.12611
      111.731      2.21635
      111.588      2.31041
      111.445      2.40846
      111.302      2.51065
      111.159      2.61716
      111.016      2.72818
      110.873       2.8439
       110.73      2.96451
      110.587      3.09022
      110.444      3.22125
      110.301      3.35782
      110.159      3.50016
      110.016      3.64852
      109.873      3.80315
       109.73      3.96431
      109.587      4.13228
      109.444      4.30735
      109.301      4.48982
      109.158      4.67999
      109.015       4.8782
      108.872      5.08477
      108.729      5.30007
      108.586      5.52446
      108.443      5.75832
        108.3      6.00205
      108.157      6.25606
      108.014       6.5208
      107.871      6.79671
      107.728      7.08425
      107.585      7.38393
      107.442      7.69624
      107.299      8.02173
      107.156      8.36094
      107.014      8.71445
      106.871      9.08287
      106.728      9.46681
      106.585      9.86694
      106.442      10.2839
      106.299      10.7185
      106.156      11.1714
      106.013      11.6433
       105.87      12.1351
      105.727      12.6477
      105.584      13.1818
      105.441      13.7384
      105.298      14.3184
      105.155      14.9229
      105.012      15.5528
      104.869      16.2092
      104.726      16.8932
      104.583       17.606
       104.44      18.3488
      104.297      19.1229
      104.154      19.9295
      104.011        20.77
      103.868      21.6458
      103.726      22.5585
      103.583      23.5095
       103.44      24.5005
      103.297      25.5332
      103.154      26.6092
      103.011      27.7304
      102.868      28.8988
      102.725      30.1162
      102.582      31.3848
      102.439      32.7066
