Temperature = 1569.23K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      138.224    0.0351088
      138.081    0.0365113
      137.938    0.0379698
      137.795    0.0394864
      137.652    0.0410634
      137.509    0.0427032
      137.366    0.0444084
      137.223    0.0461815
       137.08    0.0480251
      136.937    0.0499422
      136.794    0.0519356
      136.651    0.0540084
      136.508    0.0561637
      136.365    0.0584048
      136.222    0.0607351
      136.079    0.0631581
      135.936    0.0656775
      135.793    0.0682972
       135.65    0.0710211
      135.507    0.0738534
      135.364    0.0767983
      135.221    0.0798603
      135.079    0.0830442
      134.936    0.0863546
      134.793    0.0897966
       134.65    0.0933755
      134.507    0.0970966
      134.364     0.100966
      134.221     0.104988
      134.078     0.109171
      133.935      0.11352
      133.792     0.118042
      133.649     0.122743
      133.506     0.127631
      133.363     0.132713
       133.22     0.137997
      133.077     0.143491
      132.934     0.149203
      132.791     0.155142
      132.648     0.161316
      132.505     0.167736
      132.362      0.17441
      132.219     0.181349
      132.076     0.188564
      131.933     0.196065
      131.791     0.203863
      131.648     0.211971
      131.505       0.2204
      131.362     0.229164
      131.219     0.238275
      131.076     0.247747
      130.933     0.257595
       130.79     0.267834
      130.647     0.278478
      130.504     0.289544
      130.361     0.301049
      130.218     0.313009
      130.075     0.325444
      129.932     0.338371
      129.789      0.35181
      129.646     0.365781
      129.503     0.380306
       129.36     0.395406
      129.217     0.411104
      129.074     0.427423
      128.931     0.444388
      128.788     0.462025
      128.646      0.48036
      128.503     0.499421
       128.36     0.519236
      128.217     0.539834
      128.074     0.561248
      127.931     0.583509
      127.788      0.60665
      127.645     0.630706
      127.502     0.655714
      127.359      0.68171
      127.216     0.708734
      127.073     0.736827
       126.93      0.76603
      126.787     0.796387
      126.644     0.827943
      126.501     0.860747
      126.358     0.894847
      126.215     0.930293
      126.072      0.96714
      125.929      1.00544
      125.786      1.04526
      125.643      1.08664
        125.5      1.12966
      125.358      1.17438
      125.215      1.22087
      125.072      1.26919
      124.929      1.31941
      124.786      1.37162
      124.643      1.42589
        124.5       1.4823
      124.357      1.54093
      124.214      1.60188
      124.071      1.66523
      123.928      1.73108
      123.785      1.79952
      123.642      1.87067
      123.499      1.94461
      123.356      2.02148
      123.213      2.10137
       123.07      2.18441
      122.927      2.27072
      122.784      2.36043
      122.641      2.45368
      122.498      2.55059
      122.355      2.65133
      122.213      2.75603
       122.07      2.86486
      121.927      2.97797
      121.784      3.09553
      121.641      3.21772
      121.498      3.34472
      121.355      3.47671
      121.212       3.6139
      121.069      3.75649
      120.926      3.90469
      120.783      4.05871
       120.64      4.21879
      120.497      4.38517
      120.354      4.55809
      120.211      4.73781
      120.068      4.92459
      119.925      5.11871
      119.782      5.32047
      119.639      5.53015
      119.496      5.74807
      119.353      5.97455
       119.21      6.20993
      119.068      6.45455
      118.925      6.70878
      118.782        6.973
      118.639      7.24758
      118.496      7.53295
      118.353      7.82952
       118.21      8.13773
      118.067      8.45803
      117.924       8.7909
      117.781      9.13684
      117.638      9.49634
      117.495      9.86995
      117.352      10.2582
      117.209      10.6617
      117.066       11.081
      116.923      11.5167
       116.78      11.9696
      116.637      12.4401
      116.494      12.9292
      116.351      13.4374
      116.208      13.9654
      116.065      14.5142
      115.922      15.0845
       115.78      15.6771
      115.637       16.293
      115.494      16.9329
      115.351      17.5979
      115.208      18.2889
      115.065       19.007
      114.922      19.7532
      114.779      20.5286
      114.636      21.3343
      114.493      22.1716
       114.35      23.0416
      114.207      23.9456
      114.064       24.885
      113.921      25.8612
      113.778      26.8755
      113.635      27.9294
      113.492      29.0246
      113.349      30.1625
      113.206      31.3449
      113.063      32.5736
       112.92      33.8502
      112.777      35.1767
      112.635       36.555
      112.492      37.9872
      112.349      39.4753
      112.206      41.0214
      112.063       42.628
       111.92      44.2972
      111.777      46.0317
      111.634      47.8337
      111.491      49.7062
      111.348      51.6516
      111.205       53.673
      111.062      55.7732
      110.919      57.9553
      110.776      60.2225
      110.633      62.5782
       110.49      65.0256
      110.347      67.5685
      110.204      70.2104
      110.061      72.9553
      109.918      75.8072
      109.775      78.7702
      109.632      81.8486
       109.49      85.0469
      109.347      88.3698
      109.204      91.8221
      109.061      95.4087
      108.918      99.1351
      108.775      103.006
      108.632      107.028
      108.489      111.207
      108.346      115.548
      108.203      120.058
       108.06      124.744
      107.917      129.611
      107.774      134.668
      107.631      139.922
      107.488       145.38
      107.345       151.05
      107.202       156.94
      107.059      163.059
      106.916      169.416
      106.773      176.021
       106.63      182.881
      106.487      190.008
      106.344      197.412
      106.202      205.104
      106.059      213.094
      105.916      221.394
      105.773      230.016
       105.63      238.973
      105.487      248.278
      105.344      257.943
      105.201      267.984
      105.058      278.414
      104.915      289.249
      104.772      300.503
      104.629      312.194
      104.486      324.339
      104.343      336.954
        104.2      350.058
      104.057       363.67
      103.914      377.809
      103.771      392.496
      103.628      407.752
      103.485      423.598
      103.342      440.059
      103.199      457.156
      103.057      474.916
      102.914      493.363
      102.771      512.524
      102.628      532.427
      102.485      553.099
      102.342      574.572
      102.199      596.875
      102.056       620.04
      101.913      644.102
       101.77      669.093
      101.627      695.051
      101.484      722.013
      101.341      750.016
      101.198      779.101
      101.055       809.31
      100.912      840.687
      100.769      873.275
      100.626      907.122
      100.483      942.275
       100.34      978.786
      100.197      1016.71
      100.054      1056.09
      99.9115         1097
      99.7685      1139.48
      99.6256       1183.6
      99.4826      1229.42
      99.3397      1277.01
      99.1967      1326.44
      99.0538      1377.77
      98.9108      1431.09
      98.7678      1486.45
      98.6249      1543.95
      98.4819      1603.67
       98.339      1665.69
       98.196      1730.09
      98.0531      1796.98
      97.9101      1866.45
      97.7672      1938.58
      97.6242       2013.5
      97.4813       2091.3
      97.3383       2172.1
      97.1953         2256
      97.0524      2343.13
      96.9094      2433.62
      96.7665      2527.59
      96.6235      2625.17
      96.4806       2726.5
      96.3376      2831.73
      96.1947      2941.01
      96.0517      3054.48
      95.9087      3172.32
      95.7658      3294.69
      95.6228      3421.76
      95.4799      3553.71
      95.3369      3690.72
       95.194         3833
       95.051      3980.75
      94.9081      4134.16
      94.7651      4293.47
      94.6221      4458.89
      94.4792      4630.65
      94.3362      4809.01
      94.1933      4994.21
      94.0503      5186.52
      93.9074       5386.2
      93.7644      5593.54
      93.6215      5808.82
      93.4785      6032.36
      93.3355      6264.47
      93.1926      6505.47
      93.0496      6755.71
      92.9067      7015.54
      92.7637      7285.31
      92.6208      7565.42
      92.4778      7856.26
      92.3349      8158.23
      92.1919      8471.76
      92.0489      8797.29
       91.906      9135.28
       91.763       9486.2
      91.6201      9850.55
      91.4771      10228.8
      91.3342      10621.6
      91.1912      11029.4
      91.0483      11452.7
      90.9053      11892.3
      90.7623      12348.6
      90.6194      12822.4
      90.4764      13314.3
      90.3335      13824.9
      90.1905      14355.1
      90.0476      14905.5
      89.9046        15477
      89.7617      16070.3
      89.6187      16686.2
      89.4758      17325.6
      89.3328      17989.4
      89.1898      18678.5
      89.0469        19394
      88.9039      20136.7
       88.761      20907.7
       88.618      21708.2
      88.4751      22539.1
      88.3321      23401.8
      88.1892      24297.3
