Temperature = 1612.97K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
        141.7    0.0600253
      141.557    0.0623514
      141.414    0.0647673
      141.271    0.0672766
      141.128    0.0698829
      140.985    0.0725898
      140.842    0.0754014
        140.7    0.0783215
      140.557    0.0813545
      140.414    0.0845046
      140.271    0.0877763
      140.128    0.0911744
      139.985    0.0947037
      139.842    0.0983692
      139.699     0.102176
      139.556      0.10613
      139.413     0.110237
       139.27     0.114502
      139.127     0.118931
      138.984     0.123532
      138.841      0.12831
      138.698     0.133272
      138.555     0.138426
      138.412     0.143779
      138.269     0.149338
      138.126     0.155111
      137.983     0.161107
       137.84     0.167334
      137.697     0.173801
      137.554     0.180517
      137.412     0.187492
      137.269     0.194736
      137.126     0.202259
      136.983     0.210072
       136.84     0.218186
      136.697     0.226612
      136.554     0.235363
      136.411     0.244451
      136.268     0.253889
      136.125      0.26369
      135.982     0.273869
      135.839     0.284439
      135.696     0.295416
      135.553     0.306816
       135.41     0.318654
      135.267     0.330948
      135.124     0.343715
      134.981     0.356973
      134.838     0.370742
      134.695     0.385039
      134.552     0.399887
      134.409     0.415305
      134.267     0.431316
      134.124     0.447943
      133.981     0.465209
      133.838     0.483139
      133.695     0.501757
      133.552     0.521092
      133.409     0.541169
      133.266     0.562017
      133.123     0.583667
       132.98     0.606148
      132.837     0.629492
      132.694     0.653733
      132.551     0.678905
      132.408     0.705043
      132.265     0.732185
      132.122     0.760369
      131.979     0.789634
      131.836     0.820023
      131.693     0.851578
       131.55     0.884343
      131.407     0.918366
      131.264     0.953694
      131.122     0.990377
      130.979      1.02847
      130.836      1.06802
      130.693      1.10908
       130.55      1.15173
      130.407        1.196
      130.264      1.24198
      130.121      1.28971
      129.978      1.33928
      129.835      1.39074
      129.692      1.44418
      129.549      1.49966
      129.406      1.55727
      129.263      1.61708
       129.12      1.67919
      128.977      1.74368
      128.834      1.81063
      128.691      1.88015
      128.548      1.95232
      128.405      2.02726
      128.262      2.10507
      128.119      2.18586
      127.976      2.26974
      127.834      2.35682
      127.691      2.44724
      127.548      2.54112
      127.405      2.63859
      127.262      2.73978
      127.119      2.84484
      126.976      2.95392
      126.833      3.06718
       126.69      3.18476
      126.547      3.30683
