Temperature = 1659.59K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      145.406     0.100421
      145.263     0.104192
       145.12     0.108103
      144.977     0.112162
      144.834     0.116372
      144.691     0.120739
      144.548      0.12527
      144.405     0.129971
      144.262     0.134847
      144.119     0.139906
      143.976     0.145155
      143.833     0.150599
       143.69     0.156248
      143.547     0.162107
      143.404     0.168186
      143.261     0.174492
      143.118     0.181034
      142.975     0.187821
      142.832     0.194861
      142.689     0.202164
      142.546      0.20974
      142.404       0.2176
      142.261     0.225753
      142.118     0.234211
      141.975     0.242984
      141.832     0.252086
      141.689     0.261527
      141.546     0.271321
      141.403     0.281481
       141.26     0.292021
      141.117     0.302953
      140.974     0.314294
      140.831     0.326059
      140.688     0.338262
      140.545     0.350921
      140.402     0.364052
      140.259     0.377673
      140.116     0.391803
      139.973     0.406459
       139.83     0.421663
      139.687     0.437433
      139.544     0.453792
      139.401      0.47076
      139.259     0.488361
      139.116     0.506619
      138.973     0.525557
       138.83     0.545201
      138.687     0.565577
      138.544     0.586712
      138.401     0.608635
      138.258     0.631375
      138.115     0.654962
      137.972     0.679427
      137.829     0.704804
      137.686     0.731126
      137.543     0.758428
        137.4     0.786747
      137.257      0.81612
      137.114     0.846587
      136.971     0.878187
      136.828     0.910964
      136.685      0.94496
      136.542     0.980222
      136.399       1.0168
      136.256      1.05473
      136.114      1.09407
      135.971      1.13488
      135.828      1.17721
      135.685      1.22111
      135.542      1.26664
      135.399      1.31387
      135.256      1.36285
      135.113      1.41365
       134.97      1.46634
      134.827      1.52099
      134.684      1.57766
      134.541      1.63645
      134.398      1.69742
      134.255      1.76065
      134.112      1.82623
      133.969      1.89424
      133.826      1.96479
      133.683      2.03795
       133.54      2.11382
      133.397      2.19252
      133.254      2.27413
      133.111      2.35878
      132.968      2.44656
      132.826       2.5376
      132.683      2.63202
       132.54      2.72994
      132.397      2.83149
      132.254      2.93681
      132.111      3.04604
      131.968      3.15931
      131.825      3.27679
      131.682      3.39862
      131.539      3.52496
      131.396      3.65599
      131.253      3.79188
       131.11      3.93279
      130.967      4.07893
      130.824      4.23049
      130.681      4.38765
      130.538      4.55064
      130.395      4.71966
      130.252      4.89494
      130.109      5.07672
      129.966      5.26522
      129.823      5.46069
      129.681      5.66341
      129.538      5.87362
      129.395      6.09161
      129.252      6.31767
      129.109      6.55209
      128.966      6.79518
      128.823      7.04726
       128.68      7.30867
      128.537      7.57974
      128.394      7.86083
      128.251      8.15232
      128.108      8.45457
      127.965        8.768
      127.822      9.09301
      127.679      9.43003
      127.536      9.77951
      127.393      10.1419
       127.25      10.5177
      127.107      10.9073
      126.964      11.3113
      126.821      11.7303
      126.678      12.1647
      126.535      12.6152
      126.393      13.0823
       126.25      13.5666
      126.107      14.0688
      125.964      14.5895
      125.821      15.1294
      125.678      15.6893
      125.535      16.2698
      125.392      16.8717
      125.249      17.4958
      125.106      18.1429
      124.963      18.8139
       124.82      19.5096
      124.677       20.231
      124.534      20.9789
      124.391      21.7544
      124.248      22.5585
      124.105      23.3922
      123.962      24.2566
      123.819      25.1529
      123.676      26.0821
      123.533      27.0456
       123.39      28.0445
      123.248      29.0802
      123.105       30.154
      122.962      31.2674
      122.819      32.4217
      122.676      33.6185
      122.533      34.8594
       122.39      36.1458
      122.247      37.4796
      122.104      38.8625
      121.961      40.2962
      121.818      41.7826
      121.675      43.3236
      121.532      44.9213
      121.389      46.5777
      121.246       48.295
      121.103      50.0754
       120.96      51.9212
      120.817      53.8349
      120.674      55.8188
      120.531      57.8755
      120.388      60.0078
      120.245      62.2184
      120.103      64.5101
       119.96       66.886
      119.817       69.349
      119.674      71.9025
      119.531      74.5496
      119.388      77.2939
      119.245      80.1388
      119.102      83.0881
      118.959      86.1456
      118.816      89.3152
      118.673       92.601
       118.53      96.0072
      118.387      99.5383
      118.244      103.199
      118.101      106.994
      117.958      110.927
      117.815      115.005
      117.672      119.232
      117.529      123.614
      117.386      128.157
      117.243      132.866
        117.1      137.747
      116.957      142.807
      116.815      148.052
      116.672      153.489
      116.529      159.126
      116.386      164.968
      116.243      171.024
        116.1      177.302
      115.957      183.809
      115.814      190.554
      115.671      197.546
      115.528      204.794
      115.385      212.306
      115.242      220.093
      115.099      228.165
      114.956      236.531
      114.813      245.203
       114.67      254.192
      114.527       263.51
      114.384      273.167
      114.241      283.178
      114.098      293.554
      113.955      304.308
      113.812      315.456
       113.67       327.01
      113.527      338.985
      113.384      351.398
      113.241      364.264
      113.098      377.598
      112.955       391.42
      112.812      405.745
      112.669      420.592
      112.526      435.981
      112.383      451.931
       112.24      468.462
      112.097      485.596
      111.954      503.354
      111.811      521.759
      111.668      540.834
      111.525      560.604
      111.382      581.094
      111.239      602.331
      111.096       624.34
      110.953      647.151
       110.81      670.792
      110.667      695.293
      110.524      720.686
      110.382      747.003
      110.239      774.277
      110.096      802.543
      109.953      831.837
       109.81      862.196
      109.667      893.659
      109.524      926.266
      109.381      960.058
      109.238      995.078
      109.095      1031.37
      108.952      1068.98
      108.809      1107.96
      108.666      1148.35
      108.523      1190.21
       108.38      1233.59
      108.237      1278.55
      108.094      1325.14
      107.951      1373.41
      107.808      1423.44
      107.665      1475.29
      107.522      1529.02
      107.379      1584.69
      107.237      1642.39
      107.094      1702.17
      106.951      1764.13
      106.808      1828.33
      106.665      1894.86
      106.522       1963.8
      106.379      2035.23
      106.236      2109.26
      106.093      2185.97
       105.95      2265.45
      105.807      2347.82
      105.664      2433.17
      105.521      2521.61
      105.378      2613.25
      105.235       2708.2
      105.092       2806.6
      104.949      2908.55
      104.806      3014.19
      104.663      3123.66
       104.52      3237.08
      104.377      3354.61
      104.234      3476.38
      104.092      3602.56
      103.949       3733.3
      103.806      3868.77
      103.663      4009.13
       103.52      4154.56
      103.377      4305.24
      103.234      4461.37
      103.091      4623.14
      102.948      4790.75
      102.805      4964.41
      102.662      5144.34
      102.519      5330.77
      102.376      5523.92
      102.233      5724.04
       102.09      5931.38
      101.947       6146.2
      101.804      6368.77
      101.661      6599.37
      101.518      6838.28
      101.375       7085.8
      101.232      7342.25
      101.089      7607.94
      100.946       7883.2
      100.804      8168.38
      100.661      8463.83
      100.518      8769.92
      100.375      9087.04
      100.232      9415.57
      100.089      9755.94
      99.9458      10108.6
      99.8028      10473.9
      99.6599      10852.3
      99.5169      11244.4
       99.374      11650.5
       99.231      12071.3
      99.0881      12507.2
      98.9451      12958.8
      98.8022      13426.6
      98.6592      13911.3
      98.5162      14413.3
      98.3733      14933.4
      98.2303      15472.2
      98.0874      16030.3
      97.9444      16608.5
      97.8015      17207.5
      97.6585      17827.9
      97.5156      18470.6
      97.3726      19136.4
      97.2296      19826.1
      97.0867      20540.6
      96.9437      21280.6
      96.8008      22047.2
      96.6578      22841.4
      96.5149      23663.9
      96.3719        24516
       96.229      25398.7
       96.086      26312.9
      95.9431      27259.9
      95.8001      28240.9
      95.6571        29257
      95.5142      30309.5
      95.3712      31399.7
      95.2283      32528.9
      95.0853      33698.6
      94.9424      34910.1
      94.7994        36165
      94.6565      37464.8
      94.5135      38811.1
      94.3705      40205.5
      94.2276      41649.9
      94.0846      43145.8
      93.9417      44695.3
      93.7987      46300.2
      93.6558      47962.4
      93.5128        49684
      93.3699      51467.2
      93.2269        53314
      93.0839      55226.8
       92.941        57208
       92.798      59259.8
      92.6551        61385
      92.5121        63586
      92.3692      65865.5
      92.2262      68226.4
      92.0833      70671.5
      91.9403      73203.8
      91.7973      75826.5
      91.6544      78542.6
      91.5114      81355.6
      91.3685      84268.9
      91.2255        87286
      91.0826      90410.7
      90.9396      93646.6
      90.7967      96997.9
      90.6537       100468
      90.5107       104063
      90.3678       107785
      90.2248       111639
      90.0819       115631
      89.9389       119765
       89.796       124046
       89.653       128480
      89.5101       133071
      89.3671       137825
      89.2242       142748
      89.0812       147846
      88.9382       153126
      88.7953       158593
      88.6523       164254
      88.5094       170117
      88.3664       176188
      88.2235       182474
      88.0805       188983
      87.9376       195724
      87.7946       202704
      87.6516       209931
      87.5087       217415
      87.3657       225165
      87.2228       233189
      87.0798       241498
      86.9369       250101
      86.7939       259010
       86.651       268234
       86.508       277785
       86.365       287675
      86.2221       297914
      86.0791       308517
      85.9362       319495
      85.7932       330861
      85.6503       342630
      85.5073       354816
      85.3644       367432
      85.2214       380495
      85.0784       394020
      84.9355       408024
      84.7925       422522
      84.6496       437534
      84.5066       453075
      84.3637       469166
      84.2207       485826
      84.0778       503074
      83.9348       520931
      83.7918       539419
      83.6489       558560
      83.5059       578376
       83.363       598892
        83.22       620131
      83.0771       642120
      82.9341       664885
      82.7912       688453
      82.6482       712851
      82.5052       738110
      82.3623       764259
      82.2193       791330
      82.0764       819354
      81.9334       848366
      81.7905       878399
      81.6475       909491
      81.5046       941677
      81.3616       974995
      81.2187  1.00949e+06
      81.0757  1.04519e+06
      80.9327  1.08215e+06
      80.7898  1.12041e+06
      80.6468  1.16002e+06
      80.5039  1.20102e+06
      80.3609  1.24346e+06
       80.218   1.2874e+06
       80.075  1.33287e+06
      79.9321  1.37995e+06
      79.7891  1.42867e+06
      79.6461  1.47911e+06
      79.5032  1.53132e+06
      79.3602  1.58537e+06
      79.2173  1.64131e+06
      79.0743  1.69921e+06
      78.9314  1.75915e+06
      78.7884  1.82118e+06
      78.6455   1.8854e+06
      78.5025  1.95186e+06
      78.3595  2.02066e+06
      78.2166  2.09186e+06
      78.0736  2.16556e+06
      77.9307  2.24185e+06
      77.7877  2.32081e+06
      77.6448  2.40253e+06
      77.5018  2.48711e+06
      77.3589  2.57466e+06
      77.2159  2.66526e+06
      77.0729  2.75904e+06
        76.93  2.85611e+06
       76.787  2.95656e+06
      76.6441  3.06053e+06
      76.5011  3.16814e+06
      76.3582  3.27951e+06
      76.2152  3.39477e+06
      76.0723  3.51406e+06
