Temperature = 1206.37K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      109.381  0.000124665
      109.238  0.000131333
      109.095  0.000138358
      108.952  0.000145758
      108.809  0.000153553
      108.666  0.000161765
      108.523  0.000170414
       108.38  0.000179525
      108.237  0.000189122
      108.094  0.000199232
      107.951  0.000209881
      107.808  0.000221097
      107.665  0.000232913
      107.522  0.000245358
      107.379  0.000258467
      107.237  0.000272275
      107.094   0.00028682
      106.951   0.00030214
      106.808  0.000318277
      106.665  0.000335274
      106.522  0.000353177
      106.379  0.000372034
      106.236  0.000391896
      106.093  0.000412817
       105.95  0.000434852
      105.807  0.000458061
      105.664  0.000482507
      105.521  0.000508254
      105.378  0.000535373
      105.235  0.000563936
      105.092   0.00059402
      104.949  0.000625706
      104.806  0.000659079
      104.663  0.000694228
       104.52  0.000731249
      104.377  0.000770239
      104.234  0.000811305
      104.092  0.000854555
      103.949  0.000900107
      103.806  0.000948083
      103.663   0.00099861
       103.52   0.00105183
      103.377   0.00110787
      103.234    0.0011669
      103.091   0.00122906
      102.948   0.00129453
      102.805   0.00136348
      102.662    0.0014361
      102.519   0.00151257
      102.376   0.00159311
      102.233   0.00167793
       102.09   0.00176726
      101.947   0.00186133
      101.804    0.0019604
      101.661   0.00206473
      101.518   0.00217461
      101.375   0.00229032
      101.232   0.00241217
      101.089   0.00254049
      100.946   0.00267563
      100.804   0.00281794
      100.661   0.00296781
      100.518   0.00312563
      100.375   0.00329182
      100.232   0.00346684
      100.089   0.00365114
      99.9458   0.00384521
      99.8028   0.00404959
      99.6599    0.0042648
      99.5169   0.00449143
       99.374   0.00473007
       99.231   0.00498137
      99.0881   0.00524599
      98.9451   0.00552465
      98.8022   0.00581807
      98.6592   0.00612704
      98.5162   0.00645239
      98.3733   0.00679498
      98.2303   0.00715573
      98.0874   0.00753558
      97.9444   0.00793556
      97.8015   0.00835672
      97.6585   0.00880019
      97.5156   0.00926715
      97.3726   0.00975883
      97.2296    0.0102765
      97.0867    0.0108217
      96.9437    0.0113956
      96.8008        0.012
      96.6578    0.0126363
      96.5149    0.0133063
      96.3719    0.0140118
       96.229    0.0147546
       96.086    0.0155367
      95.9431    0.0163601
      95.8001    0.0172271
      95.6571      0.01814
      95.5142    0.0191011
      95.3712     0.020113
      95.2283    0.0211784
      95.0853    0.0223002
      94.9424    0.0234812
      94.7994    0.0247246
      94.6565    0.0260338
      94.5135    0.0274121
      94.3705    0.0288632
      94.2276     0.030391
      94.0846    0.0319995
      93.9417    0.0336929
      93.7987    0.0354758
      93.6558    0.0373528
      93.5128    0.0393288
      93.3699    0.0414092
      93.2269    0.0435994
      93.0839    0.0459052
       92.941    0.0483327
       92.798    0.0508882
      92.6551    0.0535786
      92.5121    0.0564109
      92.3692    0.0593926
      92.2262    0.0625315
      92.0833     0.065836
      91.9403    0.0693147
      91.7973    0.0729769
      91.6544     0.076832
      91.5114    0.0808904
      91.3685    0.0851627
      91.2255    0.0896601
      91.0826    0.0943945
      90.9396    0.0993783
      90.7967     0.104625
      90.6537     0.110147
      90.5107     0.115961
      90.3678     0.122081
      90.2248     0.128523
      90.0819     0.135304
      89.9389     0.142442
       89.796     0.149956
       89.653     0.157865
      89.5101     0.166191
      89.3671     0.174954
      89.2242     0.184179
      89.0812     0.193889
      88.9382     0.204109
      88.7953     0.214868
      88.6523     0.226192
      88.5094     0.238111
      88.3664     0.250657
      88.2235     0.263863
      88.0805     0.277762
      87.9376     0.292392
      87.7946     0.307791
      87.6516        0.324
      87.5087     0.341059
      87.3657     0.359015
      87.2228     0.377914
      87.0798     0.397805
      86.9369     0.418741
      86.7939     0.440777
       86.651     0.463969
       86.508     0.488378
       86.365     0.514069
      86.2221     0.541108
      86.0791     0.569566
      85.9362     0.599516
      85.7932     0.631038
      85.6503     0.664214
      85.5073      0.69913
      85.3644     0.735876
      85.2214      0.77455
      85.0784     0.815251
      84.9355     0.858085
      84.7925     0.903165
      84.6496     0.950607
      84.5066      1.00054
      84.3637      1.05308
      84.2207      1.10838
      84.0778      1.16657
      83.9348      1.22781
      83.7918      1.29226
      83.6489      1.36009
      83.5059      1.43146
       83.363      1.50657
        83.22      1.58562
      83.0771       1.6688
      82.9341      1.75633
      82.7912      1.84844
      82.6482      1.94538
      82.5052      2.04738
      82.3623      2.15472
      82.2193      2.26767
      82.0764      2.38653
      81.9334       2.5116
      81.7905      2.64321
      81.6475       2.7817
      81.5046      2.92743
      81.3616      3.08078
      81.2187      3.24213
      81.0757      3.41192
      80.9327      3.59057
      80.7898      3.77856
      80.6468      3.97637
      80.5039       4.1845
      80.3609       4.4035
       80.218      4.63393
       80.075      4.87639
      79.9321      5.13151
      79.7891      5.39993
      79.6461      5.68237
      79.5032      5.97953
      79.3602       6.2922
      79.2173      6.62118
      79.0743      6.96731
      78.9314      7.33149
      78.7884      7.71465
      78.6455      8.11779
      78.5025      8.54194
      78.3595       8.9882
      78.2166      9.45771
      78.0736      9.95168
      77.9307      10.4714
      77.7877      11.0182
      77.6448      11.5934
      77.5018      12.1986
      77.3589      12.8353
      77.2159      13.5052
      77.0729      14.2099
        76.93      14.9513
       76.787      15.7313
      76.6441      16.5519
      76.5011      17.4151
      76.3582      18.3233
      76.2152      19.2787
      76.0723      20.2838
      75.9293      21.3411
      75.7863      22.4534
      75.6434      23.6236
      75.5004      24.8545
      75.3575      26.1494
      75.2145      27.5116
      75.0716      28.9446
      74.9286       30.452
      74.7857      32.0377
      74.6427      33.7057
      74.4997      35.4604
      74.3568      37.3061
      74.2138      39.2477
      74.0709        41.29
      73.9279      43.4383
       73.785      45.6981
       73.642      48.0751
      73.4991      50.5755
      73.3561      53.2055
      73.2132      55.9719
      73.0702      58.8817
      72.9272      61.9424
      72.7843      65.1618
      72.6413       68.548
      72.4984      72.1097
      72.3554      75.8559
      72.2125      79.7963
      72.0695      83.9407
      71.9266      88.2998
      71.7836      92.8846
      71.6406      97.7068
      71.4977      102.779
      71.3547      108.113
      71.2118      113.723
      71.0688      119.624
      70.9259       125.83
      70.7829      132.357
        70.64      139.222
       70.497      146.442
       70.354      154.035
      70.2111      162.021
      70.0681      170.419
      69.9252      179.252
      69.7822      188.541
      69.6393       198.31
      69.4963      208.584
      69.3534      219.389
      69.2104      230.751
      69.0674      242.701
      68.9245      255.267
      68.7815      268.482
      68.6386      282.379
      68.4956      296.994
      68.3527      312.362
      68.2097      328.524
      68.0668      345.519
      67.9238      363.391
      67.7808      382.185
      67.6379      401.948
      67.4949      422.729
       67.352      444.582
       67.209      467.562
