Temperature = 850.341K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W1
      81.0814  7.10509e-09
      80.9385  7.66616e-09
      80.7955  8.27149e-09
      80.6525  8.92456e-09
      80.5096  9.62914e-09
      80.3666  1.03893e-08
      80.2237  1.12093e-08
      80.0807  1.20941e-08
      79.9378  1.30485e-08
      79.7948  1.40783e-08
      79.6519  1.51891e-08
      79.5089  1.63876e-08
      79.3659  1.76804e-08
       79.223  1.90752e-08
        79.08  2.05798e-08
      78.9371   2.2203e-08
      78.7941  2.39541e-08
      78.6512  2.58431e-08
      78.5082  2.78809e-08
      78.3653  3.00792e-08
      78.2223  3.24506e-08
      78.0794  3.50088e-08
      77.9364  3.77683e-08
      77.7934  4.07452e-08
      77.6505  4.39563e-08
      77.5075  4.74203e-08
      77.3646  5.11569e-08
      77.2216  5.51875e-08
      77.0787  5.95354e-08
      76.9357  6.42254e-08
      76.7928  6.92844e-08
      76.6498  7.47414e-08
      76.5068  8.06277e-08
      76.3639   8.6977e-08
      76.2209  9.38257e-08
       76.078  1.01213e-07
       75.935  1.09181e-07
      75.7921  1.17776e-07
      75.6491  1.27046e-07
      75.5062  1.37046e-07
      75.3632  1.47831e-07
      75.2202  1.59464e-07
      75.0773  1.72012e-07
      74.9343  1.85545e-07
      74.7914  2.00142e-07
      74.6484  2.15886e-07
      74.5055  2.32866e-07
      74.3625  2.51181e-07
      74.2196  2.70935e-07
      74.0766  2.92239e-07
      73.9336  3.15217e-07
      73.7907      3.4e-07
      73.6477  3.66728e-07
      73.5048  3.95555e-07
      73.3618  4.26645e-07
      73.2189  4.60176e-07
      73.0759  4.96338e-07
       72.933  5.35339e-07
        72.79    5.774e-07
       72.647  6.22762e-07
      72.5041  6.71682e-07
      72.3611  7.24441e-07
      72.2182  7.81339e-07
      72.0752    8.427e-07
      71.9323  9.08873e-07
      71.7893  9.80236e-07
      71.6464  1.05719e-06
      71.5034  1.14019e-06
      71.3605  1.22969e-06
      71.2175   1.3262e-06
      71.0745  1.43029e-06
      70.9316  1.54253e-06
      70.7886  1.66356e-06
      70.6457  1.79408e-06
      70.5027  1.93483e-06
      70.3598  2.08661e-06
      70.2168  2.25027e-06
      70.0739  2.42676e-06
      69.9309  2.61707e-06
      69.7879  2.82228e-06
       69.645  3.04356e-06
       69.502  3.28217e-06
      69.3591  3.53947e-06
      69.2161   3.8169e-06
      69.0732  4.11605e-06
      68.9302  4.43862e-06
      68.7873  4.78644e-06
      68.6443  5.16147e-06
      68.5013  5.56584e-06
      68.3584  6.00186e-06
      68.2154  6.47198e-06
      68.0725  6.97889e-06
      67.9295  7.52543e-06
      67.7866  8.11473e-06
      67.6436  8.75011e-06
      67.5007  9.43517e-06
      67.3577  1.01738e-05
      67.2147  1.09702e-05
      67.0718  1.18288e-05
      66.9288  1.27545e-05
      66.7859  1.37526e-05
      66.6429  1.48286e-05
         66.5  1.59888e-05
       66.357  1.72396e-05
      66.2141  1.85881e-05
      66.0711  2.00419e-05
      65.9281  2.16093e-05
      65.7852  2.32991e-05
      65.6422  2.51209e-05
      65.4993  2.70849e-05
      65.3563  2.92022e-05
      65.2134  3.14849e-05
      65.0704  3.39457e-05
      64.9275  3.65986e-05
      64.7845  3.94585e-05
      64.6415  4.25415e-05
