Pressure (atm),Temperature (K),W1_Energy_1_W1->R,W1_Energy_1_P3->W1,W1_Energy_1_R->P2,W1_Energy_1_R->P4,W1_Energy_1_P3->R,W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_W1->P6,W1_Energy_1_W1->P5,W1_Energy_1_W1->P4,W1_Energy_1_P5->P6,W1_Energy_1_P5->P3,W1_Energy_1_P6->P3,W1_Energy_1_P3->P4,W1_Energy_1_P3->P5,W1_Energy_1_P3->P6,W1_Energy_1_P3->P1,W1_Energy_1_P3->P2,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P1->P6,W1_Energy_1_P1->P4,W1_Energy_1_P1->P5,W1_Energy_1_P4->P3,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_R->P6,W1_Energy_1_P4->P6,W1_Energy_1_P4->P5,W1_Energy_1_R->P5,W1_Energy_1_P2->P3,W1_Energy_1_P2->P5,W1_Energy_1_P2->P4,W1_Energy_1_P2->P6
0.5,570.0,0.8423575020485854,-0.006098337007768254,0.028899287273568993,0.03175918501562417,0.03539779537653534,0.876833295558329,0.8660210769187002,0.8548488060734574,0.5021944034776898,0.7636228329101237,0.8766617628116725,0.0002173374718994242,0.005812883593612144,-1.1869363460455813e-05,0.05691724347371731,0.005821191732760334,-1.1855286622825352e-05,0.05067302068343446,0.04986225442802352,0.042755734041208575,0.050675456840889525,-8.107111681411056e-05,0.046558620463358256,0.006149016373195417,0.05691347822014125,0.035410945701493,0.03405068171777595,-7.676556594873829e-06,5.033657890873759e-05,0.005874499323087322,0.006433674490553084,0.04985172310861667,0.005940462634649647,0.04416606429507168,6.505663693814965e-05
0.5,580.0,0.8263326782063292,-0.006532522866085859,0.027907332071857364,0.030728677493262118,0.03436063275679808,0.8611781081451592,0.8500889690617226,0.8390827470448456,0.49089126679256845,0.7478671866457697,0.8608012946587101,0.00020947493140315682,0.005501709575237374,-1.0622459022291429e-05,0.0554965951822148,0.005509305969257316,-1.1104324430647546e-05,0.049684238661772503,0.048504971333622034,0.041705554284069676,0.04968739536668031,-7.799828733590353e-05,0.04551928216905409,0.005823052347256275,0.05549343492512264,0.03437389562171853,0.0331254797824278,-6.884423287756443e-06,4.952515739502424e-05,0.0055613727085691575,0.006113505816854046,0.048495114545677315,0.005624951420675384,0.042789916251359146,6.296001413951762e-05
0.5,590.0,0.8108286773231542,-0.006980984862939888,0.026948055701569305,0.02972979459535629,0.033353020696057396,0.8460202321246834,0.8346647891434552,0.8238300879024136,0.4799714969576399,0.7326357316830058,0.8454365213238918,0.00020195724100656576,0.005207273471021151,-9.48456714282474e-06,0.05410341106445298,0.005214000848336665,-1.0406960857219465e-05,0.048714411150377605,0.04717682213710186,0.04067821864945618,0.048718214474156786,-7.497515259274827e-05,0.04450067451020351,0.005513972446126845,0.05410082443279066,0.03336634169044951,0.03222605516199909,-6.161258825683542e-06,4.8717513805285476e-05,0.005265303940729295,0.005810296065203587,0.047167746869844825,0.005326666932718999,0.041447176419515015,6.087439296661959e-05
0.5,600.0,0.7958202513642906,-0.007442457144987567,0.02602045512453009,0.028761641839212544,0.03237415950069063,0.8313355047509211,0.8197241608702511,0.8090657496340915,0.46941566457469414,0.7179026791461136,0.8305446439164881,0.00019476290505860685,0.004928672009968674,-8.45405208750372e-06,0.052737457825557145,0.004934401663283577,-9.756200853943091e-06,0.04776313355734695,0.04587747693655622,0.039673219085066,0.047767506417725175,-7.201672457695126e-05,0.04350230546238198,0.005220900539617891,0.052735409673283946,0.032387487580552474,0.03135164222617483,-5.5121601490772576e-06,4.790549735771025e-05,0.00498535851535743,0.005523090998654575,0.045869275503065875,0.005044676487182733,0.04013744912255234,5.881189281944282e-05
0.5,610.0,0.7812840774393102,-0.007915565923596631,0.025123557174003417,0.027823347711387596,0.03142325786305577,0.817101664390402,0.8052445822016709,0.7947665885571631,0.45920634317858516,0.7036442320055128,0.8161045561886303,0.00018787166910525898,0.004665051541619312,-7.527509338672125e-06,0.051398437126087916,0.004669682377451674,-9.146164277639999e-06,0.04682993218314124,0.04460657800438062,0.03869003096015911,0.0468347966603347,-6.913496074995182e-05,0.0425236504995194,0.004943010815905998,0.05139688933085793,0.031436545243064835,0.030501486807468864,-4.939500699989214e-06,4.7083539377030395e-05,0.004720652868063996,0.005250994493362422,0.044599328636795686,0.004778095175026992,0.03886033607995198,5.6782816554668716e-05
0.5,620.0,0.7671985411199369,-0.008398878080711518,0.024256417587657106,0.026914063745792714,0.03049953661765748,0.8032981297974037,0.7912052105543861,0.7809111770279645,0.4493278038785326,0.6898383589116701,0.8020966431495201,0.0001812646588045868,0.004415605088968807,-6.700206078146941e-06,0.0500860064726048,0.00441906208995654,-8.5719646695039e-06,0.04591428715747744,0.04336374958608891,0.037728124760680264,0.04591956632751262,-6.633901762141187e-05,0.04156417012734222,0.0046795239193599455,0.050084918612866625,0.030512738677669522,0.029674850132230837,-4.443418637355944e-06,4.624827963764407e-05,0.0044703515547403075,0.004993164589266601,0.04335751712152398,0.004526083499147019,0.037615435901208936,5.4795716765098554e-05
0.5,630.0,0.7535435444539451,-0.008890942398031992,0.023418119915943038,0.02603296425586462,0.029602231596403558,0.7899058050960716,0.7775866728425201,0.767479609094813,0.43976574850455535,0.6764645939327355,0.7885026057442492,0.0001749244343354528,0.004179569600217099,-5.96645797152987e-06,0.04879979576147977,0.004181801892311424,-8.029584145663504e-06,0.045015651989773045,0.04214860521547762,0.0367869753003882,0.045021271340771586,-6.363554639284438e-05,0.04062332401975596,0.004429703462342124,0.04879912570128563,0.0296153067978935,0.028871011828017903,-4.022264192135518e-06,4.539819486439553e-05,0.004233664605348282,0.004748809822888603,0.042143441847142755,0.00428784520572609,0.03640234299142174,5.28575086558616e-05
0.5,640.0,0.7403003373013719,-0.009390323495855364,0.022607774391990028,0.025179245839185325,0.02873059571555907,0.7769069089210269,0.7643708989256941,0.7544533297367053,0.43050707987857234,0.6635038607446515,0.775305309289193,0.00016883498282412414,0.003956223391372871,-5.3199457011116145e-06,0.04753942006916934,0.003957202068349586,-7.515750949835985e-06,0.044133469791963705,0.040960753015706855,0.03586606871806337,0.04413935828430583,-6.102900465895738e-05,0.039700582043879246,0.004192852893856582,0.047539124471014806,0.02874350552495392,0.02808927211364265,-3.6729995980099648e-06,4.4533247615176446e-05,0.004009845036743517,0.004517185833203271,0.04095669908691436,0.004062625268342587,0.035220646205660504,5.09736069857307e-05
0.5,650.0,0.7274513701638539,-0.009895628906989005,0.021824516820299348,0.024352126742857038,0.027883900420499957,0.7642848257433251,0.7515409765947614,0.7418149858649251,0.4215397065522774,0.6509383193502322,0.7624886531828153,0.00016298166835823378,0.003744883766912542,-4.753976004080044e-06,0.046304489267336074,0.003744599592677005,-7.027824058116827e-06,0.04326718637246129,0.03979979939721919,0.03496490755493039,0.04327327720153459,-5.852196658663334e-05,0.03879543252666681,0.003968312690059749,0.04630452404783341,0.027896609236092672,0.027328953285401688,-3.3915485768051413e-06,4.3654564549288095e-05,0.003798186517463234,0.0042975922239428845,0.03979688422044641,0.0038497079924866553,0.03406992748490498,4.914808086483478e-05
0.5,660.0,0.7149801664549054,-0.010405529910780009,0.02106750752001057,0.023550846155579706,0.02706143660328943,0.7520239772060352,0.7390810260079069,0.7295482970253461,0.4128523789946858,0.6387512331643033,0.7500374594000089,0.0001573511547598194,0.0035449048053364904,-4.261693474028589e-06,0.04509461500331366,0.003543365885398503,-6.563688187624891e-06,0.042416260494638175,0.03866535150478575,0.03408301420904001,0.042422491604965695,-5.611541902063372e-05,0.03790738813992518,0.003755457840157415,0.04509493574144252,0.02707391168321736,0.026589400611162547,-3.1730968498964735e-06,4.276415006192197e-05,0.0035980211709462618,0.004089369667111405,0.03866359419041405,0.003648415216950231,0.032949760623724664,4.738380931200921e-05
0.5,670.0,0.7028712120899774,-0.010918776852990326,0.02033593034302945,0.022774663472637104,0.026262515095652566,0.7401097112469595,0.726976091430789,0.7176379436681647,0.4044345535399639,0.6269268542360535,0.7379373773718492,0.0001519313117951064,0.0033556752960802886,-3.836248770418192e-06,0.04390941553424528,0.003352904787991839,-6.121659088992393e-06,0.04158017162308629,0.03755701870947256,0.033219933049894596,0.041586486022736416,-5.3809036241397754e-05,0.03703598977857403,0.0035536955906161813,0.04390997783833073,0.026274726485036308,0.025869982735963717,-3.0123449877138245e-06,4.18646373335116e-05,0.0034087175069729804,0.003891897228646355,0.037556428991667785,0.003458104595411657,0.03185971026257729,4.568263592503802e-05
0.5,680.0,0.691109860319998,-0.011434209708824633,0.01962899177624614,0.022022857566678596,0.025486466826387073,0.7285282068449395,0.7152120481829096,0.7060694708871642,0.3962762807342873,0.6154503244218679,0.7261748030131524,0.00014671111275784524,0.0031766168150440654,-3.470929582623716e-06,0.042748518845354994,0.00317265072667344,-5.7004011373435835e-06,0.040758425506986835,0.03647441338925449,0.03237523145152742,0.0407647714171165,-5.160142972244922e-05,0.03618080878578111,0.0033624634197068353,0.042749278683751654,0.02549838728189339,0.02517009169612294,-2.9037185333001826e-06,4.095907616723981e-05,0.0032296784721135606,0.003704589898316218,0.03647499243943824,0.0032781679464235383,0.030799331149986862,4.4045515902280066e-05
0.5,690.0,0.6796822498425981,-0.011950764628457936,0.018945920129456284,0.021294726085015578,0.02473264271941254,0.7172663923525301,0.7037755228093496,0.6948292056428579,0.3883681146252001,0.6043075904456164,0.7147368098589391,0.00014168053038213127,0.0030071819255022892,-3.1592596427420994e-06,0.04161156442390637,0.0030020670364532547,-5.298855495295787e-06,0.03995055792773985,0.03541715119725677,0.03154849997501451,0.0399568888050585,-4.9490369447293215e-05,0.03534144784729788,0.003181227211983732,0.041612478422193074,0.024744247630592783,0.024489142623811543,-2.841538946441837e-06,4.005075560042884e-05,0.003060339609220746,0.0035268963067166407,0.03541889241629087,0.003108029664065174,0.02976816769363382,4.247265282574627e-05
0.5,700.0,0.6685752343794297,-0.012467477161118604,0.018285964805755065,0.02058958478722118,0.024000413396386387,0.7063118755427621,0.6926538246546043,0.6839041856349096,0.38070103988696236,0.5934853309417466,0.7036110904836637,0.00013683043426662502,0.002846852494213633,-2.8950710800263628e-06,0.04049820400451421,0.0028406444227359346,-4.916179159480417e-06,0.03915613692780004,0.03438485097536428,0.030739351899839427,0.03916241138588459,-4.747297935985577e-05,0.03451754084116168,0.003009479606154423,0.04049922971100626,0.024011680703182787,0.02382657321736464,-2.8201599389511204e-06,3.914305933647886e-05,0.0029001673181253376,0.003358296612944928,0.03438774075936784,0.002947145183728625,0.028765753792619513,4.0963623247720096e-05
0.5,800.0,0.5726567828266291,-0.017498331802937625,0.012806625826809302,0.014663959794025037,0.017740372660236734,0.6113291831656544,0.5963521207020814,0.5895481287866975,0.31552930469858065,0.5003780661199998,0.607182196809626,9.671471761997468e-05,0.0016484190861717068,-1.7852451588518462e-06,0.030593217589707518,0.0016352199651444206,-2.016555779382915e-06,0.031879223904226324,0.025352343947365515,0.023543546965653427,0.03188363230376938,-3.162439566084724e-05,0.027067058753262315,0.001718717957612393,0.030593361939528878,0.01774754535417972,0.01810253902253823,-3.780559730702508e-06,3.074570070869904e-05,0.001704227876939091,0.002077109544983796,0.02536490677707131,0.0017468303403014925,0.020213571804652473,2.9033263744055575e-05
0.5,900.0,0.4980595584638816,-0.022091431914113578,0.008950779920789844,0.010400928780167825,0.01307168328098853,0.5369398276519481,0.5211203800730534,0.5161403788963931,0.2665442049635157,0.4284630251167357,0.531748140210872,6.841759139949306e-05,0.0009574128573651298,-1.4218177095185013e-06,0.02272320842488077,0.0009438922945722757,-5.29293103235174e-07,0.025677999830037525,0.018405443994141714,0.017795923286787182,0.025680214181607337,-2.1153994713976463e-05,0.02092048809767399,0.0009717958852586935,0.02272022014879819,0.01307464366672892,0.013732504155385737,-4.735505438208428e-06,2.4659994189336365e-05,0.0010134342640340953,0.0013069568073151923,0.018422899308424036,0.0010525582479462081,0.013969121194948711,2.1333708764692455e-05
0.5,1000.0,0.43833823373040387,-0.02626365132256262,0.0062479583878331,0.007352341039302175,0.009602567022981979,0.4770236334334392,0.46066394923694076,0.4573353564645336,0.22850227118458277,0.37124789152578835,0.4710631012413714,4.852273883215927e-05,0.000557803402216014,-7.677526467089948e-07,0.016607067413136507,0.0005476294402925488,-4.963322448130129e-09,0.02044898087968698,0.013172746201070723,0.013279439469595986,0.02044989826082951,-1.3724567668057664e-05,0.01594077852139472,0.0005428432037999116,0.016600554206949232,0.00960217698131833,0.010398184435500528,-4.645474760005994e-06,2.0835873209627818e-05,0.0006105153513105912,0.0008365644636256857,0.013190444965508471,0.0006450294296106717,0.00951143322126886,1.604390762315703e-05
0.5,1100.0,0.38927048037727013,-0.03013134914154859,0.004356693081200654,0.005181244579818017,0.007034210254468805,0.4275422174244865,0.4108335932641823,0.40897730314406633,0.19784179579389083,0.32449913478245773,0.42099914730091736,3.4587206513066995e-05,0.00032592217154522814,1.3657052896246823e-07,0.011952625113706728,0.0003200503775398177,5.550290638265673e-09,0.01611256305110848,0.009301390928446934,0.009791235593116055,0.01611314149635838,-8.289202406886629e-06,0.011987948869122278,0.00029819422828591984,0.01194338027113495,0.007031626829358153,0.00785956278503845,-3.7486450556447116e-06,1.8387058692336973e-05,0.00037282944117414336,0.0005444892904443604,0.009315983134727026,0.0004019865320974303,0.006383020955374052,1.212507576028449e-05
0.5,1200.0,0.34807857055841473,-0.03377803184810723,0.0030342406381657886,0.0036397580199658748,0.005138683377434569,0.38582125627534863,0.3688865968707963,0.36833499001901177,0.17228667230237726,0.28544737453789276,0.3788260674682341,2.4811511427231006e-05,0.00019096754942651189,1.0466871193443139e-06,0.008474999481472678,0.0001888538555995758,-1.7026934622167393e-07,0.012573088505579453,0.006480727365493642,0.007138525665878574,0.012573993258098402,-4.383081134981476e-06,0.00890683774554676,0.00015971562539481796,0.008464308556777737,0.0051349891320924355,0.005930912802267364,-2.527220148014528e-06,1.650754273128834e-05,0.00023088034595300193,0.00036006829807138236,0.006490248482002273,0.0002547614031623362,0.004218230638412113,9.07210030556141e-06
0.5,1300.0,0.3129082565683844,-0.03723958814568901,0.0021100702352612848,0.002548288244246191,0.003743516389278337,0.35006484169356206,0.3329849745251487,0.33358824755051697,0.15042770220231194,0.2522553966943054,0.34271266293917596,1.7909985697429492e-05,0.00011225551728948172,1.7857057821742674e-06,0.0059185902889508845,0.00011278506694635106,-3.4400627795050995e-07,0.009722123007905495,0.004453761213492186,0.005148052170292097,0.009723705549229762,-1.7235941909752117e-06,0.006541735705102935,8.206962451056523e-05,0.0059077728463776446,0.0037395709470671276,0.004468196664712546,-1.3453153422540364e-06,1.4714742913212344e-05,0.00014497678232804447,0.00024163944684875804,0.004457356341477775,0.00016424752857522722,0.0027402918049377004,6.641519162887154e-06
