Pressure (atm),Temperature (K),B1_Frequencies_1_W1->P0,B1_Energy_1_W1->P0,W1_Frequencies_1_W1->P0,P0_SymmetryFactor_1_W1->P0,B1_ImaginaryFrequency_1_W1->P0,W1_SymmetryFactor_1_W1->P0,W1_Energy_1_W1->P0,P0_Energy_1_W1->P0,B1_SymmetryFactor_1_W1->P0,P0_Frequencies_1_W1->P0
0.1,1100.0,-0.00014636143406983483,-0.3278552458286435,-1.006899984617151,0.0,0.6394675790100323,0.08081214215389892,0.3277022301660916,0.0,-0.090697703217313,0.0
0.1,1200.0,-0.00013544304400033914,-0.2998689679069269,-0.9539746796772244,0.0,0.5766721160180539,0.07327594648847911,0.29737554021721724,0.0,-0.0821535474920567,0.0
0.1,1300.0,-0.00012633363603703856,-0.2781030731803379,-0.9080221392073167,0.0,0.527016169908791,0.06730125872286963,0.2742864029250162,0.0,-0.07534984237911996,0.0
0.1,1400.0,-0.00011873478112240506,-0.25944883833747684,-0.8685858226673691,0.0,0.4871604838786141,0.062495154818430584,0.2564268778847132,0.0,-0.06986151454454416,0.0
0.1,1500.0,-0.00011243640689324279,-0.24221956249242788,-0.8348713528325848,0.0,0.4546990006421608,0.058568848432229315,0.2421456214455917,0.0,-0.06537597690610226,0.0
0.1,1600.0,-0.00010726095002148971,-0.22573615319931092,-0.8060620342449925,0.0,0.427884400791854,0.055312991971152116,0.23028683984931891,0.0,-0.06166191060724258,0.0
0.1,1700.0,-0.00010304112568908432,-0.21005452986672052,-0.7813715563815872,0.0,0.40544369827042825,0.052574198088955665,0.22003996026377667,0.0,-0.05854841138565738,0.0
0.1,1800.0,-9.958923561327382e-05,-0.19564424271632458,-0.7600842846385034,0.0,0.38644053641381715,0.05024102908634513,0.2108420945092022,0.0,-0.055908183178979325,0.0
0.1,1900.0,-9.677056301843124e-05,-0.1831210933904448,-0.7415665506451442,0.0,0.37017805606026044,0.048231685337780404,0.20231553903030697,0.0,-0.05364538890557315,0.0
0.1,2000.0,-9.442783396656568e-05,-0.17317139154300756,-0.7252632771409797,0.0,0.3561337445249882,0.04648521091603671,0.1942082032909284,0.0,-0.05168743173473198,0.0
0.1,2100.0,-9.244334992434896e-05,-0.16635085031921712,-0.710712307752714,0.0,0.34390734111974974,0.04495628084587132,0.1863895240498925,0.0,-0.04997864067349101,0.0
0.1,2200.0,-9.071599667416174e-05,-0.16314298703533386,-0.6975378221990749,0.0,0.33319326354515183,0.043610108338258215,0.17875535623221617,0.0,-0.048476074881426384,0.0
0.1,2300.0,-8.914712830209695e-05,-0.16391129669830437,-0.6854771843998475,0.0,0.323750034050413,0.042420141837345056,0.17126101977626373,0.0,-0.04714598520099184,0.0
0.1,2400.0,-8.765409537436605e-05,-0.16887801994501936,-0.6741932310437474,0.0,0.3153867833999024,0.04136471257990081,0.16387432996481865,0.0,-0.045961628597964634,0.0
0.1,2500.0,-8.618898808559186e-05,-0.17816035289284876,-0.6635628970602788,0.0,0.3079518178476074,0.04042727988213835,0.1566148212070991,0.0,-0.04490187648856399,0.0
0.1,2600.0,-8.470881564037424e-05,-0.19180874600164952,-0.6533834681654598,0.0,0.3013200068255895,0.039593807157718784,0.14948956964841562,0.0,-0.04394898160682192,0.0
0.1,2700.0,-8.315742620457409e-05,-0.2097498344979107,-0.6435606617623806,0.0,0.2953901067359062,0.038853133547225964,0.14246505244291655,0.0,-0.04308921303188048,0.0
0.5,200.0,-0.0009196162727488023,-2.4521205113500786,-0.8245044237319591,0.0,4.794526331760966,0.5789338505518627,2.451552913047105,0.0,-0.6373658585837946,0.0
0.5,210.0,-0.0009132390677925408,-2.3275276335580073,-0.8716700192570195,0.0,4.541871251618586,0.5538848816911706,2.3280394397799684,0.0,-0.6108693621414011,0.0
0.5,220.0,-0.0009040706232953038,-2.2179459468664726,-0.91545240024598,0.0,4.311923401890118,0.5308231170314864,2.215895147678862,0.0,-0.5861702995934643,0.0
0.5,230.0,-0.0008950105035873773,-2.1103691230969335,-0.9564672319928642,0.0,4.1022893444597806,0.5092343989677275,2.112561909604796,0.0,-0.5630331531739957,0.0
0.5,240.0,-0.0008843452191936102,-2.0196136846485944,-0.9935415062906229,0.0,3.910167534716289,0.4891348493284399,2.0185638085009208,0.0,-0.5414416833173905,0.0
0.5,250.0,-0.000871344833040431,-1.9347037145386783,-1.0277737471139643,0.0,3.733558528482709,0.47043821494704435,1.932014978529306,0.0,-0.5212459183355295,0.0
0.5,260.0,-0.000857482115178136,-1.8530528269140478,-1.0595858933471618,0.0,3.570789586653442,0.4529822012396976,1.8518111036669629,0.0,-0.5023207537838404,0.0
0.5,270.0,-0.0008441142359909903,-1.7768078666649583,-1.088769245958469,0.0,3.4203486302769956,0.43662594645533565,1.7774313555912575,0.0,-0.48456698365864304,0.0
0.5,280.0,-0.0008315314080991133,-1.7073661773661386,-1.1153712660259611,0.0,3.2808890949471268,0.4212615862501189,1.7084384040192773,0.0,-0.4678947022145454,0.0
0.5,290.0,-0.000819397564842516,-1.6441738946100595,-1.1396066724741276,0.0,3.1512413592483446,0.40681872321512097,1.6443240953761373,0.0,-0.4522167793086511,0.0
0.5,300.0,-0.0008072078701844465,-1.5856991196380048,-1.161827510699945,0.0,3.030413179096776,0.39323460826244805,1.5845317150636464,0.0,-0.4374513939334631,0.0
0.5,310.0,-0.0007946130026490994,-1.5307015539126099,-1.182188257698396,0.0,2.917549346119602,0.3804507431389462,1.5285492867031583,0.0,-0.42352357960568593,0.0
0.5,320.0,-0.0007815576957715162,-1.4784331341747712,-1.200902757211917,0.0,2.8119061842613613,0.3684069457171042,1.4760080189668607,0.0,-0.41036644640845293,0.0
0.5,330.0,-0.0007681065840133203,-1.4285901659821327,-1.218158883018704,0.0,2.712832518063558,0.3570400721849157,1.426583128191112,0.0,-0.3979203530193103,0.0
0.5,340.0,-0.0007544890184315743,-1.3812828109766726,-1.2339084427106026,0.0,2.619746077356651,0.34629357858707055,1.3800717191665266,0.0,-0.38613119804059787,0.0
0.5,350.0,-0.0007408886371616423,-1.3365488710177427,-1.2483323274468456,0.0,2.5321306561590453,0.33611325813460635,1.3361794049706819,0.0,-0.3749507605158859,0.0
0.5,360.0,-0.0007275124613666938,-1.2944997672288288,-1.2613673246245174,0.0,2.449520153637105,0.32645036082494444,1.2947312849282702,0.0,-0.3643340660092942,0.0
0.5,370.0,-0.0007144889700828221,-1.2549611158159184,-1.2731343043232675,0.0,2.371499003911596,0.3172641447310147,1.255531625770772,0.0,-0.3542406912042719,0.0
0.5,380.0,-0.0007018851847662347,-1.2178413220748598,-1.2836848325103576,0.0,2.297695536945382,0.308516446219594,1.218409606934233,0.0,-0.3446332515025884,0.0
0.5,390.0,-0.0006897384620892141,-1.1828828549235662,-1.2930777418080843,0.0,2.227776208593245,0.30017586549449976,1.1832132342839974,0.0,-0.33547786727813855,0.0
0.5,400.0,-0.0006780516410051361,-1.1499353138944872,-1.3014463957737747,0.0,2.1614419477052924,0.29221471552466316,1.1497665090335358,0.0,-0.3267435162842153,0.0
0.5,410.0,-0.000666787055779213,-1.1186071542083935,-1.3088424531983056,0.0,2.098425302220622,0.28460771488464454,1.1179467539598305,0.0,-0.31840117708571714,0.0
0.5,420.0,-0.0006559018401801546,-1.0887686495312123,-1.3153384095784961,0.0,2.038483626524041,0.2773333167933685,1.0876462522666763,0.0,-0.3104254695421128,0.0
0.5,430.0,-0.0006453687248794602,-1.0602438091232658,-1.3209477171237245,0.0,1.9813999625406107,0.27037295619561164,1.058700927294785,0.0,-0.3027923925585277,0.0
0.5,440.0,-0.0006351553899523679,-1.0328692424275085,-1.3257466242850704,0.0,1.926977383179633,0.2637065133013662,1.0310647310816063,0.0,-0.2954808476491532,0.0
0.5,450.0,-0.0006252163793340829,-1.0064973780690842,-1.3298065584930046,0.0,1.8750334543734726,0.2573172285023819,1.0046279351541596,0.0,-0.2884701459241689,0.0
0.5,460.0,-0.0006155013609285996,-0.9811249929477254,-1.3332596222894317,0.0,1.8254077148469845,0.25118867133880657,0.9793217378919566,0.0,-0.281742122310271,0.0
0.5,470.0,-0.0006060337325470487,-0.9567284796764826,-1.335981964813433,0.0,1.7779497395904764,0.2453084225299448,0.9550656733090706,0.0,-0.27528033604082486,0.0
0.5,480.0,-0.0005967572815620408,-0.9331805590192337,-1.3380763665619135,0.0,1.7325224671140187,0.2396591653642507,0.9318018170632554,0.0,-0.26906917824707444,0.0
0.5,490.0,-0.0005876763692700595,-0.9105500616830356,-1.339612127611855,0.0,1.6889988130034244,0.23423070853944186,0.9094520376107836,0.0,-0.26309435267025294,0.0
0.5,500.0,-0.0005787789674330733,-0.8887664754907649,-1.3405428078018855,0.0,1.6472656372782388,0.22900884161006227,0.8879860907056115,0.0,-0.25734229795566127,0.0
0.5,510.0,-0.0005700604772861093,-0.8678165173441883,-1.3409571843100698,0.0,1.6072135020265372,0.2239828833012445,0.8673956915145031,0.0,-0.2518008658162684,0.0
0.5,520.0,-0.0005615268826924336,-0.8477144666461905,-1.3408274747053985,0.0,1.568745571845148,0.21914003353828734,0.8475421605117828,0.0,-0.2464585584770312,0.0
0.5,530.0,-0.0005531610864550235,-0.8284105035321118,-1.340189216452136,0.0,1.531771387636684,0.21447244846220334,0.8284852200612499,0.0,-0.24130469163789575,0.0
0.5,540.0,-0.0005449613233450236,-0.8098863944951175,-1.3390831947329858,0.0,1.4962050353305572,0.20997047081335743,0.8101055131187818,0.0,-0.23632965902679354,0.0
0.5,550.0,-0.0005369444295331636,-0.7920990991635767,-1.3375181495007786,0.0,1.4619702034758781,0.2056237067032116,0.7924260628377682,0.0,-0.23152388945529492,0.0
0.5,560.0,-0.000529094540122674,-0.7750461915752651,-1.3355273127396032,0.0,1.4289948301916258,0.2014249276350562,0.7753820950837804,0.0,-0.22687913436644183,0.0
0.5,570.0,-0.0005214173508600628,-0.7586808487444894,-1.3331206299383516,0.0,1.3972119643171912,0.19736704831255358,0.7589512875279154,0.0,-0.2223873125234942,0.0
0.5,580.0,-0.0005138862677303859,-0.7429098988404043,-1.3303320369520861,0.0,1.3665598762130258,0.1934407038786833,0.743071450507694,0.0,-0.21804107109295806,0.0
0.5,590.0,-0.0005065384305172377,-0.727798141115426,-1.3271594824030966,0.0,1.336982331344723,0.18964223294065266,0.7277400025286663,0.0,-0.21383337418487106,0.0
0.5,600.0,-0.0004993550885978033,-0.7132377962283012,-1.3236505776505272,0.0,1.308425040734768,0.18596394442403838,0.7129573618791524,0.0,-0.20975777953603614,0.0
0.5,610.0,-0.0004923088204847168,-0.6991980465929095,-1.3198100964975883,0.0,1.280839541475419,0.18240073283770594,0.6986345052166918,0.0,-0.2058085892645045,0.0
0.5,620.0,-0.0004854357066605225,-0.6856849979855333,-1.3156435289190405,0.0,1.2541779693461081,0.17894827462463983,0.6847996637403128,0.0,-0.20197969607192243,0.0
0.5,630.0,-0.000478707834193463,-0.6725192687143544,-1.3112072395062977,0.0,1.228400123500714,0.17559953665020653,0.6714076336196293,0.0,-0.19826631709431067,0.0
0.5,640.0,-0.0004721177905134339,-0.6598873846986407,-1.3065017503117275,0.0,1.20346464228098,0.17235082029904433,0.6584273611627716,0.0,-0.19466345047294112,0.0
0.5,650.0,-0.0004656947748677868,-0.6476126335022842,-1.3015600586180536,0.0,1.1793344421792,0.1692006135140791,0.6458757122764112,0.0,-0.19116641381752963,0.0
0.5,660.0,-0.0004593894017235261,-0.6356494907582503,-1.2963497833596902,0.0,1.1559747127386522,0.16614087144110612,0.6336794171413955,0.0,-0.18777103976114973,0.0
0.5,670.0,-0.0004532183367281798,-0.6241282821523516,-1.2909417812889339,0.0,1.1333532963132371,0.1631702310234661,0.6218720140013768,0.0,-0.18447336747612,0.0
0.5,680.0,-0.00044719528513884163,-0.6128457130799594,-1.2853517527805693,0.0,1.1114388328498597,0.16028669477375804,0.6104041437848117,0.0,-0.18126961711412712,0.0
0.5,690.0,-0.00044129437404896526,-0.6018189331998075,-1.2795673485873142,0.0,1.090204505174154,0.15748501312118948,0.5992842300267087,0.0,-0.17815590523489816,0.0
0.5,700.0,-0.00043551509765211966,-0.5911736549702802,-1.2736275961089691,0.0,1.069620816115734,0.1547609492422095,0.5884733462522732,0.0,-0.17512964559564823,0.0
0.5,800.0,-0.0003839857684366763,-0.49724760500038523,-1.2081428653674748,0.0,0.8946662809420006,0.1313419202378534,0.4957293048539675,0.0,-0.14903847201457934,0.0
0.5,900.0,-0.00034222651812524437,-0.4241182101364284,-1.1387129669644194,0.0,0.7637277860410215,0.11349244535242076,0.42515051808465787,0.0,-0.1290321553051612,0.0
0.5,1000.0,-0.0003086248082108035,-0.36964668853448307,-1.0718567292771424,0.0,0.6643144574160643,0.09975374305198625,0.37136618892313367,0.0,-0.11353467998013911,0.0
0.5,1100.0,-0.0002817777524786431,-0.33036743381610567,-1.0106983246276977,0.0,0.5878571009116541,0.08907381566511018,0.33049476178598397,0.0,-0.10142311417581576,0.0
0.5,1200.0,-0.00026034065901954067,-0.3016157403151746,-0.9564249194335568,0.0,0.528265272992489,0.08067653234760434,0.2994080200071896,0.0,-0.09186518075816287,0.0
0.5,1300.0,-0.00024310236453059533,-0.27917564784947707,-0.9091693030184387,0.0,0.48116463594168535,0.07398837396069494,0.2755694437086256,0.0,-0.08423881386404192,0.0
0.5,1400.0,-0.00022905286661681107,-0.260022589836341,-0.8684278365318406,0.0,0.4433993465984564,0.06859193127377387,0.2569847957726938,0.0,-0.07808050142524998,0.0
0.5,1500.0,-0.00021739069158501682,-0.24245951183964945,-0.8335219959143539,0.0,0.4126840288421007,0.06417951704253538,0.24211159812645416,0.0,-0.07304543738619765,0.0
0.5,1600.0,-0.0002075367969777237,-0.22582072783873924,-0.803581823293458,0.0,0.3873610216062264,0.0605257332477699,0.22983282463465796,0.0,-0.06887747712167337,0.0
0.5,1700.0,-0.0001990574271725115,-0.21011649878717112,-0.7778825677594764,0.0,0.3662117088073654,0.057463749573650365,0.21931751925986326,0.0,-0.06538568728720272,0.0
0.5,1800.0,-0.0001916612630533505,-0.1957476134969416,-0.7556733565277978,0.0,0.34833981575455597,0.05486958358320356,0.2099657622998251,0.0,-0.06242719072226482,0.0
0.5,1900.0,-0.00018514071388932619,-0.18331494921492472,-0.736300488991484,0.0,0.3330729764736162,0.0526499033655157,0.2014123361239359,0.0,-0.05989441120953591,0.0
0.5,2000.0,-0.000179345398813573,-0.17340226367299166,-0.7192588241077837,0.0,0.3199070758386628,0.050732791953610516,0.1933518762848985,0.0,-0.05770536729992045,0.0
0.5,2100.0,-0.00017418542265299606,-0.16654517993650556,-0.7040733402788985,0.0,0.3084556835570633,0.049064628658853075,0.18561514345040125,0.0,-0.05579731867632172,0.0
0.5,2200.0,-0.00016958692618121492,-0.1631968510940777,-0.6903799332083826,0.0,0.2984218043329381,0.04760155382576537,0.17807073684141653,0.0,-0.05412166214290715,0.0
0.5,2300.0,-0.0001655127984562297,-0.1636803844705194,-0.6778895808085111,0.0,0.2895725214165138,0.04631049017126786,0.17066163453655256,0.0,-0.05264027320203813,0.0
0.5,2400.0,-0.00016190234903421964,-0.1682260860942288,-0.6662864418401213,0.0,0.2817237688388657,0.04516510237520026,0.16332899744102797,0.0,-0.05132292503812604,0.0
0.5,2500.0,-0.00015873692447986102,-0.176904638875609,-0.6554594995588021,0.0,0.27472799629982625,0.04414347301703574,0.1560487516389345,0.0,-0.05014552456395324,0.0
0.5,2600.0,-0.00015599264242986794,-0.18977052120525092,-0.6451897240308937,0.0,0.26846595211480906,0.04322804852807783,0.14880481163938708,0.0,-0.04908842700290823,0.0
0.5,2700.0,-0.00015364297586711864,-0.20677712739240592,-0.6353707132626135,0.0,0.26284095697059645,0.04240456293313706,0.141632642572802,0.0,-0.04813584976551908,0.0
1.0,200.0,-0.0012031996684752743,-2.4565097465390298,-0.7918327908910603,0.0,4.696387275270912,0.6005549884065704,2.4557736432860278,0.0,-0.6606062172771606,0.0
1.0,210.0,-0.0011952727980417172,-2.331827103243022,-0.8409443906441685,0.0,4.442562755673242,0.5748479125635121,2.332262428422919,0.0,-0.6337436441211717,0.0
1.0,220.0,-0.001182707934006577,-2.221988538462137,-0.8866872876587464,0.0,4.211944877375842,0.5510738457430375,2.2201448515282602,0.0,-0.608638891014737,0.0
1.0,230.0,-0.0011702846943493273,-2.1147774274560724,-0.9292112059376714,0.0,4.0022174060294775,0.5287892517483853,2.1167627793247306,0.0,-0.5850570009719467,0.0
1.0,240.0,-0.0011568992940273598,-2.0238165271520803,-0.9678006519060801,0.0,3.810452864905465,0.5080044807612848,2.0225340490921324,0.0,-0.5630137425916527,0.0
1.0,250.0,-0.0011400585644336042,-1.9386774321647249,-1.003592206001098,0.0,3.6345423457308605,0.48867765760374904,1.9358406943188906,0.0,-0.5423597987529741,0.0
1.0,260.0,-0.001121214854682535,-1.8568423021562925,-1.0368149201090728,0.0,3.4727222570283924,0.47064737785209865,1.8555792463708316,0.0,-0.5229744292135292,0.0
1.0,270.0,-0.0011024762900832279,-1.7806598184671178,-1.0674061838407076,0.0,3.3234103305943035,0.45374647902151743,1.7811764466543918,0.0,-0.5047662362131538,0.0
1.0,280.0,-0.0010846617923455418,-1.7111759985072037,-1.0953506587486561,0.0,3.1852090783740086,0.4378575920723154,1.712173304446905,0.0,-0.487650654371613,0.0
1.0,290.0,-0.0010675126102481856,-1.647988452522525,-1.1208602423116378,0.0,3.0569217751848057,0.42290389777797577,1.6479796641966211,0.0,-0.4715422871162726,0.0
1.0,300.0,-0.0010504761476052967,-1.589452642371101,-1.1442169070269528,0.0,2.9375259748050304,0.40882699552342555,1.5881099349635077,0.0,-0.4563591741857528,0.0
1.0,310.0,-0.0010331527294253808,-1.5344038958765702,-1.1656700731160115,0.0,2.8261461464722064,0.39556941891479147,1.5320755283251275,0.0,-0.4420264473078566,0.0
1.0,320.0,-0.0010153578880185657,-1.4820881223022346,-1.185484393605738,0.0,2.722021434507776,0.3830753825887505,1.47948794679074,0.0,-0.42847650341851146,0.0
