0.0000E+00	0.
1.3901E+01	9.10528E+02
2.8497E+01	4.08606E+03
4.3822E+01	1.10430E+04
5.9914E+01	2.36761E+04
7.6811E+01	4.41994E+04
9.4552E+01	7.53861E+04
1.1318E+02	1.20657E+05
1.3274E+02	1.83749E+05
1.5328E+02	2.69651E+05
1.7484E+02	3.84793E+05
1.9749E+02	5.35828E+05
2.2126E+02	7.31122E+05
2.4622E+02	9.81616E+05
2.7244E+02	1.29830E+06
2.9996E+02	1.69694E+06
3.2886E+02	2.19524E+06
3.5920E+02	2.81337E+06
3.9106E+02	3.56677E+06
4.2452E+02	4.48773E+06
4.5964E+02	5.60820E+06
4.9653E+02	6.95888E+06
5.3525E+02	8.58595E+06
5.7592E+02	1.05450E+07
6.1861E+02	1.28948E+07
6.6344E+02	1.56863E+07
7.1052E+02	1.90226E+07
7.5994E+02	2.29991E+07
8.1184E+02	2.76956E+07
8.6634E+02	3.32643E+07
9.2355E+02	3.98649E+07
9.8363E+02	4.76618E+07
1.0467E+03	5.68096E+07
1.1130E+03	6.76153E+07
1.1825E+03	8.03712E+07
1.2555E+03	9.54136E+07
1.3322E+03	1.13049E+08
1.4127E+03	1.33166E+08
1.4972E+03	1.55650E+08
1.5860E+03	1.78337E+08
1.6792E+03	2.02515E+08
1.7771E+03	2.28648E+08
1.8798E+03	2.55933E+08
1.9877E+03	2.86574E+08
2.1010E+03	3.21598E+08
2.2200E+03	3.58630E+08
2.3449E+03	4.00371E+08
2.4760E+03	4.48030E+08
2.6137E+03	5.00969E+08
2.7583E+03	5.60384E+08
2.9101E+03	6.28084E+08
3.0695E+03	7.03670E+08
3.2369E+03	7.87444E+08
3.4126E+03	8.83618E+08
3.5972E+03	9.93582E+08
3.7909E+03	1.11478E+09
3.9944E+03	1.25293E+09
4.2080E+03	1.41088E+09
4.4323E+03	1.58758E+09
4.6678E+03	1.78631E+09
4.9151E+03	2.01431E+09
5.1748E+03	2.27137E+09
5.4474E+03	2.56725E+09
5.7337E+03	2.90425E+09
6.0342E+03	3.28809E+09
6.3499E+03	3.72725E+09
6.6812E+03	4.23353E+09
7.0292E+03	4.81032E+09
7.3946E+03	5.46770E+09
7.7782E+03	6.22547E+09
8.1810E+03	7.09973E+09
8.6040E+03	8.09300E+09
9.0481E+03	9.23455E+09
9.5144E+03	1.05514E+10
1.0004E+04	1.20677E+10
1.0518E+04	1.37992E+10
1.1058E+04	1.57942E+10
1.1625E+04	1.80959E+10
1.2220E+04	2.07415E+10
1.2845E+04	2.37812E+10
1.3501E+04	2.72853E+10
1.4190E+04	3.13248E+10
1.4913E+04	3.59757E+10
1.5673E+04	4.13334E+10
1.6470E+04	4.75124E+10
1.7308E+04	5.46313E+10
1.8187E+04	6.28430E+10
1.9110E+04	7.23149E+10
2.0080E+04	8.32400E+10
2.1098E+04	9.58431E+10
2.2166E+04	1.10386E+11
2.3288E+04	1.27163E+11
2.4467E+04	1.46510E+11
2.5704E+04	1.68806E+11
2.7003E+04	1.94489E+11
2.8367E+04	2.24049E+11
2.9800E+04	2.58042E+11
3.1303E+04	2.97098E+11
3.2882E+04	3.41931E+11
3.4540E+04	3.93339E+11
3.6281E+04	4.52217E+11
3.8109E+04	5.19574E+11
4.0029E+04	5.96541E+11
4.2044E+04	6.84383E+11
4.4160E+04	7.84501E+11
4.6382E+04	8.98454E+11
4.8715E+04	1.02798E+12
5.1165E+04	1.17502E+12
5.3737E+04	1.34169E+12
5.6438E+04	1.53033E+12
5.9273E+04	1.74353E+12
6.2251E+04	1.98416E+12
6.5378E+04	2.25532E+12
6.8660E+04	2.56040E+12
7.2107E+04	2.90311E+12
7.5726E+04	3.28748E+12
7.9527E+04	3.71791E+12
8.3517E+04	4.19911E+12
8.7707E+04	4.73619E+12
9.2106E+04	5.33473E+12
9.6725E+04	6.00082E+12
1.0158E+05	6.74092E+12
1.0667E+05	7.56205E+12
1.1202E+05	8.47182E+12
1.1763E+05	9.47848E+12
1.2352E+05	1.05907E+13
1.2972E+05	1.18178E+13
1.3622E+05	1.31696E+13
1.4304E+05	1.46570E+13
1.5021E+05	1.62913E+13
1.5773E+05	1.80849E+13
1.6563E+05	2.00510E+13
1.7392E+05	2.22039E+13
1.8264E+05	2.45590E+13
1.9178E+05	2.71328E+13
2.0138E+05	2.99433E+13
2.1147E+05	3.30100E+13
2.2206E+05	3.63537E+13
2.3317E+05	3.99969E+13
2.4484E+05	4.39640E+13
2.5710E+05	4.82812E+13
2.6997E+05	5.29766E+13
2.8348E+05	5.80808E+13
2.9767E+05	6.36265E+13
3.1257E+05	6.96489E+13
3.2821E+05	7.61859E+13
3.4463E+05	8.32784E+13
3.6188E+05	9.09704E+13
3.7999E+05	9.93094E+13
3.9900E+05	1.08346E+14
4.1896E+05	1.18136E+14
4.3993E+05	1.28739E+14
4.6194E+05	1.40217E+14
4.8505E+05	1.52640E+14
5.0931E+05	1.66081E+14
5.3479E+05	1.80620E+14
5.6155E+05	1.96343E+14
5.8964E+05	2.13342E+14
6.1913E+05	2.31715E+14
6.5010E+05	2.51572E+14
6.8262E+05	2.73024E+14
7.1677E+05	2.96198E+14
7.5262E+05	3.21225E+14
7.9026E+05	3.48250E+14
8.2979E+05	3.77428E+14
8.7130E+05	4.08924E+14
9.1487E+05	4.42917E+14
9.6063E+05	4.79600E+14
1.0087E+06	5.19181E+14
1.0591E+06	5.61882E+14
1.1121E+06	6.07943E+14
